Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click),Negative feedback from users: Hide all
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐌𝐚𝐬𝐚𝐫𝐚𝐩 𝐛𝐚 𝐡𝐨𝐭𝐝𝐨𝐠 𝐦𝐨? 𝐏𝐞𝐧𝐠𝐞 🤣🌭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FoodTrip #HotdogTime","𝐌𝐚𝐬𝐚𝐫𝐚𝐩 𝐛𝐚 𝐡𝐨𝐭𝐝𝐨𝐠 𝐦𝐨? 𝐏𝐞𝐧𝐠𝐞 🤣🌭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FoodTrip #HotdogTime",18,1/20/2026 20:01,mixed,https://www.facebook.com/reel/1621991325626322/,1,0,Videos,,,,,Lifetime,607,470,27,20,5,2,10,,10,,4732.64,9.963,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐍𝐚𝐧𝐠𝐡𝐚𝐡𝐚𝐧𝐮 𝐤𝐚 𝐞𝐡𝐡𝐡

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch","𝐍𝐚𝐧𝐠𝐡𝐚𝐡𝐚𝐧𝐮 𝐤𝐚 𝐞𝐡𝐡𝐡

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch",21,1/20/2026 16:00,mixed,https://www.facebook.com/reel/1573069753628555/,1,0,Videos,,,,,Lifetime,181,105,16,9,6,1,20,,20,,1406.306,11.817,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐌𝐚𝐫𝐮𝐧𝐨𝐧𝐠 𝐩𝐚𝐥𝐚 𝐦𝐚𝐠 𝐭𝐚𝐠𝐚𝐥𝐨𝐠 😄

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch #JuankadaZia","𝐌𝐚𝐫𝐮𝐧𝐨𝐧𝐠 𝐩𝐚𝐥𝐚 𝐦𝐚𝐠 𝐭𝐚𝐠𝐚𝐥𝐨𝐠 😄

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch #JuankadaZia",27,1/19/2026 23:30,mixed,https://www.facebook.com/reel/2083788249141224/,1,0,Videos,,,,,Lifetime,931,676,40,24,11,5,19,,19,,8459.615,11.765,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝐀𝐲𝐲𝐲𝐚𝐲𝐚𝐲𝐚𝐲𝐚𝐚𝐚𝐲𝐲𝐲 😂,"𝐀𝐲𝐲𝐲𝐚𝐲𝐚𝐲𝐚𝐲𝐚𝐚𝐚𝐲𝐲𝐲 😂

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments",19,1/19/2026 18:20,N/A,https://www.facebook.com/reel/1223609153061603/,0,0,Videos,,,,,Lifetime,241,153,29,23,5,1,13,,13,,1528.487,8.991,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐇𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭𝐬 𝐟𝐫𝐨𝐦 𝐲𝐞𝐬𝐭𝐞𝐫𝐝𝐚𝐲! ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.","𝐇𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭𝐬 𝐟𝐫𝐨𝐦 𝐲𝐞𝐬𝐭𝐞𝐫𝐝𝐚𝐲! ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.",39,1/19/2026 18:14,N/A,https://www.facebook.com/reel/1220512276876879/,0,0,Videos,,,,,Lifetime,176,141,25,17,4,4,4,,4,,881.29,5.722,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝑪𝒉𝒐𝒐𝒛𝒆𝒓𝒔, simulan na natin ang 𝐓𝐫𝐢𝐩𝐥𝐞 𝐬𝐚 𝐒𝐚𝐲𝐚, 𝐓𝐫𝐢𝐩𝐥𝐞 𝐬𝐚 𝐊𝐮𝐥𝐢𝐭𝐚𝐧 𝐚𝐭 𝐓𝐫𝐢𝐩𝐥𝐞 𝐬𝐚 𝐏𝐚𝐧𝐚𝐥𝐨! Catch us today from 6am to 2pm!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/19/2026 15:31,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02fGR4CsdQ9ga2sbNaffRMULYNiY4u4VPE852rFboqsL4afimhsaS1FFjVkBVK6Lpsl,0,0,Photos,,,,,Lifetime,315,136,18,17,0,1,14,5,9,,,,,,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐆𝐨𝐨𝐝 𝐝𝐚𝐲, 𝐂𝐡𝐨𝐨𝐳𝐞𝐫𝐬! 🌈","𝐆𝐨𝐨𝐝 𝐝𝐚𝐲, 𝐂𝐡𝐨𝐨𝐳𝐞𝐫𝐬! 🌈

Welcome to Color Game Live here at Juan365! 🎨✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",57,1/18/2026 22:54,N/A,https://www.facebook.com/reel/2157289804808668/,0,0,Videos,,,,,Lifetime,294,119,27,21,4,2,10,,10,,2648.394,11.929,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝐁𝐢𝐭𝐢𝐧?🤭,"𝐁𝐢𝐭𝐢𝐧?🤭

Watch us in Color Game Live sa Juan365! 🎨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #Bitin #JuankadaLigaya #JuankadaGeoff @JuankadaZia",9,1/18/2026 17:17,N/A,https://www.facebook.com/reel/1441292964293236/,0,0,Videos,,,,,Lifetime,376,190,26,19,7,0,23,,23,,1562.373,6.705,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝑱𝒖𝒂𝒏𝒌𝒂𝒅𝒂, let’s start our Monday with a Bang! Join us Morning Shift from 6am to 2pm only here in 𝑪𝒐𝒍𝒐𝒓𝒈𝒂𝒎𝒆 𝑳𝒊𝒗𝒆 exclusively on 𝑱𝒖𝒂𝒏365.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/18/2026 15:36,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0TqQGfhXoT63ppcCKt3DwwvqNTfqKwh9VdDKAZFewGDijtLSFXZezJeG8bUyFVnpsl,0,0,Photos,,,,,Lifetime,561,270,18,13,2,3,29,17,12,,,,,,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝗣𝗮𝗻𝗴𝗮𝗿𝗮𝗽 𝗸𝗼 𝗮𝗻𝗴 𝗜𝗯𝗶𝗴𝗶𝗻 𝗞𝗮 🥰,"𝗣𝗮𝗻𝗴𝗮𝗿𝗮𝗽 𝗸𝗼 𝗮𝗻𝗴 𝗜𝗯𝗶𝗴𝗶𝗻 𝗞𝗮 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #PangarapKo",271,1/17/2026 20:11,N/A,https://www.facebook.com/reel/869440032668367/,0,0,Videos,,,,,Lifetime,279,164,34,23,7,4,19,,19,,3204.393,14.499,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝐍𝐚𝐬𝐚𝐤𝐬𝐢𝐡𝐚𝐧 𝐧𝐲𝐨 𝐚𝐧𝐠 𝐢𝐛𝐚𝐧𝐠 𝐤𝐚𝐫𝐚𝐤𝐭𝐞𝐫 𝐤𝐨 𝐤𝐚𝐧𝐢𝐧𝐚🤣,"𝐍𝐚𝐬𝐚𝐤𝐬𝐢𝐡𝐚𝐧 𝐧𝐲𝐨 𝐚𝐧𝐠 𝐢𝐛𝐚𝐧𝐠 𝐤𝐚𝐫𝐚𝐤𝐭𝐞𝐫 𝐤𝐨 𝐤𝐚𝐧𝐢𝐧𝐚🤣

Thank you Choozers for today! See you on Monday! 🖤

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",19,1/17/2026 0:00,N/A,https://www.facebook.com/reel/4243384862543513/,0,0,Videos,,,,,Lifetime,279,187,64,31,29,4,19,,19,,1529.455,7.08,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,Araw Gabi nasa isip ka 🥰,"Can i come with you tonight? 😜 Pang-gabi lang ba ako? 💦

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",16,1/16/2026 16:00,N/A,https://www.facebook.com/reel/1194589518976886/,0,0,Videos,,,,,Lifetime,332,233,61,32,26,3,15,,15,,1973.846,8.19,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝑩𝒍𝒂𝒄𝒌 𝒊𝒔 🖤

Come and join us tonight as we color the night! Chill, Relax and let’s play Choozers it’s Freaking Friday Night at Juan365 Colorgame Live!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/16/2026 7:39,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02riXF3JAuZniKCgUbQW4DZe2atMX8SVufMdFezeQEpn4YwdZVoKdhWfuedZjUjTXpl,0,0,Photos,,,,,Lifetime,975,386,95,57,31,7,31,10,21,,,,,,,,1
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝟏𝟎𝐩𝐦 𝐭𝐨 𝟓𝐚𝐦 𝐬𝐚 𝐂𝐨𝐥𝐨𝐫𝐠𝐚𝐦𝐞 𝐋𝐢𝐯𝐞 𝐞𝐱𝐜𝐥𝐮𝐬𝐢𝐯𝐞𝐥𝐲 𝐢𝐧 𝐉𝐮𝐚𝐧𝟑𝟔𝟓.,"Choozers, magkita kita ulit tayo mamaya bago ako mag restday! 𝟏𝟎𝐩𝐦 𝐭𝐨 𝟓𝐚𝐦 𝐬𝐚 𝐂𝐨𝐥𝐨𝐫𝐠𝐚𝐦𝐞 𝐋𝐢𝐯𝐞 𝐞𝐱𝐜𝐥𝐮𝐬𝐢𝐯𝐞𝐥𝐲 𝐢𝐧 𝐉𝐮𝐚𝐧𝟑𝟔𝟓.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",26,1/16/2026 4:00,N/A,https://www.facebook.com/reel/25675665705419281/,0,0,Videos,,,,,Lifetime,124,78,16,13,0,3,4,,4,,518.949,5.462,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝐏𝐨𝐫𝐝𝐚 𝐚𝐜𝐭𝐢𝐧𝐠 𝐚𝐧𝐠 𝐟𝐞𝐫𝐬𝐨𝐧! 𝐏𝐚𝐬𝐥𝐚𝐤 𝐧𝐚𝐛𝐚 𝐦𝐚𝐠-𝐚𝐫𝐭𝐢𝐬𝐭𝐚 𝐜𝐡𝐨𝐨𝐳𝐞𝐫𝐬? 🤣,"𝐏𝐨𝐫𝐝𝐚 𝐚𝐜𝐭𝐢𝐧𝐠 𝐚𝐧𝐠 𝐟𝐞𝐫𝐬𝐨𝐧! 𝐏𝐚𝐬𝐥𝐚𝐤 𝐧𝐚𝐛𝐚 𝐦𝐚𝐠-𝐚𝐫𝐭𝐢𝐬𝐭𝐚 𝐜𝐡𝐨𝐨𝐳𝐞𝐫𝐬? 🤣

#JuankadaAlexchoozy #KaChooziness #Followme #CommentYourThoughts #MakulayNaSaya #FunTimes",48,1/16/2026 0:00,N/A,https://www.facebook.com/reel/1430697818699684/,0,0,Videos,,,,,Lifetime,204,148,28,20,7,1,22,,22,,1463.48,9.321,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"Mahal kong Maynila, sayo’y hindi mawawalay! Sing 🎶 EME 🤣. Salamat sa aking mga constituents sa pagsama at pakikisaya.

See you all again later! 10pm to 5am.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/15/2026 21:53,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0ffMKVtfLNsKKTtGwXnnUbWrPVwYhFPJ6jiUZwFvvEavKjanFbfp3tVBEkuUkMemml,0,0,Photos,,,,,Lifetime,453,208,23,16,5,2,12,3,9,,,,,,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"Throwback Thursday? Na-ah! Harapin naten ang swerte nyo tonight kasama kaming Team Night Shift!

Sama-sama nating kulayan ang inyong Gabi. Kasama ko si Juankada host Drae at Juankada Jedi! Dito lang sa COLORGAME LIVE on JUAN365. Lezzgo Choozers!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/15/2026 8:11,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02wKMH4K1TaF3F5gqBgL6Yfiq6FNTJeAtigao9ro6Gsq9zbwGqiCJF4uEyqQusGT8l,0,0,Photos,,,,,Lifetime,504,212,28,23,3,2,21,12,9,,,,,,,,1
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝐋𝐚𝐤𝐢𝐧𝐠 𝐒𝐄𝐗𝐁𝐎𝐌𝐁! 💣💥,"𝐋𝐚𝐤𝐢𝐧𝐠 𝐒𝐄𝐗𝐁𝐎𝐌𝐁! 💣💥

Makisabay tayo sa Trend! Here’s my version of Sexbomb Dance Craze! Get, Get, Aww!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",60,1/14/2026 23:34,N/A,https://www.facebook.com/reel/2056765838458486/,0,0,Videos,,,,,Lifetime,466,293,55,32,16,7,39,,39,,5068.128,13.734,0,0,0,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"It’s 𝑾𝒆𝒅𝒏𝒆𝒔𝒅𝒂𝒚 𝑮𝒓𝒐𝒐𝒗𝒆 𝑪𝒉𝒐𝒐𝒛𝒆𝒓𝒔! See you tonight 10pm to 5am! 𝐂𝐎𝐋𝐎𝐑𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄 on 𝐉𝐔𝐀𝐍𝟑𝟔𝟓.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/14/2026 6:21,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid035rhXdiU2evtCRx37LGC3wY2DMGLHaoxsg1JaiFZuhNtMaPhUyWVcVx2BDrWzHZ5Hl,0,0,Photos,,,,,Lifetime,528,235,32,27,2,3,18,8,10,,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝗢𝗩𝗘𝗥𝗡𝗜𝗚𝗛𝗧 𝗣𝗔𝗝𝗔𝗠𝗔 𝗣𝗔𝗥𝗧𝗬 Highlights,"𝑪𝒉𝒐𝒐𝒛𝒆𝒓𝒔, salamat sa pagsama sa ating 𝗢𝗩𝗘𝗥𝗡𝗜𝗚𝗛𝗧 𝗣𝗔𝗝𝗔𝗠𝗔 𝗣𝗔𝗥𝗧𝗬! Here’s the recap on what happened earlier. See you again later, 10pm to 5am only here at 𝑪𝑶𝑳𝑶𝑹𝑮𝑨𝑴𝑬 𝑳𝑰𝑽𝑬 exclusively in 𝑱𝒖𝒂𝒏365.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",30,1/13/2026 18:00,N/A,https://www.facebook.com/reel/1315696963699769/,0,0,Videos,,,,,Lifetime,226,168,23,19,3,1,4,,4,,1167.935,6.114,0,0,0,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝐓𝐞𝐚𝐦 𝐏𝐚𝐣𝐚𝐦𝐚,"Makisabay sa PAJAMA PARTY at maki-overnight sa saya, tawanan at kwentuhan sa TEAM NIGHT SHIFT!

Gawin nating makulay ang inyong gabi kasama sina Drae, Jedi, Papa Joe at inyong lingkod Alexchoozy! Catch us tonight from 10pm to 5am. Lezzgo!

#Followme #CommentYourThoughts #PositiveEnergy #JuankadaJedi #JuankadaDrae #JuankadaPapaJoe #JuankadaAlexchoozy #Choozers",22,1/13/2026 9:18,N/A,https://www.facebook.com/reel/826092330466251/,0,0,Videos,,,,,Lifetime,358,154,34,31,1,2,9,,9,,2731.687,10.154,0,0,0,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"It’s 𝑷𝑨𝑱𝑨𝑴𝑨 𝑵𝑰𝑮𝑯𝑻 here at 𝑪𝑶𝑳𝑶𝑹𝑮𝑨𝑴𝑬 𝑳𝑰𝑽𝑬! Pagod maghapon sa work? Tara, ngumiti muna kasama ako. Gawin nateng masaya ang gabi mo bago ka matulog!

Choozers, see you tonight from 10pm to 5am ❤️🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/13/2026 6:41,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02Qo2VyAjchct1JNEGHMAUmqeJL8nLQf4J9QdR1vXJmwSJ9faqvnBGTGfS5LbkyzPnl,0,0,Photos,,,,,Lifetime,448,211,20,17,1,2,12,2,10,,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝑾𝒓𝒐𝒏𝒈 𝑪𝒂𝒍𝒍 𝒑𝒂 𝒏𝒈𝒂𝒏𝒊𝒊𝒊 📞 😂,"𝑾𝒓𝒐𝒏𝒈 𝑪𝒂𝒍𝒍 𝒑𝒂 𝒏𝒈𝒂𝒏𝒊𝒊𝒊 📞 😂

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",24,1/12/2026 23:00,N/A,https://www.facebook.com/reel/850062291279431/,0,0,Videos,,,,,Lifetime,441,299,23,19,2,2,12,,12,,2833.51,8.333,0,0,0,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝐉𝐚𝐧𝐮𝐚𝐫𝐲 𝟏𝟐 𝐇𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭𝐬,"𝐌𝐚𝐫𝐚𝐦𝐢𝐧𝐠 𝐒𝐚𝐥𝐚𝐦𝐚𝐭 sa nakisaya, nakikanta at nakisayaw sa ating Monday Night! Mamaya ulit choozers! 10pm to 5am! See you!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",38,1/12/2026 18:00,N/A,https://www.facebook.com/reel/806540359076894/,0,0,Videos,,,,,Lifetime,118,97,16,15,1,0,5,,5,,776.112,7.761,0,0,0,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,HAHAHAHAHAHA,,0,1/12/2026 15:18,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02wfR9fhrrPn57hSB7CZGYAkHVb4ooR41qXD7U522EywJufubPkCnhQEXrWwqhxp8Ml,0,1,Text,,,,,Lifetime,,63,18,17,1,0,10,,10,,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 🚨 
𝐑𝐞𝐚𝐥-𝐭𝐢𝐦𝐞. 𝐑𝐞𝐚𝐥 𝐰𝐢𝐧𝐬. 𝐑𝐞𝐚𝐥 𝐡𝐲𝐩𝐞. 🔥

Subukan tonight ang iyong swerte 🍀
Kasama ang Juankada hosts: 
JuanKada Star, Juankada Jedi, Juankada Alexchoozy & Juankada Papa Joe🥳

👉 Join now sa Juan365 app & website bago ka mahuli! 👀

#Juan365 #Juan365Studios #ALLINJUANLIVE #AllInJuanSaSaya #Juan365ColorGame #JuankadaStar #JuankadaJedi #JuankadaAlexchoozy #JuankadaPapaJoe",,0,1/12/2026 8:20,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0W9J1RQUbUJq1bzaXpKM28iJNyfJVjBo9tAFUGM86M5BtxRn8ydXXrLyB3U5fhJiKl,0,1,Photos,,,,,Lifetime,202,96,12,12,0,0,6,3,2,1,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"Simulan na kaagad naten ang Monday Night ng puno ng saya, kulitan at kasiyahan.

Catch us tonight 10pm to 5am only here in 𝑪𝒐𝒍𝒐𝒓𝒈𝒂𝒎𝒆 𝑳𝒊𝒗𝒆 exclusively on 𝑱𝒖𝒂𝒏365.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/12/2026 6:31,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02DscF8vuszmXXonuVQ3evj8LsSnj7eS4DZdgfexhiyu8LC2XQtEdMkDBnMhSHEEYfl,0,0,Photos,,,,,Lifetime,474,201,14,12,1,1,8,2,6,,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝐆𝐮𝐭𝐨𝐦 𝐧𝐠𝐚𝐧𝐢𝐢𝐢𝐢! 😂,"𝐆𝐮𝐭𝐨𝐦 𝐧𝐠𝐚𝐧𝐢𝐢𝐢𝐢! 😂

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RelateMuch",13,1/12/2026 2:00,N/A,https://www.facebook.com/reel/1542790950162950/,0,0,Videos,,,,,Lifetime,271,167,20,17,2,1,13,,13,,1342.481,7.179,0,0,0,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"𝐒𝐚𝐧 𝐤𝐚 𝐧𝐚?

Hintayin kita choozers! See you all later!
10pm to 6am🧡💙✨

#JuankadaAlexchoozy  #CommentYourThoughts #TagAFriend #Followme #Choozers #Juan365 #AllInJuanSaSaya #Juan365Studios #SweetEnergy #DailyBeautyVibes #GoodVibesOnly #MakulayNaSaya",,0,1/12/2026 0:06,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0NvaiK9BaG3apQ6bjtvWQBmksuZfviDC7R5AqJSEDgCvFRXBnh4eJDtHHwhR1bAsRl,0,0,Photos,,,,,Lifetime,685,327,22,18,2,2,15,1,14,,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝐬𝐚𝐦𝐚𝐡𝐚𝐧 𝐧𝐲𝐨 𝐚𝐤𝐨𝐧𝐠 𝐛𝐢𝐬𝐢𝐭𝐚𝐡𝐢𝐧 𝐚𝐧𝐠 𝐢𝐬𝐚 𝐬𝐚 𝐩𝐢𝐧𝐚𝐤𝐚-𝐢𝐦𝐩𝐨𝐫𝐭𝐚𝐧𝐭𝐞𝐧𝐭 𝐭𝐚𝐨,"𝐂𝐡𝐨𝐨𝐳𝐞𝐫𝐬, 𝐬𝐚𝐦𝐚𝐡𝐚𝐧 𝐧𝐲𝐨 𝐚𝐤𝐨𝐧𝐠 𝐛𝐢𝐬𝐢𝐭𝐚𝐡𝐢𝐧 𝐚𝐧𝐠 𝐢𝐬𝐚 𝐬𝐚 𝐩𝐢𝐧𝐚𝐤𝐚-𝐢𝐦𝐩𝐨𝐫𝐭𝐚𝐧𝐭𝐞𝐧𝐭 𝐭𝐚𝐨 𝐬𝐚 𝐛𝐮𝐡𝐚𝐲 𝐤𝐨. 𝐋𝐞𝐳𝐳𝐳𝐳𝐠𝐨!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #JuanSports #SpecialMoments",151,1/11/2026 7:00,N/A,https://www.facebook.com/reel/1370475184776981/,0,0,Videos,,,,,Lifetime,157,117,18,18,0,0,6,,6,,1716.299,13.101,0,0,0,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,𝐊𝐚𝐥𝐚 𝐧𝐲𝐨 𝐛𝐚 𝐝𝐢 𝐚𝐤𝐨 𝐧𝐚𝐬𝐚𝐬𝐚𝐤𝐭𝐚𝐧? 𝐌𝐚𝐬𝐚𝐤𝐢𝐭 𝐧𝐚!,"𝐊𝐚𝐥𝐚 𝐧𝐲𝐨 𝐛𝐚 𝐝𝐢 𝐚𝐤𝐨 𝐧𝐚𝐬𝐚𝐬𝐚𝐤𝐭𝐚𝐧? 𝐌𝐚𝐬𝐚𝐤𝐢𝐭 𝐧𝐚! 𝐋𝐮𝐦𝐚𝐛𝐚𝐬 𝐤𝐚𝐧𝐚! 𝐄𝐦𝐞! 𝐒𝐡𝐚𝐫𝐢𝐧𝐠 𝐠𝐨𝐨𝐝𝐯𝐢𝐛𝐞𝐬 𝐨𝐧 𝐚 𝐒𝐮𝐧𝐝𝐚𝐲! 🥰 𝐇𝐚𝐯𝐞 𝐚 𝐁𝐥𝐞𝐬𝐬𝐞𝐝 𝐎𝐧𝐞! 🙏🏻

#JuankadaAlexchoozy #choozers #Followme #CommentYourThoughts #JuankadaVibes #BlessedSunday",27,1/11/2026 6:00,N/A,https://www.facebook.com/reel/1134149168615067/,0,0,Videos,,,,,Lifetime,209,145,24,21,2,1,9,,9,,1368.21,8.551,0,0,0,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,Double the Fun. Triple the wins! Lezzgo choozers!,,0,1/11/2026 3:53,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02XujPb3sw1UF2SwgV5qSXJpo7JqYzmXqocNktEP5yGYxmKdho7VVyx5ao4fPmJf8Pl,0,1,Photos,,,,,Lifetime,153,67,16,16,0,0,2,,2,,,,,,,,
1.22112E+17,6.15843E+13,Juankada Alexchoozy,"𝐀𝐧𝐠 𝐠𝐮𝐬𝐭𝐨 𝐤𝐨 𝐥𝐚𝐧𝐠 𝐧𝐚𝐦𝐚𝐧, 𝐦𝐚𝐠𝐥𝐢𝐧𝐢𝐬 𝐧𝐠 𝐛𝐚𝐡𝐚𝐲. 𝐦𝐚𝐥𝐢𝐢𝐢 😩","𝐀𝐧𝐠 𝐠𝐮𝐬𝐭𝐨 𝐤𝐨 𝐥𝐚𝐧𝐠 𝐧𝐚𝐦𝐚𝐧, 𝐦𝐚𝐠𝐥𝐢𝐧𝐢𝐬 𝐧𝐠 𝐛𝐚𝐡𝐚𝐲. 𝐦𝐚𝐥𝐢𝐢𝐢 😩

#JuankadaAlexchoozy #choozers #Followme #CommentYourThoughts #RelateMuch",22,1/11/2026 3:00,N/A,https://www.facebook.com/reel/899138072623752/,0,0,Videos,,,,,Lifetime,266,161,27,23,3,1,18,,18,,1783.8,9.29,0,0,0,,
