Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Negative feedback from users: Hide all,Negative feedback from users: Hide,Ad CPM (USD),Ad impressions
1.22127E+17,6.15842E+13,Juankada Lance,"Alam mo na ba kung gaano kalaki ang jackpot sa Juan365? 👀

Kung hindi pa… panoorin mo ‘to at ma-amaze ka sa laki ng prize pool! 🥳

#Juan365 #JuankadaLance #JackpotAlert #ExcitedNa #OnlineFun","Alam mo na ba kung gaano kalaki ang jackpot sa Juan365? 👀

Kung hindi pa… panoorin mo ‘to at ma-amaze ka sa laki ng prize pool! 🥳

#Juan365 #JuankadaLance #JackpotAlert #ExcitedNa #OnlineFun",75,2/19/2026 20:30,uploaded,https://www.facebook.com/reel/1607046130420458/,1,0,Videos,,,,,Lifetime,88,68,6,5,1,0,5,5,,,0,814.356,10.576,0,,,0,0
1.22127E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!✨
Throw back bago mag Juan365😎

#JuankadaLance #lifeadvice #healthadvice #trending","Tara! KwentuJUAN!✨
Throw back bago mag Juan365😎

#JuankadaLance #lifeadvice #healthadvice #trending",113,2/18/2026 15:30,uploaded,https://www.facebook.com/reel/2358771757902740/,1,0,Videos,,,,,Lifetime,120,107,6,6,0,0,6,6,,,0,682.115,6.145,0,,,0,0
1.22127E+17,6.15842E+13,Juankada Lance,"Eto nayung sign na mag color game ka👌

#JuankadaLance #JuankadaLigaya #JuankadaJedi #JuankadaAlexchoozy #Juan365",,0,2/18/2026 7:52,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ZJMCyuaSSkf8UfWoe7eheQfqnEdCCvKZQ3cQ1HZYcYyQLxFQukT1Aps5TEmiFJFLl&id=61584243275518,0,0,Photos,,,,,Lifetime,188,93,12,10,1,1,9,7,2,,0,,,,,,,
1.22127E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!😎

Health advice for everyJUAN! Keep in mind that…

👉 Ang katawan mo ang puhunan mo.
Alagaan mo ngayon, para panalo bukas. 💪✨

#JuankadaLance #lifestyle #lifeadvice #healthy #fyp","Tara! KwentuJUAN!😎

Health advice for everyJUAN! Keep in mind that…

👉 Ang katawan mo ang puhunan mo.
Alagaan mo ngayon, para panalo bukas. 💪✨

#JuankadaLance #lifestyle #lifeadvice #healthy #fyp",118,2/18/2026 2:30,N/A,https://www.facebook.com/reel/2358072177952349/,1,0,Videos,,,,,Lifetime,41,35,8,6,2,0,6,6,,,0,370.634,10.295,0,,,0,0
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN! 😎

New gen GILAS ngaba or old gen?

#JuankadaLance #gilaspilipinas #interview #basketball","Tara! KwentuJUAN! 😎

New gen GILAS ngaba or old gen?

#JuankadaLance #gilaspilipinas #interview #basketball",55,2/17/2026 2:30,N/A,https://www.facebook.com/reel/961659172864190/,1,0,Videos,,,,,Lifetime,49,39,10,9,1,0,5,5,,,0,340.439,8.105,0,,,0,0
1.22126E+17,6.15842E+13,Juankada Lance,"Moments before the disaster… 👀  check comment para sa video! abangan part 2 🍿

#JuankadaLance #prank #funny #Juankada",,0,2/16/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0xhisL65Sam1bCZDaWxD51cPfbVShi9TvhMbvYVwMLG4NWV7oze94cVdpQEZikcs7l&id=61584243275518,0,0,Photos,,,,,Lifetime,200,85,14,9,4,1,22,14,8,,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN! 😎

Basta pag sinabeng tondo?

#JuankadaLance #tondo #interview #basketball","Tara! KwentuJUAN! 😎

Basta pag sinabeng tondo?

#JuankadaLance #tondo #interview #basketball",104,2/16/2026 2:30,N/A,https://www.facebook.com/reel/874026945448751/,1,0,Videos,,,,,Lifetime,50,39,6,5,1,0,5,5,,,0,628.984,14.295,0,,,0,0
1.22126E+17,6.15842E+13,Juankada Lance,Gusto niyo paba?!🤣,,0,2/15/2026 11:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid057hAdbbz3K8HNCr1dogLA3w8XYU4hwikEvYMjyM8JhTcNZFJ7jEqTAbMhjCh7BUYl&id=61584243275518,0,1,Videos,,,,,Lifetime,39,39,9,6,3,0,8,8,,,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Juankada host Drae tayo ka jaan nak picturan kita!😎

#JuankadaLance #JuankadaDrae #Juan365 #fypageシ",,0,2/15/2026 5:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Ez4fM1ouU5syJiPseyMc4gwhZSZvsR6DL3SrsW1AdCFXowLbixU2YKnF5C1q1qVyl&id=61584243275518,0,0,Photos,,,,,Lifetime,332,139,27,13,13,1,31,25,6,,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!😎

Totoo ba suplado si aljur?

#JuankadaLance #AljurAbrenica #interview #fypageシ","Tara! KwentuJUAN!😎

Totoo ba suplado si aljur?

#JuankadaLance #AljurAbrenica #interview #fypageシ",92,2/15/2026 2:30,N/A,https://www.facebook.com/reel/890537813868944/,1,0,Videos,,,,,Lifetime,56,51,5,4,1,0,8,8,,,0,672.934,13.733,0,,,0,0
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!😎

Humihina nanga ba ang GILAS? ikaw sa tingin mo?

#JuankadaLance #GilasPilipinas #basketball #ballislife","Tara! KwentuJUAN!😎

Humihina nanga ba ang GILAS? ikaw sa tingin mo?

#JuankadaLance #GilasPilipinas #basketball #ballislife",42,2/14/2026 5:12,N/A,https://www.facebook.com/reel/4305228719739312/,0,0,Videos,,,,,Lifetime,198,168,5,5,0,0,1,1,,,0,1324.972,7.658,0,,,0,0
1.22126E+17,6.15842E+13,Juankada Lance,"Masaya sila diko alam bakit 🥱👻

#JuankadaLance #JuankadaLigaya #JuankadaStar #JuankadaAlexchoozy #valentinesday #squad",,0,2/14/2026 2:27,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid033cm2yq34CHbvhrzyUQFe2HqYTX7bQGe2LhDZMXpMc6vkrP8YacRWXdGUYbWmQusel&id=61584243275518,0,0,Photos,,,,,Lifetime,245,118,13,8,4,1,15,12,3,,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Hindi to tama! mali to! 😳

#JuankadaLance #funny #comedy #reels","Hindi to tama! mali to! 😳

#JuankadaLance #funny #comedy #reels",16,2/13/2026 2:00,N/A,https://www.facebook.com/reel/664837946686701/,1,0,Videos,,,,,Lifetime,85,68,11,8,3,0,11,11,,,0,474.898,7.088,0,,,0,0
1.22126E+17,6.15842E+13,Juankada Lance,"🎉 𝐇𝐀𝐏𝐏𝐘 𝟏.𝟓𝐊 𝐅𝐎𝐋𝐋𝐎𝐖𝐄𝐑𝐒, 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀! 🎉

Maraming salamat sa walang sawang suporta! 💙 Dahil sa inyo, mas lumalakas at mas sumasaya ang Juan365 Studios community!

#Juan365 #Juan365Studios #Juan365ColorGame #Allinjuansasaya #JuankadaLance",,0,2/12/2026 18:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0iqAtmoJfSdto2WntsjUo7ozCpRsEEPJTo6iHU2LBYyzbMCQ9jHUM9MawnnzpUiNkl&id=61584243275518,0,0,Photos,,,,,Lifetime,2071,700,62,48,10,4,77,65,12,,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Good morning sa lahat ng may ambag sa mundo 🤣☀️

#JuankadaLance #morningvibes #trending","Good morning sa lahat ng may ambag sa mundo 🤣☀️

#JuankadaLance #morningvibes #trending",16,2/11/2026 14:49,N/A,https://www.facebook.com/reel/1248746383868482/,0,0,Videos,,,,,Lifetime,111,89,21,16,5,0,10,10,,,0,684.992,7.873,0,,,0,0
1.22126E+17,6.15842E+13,Juankada Lance,"Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending","Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending",45,2/11/2026 8:03,N/A,https://www.facebook.com/reel/942634911955938/,0,0,Videos,,,,,Lifetime,66,55,8,8,0,0,0,,,,0,291.953,4.865,0,,,0,0
1.22126E+17,6.15842E+13,Juankada Lance,"Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending","Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending",45,2/11/2026 6:10,N/A,https://www.facebook.com/reel/950859817368885/,0,0,Videos,,,,,Lifetime,54,49,7,6,1,0,3,3,,,0,201.921,4.206,0,,,0,0
1.22126E+17,6.15842E+13,Juankada Lance,"Apateu apateu, apateu apateu✨🎶

#JuankadaLance #apateu #fyp","Apateu apateu, apateu apateu✨🎶

#JuankadaLance #apateu #fyp",16,2/11/2026 2:26,N/A,https://www.facebook.com/reel/1280863984088972/,0,0,Videos,,,,,Lifetime,78,55,13,11,2,0,4,4,,,0,353.031,5.883,0,,,0,0
1.22126E+17,6.15842E+13,Juankada Lance,"Happiness isn’t luck, it’s a habit.😇

 #JuankadaLance #fyp #fitcheck #ootd #trending","Happiness isn’t luck, it’s a habit.😇

 #JuankadaLance #fyp #fitcheck #ootd #trending",9,2/10/2026 2:30,N/A,https://www.facebook.com/reel/2193941158011586/,1,0,Videos,,,,,Lifetime,80,62,13,12,1,0,4,4,,,0,286.823,4.552,0,,,0,0
1.22126E+17,6.15842E+13,Juankada Lance,"As for me, all i know is that i know nothing -Socrates

#JuankadaLance #fyp #fitcheck #happy #life",,0,2/9/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02KLLYiii2jDJC15FpW6qdvzf9XWhKyUxt5cxu16Mu6iekqNJP7y9JRGMRLS8bCFAsl&id=61584243275518,0,0,Photos,,,,,Lifetime,144,77,11,9,1,1,2,,2,,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Clean fit💪

#JuankadaLance #ootd #fitcheck  #fyp","Clean fit💪

#JuankadaLance #ootd #fitcheck  #fyp",21,2/9/2026 16:00,N/A,https://www.facebook.com/reel/2366774453836960/,1,0,Videos,,,,,Lifetime,123,95,18,15,3,0,5,5,,,0,686.268,6.862,0,,,0,0
1.22125E+17,6.15842E+13,Juankada Lance,"Kulitan with Shann🤪

#JuankadaLance #JuankadaShann #reels #fyp #trending #monday","Kulitan with Shann🤪

#JuankadaLance #JuankadaShann #reels #fyp #trending #monday",13,2/9/2026 2:30,N/A,https://www.facebook.com/reel/1570750624179458/,1,0,Videos,,,,,Lifetime,111,90,13,11,2,0,8,8,,,0,522.544,6.147,0,,,0,0
1.22125E+17,6.15842E+13,Juankada Lance,"Yellow fits, happy hits 💛🌼

#JuankadaLance #JuankadaIkay #JuankadaCharm #JuankadaEllise #happy #squadgoal",,0,2/8/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02jjNaHTAmmnfVGiUMHXazMkyK78jqAvYwsthUm9R3gfQyJBLYErGGn6wpdyV27VBWl&id=61584243275518,0,0,Photos,,,,,Lifetime,211,109,13,10,2,1,10,9,1,,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"Monday feels like: 🤯

#JuankadaLance #reels #fyp #trending #monday #relate","Monday feels like: 🤯

#JuankadaLance #reels #fyp #trending #monday #relate",14,2/8/2026 16:00,N/A,https://www.facebook.com/reel/884374041069928/,1,0,Videos,,,,,Lifetime,175,136,14,10,4,0,3,3,,,0,1009.897,7.48,0,,,0,0
1.22125E+17,6.15842E+13,Juankada Lance,"𝐇𝐢, 𝐢𝐭’𝐬 𝐦𝐞  𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞! 😎
Umuulan ng panalo ngayon sa Juan365! 🎰✨

#JuankadaLance #Juan365ColorGame #sunday #trending #fyp #reels","𝐇𝐢, 𝐢𝐭’𝐬 𝐦𝐞  𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞! 😎
Umuulan ng panalo ngayon sa Juan365! 🎰✨

#JuankadaLance #Juan365ColorGame #sunday #trending #fyp #reels",12,2/8/2026 2:00,N/A,https://www.facebook.com/reel/884002881049300/,1,0,Videos,,,,,Lifetime,63,55,7,6,1,0,4,4,,,0,220.48,4.24,0,,,0,0
1.22125E+17,6.15842E+13,Juankada Lance,"𝐱𝟏𝟓 𝐧𝐚 𝐩𝐚𝐧𝐚𝐥𝐨, 𝐧𝐨𝐭 𝐛𝐚𝐝! 😎
Kaya ikaw, wag palampasin ang chance mo sa Juan365! 🔥 

#JuankadaLance #Juan365ColorGame #sunday #trending #fyp #picture",,0,2/7/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02nVUWuoFUbuFp1tK7AaZGMAM9ZikrhvN23VVq9BC3CbSMJVmBumi16zPkXucHsN7al&id=61584243275518,0,0,Photos,,,,,Lifetime,177,81,13,9,3,1,10,9,1,,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐖𝐢𝐧𝐧𝐢𝐧𝐠 𝐣𝐚𝐜𝐤𝐩𝐨𝐭 𝐚𝐟𝐭𝐞𝐫 𝐣𝐚𝐜𝐤𝐩𝐨𝐭! 🔥💯

#JuankadaLance #goodvibes  #sunday #trending #fyp","𝐖𝐢𝐧𝐧𝐢𝐧𝐠 𝐣𝐚𝐜𝐤𝐩𝐨𝐭 𝐚𝐟𝐭𝐞𝐫 𝐣𝐚𝐜𝐤𝐩𝐨𝐭! 🔥💯

#JuankadaLance #goodvibes  #sunday #trending #fyp",20,2/7/2026 15:30,N/A,https://www.facebook.com/reel/896197229995621/,1,0,Videos,,,,,Lifetime,67,49,6,5,1,0,5,5,,,0,316.566,5.972,0,,,0,0
1.22125E+17,6.15842E+13,Juankada Lance,"𝐎𝐮𝐭𝐟𝐢𝐭 𝐜𝐡𝐞𝐜𝐤! 𝐜𝐡𝐞𝐜𝐤 𝐦𝐲 𝐭𝐢𝐭𝐨 𝐯𝐢𝐛𝐞𝐬 𝐨𝐮𝐭𝐟𝐢𝐭😎

#JuankadaLance #outfitcheck #ootd #saturday  #fyp","𝐎𝐮𝐭𝐟𝐢𝐭 𝐜𝐡𝐞𝐜𝐤! 𝐜𝐡𝐞𝐜𝐤 𝐦𝐲 𝐭𝐢𝐭𝐨 𝐯𝐢𝐛𝐞𝐬 𝐨𝐮𝐭𝐟𝐢𝐭😎

#JuankadaLance #outfitcheck #ootd #saturday  #fyp",22,2/7/2026 3:00,N/A,https://www.facebook.com/reel/1894852811417462/,1,0,Videos,,,,,Lifetime,103,99,13,9,4,0,6,6,,,0,576.136,6.195,0,,,0,0
1.22125E+17,6.15842E+13,Juankada Lance,"𝐀𝐋𝐋 𝐈𝐍 𝐉𝐔𝐀𝐍 𝐒𝐀 𝐒𝐀𝐘𝐀! dito lang sa  𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄!

#Juan365 #JuankadaLance #Juan365ColorGame",,0,2/6/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid05iRSN3cKG6wSeYwYStLkiX8kedsAso2SqRjYt3CAmEdoXkmrdQMRYRzYENMUmsurl&id=61584243275518,0,0,Photos,,,,,Lifetime,174,83,12,9,2,1,4,3,1,,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"Unli sa panalo, Unli sa saya? dito lang yan sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞🦾

#Juan365 #JuankadaLance #Juan365ColorGame #reels","Unli sa panalo, Unli sa saya? dito lang yan sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞🦾

#Juan365 #JuankadaLance #Juan365ColorGame #reels",11,2/6/2026 16:00,mixed,https://www.facebook.com/reel/1400785118192532/,1,0,Videos,,,,,Lifetime,58,42,8,8,0,0,0,,,,0,227.579,5.418,0,,,0,0
1.22125E+17,6.15842E+13,Juankada Lance,"𝐁𝐞𝐡𝐢𝐧𝐝 𝐞𝐯𝐞𝐫𝐲 𝐫𝐞𝐬𝐮𝐥𝐭 𝐢𝐬 𝐚 𝐩𝐫𝐨𝐜𝐞𝐬𝐬 𝐧𝐨𝐛𝐨𝐝𝐲 𝐜𝐥𝐚𝐩𝐬 𝐟𝐨𝐫.

#JuankadaLance #trending #fyp #reels","𝐁𝐞𝐡𝐢𝐧𝐝 𝐞𝐯𝐞𝐫𝐲 𝐫𝐞𝐬𝐮𝐥𝐭 𝐢𝐬 𝐚 𝐩𝐫𝐨𝐜𝐞𝐬𝐬 𝐧𝐨𝐛𝐨𝐝𝐲 𝐜𝐥𝐚𝐩𝐬 𝐟𝐨𝐫.

#JuankadaLance #trending #fyp #reels",16,2/6/2026 2:00,N/A,https://www.facebook.com/reel/747411145113482/,1,0,Videos,,,,,Lifetime,176,156,10,8,2,0,10,10,,,0,716.785,4.594,0,,,0,0
1.22125E+17,6.15842E+13,Juankada Lance,"𝐒𝐪𝐮𝐚𝐝 𝐢𝐧, 𝐬𝐭𝐫𝐞𝐬𝐬 𝐨𝐮𝐭. 🔥

#JuankadaLance #JuankadaLigaya #JuankadaJedi #JuankadaAlexchoozy #picture #squad #fyp",,0,2/5/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0BYkkHun7MMo6ZDbNudJqAhXpB1t5yKj9X9J6Zfa75TQR9pXRo7kBCPZnYMyrdLa1l&id=61584243275518,0,0,Photos,,,,,Lifetime,204,97,10,7,2,1,5,5,,,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐊𝐮𝐧𝐠 𝐭𝐢𝐧𝐢𝐠𝐢𝐝𝐢𝐠 𝐭𝐢𝐠𝐢𝐝𝐢𝐠 𝐧𝐚𝐥𝐚𝐧𝐠 𝐩𝐚𝐥𝐚 𝐤𝐢𝐭𝐚🤣

#JuankadaLance  #fyp #coffeetime #reels #trending #mentality #throwback","𝐊𝐮𝐧𝐠 𝐭𝐢𝐧𝐢𝐠𝐢𝐝𝐢𝐠 𝐭𝐢𝐠𝐢𝐝𝐢𝐠 𝐧𝐚𝐥𝐚𝐧𝐠 𝐩𝐚𝐥𝐚 𝐤𝐢𝐭𝐚🤣

#JuankadaLance  #fyp #coffeetime #reels #trending #mentality #throwback",21,2/5/2026 2:00,N/A,https://www.facebook.com/reel/1305082931423051/,1,0,Videos,,,,,Lifetime,76,51,8,6,2,0,6,6,,,0,501.73,9.122,0,,,0,0
1.22125E+17,6.15842E+13,Juankada Lance,"𝐌𝐨𝐫𝐞 𝐞𝐬𝐩𝐫𝐞𝐬𝐬𝐨, 𝐥𝐞𝐬𝐬 𝐝𝐞𝐩𝐫𝐞𝐬𝐬𝐨📸☕

#JuankadaLance #Juan365Studios  #coffeetime #fyp",,0,2/4/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0DZcKtmLxhvToWVVxUFiMp3GLFVJL5KHrpFBNexW9JStVxepCHkCvmzCZfHShyjp7l&id=61584243275518,0,0,Photos,,,,,Lifetime,104,51,6,5,0,1,0,,,,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐁𝐚𝐤𝐚 𝐧𝐚𝐠 𝐤𝐚𝐤𝐚𝐦𝐚𝐥𝐢 𝐤𝐚 𝐥𝐚𝐧𝐠 𝐧𝐠 𝐧𝐚𝐤𝐢𝐭𝐚.😃

 #JuankadaLance #mentality #fyp #reels #trending","𝐁𝐚𝐤𝐚 𝐧𝐚𝐠 𝐤𝐚𝐤𝐚𝐦𝐚𝐥𝐢 𝐤𝐚 𝐥𝐚𝐧𝐠 𝐧𝐠 𝐧𝐚𝐤𝐢𝐭𝐚.😃

 #JuankadaLance #mentality #fyp #reels #trending",16,2/4/2026 18:00,N/A,https://www.facebook.com/reel/1578893929990109/,1,0,Videos,,,,,Lifetime,71,42,9,6,3,0,7,7,,,0,473.102,9.462,0,,,0,0
1.22125E+17,6.15842E+13,Juankada Lance,"𝐓𝐢𝐦𝐢𝐝 𝐝𝐚𝐰? 𝐒𝐚𝐛𝐢 𝐧𝐠 𝐡𝐢𝐧𝐝𝐢 𝐩𝐚 𝐧𝐚𝐤𝐚𝐤𝐚𝐤𝐢𝐥𝐚𝐥𝐚.🤨

#JuankadaLance #fyp #trending #mentality #reels","𝐓𝐢𝐦𝐢𝐝 𝐝𝐚𝐰? 𝐒𝐚𝐛𝐢 𝐧𝐠 𝐡𝐢𝐧𝐝𝐢 𝐩𝐚 𝐧𝐚𝐤𝐚𝐤𝐚𝐤𝐢𝐥𝐚𝐥𝐚.🤨

#JuankadaLance #fyp #trending #mentality #reels",15,2/4/2026 2:00,N/A,https://www.facebook.com/reel/1565619361139917/,1,0,Videos,,,,,Lifetime,41,38,5,5,0,0,4,4,,,0,191.077,5.79,0,,,0,0
1.22125E+17,6.15842E+13,Juankada Lance,"𝐀𝐧𝐚𝐤 𝐮𝐩𝐨 𝐤𝐚𝐣𝐚𝐧 𝐩𝐢𝐜𝐭𝐮𝐫𝐚𝐧 𝐤𝐢𝐭𝐚!📸

#JuankadaLance #picturechallenge #fyp #mentality #trending",,0,2/3/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid09nXwzDM4Q1KtZdzRMrjRAb78pBtZ7ptjERN3mhWFJzoNFVhCjGWGGt2LsvtmDhCyl&id=61584243275518,0,0,Photos,,,,,Lifetime,149,70,8,6,1,1,2,2,,,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐖𝐚𝐭𝐜𝐡 𝐭𝐢𝐥𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝!🤣

 #JuankadaLance #fyp #reels #mentality #trending","𝐖𝐚𝐭𝐜𝐡 𝐭𝐢𝐥𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝!🤣

 #JuankadaLance #fyp #reels #mentality #trending",16,2/3/2026 16:00,N/A,https://www.facebook.com/reel/1663409648357397/,1,0,Videos,,,,,Lifetime,62,41,6,5,1,0,2,2,,,0,254.167,5.407,0,,,0,0
1.22125E+17,6.15842E+13,Juankada Lance,"𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐌𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲😎

#JuankadaLance #trending #fyp #reels #mentality","𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐌𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲😎

#JuankadaLance #trending #fyp #reels #mentality",16,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1415966463394212/,1,0,Videos,,,,,Lifetime,64,39,9,8,1,0,3,3,,,0,362.246,8.624,0,,,0,0
1.22125E+17,6.15842E+13,Juankada Lance,"𝐊𝐮𝐥𝐢𝐭𝐚𝐧, 𝐬𝐚𝐲𝐚, 𝐚𝐭 𝐠𝐨𝐨𝐝 𝐯𝐢𝐛𝐞𝐬 lang with these amazing peeps. 
Ready na ba kayo sa next level ng fun? Let’s go, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚! 🎉✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #JuankadaStar #JuankadaJedi #JuankadaZia",,0,2/2/2026 19:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0mgQYPfrmuV13oE715K7DG7pN2SeGpEer7YwSyrG6tQ87yScS3DZhJgqsFA81q4FHl&id=61584243275518,0,0,Photos,,,,,Lifetime,176,83,13,11,1,1,4,4,,,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,Mga taga piga ng kalamansi🤣,,0,2/2/2026 13:28,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0X3jacjp9YewVcXeXmweFzRxJ24h4VPc3U5mRox9LdbSG9mPa6mPsh7zey5jS5BCNl&id=61584243275518,0,1,Photos,,,,,Lifetime,146,70,9,8,1,0,11,5,6,,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐂𝐢𝐧𝐞𝐦𝐚𝐭𝐢𝐜 𝐦𝐨𝐝𝐞: 𝐎𝐍📸⚡

#JuankadaLance #Juan365Studios #trending #fypシ #foryourpage #reelsviralシ","𝐂𝐢𝐧𝐞𝐦𝐚𝐭𝐢𝐜 𝐦𝐨𝐝𝐞: 𝐎𝐍📸⚡

#JuankadaLance #Juan365Studios #trending #fypシ #foryourpage #reelsviralシ",30,2/2/2026 2:00,N/A,https://www.facebook.com/reel/1685818479492495/,1,0,Videos,,,,,Lifetime,68,55,10,8,2,0,9,9,,,0,428.882,7.394,0,,,0,0
1.22124E+17,6.15842E+13,Juankada Lance,"𝐒𝐢𝐧𝐨 𝐤𝐚𝐲𝐚 𝐚𝐧𝐠 𝐬𝐮𝐬𝐮𝐧𝐨𝐝 𝐧𝐚 𝐦𝐚𝐬𝐚𝐬𝐚𝐥𝐬𝐚👌

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ",,0,2/1/2026 15:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0NyfFv726ZEhSW7QUxqNdGYK1WCRgZmjKLRp6tew75HUBvnuUgSuG66Uh9eqERTiol&id=61584243275518,0,0,Photos,,,,,Lifetime,158,85,15,12,2,1,6,6,,,0,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,"𝐁𝐚'𝐭 𝐦𝐨𝐤𝐨 𝐩𝐢𝐧𝐢𝐠𝐢𝐥𝐚𝐧 𝐩𝐚𝐥𝐚𝐛𝐚𝐬 𝐧𝐚🤨

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ","𝐁𝐚'𝐭 𝐦𝐨𝐤𝐨 𝐩𝐢𝐧𝐢𝐠𝐢𝐥𝐚𝐧 𝐩𝐚𝐥𝐚𝐛𝐚𝐬 𝐧𝐚🤨

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ",13,2/1/2026 2:00,N/A,https://www.facebook.com/reel/1997156640829080/,1,0,Videos,,,,,Lifetime,101,58,18,14,4,0,11,11,,,0,645.707,9.358,0,,,0,0
