Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Total clicks,Other Clicks,Link Clicks,Matched Audience Targeting Consumption (Photo Click),Approximate content monetization earnings,Negative feedback from users: Hide all,Ad CPM (USD),Ad impressions
1.22115E+17,6.15845E+13,Juankada Shann,"Smiles, moments, and memories we’ll keep for a long time ✨

#SimpleJoy #HappyVibes #JuankadaShann #Shanshines #Followme",,0,2/5/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0ZLxxywGtF4dtDMkDHSyai3AjLbFf3wwnDpE4AxiayGHNSv1UM4HhpEUJfdw3qktJl,0,0,Photos,,,,,Lifetime,140,67,8,6,2,0,,,,6,3,,3,0,,,
1.22115E+17,6.15845E+13,Juankada Shann,"Random photos, random luck! 🍀✨

#JuanababeSena #Juanabies #Followme #TagAFriend",,0,2/5/2026 20:49,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02Fg8sqeJX9m5YLU6jziUiucjm6UquMpujymvq2yqKqKY9WW1TMMsSS2JyKD3CysgCl,0,0,Photos,,,,,Lifetime,349,170,10,5,1,4,,,,12,5,,7,0,,,
1.22116E+17,6.15845E+13,Juankada Shann,"No long story needed. The photos say it all. 📸

#Captured #InTheMoment #JuankadaShann #Shanshines #Followme",,0,2/6/2026 21:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid033PKaocFNFbEhuiuP7veHya1j47ogaYuHcDZFCJjXcnoFc19NXf5qhm8nhutcQXKcl,0,0,Photos,,,,,Lifetime,97,52,3,2,1,0,,,,9,4,,5,0,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Hindi lang pala gamit ang mga 𝗯𝗶𝗻𝗶𝗯𝘂𝗵𝗮𝘁 ng mga kagrador  😅

#JuanababeSena #Juanabies #Followme #TagAFriend","Hindi lang pala gamit ang mga 𝗯𝗶𝗻𝗶𝗯𝘂𝗵𝗮𝘁 ng mga kagrador  😅

#JuanababeSena #Juanabies #Followme #TagAFriend",35,2/7/2026 22:40,N/A,https://www.facebook.com/reel/1581181439591100/,1,0,Videos,,,,,Lifetime,83,54,10,7,2,1,732.596,12.416,0,10,10,,,0,,0,0
1.22116E+17,6.15845E+13,Juankada Shann,"𝗟𝗲𝘀𝘀 𝘁𝗮𝗹𝗸, 𝗺𝗼𝗿𝗲 𝘀𝗻𝗮𝗽𝘀𝗵𝗼𝘁𝘀 😉

 #PictureThis #PhotoVibes #VisualStory #JuanababeSena #Juanabies #Followme #TagAFriend",,0,2/8/2026 2:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid028U5du4pMC4wRK9oP7kw4u7661VtUmVsdzrR9UNqbP7BxNwc6KHPE4rQejZniaoeil,0,0,Photos,,,,,Lifetime,67,39,4,3,1,0,,,,2,1,,1,0,,,
1.22116E+17,6.15845E+13,Juankada Shann,who says you can't wear your skirt as a top?😘✨💗🌈 #PhotoLove #GoodVibesOnly #CapturedBeauty #JuanababeSena #Juanabies #Followme #TagAFriend,,0,2/8/2026 6:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0VZ8FPxzZSBqExKKEED8mEtdgeuzu1nPsxkZqe1k22zpuwdT4bqYv1ym4ttuLfU7Kl,0,0,Photos,,,,,Lifetime,127,58,8,4,3,1,,,,6,3,,3,0,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Heart 💖 

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/8/2026 22:19,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0decv5EbgVjrHNUF4bHs1otM9u5CSYNszLnZ68WV33mZd96D8ut6iTjivSKrhysP3l,0,0,Photos,,,,,Lifetime,131,66,10,7,2,1,,,,7,5,,2,0,,,
1.22116E+17,6.15845E+13,Juankada Shann,"I like your style 😎

#JuankadaShann #Shanshines #Followme #TagAFriend","I like your style 😎

#JuankadaShann #Shanshines #Followme #TagAFriend",15,2/8/2026 23:00,N/A,https://www.facebook.com/reel/935099096362213/,1,0,Videos,,,,,Lifetime,76,47,11,8,2,1,378.651,6.884,0,3,3,,,0,,0,0
1.22116E+17,6.15845E+13,Juankada Shann,"Move, groove, repeat! ✨

#JuankadaShann #Shanshines #Followme #TagAFriend","Move, groove, repeat! ✨

#JuankadaShann #Shanshines #Followme #TagAFriend",16,2/9/2026 3:01,N/A,https://www.facebook.com/reel/1645114889738521/,1,0,Videos,,,,,Lifetime,83,51,11,8,0,3,491.466,9.101,0,1,1,,,0,,0,0
1.22116E+17,6.15845E+13,Juankada Shann,"Hi Shanshines 🌟

#JuankadaShann #Shanshines #Followme #TagAFriend","Hi Shanshines 🌟

#JuankadaShann #Shanshines #Followme #TagAFriend",6,2/9/2026 16:01,N/A,https://www.facebook.com/reel/2404258653413925/,1,0,Videos,,,,,Lifetime,296,219,11,7,3,1,1068.735,4.857,0,3,3,,,0,,0,0
1.22116E+17,6.15845E+13,Juankada Shann,"Feel the beat, feel the magic 🎶✨

#JuankadaShann #Shanshines #Followme #TagAFriend","Feel the beat, feel the magic 🎶✨

#JuankadaShann #Shanshines #Followme #TagAFriend",12,2/9/2026 20:00,N/A,https://www.facebook.com/reel/1153969633453667/,1,0,Videos,,,,,Lifetime,97,55,11,8,2,1,810.391,13.735,0,2,2,,,0,,0,0
1.22116E+17,6.15845E+13,Juankada Shann,"Loveit🌸🌷

#JuankadaShann #Shanshines #Followme #TagAFriend","Loveit🌸🌷

#JuankadaShann #Shanshines #Followme #TagAFriend",9,2/10/2026 2:00,N/A,https://www.facebook.com/reel/1159950049548657/,1,0,Videos,,,,,Lifetime,99,81,9,8,1,0,329.373,4.117,0,2,2,,,0,,0,0
1.22116E+17,6.15845E+13,Juankada Shann,Let's g #Shanshines,,0,2/10/2026 4:50,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02bMP9akvUTNEyrht8xXW7SqQgBVnMejySugfPxVFRG3HGqzHwp1BdyTg6J64EytLpl,0,1,Photos,,,,,Lifetime,115,49,5,4,1,0,,,,5,3,1,1,0,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Walking with dreams, not deadlines 💫

#JuankadaShann #Shanshines #Followme #TagAFriend #WanderlustFeels",,0,2/10/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02xKKyjG9AvGd7DfqmwHJthSrtLkPL3mHwfDiDL9RU2qXo85LyMpmwtpSdDi3cVG4yl,0,0,Photos,,,,,Lifetime,97,53,7,6,1,0,,,,7,4,,3,0,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Yung kilig na kilig ka kay James Reid ganto din ba mararamdaman niyo kung nasa situation ko kayo?🤭 😍

#JuankadaShann #Shanshines #Followme #TagAFriend #WanderlustFeels #KiligFeels","Yung kilig na kilig ka kay James Reid ganto din ba mararamdaman niyo kung nasa situation ko kayo?🤭 😍

#JuankadaShann #Shanshines #Followme #TagAFriend #WanderlustFeels #KiligFeels",31,2/10/2026 20:01,N/A,https://www.facebook.com/reel/907910561745623/,1,0,Videos,,,,,Lifetime,590,537,17,16,1,0,4651.341,8.694,0,5,5,,,0,,0,0
1.22116E+17,6.15845E+13,Juankada Shann,"Cloudy days, clear mind ☁️

#JuankadaShann #Shanshines #Followme #TagAFriend #ThoughtfulVibes",,0,2/10/2026 23:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02pEGeaoZ9aK9jX9M6FsoVGETT97aupXQ7SmXBMK7GZFcU7y2p6bc6Ji4GzXX7vSwEl,0,0,Photos,,,,,Lifetime,94,55,8,8,0,0,,,,1,,,1,0,,,
1.22116E+17,6.15845E+13,Juankada Shann,"It’s not just 𝗳𝗮𝘀𝗵𝗶𝗼𝗻, it’s a whole 𝘃𝗶𝗯𝗲  ✨

#JuankadaShann #Shanshines #Followme #TagAFriend #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended","It’s not just 𝗳𝗮𝘀𝗵𝗶𝗼𝗻, it’s a whole 𝘃𝗶𝗯𝗲  ✨

#JuankadaShann #Shanshines #Followme #TagAFriend #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended",21,2/11/2026 16:00,N/A,https://www.facebook.com/reel/2188758938330519/,1,0,Videos,,,,,Lifetime,45,43,6,4,2,0,222.729,6.019,0,3,3,,,0,,0,0
1.22116E+17,6.15845E+13,Juankada Shann,"Lipstick in hand, confidence on point. 💋✨

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/11/2026 20:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0pjsGnwzEbNAZze48pji7KXLRaZhYVpg8h2Cz8KzcQCDTCt2k3S4TNLomaREw382ql,0,0,Photos,,,,,Lifetime,172,84,14,9,5,0,,,,11,6,,5,0,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Just me, making moments count ✨📸

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/11/2026 23:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02tfEzKgSr2UyDAHsz9AZgmaAeaFX9DttnK799KXC7TgQJ9wb64idF3f4DA9pipDgAl,0,0,Photos,,,,,Lifetime,79,48,7,7,0,0,,,,0,,,,0,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Turning heads without even trying 💫

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/13/2026 2:08,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0duugENd2dWdNURhRnLeUo9wjoYKNwT5TWKhVT1k2gNAujH1dkGbCCDPp66Ee7ntMl,0,0,Photos,,,,,Lifetime,868,374,15,4,1,10,,,,15,8,,7,0,,,
1.22116E+17,6.15845E+13,Juankada Shann,"Sino ang 8 inch ruler dito?

#JuankadaShann #Shanshines #Followme #TagAFriend","Sino ang 8 inch ruler dito?

#JuankadaShann #Shanshines #Followme #TagAFriend",9,2/13/2026 6:00,mixed,https://www.facebook.com/reel/2109808996457391/,1,0,Videos,,,,,Lifetime,70,41,9,4,4,1,291.634,6.943,0,5,5,,,0,,0,0
1.22117E+17,6.15845E+13,Juankada Shann,"Smiles loud, outfit louder ✨

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/13/2026 16:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02uvxZiUtigJQrohmeLjpunYiaEsJEM8c1u6tzWhwY5vx9sTYYi2vpvAhYJCn7Vpryl,0,0,Photos,,,,,Lifetime,83,48,6,5,1,0,,,,8,7,,1,0,,,
1.22117E+17,6.15845E+13,Juankada Shann,"Paano ba ang babye? Kulitan with juankada host😘💗✨🥰🌈

#JuankadaShann #Shanshines #Followme #TagAFriend","Paano ba ang babye? Kulitan with juankada host😘💗✨🥰🌈

#JuankadaShann #Shanshines #Followme #TagAFriend",43,2/13/2026 20:30,uploaded,https://www.facebook.com/reel/1718418359133298/,1,0,Videos,,,,,Lifetime,270,194,13,7,4,2,2148.025,9.944,0,8,8,,,0,,0,0
1.22117E+17,6.15845E+13,Juankada Shann,"No stress, just vibes 😎✨ Laugh loud, live louder.

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/14/2026 2:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0eugVApWuaG62fNufTqrMMseY2rjFWnVojQt3UdZNK8r7gAuMi4bQPAqnzLsPiLWgl,0,0,Photos,,,,,Lifetime,93,53,2,2,0,0,,,,0,,,,0,,,
1.22117E+17,6.15845E+13,Juankada Shann,"Unfiltered joy only 🤍

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/14/2026 8:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0TsAV2AzigsSPDkdJUmZYQwh14ticBDwQTCT4A2sPoirnGYoN3gXS3gazddvH53kcl,0,0,Photos,,,,,Lifetime,124,46,7,5,0,2,,,,3,1,,2,0,,,
1.22117E+17,6.15845E+13,Juankada Shann,"Fall for Juan365

Iniwan din ako agad sa ere nag text na lang si juankada ikay🤣🙄

#JuankadaShann #Shanshines #Followme #TagAFriend","Fall for Juan365

Iniwan din ako agad sa ere nag text na lang si juankada ikay🤣🙄

#JuankadaShann #Shanshines #Followme #TagAFriend",14,2/14/2026 23:01,mixed,https://www.facebook.com/reel/1441798873997171/,1,0,Videos,,,,,Lifetime,680,473,13,9,2,2,4950.191,10.27,0,9,9,,,0,,0,0
1.22117E+17,6.15845E+13,Juankada Shann,"Main character energy all night 😌✨

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/15/2026 5:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0322FdespY7Y5YdL46n3FNtXB19noipyPsHQnGE2vXN5NXvhnZsZBnUNScuVNsorLwl,0,0,Photos,,,,,Lifetime,75,42,6,5,1,0,,,,2,1,,1,0,,,
1.22117E+17,6.15845E+13,Juankada Shann,"What you think 👀

#JuankadaShann #Shanshines #Followme #TagAFriend","What you think 👀

#JuankadaShann #Shanshines #Followme #TagAFriend",19,2/15/2026 20:30,N/A,https://www.facebook.com/reel/1713075056079101/,1,0,Videos,,,,,Lifetime,188,142,14,10,4,0,1146.428,7.746,0,4,4,,,0,,0,0
1.22115E+17,6.15845E+13,Juankada Shann,"𝗣𝗵𝗼𝘁𝗼𝘀 𝘁𝗵𝗮𝘁 𝘀𝗽𝗲𝗮𝗸 𝗹𝗼𝘂𝗱𝗲𝗿 𝘁𝗵𝗮𝗻 𝘄𝗼𝗿𝗱𝘀 📸

#Memories #CapturedMoments #JuankadaShann #Shanshines #Followme #TagAFriend #FireballVibes",,0,1/31/2026 2:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02bTiWMH4JTZBZWHPbgCeBG4PEeUx3ydRYkgEdKjEw77g9hFLmmDcj8qy9WvubjEkal,0,0,Photos,,,,,Lifetime,126,64,11,9,2,0,,,,3,2,,1,0,,,
1.22105E+17,6.1587E+13,Juankada Tanya,"Malapit na araw ng puso!! ❤️❤️❤️  #juankadahosttanya
#juan365 #happyhearts 
#followerseveryonehighlights #Juan365ColorGame",,0,1/31/2026 21:19,N/A,https://www.facebook.com/photo.php?fbid=122104621887231694&set=a.122093302815231694&type=3,0,0,Photos,,,,,Lifetime,156,73,19,18,1,0,,,,6,3,,3,0,1,,
1.22108E+17,6.1587E+13,Juankada Tanya,Padaan lang para mag pa cute☺️😜🤭 #juankadatanya #fbreels #fypシ #Juan365 #followerseveryonehighlights,Padaan lang para mag pa cute☺️😜🤭 #juankadatanya #fbreels #fypシ #Juan365 #followerseveryonehighlights,12,2/15/2026 21:29,N/A,https://www.facebook.com/reel/1217960087090782/,0,0,Videos,,,,,Lifetime,969,746,29,25,3,1,5092.254,6.486,0,5,5,,,0,,0,0
1.22108E+17,6.1587E+13,Juankada Tanya,"Smiling because I can😊🫰

#JuankadaTanya #Juan365 #fyppage #followerseveryonehighlights",,0,2/15/2026 1:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid028pPmfXZL2jE4ziocxb6YmHbtENGdBELEjqoqcTqmQjqZUcNZXECvQZgTuZoT7ZGZl&id=61586950821026,0,0,Photos,,,,,Lifetime,89,40,6,5,1,0,,,,6,1,,5,0,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"You’re mineeee🫣

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","You’re mineeee🫣

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",16,2/15/2026 1:10,N/A,https://www.facebook.com/reel/2291170454711829/,1,0,Videos,,,,,Lifetime,207,187,14,13,1,0,1003.526,5.226,0,5,5,,,0,,0,0
1.22108E+17,6.1587E+13,Juankada Tanya,Ako na susundo sayo. ikaw bahala sa date mo ba ako? 🤭😍 happy valentines day!! Juankadas!! #juankadatanya #fypageシ #fypシ #trendingpost #valentines,,0,2/13/2026 21:55,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0kAvY7GzzNQZDQyiqzzhvZTc1b1BhN7CpFtmZs8xDoUGq6EzqfQcnxPig1T2eLEv4l&id=61586950821026,0,0,Photos,,,,,Lifetime,143,54,12,9,2,1,,,,8,5,,3,0,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Yari ako hahahhah 🤭😂.. 
#juankadatanya #Juan365 #followerseveryonehighlights #followers #fbreels #fypageシ","Yari ako hahahhah 🤭😂.. 
#juankadatanya #Juan365 #followerseveryonehighlights #followers #fbreels #fypageシ",10,2/13/2026 21:51,N/A,https://www.facebook.com/reel/1264711412437732/,0,0,Videos,,,,,Lifetime,97,43,7,5,2,0,611.909,13.019,0,5,5,,,0,,0,0
1.22108E+17,6.1587E+13,Juankada Tanya,"Glowing differently when you’re genuinely happy. 💫

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",,0,2/13/2026 0:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02TVDFcDPretVsqQ2b5ckZQzctdRgYNzQyyxm4ByrF5G4U6HCT1hs5PvteNJ6RM5ndl&id=61586950821026,0,0,Photos,,,,,Lifetime,107,46,9,8,1,0,,,,9,4,,5,0,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Ano ba talagaaaaa🥺

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Ano ba talagaaaaa🥺

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",12,2/12/2026 23:30,mixed,https://www.facebook.com/reel/1252056266872022/,1,0,Videos,,,,,Lifetime,208,149,18,15,3,0,1139.955,7.354,0,4,4,,,0,,0,0
1.22108E+17,6.1587E+13,Juankada Tanya,"Timeless luster✨

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights",,0,2/12/2026 2:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0ZANYrH4kBzF8x293vX74zsNQkxwBG8CG28jJhDLx59gnVG9Wt7WcbJqYV9WAaUmPl&id=61586950821026,0,0,Photos,,,,,Lifetime,114,58,8,8,0,0,,,,1,,,1,0,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Yakapin mo akoooo.  
#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Yakapin mo akoooo.  
#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",16,2/12/2026 1:20,N/A,https://www.facebook.com/reel/678116451993728/,0,0,Videos,,,,,Lifetime,206,161,20,17,1,2,873.584,5.078,0,12,12,,,0,,0,0
1.22107E+17,6.1587E+13,Juankada Tanya,"Dami mong say🤭🤪😘 .
#juankadatanya #Juan365 #fbreelsvideo #followers #trendingpost #fbreelsfypシviralシ","Dami mong say🤭🤪😘 .
#juankadatanya #Juan365 #fbreelsvideo #followers #trendingpost #fbreelsfypシviralシ",16,2/11/2026 5:22,N/A,https://www.facebook.com/reel/1834249737949690/,0,0,Videos,,,,,Lifetime,349,298,18,17,1,0,1487.075,4.94,0,8,8,,,0,,0,0
1.22107E+17,6.1587E+13,Juankada Tanya,"Every day is a fresh beginning.. hello juanKADAS 😊😘… 

#juankadatanya #followerseveryonehighlights #fypシ #Juan365 #fypageシ",,0,2/11/2026 1:09,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0XFrL1wdiqr47nPERjEGuPXA9aMYACEeRZguhPa8k8iEbucfMQCVZ1YTEmPHtg2UPl&id=61586950821026,0,0,Photos,,,,,Lifetime,523,234,34,30,3,1,,,,23,10,,13,0,,,
1.22107E+17,6.1587E+13,Juankada Tanya,"Ayy pataka😝

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights","Ayy pataka😝

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights",15,2/10/2026 0:15,N/A,https://www.facebook.com/reel/25738256039150386/,0,0,Videos,,,,,Lifetime,184,135,19,16,3,0,924.691,6.377,0,2,2,,,0,,0,0
1.22107E+17,6.1587E+13,Juankada Tanya,"G a m e b o y 🎮

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights","G a m e b o y 🎮

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights",15,2/9/2026 4:45,N/A,https://www.facebook.com/reel/2479889075746917/,1,0,Videos,,,,,Lifetime,181,135,13,12,1,0,887.87,6.039,0,2,2,,,0,,0,0
1.22107E+17,6.1587E+13,Juankada Tanya,"Elegance in the everyday✨

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights",,0,2/9/2026 4:15,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02idhRTEqrcs8e4KaJuWfuMZ5q3ZghCTnk4DPjxDhhz6jTJQ13eMRB5QoavySfYCF8l&id=61586950821026,0,0,Photos,,,,,Lifetime,101,50,13,12,1,0,,,,8,4,,4,0,,,
1.22107E+17,6.1587E+13,Juankada Tanya,"Simple. Bold. Black.    

#juankadatanya #fypageシ #trendingpost #Juan365 #followerseveryonehighlights",,0,2/8/2026 7:20,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid031PZNU1sN24j7FMHqcKBowMLUVncq7aCQv4drNQDTyfVgyuB5KeanAqo1h3Fu6e1Pl&id=61586950821026,0,0,Photos,,,,,Lifetime,108,49,6,5,1,0,,,,6,3,,3,0,,,
1.22107E+17,6.1587E+13,Juankada Tanya,Opsss wag matulala  eme😂😜… #juankadatanya #Juan365 #trendingpost #fbreels #fypageシ,Opsss wag matulala  eme😂😜… #juankadatanya #Juan365 #trendingpost #fbreels #fypageシ,11,2/7/2026 23:47,uploaded,https://www.facebook.com/reel/1240370778063733/,0,0,Videos,,,,,Lifetime,468,331,19,16,3,0,2055.791,5.807,0,6,6,,,0,,0,0
1.22106E+17,6.1587E+13,Juankada Tanya,"Saturday day vibe!! ..

#juankadatanya #followers #trendingpost #Juan365",,0,2/7/2026 1:22,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02k9B8Wp2S5pR1Agzbe58heGBv9aaYiXxWdfBtTZZUB6T22HESkERsy8M8NPgQpkGKl&id=61586950821026,0,0,Photos,,,,,Lifetime,138,64,7,6,1,0,,,,6,4,,2,0,,,
1.22106E+17,6.1587E+13,Juankada Tanya,Copy + paste ..,Copy + paste With @[100068698221421:2048:Juankada Zia] …. Happy Saturday vibe!! #fbreels #juankadatanya #Juan365 #fbreelsvideo #followers,14,2/7/2026 1:19,N/A,https://www.facebook.com/reel/912572428616684/,0,0,Videos,,,,,Lifetime,757,616,11,10,1,0,4589.059,7.307,0,1,1,,,0,,0,0
1.22106E+17,6.1587E+13,Juankada Tanya,Kanta muna bago unmalis 😜😂… happyfriday juankadas☺️…,#juankadatanya #fypageシ #fbreels #Juan365 #trendingpost,16,2/6/2026 2:42,N/A,https://www.facebook.com/reel/1545335183432727/,0,0,Videos,,,,,Lifetime,163,128,10,9,1,0,660.818,4.968,0,2,2,,,0,,0,0
1.22106E+17,6.1587E+13,Juankada Tanya,Teamwork makes the dream work…  #juankadatanya #followerseveryonehighlights #fypageシ #followers #Juan365,,0,2/6/2026 1:21,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0NTd1Z5WfVtsMYF57Rn4cPkvrhu7kg19MCmxMJViYqK5EaPuM5cwLMW7XNVgLuNARl&id=61586950821026,0,0,Photos,,,,,Lifetime,131,49,7,6,1,0,,,,4,2,,2,0,,,
1.22106E+17,6.1587E+13,Juankada Tanya,Baby you’re the one 😜🤪…,#juankadatanya #fbreels #fbreelsvideo #followerseveryonehighlights,16,2/5/2026 7:48,N/A,https://www.facebook.com/reel/818716471184806/,0,0,Videos,,,,,Lifetime,175,116,15,13,2,0,898.273,6.653,0,8,8,,,0,,0,0
1.22106E+17,6.1587E+13,Juankada Tanya,"Serious suit, serious success… #juankadatanya #followers #fypageシ #trendingpost #Juan365",,0,2/5/2026 7:29,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0ShLxJKJgApNbBgyQq5YtwWZKFFFkHQBL5sJxX5DiwuGNxVF65Hs2mCN5Bijb3D62l&id=61586950821026,0,0,Photos,,,,,Lifetime,136,51,4,3,1,0,,,,5,1,,4,0,,,
1.22106E+17,6.1587E+13,Juankada Tanya,Looking good ba? Padaan lang 😜..,Good for you nga ba? 😜 padaan lang po 😊..  #juankadahosttanya #Juan365 #trendingpost #fbreels #fypageシ #followerseveryonehighlights,9,2/4/2026 8:07,N/A,https://www.facebook.com/reel/2051158615669443/,0,0,Videos,,,,,Lifetime,173,110,15,13,2,0,829.024,6.966,0,3,3,,,0,,0,0
1.22106E+17,6.1587E+13,Juankada Tanya,"Feeling cute, might delete later.. 

#Juan365 #trendingpost #followers #juankadahosttanya",,0,2/4/2026 7:54,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid028XMdwupVCkak12nC2Kto1KTTa9x55f41pCr2e4e8nZo9pqXV6tLsuSopv4VkdUYJl&id=61586950821026,0,0,Photos,,,,,Lifetime,323,147,21,19,1,1,,,,8,5,,3,0,,,
1.22105E+17,6.1587E+13,Juankada Tanya,Nasabi  mo na ba??🤪😂😂😜…. #juankadatanya #followerseveryonehighlights #trendingpost #fbreels #fbreelsvideo #Juan365,Nasabi  mo na ba??🤪😂😂😜…. #juankadatanya #followerseveryonehighlights #trendingpost #fbreels #fbreelsvideo #Juan365,13,2/3/2026 8:05,N/A,https://www.facebook.com/reel/671573175977268/,0,0,Videos,,,,,Lifetime,560,441,17,16,1,0,2783.245,6.325,0,4,4,,,0,,0,0
1.22105E+17,6.1587E+13,Juankada Tanya,"Leave a little sparkle wherever you go… 

#juankadatanya #followerseveryonehighlights #fypageシ #followers #trendingpost #juankadahost",,0,2/3/2026 6:37,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0awo2NCoKMmooqcfX9tXHQxFHgxNNuoSJUnQcc6eBYpxFcdWnjx6KcEYbGhnbzrLxl&id=61586950821026,0,0,Photos,,,,,Lifetime,159,58,8,7,1,0,,,,15,7,,8,0,,,
1.22105E+17,6.1587E+13,Juankada Tanya,Pasali nga sa trend ☺️😜,"#fbreels
#juankadahost #fypageシ #juankadatanya #followerseveryonehighlights #trendingpost",15,2/2/2026 9:00,N/A,https://www.facebook.com/reel/1185915759967068/,0,0,Videos,,,,,Lifetime,93,58,10,9,1,0,450.901,6.262,0,4,4,,,0,,0,0
1.22105E+17,6.1587E+13,Juankada Tanya,"Create your own style eme 🤪… good eve juankadas !! 
 #followerseveryonehighlights #trendingpost #Juan365 #juankadatanya #followers",,0,2/2/2026 6:10,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0PdzDBwyaf9asY2sS2u2iY7voDMZbNKRUcruWrksup6949hdLuoKtz7VtrETj9FJVl&id=61586950821026,0,0,Photos,,,,,Lifetime,182,64,12,10,2,0,,,,13,9,,4,0,,,
1.22105E+17,6.1587E+13,Juankada Tanya,Party in the house!!,#followerseveryonehighlights #fypシ #fbreelsfypシviralシ #trendingpost #fbreelsvideo,16,2/1/2026 7:02,N/A,https://www.facebook.com/reel/1439845284163577/,0,0,Videos,,,,,Lifetime,1432,1088,16,12,3,1,9555.702,8.807,0,8,8,,,0,,0,0
