"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Matched Audience Targeting Consumption (Video Click)","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions"
122188546208528854,61565865626361,"Juankada Geoff","🫡LIVE tayo ngayon mga ka ROCKERS!🤘🏽

GAME na bang makipag ROCKrakan? COLOR GAME na..!!! !😅😘

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaGeoff
#FollowMe #Trending #FYP #Reels",,0,"01/06/2026 06:22",N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02hdFPu45PxwxjtZqZDVGrxaxwvULZp3neBnPHm1f3jLX7gFWCuyyKgBCm2ixdFcArl,0,0,Photos,,,,,Lifetime,141,53,11,10,1,0,3,2,1,,,,,,,
122188435292528854,61565865626361,"Juankada Geoff","Solo cruising while the beat runs the city. 🤙

Comment suggestion ng soundtrip + Member ID. 💬

#JuankadaGeoff #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow #ridesafe #chillride","Solo cruising while the beat runs the city. 🤙

Comment suggestion ng soundtrip + Member ID. 💬

#JuankadaGeoff #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow #ridesafe #chillride",41,"01/05/2026 09:29",N/A,https://www.facebook.com/reel/25558279040498914/,0,0,Videos,,,,,Lifetime,112,53,25,16,9,0,7,7,,,,667.46,8.448,0,0,0
122188424588528854,61565865626361,"Juankada Geoff","Live na tayo sa Juan365 Color Game LIVE juankada! Come join us together with Juankada Sabbie and Juankada Ligaya 🤩

#juankadageoff #juankadahost #juankadasabbie #juankadaligaya #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #juan365colorgame
#Juan365Studios #fypviralシ #trendingnow",,0,"01/05/2026 07:33",N/A,https://www.facebook.com/Juankadageoff/posts/pfbid08nBwAB24ksioiLLkFC2Hpfxr8FTCSmXKpcpRfnSymb4bpmk7abqUTtSvCbVcuqfWl,0,1,Photos,,,,,Lifetime,206,54,17,13,4,0,16,11,5,,,,,,,
122188423406528854,61565865626361,"Juankada Geoff","If you can dream it, you can do it. Your limits are all within yourself. 🙌 -Brian Tracy

LIKE, SHARE & FOLLOW!  Color Game LIVE daily, 6AM to 5AM 🤟

#JuankadaGeoff #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow","If you can dream it, you can do it. Your limits are all within yourself. 🙌 -Brian Tracy

LIKE, SHARE & FOLLOW!  Color Game LIVE daily, 6AM to 5AM 🤟

#JuankadaGeoff #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow",24,"01/05/2026 07:21",N/A,https://www.facebook.com/reel/762986202829005/,0,0,Videos,,,,,Lifetime,77,44,5,4,1,0,0,,,,,394.845,6.692,0,0,0
122188247414528854,61565865626361,"Juankada Geoff",ABC,"Hindi 'to parinig huh haha! Sino'ng nakaka relate sa music? 😂 

Comment ME + Member ID kung relate ka! 🫣💬

#JuankadaGeoff #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow",22,"01/04/2026 09:15",N/A,https://www.facebook.com/reel/1215315800000852/,0,0,Videos,,,,,Lifetime,245,52,16,10,5,1,7,7,,,,2444.712,17.095,0,0,0
122188233140528854,61565865626361,"Juankada Geoff","LIVE na tayo, Juankada! 📽️
Come and join us together with Juankada Ligaya and Juankada Sabbie.
Let’s have some fun habang namimili ng inyong LUCKY color. 🔵🔴🟢🟡🟠

Don’t forget to Like, Share, and Follow our page for more FUN moments and exciting live sessions with us. Kita-kits, Juankada! 🥳

#JuankadaGeoff #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow",,0,"01/04/2026 06:48",N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0yfPk9dhAA7xN538WCUKPvji7qeREdmatQgGCMHwZw49ePF9Ro593KJY2RZwLDLibl,0,0,Photos,,,,,Lifetime,876,409,51,39,5,7,20,8,12,,,,,,,
122188129148528854,61565865626361,"Juankada Geoff","Hindi perpektong tao pero perpekto para sa'yo. 😉

Don't be shy and hit that Like, Follow, and Share button para perfect talaga! 

#JuankadaGeoff #Juan365 #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingvideo","Hindi perpektong tao pero perpekto para sa'yo. 😉

Don't be shy and hit that Like, Follow, and Share button para perfect talaga! 

#JuankadaGeoff #Juan365 #Juan365PH
#AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingvideo",19,"01/03/2026 06:34",N/A,https://www.facebook.com/reel/1502070524217120/,0,0,Videos,,,,,Lifetime,144,52,22,13,7,2,3,3,,,,885.514,9.224,0,0,0
122113098429133214,61583996447175,"Juankada Jedi","Juankada, kumpleto na ba kayo? 💖
LIVE na tayo sa Juan365 — good vibes, fun games, at lovely moments all night long ✨
Drop “LIVE” sa comments kung nanonood ka na 👇",,0,"01/01/2026 02:29",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid035JUaBQE1CC8b5kbkhR2fw6NVchki11GvCYWEmfii4KSkb1fH16k4QKi8mUZqizMNl&id=61583996447175,0,0,Photos,,,,,Lifetime,584,187,21,15,5,1,13,11,2,,,,,,,
122114881857133214,61583996447175,"Juankada Jedi","Hi Jedi Babes! ✨
Sharing my dance cover of The Fate of Ophelia by Taylor Swift 🌊

If you felt it, comment ❤️ Jedi Babes!

#JediBabes #DanceCover #TaylorSwift #Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife","Hi Jedi Babes! ✨
Sharing my dance cover of The Fate of Ophelia by Taylor Swift 🌊

If you felt it, comment ❤️ Jedi Babes!

#JediBabes #DanceCover #TaylorSwift #Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",16,"01/09/2026 04:08",N/A,https://www.facebook.com/reel/1399306921835815/,0,0,Videos,,,,,Lifetime,116,64,11,8,3,0,12,12,,,,795.441,12.052,0,0,0
122114614581133214,61583996447175,"Juankada Jedi","Good Morning Jedi Babes! Kamusta ang pag gising niyo? Handa na ba kayo na gisingin ko ang swerte niyo? Comment ❤️ if ready na Jedi Babes!#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife","Good Morning Jedi Babes! Kamusta ang pag gising niyo? Handa na ba kayo na gisingin ko ang swerte niyo? Comment ❤️ if ready na Jedi Babes!#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",16,"01/07/2026 20:02",N/A,https://www.facebook.com/reel/1267780449563700/,0,0,Videos,,,,,Lifetime,3300,2101,73,42,24,7,55,30,,25,,22997.244,7.469,0,0,0
122114490561133214,61583996447175,"Juankada Jedi","Eenie meenie,  𝐩𝐢𝐜𝐤 𝐚 𝐜𝐨𝐥𝐨𝐫 𝐰𝐢𝐭𝐡 𝐦𝐞!💗 
Comment your color below 👇

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #WatchWithMe #ForYou #ForYouPage #FYP #TrendingNow #ViralPH #ExplorePH","Eenie meenie,  𝐩𝐢𝐜𝐤 𝐚 𝐜𝐨𝐥𝐨𝐫 𝐰𝐢𝐭𝐡 𝐦𝐞!💗 
Comment your color below 👇

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #WatchWithMe #ForYou #ForYouPage #FYP #TrendingNow #ViralPH #ExplorePH",14,"01/07/2026 07:59",N/A,https://www.facebook.com/reel/2001066920463885/,0,0,Videos,,,,,Lifetime,1869,400,60,50,8,2,17,8,,9,,3098.684,4.53,0,0,0
122114348145133214,61583996447175,"Juankada Jedi","Good Morning Jedi Babes! 🔥Let’s get this morning started with high energy and overflowing na swerte!👉Pasok na and manood ng Color Game Live at the Juan365 app / Website!

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife","Good Morning Jedi Babes! 🔥Let’s get this morning started with high energy and overflowing na swerte!👉Pasok na and manood ng Color Game Live at the Juan365 app / Website!

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",14,"01/06/2026 18:43",N/A,https://www.facebook.com/reel/1427405319040021/,0,0,Videos,,,,,Lifetime,1311,348,54,41,9,4,15,10,,5,,1862.204,3.724,0,0,0
122114228601133214,61583996447175,"Juankada Jedi","Kung ikaw ‘yun, girl… tatanggapin mo ba yung 1M? 🤔

O susugal ka sa Color Game — baka mas bongga pa panalo mo! 🎡💖
Comment mo, curious ako!

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife","Kung ikaw ‘yun, girl… tatanggapin mo ba yung 1M? 🤔

O susugal ka sa Color Game — baka mas bongga pa panalo mo! 🎡💖
Comment mo, curious ako!

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",16,"01/06/2026 06:08",N/A,https://www.facebook.com/reel/856540087229021/,0,0,Videos,,,,,Lifetime,1629,396,26,20,4,2,43,34,,9,,3183.475,5.341,0,0,0
122114118213133214,61583996447175,"Juankada Jedi","Jedi Babes! Good morning! ☀️Ready na ba kayo maglaro? 🎮Tara na sa Juan365 app and website — baka sa inyo na mapunta ang swerte today! 🍀✨#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife","Jedi Babes! Good morning! ☀️Ready na ba kayo maglaro? 🎮Tara na sa Juan365 app and website — baka sa inyo na mapunta ang swerte today! 🍀✨#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",18,"01/05/2026 20:01",N/A,https://www.facebook.com/reel/1374483311081156/,0,0,Videos,,,,,Lifetime,1718,488,50,47,1,2,51,38,,12,1,3914.357,5.07,0,0,0
122113962459133214,61583996447175,"Juankada Jedi","𝐋𝐞𝐭𝐬 𝐠𝐞𝐭 𝐢𝐭 𝐁𝐎𝐎𝐌 𝐁𝐎𝐎𝐌 𝐉𝐄𝐃𝐈𝐁𝐀𝐁𝐄𝐒! 

Can't handle my own cuteness! Can you handle it for me? 😉

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife","𝐋𝐞𝐭𝐬 𝐠𝐞𝐭 𝐢𝐭 𝐁𝐎𝐎𝐌 𝐁𝐎𝐎𝐌 𝐉𝐄𝐃𝐈𝐁𝐀𝐁𝐄𝐒! 

Can't handle my own cuteness! Can you handle it for me? 😉

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",16,"01/05/2026 03:21",N/A,https://www.facebook.com/reel/1574472580461784/,0,0,Videos,,,,,Lifetime,2688,117,14,12,1,1,5,5,,,,1863.13,2.934,0,0,0
122113907979133214,61583996447175,"Juankada Jedi","Jedi Babes! We’re still LIVE — habol pa kayo! 🎥✨
Baka dito mo na makuha ang swerte mo, kaya pasok na at samahan kami! 🍀🔥

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife","Jedi Babes! We’re still LIVE — habol pa kayo! 🎥✨
Baka dito mo na makuha ang swerte mo, kaya pasok na at samahan kami! 🍀🔥

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",11,"01/04/2026 21:40",N/A,https://www.facebook.com/reel/4147792805487917/,0,0,Videos,,,,,Lifetime,3034,216,18,14,3,1,5,5,,,,2010.548,2.551,0,0,0
122113734081133214,61583996447175,"Juankada Jedi","What’s up, Jedi Babes! ⚡️

𝐊𝐮𝐧𝐠 𝐫𝐞𝐚𝐝𝐲 𝐤𝐚 𝐬𝐚 𝐬𝐰𝐞𝐫𝐭𝐞, type “GAME!” sa comments — then nood na sa Juan365 app and website! 🎯

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife","What’s up, Jedi Babes! ⚡️

𝐊𝐮𝐧𝐠 𝐫𝐞𝐚𝐝𝐲 𝐤𝐚 𝐬𝐚 𝐬𝐰𝐞𝐫𝐭𝐞, type “GAME!” sa comments — then nood na sa Juan365 app and website! 🎯

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",9,"01/04/2026 03:01",mixed,https://www.facebook.com/reel/1852322702056151/,1,0,Videos,,,,,Lifetime,7468,5841,39,32,6,1,20,13,,7,,35383.879,6.158,0,0,0
122113668105133214,61583996447175,"Juankada Jedi","𝟕𝐊 𝐚𝐧𝐝 𝐜𝐨𝐮𝐧𝐭𝐢𝐧𝐠, Jedi Babes! 🙌

Like, heart ❤️, comment, and share — let’s spread the fun!
Kita-kits sa Color Game Live sa Juan365 app at website!

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",,0,"01/03/2026 20:37",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Ss9mZZcFuWvopEmJpW3AdVT6jDEbAKbWGVB25sTLtgdb2vG148hK5EEHBC32NwVNl&id=61583996447175,0,0,Photos,,,,,Lifetime,352,120,20,15,5,0,19,19,,,,,,,,
122113652679133214,61583996447175,"Juankada Jedi","Good morning, Juankada! ✨
Kumpleto na ba kayo? 💖
LIVE na tayo sa Juan365 — good vibes, fun games, at lovely moments to start the day right 🌤️ kasama si JuanKada Star and Juankada Papa Joe
Comment “LIVE” kung nanonood ka na 👇

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",,0,"01/03/2026 18:11",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02wwMa2mTSLoZdEgXd2VK6QCHCxPP5kMRA5gshzh5rZpLjqUVkSje9fPTma52YVjkBl&id=61583996447175,0,0,Photos,,,,,Lifetime,1160,509,34,31,1,2,35,28,7,,,,,,,
122113454265133214,61583996447175,"Juankada Jedi","Juankada Jedi updated their cover photo.",,0,"01/02/2026 18:42",N/A,https://www.facebook.com/photo.php?fbid=122113454265133214&set=a.122110480779133214&type=3,0,0,Photos,,,,,Lifetime,0,1,12,11,1,0,0,,,,,,,,,
122113327155133214,61583996447175,"Juankada Jedi","🚨 Jedi Babes! 𝐎𝐧𝐞 𝐜𝐥𝐢𝐜𝐤 could be your 𝐥𝐮𝐜𝐤𝐲 𝐜𝐡𝐚𝐫𝐦 — like, share, and follow now! 🍀

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage",,0,"01/02/2026 04:10",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0hDLGXtgv5itVUHzd3KLYbKycZFWjejoGbymPbFpY52t8VXbWdfhM2GhtiF1yDuoUl&id=61583996447175,0,0,Photos,,,,,Lifetime,518,170,27,17,7,3,10,7,3,,,,,,,
122119754391141442,61584243275518,"Juankada Lance","Hi Its me Gwapitong tito samahan niyo po kami, Live at Juan365 app at Website till 5am🤩",,0,"01/01/2026 06:57",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0CQRF4JtDsDEGAGF4hjYe4r4JwHtD3AdbbRR7utBZGE2cmnZwNKYPjfqYmy4kbyqJl&id=61584243275518,0,1,Photos,,,,,Lifetime,121,62,10,10,0,0,2,,2,,,,,,,
122119965753141442,61584243275518,"Juankada Lance","𝐍𝐚𝐭𝐮𝐫𝐞 𝐯𝐢𝐛𝐞𝐬 𝐥𝐚𝐧𝐠,𝐂𝐡𝐢𝐥𝐥 𝐥𝐚𝐧𝐠. 💚🌿

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame",,0,"01/02/2026 08:53",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0J1RnHSyWhMN7MtwM7e3wMD3ZtAzk4HhyW9pEg6bQaircXXYZgY8GWdBUEzxHGhgcl&id=61584243275518,0,0,Photos,,,,,Lifetime,208,79,30,23,5,2,11,9,2,,,,,,,
122120025507141442,61584243275518,"Juankada Lance","Juankada Lance updated their cover photo.",,0,"01/02/2026 18:41",N/A,https://www.facebook.com/photo.php?fbid=122120025507141442&set=a.122098330299141442&type=3,0,0,Photos,,,,,Lifetime,0,0,14,14,0,0,0,,,,,,,,,
122120121879141442,61584243275518,"Juankada Lance","In case nakalimutan mo… Gwapitong Tito ’to 😎 Juankada Lance.
👉 Hit that Follow button! 

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #fypシviralシfypシ゚ #fypageシ","In case nakalimutan mo… Gwapitong Tito ’to 😎 Juankada Lance.
👉 Hit that Follow button! 

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #fypシviralシfypシ゚ #fypageシ",13,"01/03/2026 06:02",N/A,https://www.facebook.com/reel/1524214245534093/,0,0,Videos,,,,,Lifetime,159,68,29,16,11,2,16,16,,,,1068.758,11.492,0,0,0
122120280567141442,61584243275518,"Juankada Lance","𝐅𝐨𝐨𝐝 𝐜𝐨𝐮𝐫𝐭 𝐬𝐮𝐫𝐯𝐢𝐯𝐚𝐥 𝐭𝐢𝐩:
𝐔𝐧𝐚𝐡𝐚𝐧 𝐦𝐨 𝐧𝐚 𝐚𝐧𝐠 𝐦𝐮𝐧𝐝𝐨. 𝐋𝐚𝐠𝐲𝐚𝐧 𝐦𝐨 𝐧𝐠 𝐠𝐚𝐦𝐢𝐭. 🫡

Follow for more life hacks😝

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #JuankadaLance #fypageシ #reelsviralシ","𝐅𝐨𝐨𝐝 𝐜𝐨𝐮𝐫𝐭 𝐬𝐮𝐫𝐯𝐢𝐯𝐚𝐥 𝐭𝐢𝐩:
𝐔𝐧𝐚𝐡𝐚𝐧 𝐦𝐨 𝐧𝐚 𝐚𝐧𝐠 𝐦𝐮𝐧𝐝𝐨. 𝐋𝐚𝐠𝐲𝐚𝐧 𝐦𝐨 𝐧𝐠 𝐠𝐚𝐦𝐢𝐭. 🫡

Follow for more life hacks😝

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #JuankadaLance #fypageシ #reelsviralシ",22,"01/04/2026 05:19",N/A,https://www.facebook.com/reel/1500871050984342/,0,0,Videos,,,,,Lifetime,105,69,14,10,3,1,11,11,,,,816.415,10.885,0,0,0
122120362347141442,61584243275518,"Juankada Lance","𝐬𝐮𝐦𝐮𝐤𝐨 𝐤𝐚𝐧𝐚 𝐛𝐚𝐠𝐨 𝐩𝐚 𝐝𝐮𝐦𝐚𝐧𝐚𝐤 𝐚𝐧𝐠 𝐝𝐮𝐠𝐨🤦

👉 Follow for more kulitan at tawanan

 #Juan365 #Juan365studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #Reels #fypシ゚viralシfypシ゚","𝐬𝐮𝐦𝐮𝐤𝐨 𝐤𝐚𝐧𝐚 𝐛𝐚𝐠𝐨 𝐩𝐚 𝐝𝐮𝐦𝐚𝐧𝐚𝐤 𝐚𝐧𝐠 𝐝𝐮𝐠𝐨🤦

👉 Follow for more kulitan at tawanan

 #Juan365 #Juan365studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #Reels #fypシ゚viralシfypシ゚",32,"01/04/2026 18:00",mixed,https://www.facebook.com/reel/1189692280015669/,1,0,Videos,,,,,Lifetime,99,58,16,12,4,0,6,6,,,,851.933,11.209,0,0,0
122120430555141442,61584243275518,"Juankada Lance","𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚, 𝐬𝐨𝐥𝐢𝐝 𝐚𝐧𝐠 𝐚𝐫𝐚𝐰 𝐧𝐚 ’𝐭𝐨! 💥

Kamusta ang live kanina—nag-enjoy ba kayo?

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #JuankadaLance",,0,"01/05/2026 05:15",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02x2GapenCH75DjgU8hHEAWqni9RwoGZUav15WyU8o7rpdDc8C3s1S3PZEAhF9gz3Nl&id=61584243275518,0,0,Photos,,,,,Lifetime,139,64,15,11,3,1,12,11,1,,,,,,,
122120520297141442,61584243275518,"Juankada Lance","𝐄𝐡𝐡? 

Surprise pala🤦

👉 Hit that Follow button!

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #juankadalance",,0,"01/05/2026 18:00",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02NkJsLLk5yFu64Ej8daRYK9GVisyKHfj977VgTuMBsMXKdJ8D6PrvpysE6mh4AtVPl&id=61584243275518,0,0,Photos,,,,,Lifetime,234,116,29,20,6,3,23,12,11,,,,,,,
122120604267141442,61584243275518,"Juankada Lance","Black is not just a color… something big is happening 👀⚫
Color Game is LIVE on Juan365 app at Website🥳 

👉 Join the live now

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance",,0,"01/06/2026 05:27",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02AuA9HvK2pzMbsq6jx2bSYXJy5HecX65XhNdtUWPtRQWAQrS4cfZBemar8aGyx7cLl&id=61584243275518,0,0,Photos,,,,,Lifetime,161,75,22,16,5,1,6,4,2,,,,,,,
122120688627141442,61584243275518,"Juankada Lance","𝐇𝐢, 𝐢𝐭’𝐬 𝐦𝐞—𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 👋
Nagbibigay lang ng paalala na kaya mo. Laban lang 💪✨

👉 Like at comment “KAYA KO” kung naniniwala ka sa sarili mo

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #Reels #fypchallenge","𝐇𝐢, 𝐢𝐭’𝐬 𝐦𝐞—𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 👋
Nagbibigay lang ng paalala na kaya mo. Laban lang 💪✨

👉 Like at comment “KAYA KO” kung naniniwala ka sa sarili mo

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #Reels #fypchallenge",17,"01/06/2026 18:00",N/A,https://www.facebook.com/reel/1800048733998580/,1,0,Videos,,,,,Lifetime,68,54,10,8,2,0,3,3,,,,460.35,9.026,0,0,0
122120700069141442,61584243275518,"Juankada Lance","𝐎𝐡! 𝐖𝐚𝐠 𝐤𝐚 𝐦𝐚𝐥𝐢𝐭𝐨 𝐧𝐚𝐬𝐚 𝐤𝐚𝐧𝐚𝐧 𝐚𝐤𝐨😅
With Sir, the one and only Dennis Trillo  😎🔥

👉 Follow for more kulitan!

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance",,0,"01/06/2026 20:00",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0MeCjfMyScJPpavfAdEWjg94cKgC7MaFfctH6fZimTT3nhW4HVGxEquQ3e1jDTWaLl&id=61584243275518,0,0,Photos,,,,,Lifetime,236,102,24,18,5,1,13,11,2,,,,,,,
122120847315141442,61584243275518,"Juankada Lance","Good morning🥳",,0,"01/07/2026 17:46",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02RwXea4mrV6pC8w3zJN3B4u6aaemBQYy3VN8GoVqj3ttbti6HdB7kybH8eqkPazTzl&id=61584243275518,0,1,Photos,,,,,Lifetime,108,49,15,12,3,0,12,11,1,,,,,,,
122120847675141442,61584243275518,"Juankada Lance","𝐇𝐢 𝐈𝐭'𝐬 𝐦𝐞 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞. Na laging nag sasabing kaya mo!👌

👉 Hit that follow button for more kulitan, advice at tawanan

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypviralシ #reelsfypシ #reels","𝐇𝐢 𝐈𝐭'𝐬 𝐦𝐞 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞. Na laging nag sasabing kaya mo!👌

👉 Hit that follow button for more kulitan, advice at tawanan

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypviralシ #reelsfypシ #reels",24,"01/07/2026 17:54",N/A,https://www.facebook.com/reel/1423181262553499/,0,0,Videos,,,,,Lifetime,121,65,27,21,6,0,11,11,,,,883.12,11.62,0,0,0
