Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Matched Audience Targeting Consumption (Video Click),Negative feedback from users: Hide all
1.22115E+17,6.15842E+13,Juankada Papa Joe,"SayaJuan as always tayo mga Joekada 😊 💃 🕺🏻 makisaya at makisayaw everyday , kaya tutok na sa Juan365 😊💙🧡 🎲 

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ","SayaJuan as always tayo mga Joekada 😊 💃 🕺🏻 makisaya at makisayaw everyday , kaya tutok na sa Juan365 😊💙🧡 🎲 

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",43,1/31/2026 4:44,N/A,https://www.facebook.com/reel/1589109185875957/,0,0,Videos,,,,,Lifetime,1143,218,18,13,4,1,4639.697,4.198,0,0,0,10,10,,,,
1.22115E+17,6.15842E+13,Juankada Papa Joe,"Kami ang kasama niyo ngayong hapon na ito ! 🥰 tutok na sa Juan365 2-10pm niyo kaming makakasama 😊💙🧡 🎲 

See you Joekadaaaaas 😎🫡

#Juan365Studios #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",,0,1/31/2026 22:12,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02DvzzxyYWD1amsCgvFHwSrsH31Tdy6AaHD72FVC1YB7BHV6uBshWc9yB2nmTtM2D6l&id=61584233476725,0,0,Photos,,,,,Lifetime,527,186,13,9,1,3,,,,,,18,8,10,,,
1.22115E+17,6.15842E+13,Juankada Papa Joe,Juankada Papa Joe updated their cover photo.,,0,2/1/2026 6:37,N/A,https://www.facebook.com/photo.php?fbid=122115302949141115&set=a.122102925279141115&type=3,0,0,Photos,,,,,Lifetime,0,0,7,6,1,0,,,,,,0,,,,,
1.22115E+17,6.15842E+13,Juankada Papa Joe,Yo! It’s Papa Joe! 🔥 If you heard the name… you already know the game.,,0,2/1/2026 6:41,N/A,https://www.facebook.com/photo.php?fbid=122115303471141115&set=a.122102888301141115&type=3,0,0,Photos,,,,,Lifetime,694,315,38,26,9,3,,,,,,16,15,1,,,
1.2211E+17,6.15842E+13,Juankada Papa Joe,"1st day of work this Year , morning shift na tayo ☺️  Letsjoeee Go na Go with Papa Joe 🎉🎊🥳  #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ","1st day of work this Year , morning shift na tayo ☺️  Letsjoeee Go na Go with Papa Joe 🎉🎊🥳  #ALLINJUANLIVE #JuankadaPapaJoe #JuankadaHosts #Juan365 #fbreelsfypシ",40,1/1/2026 13:58,N/A,https://www.facebook.com/reel/769695359477307/,0,0,Videos,,,,,Lifetime,797,307,48,35,8,5,4460.719,6.54,0,0,0,7,7,,,,
1.22112E+17,6.15844E+13,Juankada Sabbie,"GOOD MORNING, SABBIES! 🌞🎉
Unang pasok ng 2026—simulan natin sa tawanan, kwentuhan, good vibes at swerte! 🍀✨

Kung hanap mo ang saya, kulitan, at panalong energy
nandito na kami LIVE!☺

Tara na, sabay-sabay tayong mag-ENJOY! 💛🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","GOOD MORNING, SABBIES! 🌞🎉
Unang pasok ng 2026—simulan natin sa tawanan, kwentuhan, good vibes at swerte! 🍀✨

Kung hanap mo ang saya, kulitan, at panalong energy
nandito na kami LIVE!☺

Tara na, sabay-sabay tayong mag-ENJOY! 💛🔥

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",13,12/31/2025 15:29,N/A,https://www.facebook.com/reel/3784413481864502/,0,0,Videos,,,,,Lifetime,2192,1643,21,20,0,1,11839.703,6.708,0,0,0,20,20,,,,
1.22113E+17,6.15844E+13,Juankada Sabbie,"🌈 HELLOOO SABBIES!!! 🌈

Samahan niyo ako palagi sa LIVE ha 💙
Sabay-sabay tayong ngumiti, tumawa, at magbigay ng kulay sa mga mata niyo ✨😊

Tag ka-Sabbies 👇
Follow & Share 💙

Good vibes lang tayo sa LIVE🎨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","🌈 HELLOOO SABBIES!!! 🌈

Samahan niyo ako palagi sa LIVE ha 💙
Sabay-sabay tayong ngumiti, tumawa, at magbigay ng kulay sa mga mata niyo ✨😊

Tag ka-Sabbies 👇
Follow & Share 💙

Good vibes lang tayo sa LIVE🎨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",35,1/1/2026 23:06,N/A,https://www.facebook.com/reel/1508851590202757/,0,0,Videos,,,,,Lifetime,362,222,19,17,1,1,3536.426,11.907,0,0,0,23,23,,,,
1.22113E+17,6.15844E+13,Juankada Sabbie,"Your juankada host Sabbie mantra 2026 ay maging loyal sa sarili! 😄🥰

Kayo Sabbies ano ang mantra nyo this 2026? Comment down below na 👇

Isingit nyo na sa mga mantra nyo ang pagiging loyal sa Colorgame live at sabay sabay tayong mag enjoy sa bawat kulay, tawanan at kulitin. 😍💖

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Your juankada host Sabbie mantra 2026 ay maging loyal sa sarili! 😄🥰

Kayo Sabbies ano ang mantra nyo this 2026? Comment down below na 👇

Isingit nyo na sa mga mantra nyo ang pagiging loyal sa Colorgame live at sabay sabay tayong mag enjoy sa bawat kulay, tawanan at kulitin. 😍💖

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",10,1/2/2026 2:08,N/A,https://www.facebook.com/reel/749691031483944/,0,0,Videos,,,,,Lifetime,1577,305,62,54,5,3,7740.75,8.217,0,0,0,102,102,,,,
1.22113E+17,6.15844E+13,Juankada Sabbie,"Restday vibes activated Sabbies💆🏻‍♀️ 

Wanna share you how cute Juankada host Sabbie on her Pj’s 😜

What’s your favorite thing to do on your restday Sabbies? 😉♥️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #colorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Restday vibes activated Sabbies💆🏻‍♀️ 

Wanna share you how cute Juankada host Sabbie on her Pj’s 😜

What’s your favorite thing to do on your restday Sabbies? 😉♥️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #colorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",16,1/2/2026 7:17,N/A,https://www.facebook.com/reel/1295049919113430/,0,0,Videos,,,,,Lifetime,484,226,32,27,4,1,3036.014,9.062,0,0,0,14,14,,,,
1.22113E+17,6.15844E+13,Juankada Sabbie,Juankada Sabbie updated their cover photo.,,0,1/2/2026 18:40,N/A,https://www.facebook.com/photo.php?fbid=122112683475145396&set=a.122094606033145396&type=3,0,0,Photos,,,,,Lifetime,1,2,23,21,1,1,,,,,,0,,,,,
1.22113E+17,6.15844E+13,Juankada Sabbie,"Rest day today ✨
Can’t let the Sabbies miss this pretty face 😉

See you tomorrow, Sabbies! 10PM–5AM 💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Rest day today ✨
Can’t let the Sabbies miss this pretty face 😉

See you tomorrow, Sabbies! 10PM–5AM 💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",14,1/3/2026 2:15,N/A,https://www.facebook.com/reel/1438574924552910/,0,0,Videos,,,,,Lifetime,478,245,43,29,10,4,2917.342,9.29,0,0,0,15,15,,,,
1.22113E+17,6.15844E+13,Juankada Sabbie,"Hello Sabbies!😍
Makisabay na sa LIVE ngayong gabi! ✨

Tara na sa Color Game para sabay-sabay tayong magbigay  kulay ngayong gabi para sa saya at swerte 💛💜💚

2026 na, paniguradong full ng good vibes at ngiti ang bawat kulay na ibibigay natin! 😄🎨

Huwag kalimutang follow, like, at share para mas marami ang makisaya! 💖

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #colorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Hello Sabbies!😍
Makisabay na sa LIVE ngayong gabi! ✨

Tara na sa Color Game para sabay-sabay tayong magbigay  kulay ngayong gabi para sa saya at swerte 💛💜💚

2026 na, paniguradong full ng good vibes at ngiti ang bawat kulay na ibibigay natin! 😄🎨

Huwag kalimutang follow, like, at share para mas marami ang makisaya! 💖

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #colorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",14,1/4/2026 8:32,N/A,https://www.facebook.com/reel/914609281064708/,0,0,Videos,,,,,Lifetime,452,226,34,26,6,2,3080.082,10.131,0,0,0,25,25,,,,
1.22113E+17,6.15844E+13,Juankada Sabbie,"Nakapanood ba ang lahat last Night Sabbies?☺
 
Your marilag Sabbie will go on live again tonight 10pm-5am😉 See you later Sabbies! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Nakapanood ba ang lahat last Night Sabbies?☺
 
Your marilag Sabbie will go on live again tonight 10pm-5am😉 See you later Sabbies! 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",29,1/5/2026 1:38,N/A,https://www.facebook.com/reel/1191048733145301/,0,0,Videos,,,,,Lifetime,418,241,34,27,6,1,3941.374,12.755,0,0,0,28,28,,,,
1.22113E+17,6.15844E+13,Juankada Sabbie,"HELLO SABBIES!☺

Handa na ba kayo ngayong gabi sa SAYA, EXCITEMENT, at SWERTE sa ating LIVE COLOR GAME?🎨

Swerte? MERON!
Saya? SAGAD!
Good vibes? UMAAPAW!🥳

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",,0,1/5/2026 6:34,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid0ZNAAvhRVWAGShCydiTYJE8kJigqg7UDFDLZHZCPPoQDFa9xCYjmd1V3c4XKce23yl,0,0,Photos,,,,,Lifetime,1862,675,94,77,9,8,,,,,,95,44,51,,,
1.22113E+17,6.15844E+13,Juankada Sabbie,"Hindi lang SAYA at SWERTE ang hatid ng isang Juankada host SABBIE 🥰

Hanggang dulo, Full of SAYAW & GOOD VIBES while playing 🔥💃 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Hindi lang SAYA at SWERTE ang hatid ng isang Juankada host SABBIE 🥰

Hanggang dulo, Full of SAYAW & GOOD VIBES while playing 🔥💃 

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",24,1/6/2026 0:49,N/A,https://www.facebook.com/reel/1356353379145059/,0,0,Videos,,,,,Lifetime,3363,543,254,214,36,4,29636.129,13.26,0,0,0,366,366,,,,
1.22113E+17,6.15844E+13,Juankada Sabbie,"We are now Live Sabbies!😉

Ready na kayo sa Kagandahan ko? Ay sa Makulay na laro pala!😅😘

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",,0,1/6/2026 6:14,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid0b7Pxna4a6qXXF8CiwthjVQTtisCCVMSPFTbybTwkmtQ4nxYovtwuf6ANoqfSUtejl,0,0,Photos,,,,,Lifetime,358,156,26,21,2,3,,,,,,20,2,18,,,
1.22113E+17,6.15844E+13,Juankada Sabbie,🔥🔥,,0,1/6/2026 8:04,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid02x2HNkBFR9DoerRHTBTTTzYHZs5TRjh7RR1QphYq62Lg3rLY7e3vZu76GEcNcPEAQl,0,1,Photos,,,,,Lifetime,228,104,14,14,0,0,,,,,,6,3,3,,,
1.22113E+17,6.15844E+13,Juankada Sabbie,"Goodmorning Sabbies! ☺️

Gising pa ba ang lahat? Watch me live and enjoy Color game 🧡💙

Makisaya, makilaro at sabay sabay naten abangan ang swerte nyo ngayon gabi!

Last night na ng nightshift ng inyong Sabbie girl kaya habol naaaa😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Goodmorning Sabbies! ☺️

Gising pa ba ang lahat? Watch me live and enjoy Color game 🧡💙

Makisaya, makilaro at sabay sabay naten abangan ang swerte nyo ngayon gabi!

Last night na ng nightshift ng inyong Sabbie girl kaya habol naaaa😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",43,1/6/2026 10:01,N/A,https://www.facebook.com/reel/760136089827954/,0,0,Videos,,,,,Lifetime,242,162,22,18,2,2,2334.907,12.097,0,0,0,4,4,,,,
1.22113E+17,6.15844E+13,Juankada Sabbie,"Dahil daily maintenance tayo ng 1hr from 5am-6am.

Eto muna panuorin nyo 😜

Dont forget to log in sa Juan365 app and website🧡💙

Thankyou so much Sabbies for always supporting on my live! I’ll see you all on friday 2-10pm naman. 😘♥️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Dahil daily maintenance tayo ng 1hr from 5am-6am.

Eto muna panuorin nyo 😜

Dont forget to log in sa Juan365 app and website🧡💙

Thankyou so much Sabbies for always supporting on my live! I’ll see you all on friday 2-10pm naman. 😘♥️

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",10,1/6/2026 13:06,N/A,https://www.facebook.com/reel/882606100830683/,0,0,Videos,,,,,Lifetime,425,198,32,26,4,2,2081.55,7.796,0,0,0,14,14,,,,
1.22114E+17,6.15844E+13,Juankada Sabbie,"Can't wait to be with you Sabbies!☺️

See you on our LIVE tomorrow, 2pm! Can't wait to see me din ba?😍

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Can't wait to be with you Sabbies!☺️

See you on our LIVE tomorrow, 2pm! Can't wait to see me din ba?😍

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",14,1/7/2026 23:16,N/A,https://www.facebook.com/reel/25940220165570591/,0,0,Videos,,,,,Lifetime,217,155,26,19,5,2,930.943,5.259,0,0,0,3,3,,,,
1.22114E+17,6.15844E+13,Juankada Sabbie,💖💖,,0,1/7/2026 23:17,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid02jwGEXFc5wV4xPPAAHVt9TLkVMtn5P4FdDegq2TtYku1Xe2mofnf4AwtEjs5oCEoLl,0,1,Photos,,,,,Lifetime,233,117,30,20,8,2,,,,,,10,5,5,,,
1.22114E+17,6.15844E+13,Juankada Sabbie,💖🔥,,0,1/9/2026 0:33,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid0AqTdfn25ZfJwTZ1DaE8Dnn1LspjYTaoettMg8dyxjmYjcKBdropMCMhcAxQgWgAel,0,1,Photos,,,,,Lifetime,139,74,6,5,1,0,,,,,,6,6,,,,
1.22114E+17,6.15844E+13,Juankada Sabbie,"Serving hot 🔥 Sabbie is on fire! 

Magsasabog tayo ng saya at enerhiya 2pm-10pm tayo today.

Ano pang hinihintay ninyo Sabbies. Log in sa Juan365app and website!🥳

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Serving hot 🔥 Sabbie is on fire! 

Magsasabog tayo ng saya at enerhiya 2pm-10pm tayo today.

Ano pang hinihintay ninyo Sabbies. Log in sa Juan365app and website!🥳

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",14,1/9/2026 0:50,N/A,https://www.facebook.com/reel/752064567396318/,0,0,Videos,,,,,Lifetime,207,152,19,16,3,0,1253.888,7.508,0,0,0,10,10,,,,
1.22114E+17,6.15844E+13,Juankada Sabbie,"Look who’s back Sabbies! 😉

Your Juankada Host Sabbie is ready to give you a happy days ahead!😘

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Look who’s back Sabbies! 😉

Your Juankada Host Sabbie is ready to give you a happy days ahead!😘

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",16,1/9/2026 4:58,N/A,https://www.facebook.com/reel/887954503730230/,0,0,Videos,,,,,Lifetime,444,194,21,15,4,2,2630.441,8.35,0,0,0,16,16,,,,
1.22114E+17,6.15844E+13,Juankada Sabbie,"Sabbies… Ready na ba kayo saluhin ang swerteng dala ng inyong pretty Sabbie?😉

Walong triple color lang naman tayo kahapon Sabbies at lima don minor jackpot ☺️

Mamaya ulit Sabbies 2-10pm! See youuuu!😘

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Sabbies… Ready na ba kayo saluhin ang swerteng dala ng inyong pretty Sabbie?😉

Walong triple color lang naman tayo kahapon Sabbies at lima don minor jackpot ☺️

Mamaya ulit Sabbies 2-10pm! See youuuu!😘

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",31,1/9/2026 21:55,N/A,https://www.facebook.com/reel/1496423099152573/,0,0,Videos,,,,,Lifetime,193,146,24,16,6,2,829.058,4.764,0,0,0,12,12,,,,
1.22114E+17,6.15844E+13,Juankada Sabbie,"SABBIES! Look who’s here! The one and only Babygirl JUANABABESENA~🥰

Nag sama ang mga baby girl na hindi nagpapatalo sa dance floor!🤭

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","SABBIES! Look who’s here! The one and only Babygirl JUANABABESENA~🥰

Nag sama ang mga baby girl na hindi nagpapatalo sa dance floor!🤭

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",21,1/10/2026 3:59,uploaded,https://www.facebook.com/reel/755081327059927/,0,0,Videos,,,,,Lifetime,327,201,24,20,2,2,2569.277,11.026,0,0,0,17,17,,,,
1.22114E+17,6.15844E+13,Juankada Sabbie,"THANKYOUSOMUCH SABBIES!! 💖

Grabe kayo kanina! 🔥 Maraming salamat po sa laging suporta ninyo Sabbies ☺️ bukas ulit 2pm-10pm padin tayo.

Eto muna panuorin nyo while im not on live! Still serving you hot 🔥😜

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","THANKYOUSOMUCH SABBIES!! 💖

Grabe kayo kanina! 🔥 Maraming salamat po sa laging suporta ninyo Sabbies ☺️ bukas ulit 2pm-10pm padin tayo.

Eto muna panuorin nyo while im not on live! Still serving you hot 🔥😜

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",15,1/10/2026 5:53,N/A,https://www.facebook.com/reel/2247954392351417/,0,0,Videos,,,,,Lifetime,332,189,33,27,4,2,2379.696,10.816,0,0,0,23,23,,,,
1.22114E+17,6.15844E+13,Juankada Sabbie,"Hello SABBIES! 😍
Gusto niyo rin ba ng SWERTE at PANALO? 🍀💸 anim na triple na tayo. Habol na Juankada

TARA NA SA LIVE!
Mag-log in na sa JUAN365 APP/ Website
Baka ikaw na ang susunod na panalo!

🎉 MINOR / x5 WINNERS – GREEN 🎉
🎉MINOR / x5 WINNERS -  GREEN 🎉
🎉 x10 WINNER 🎉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",,0,1/11/2026 1:34,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid0BdSMGLQJF5fSipZN8uvwNjFmzQuynRc3ZE8X2mKgcTBGB68SghJXDcHD99mW7PsRl,0,0,Photos,,,,,Lifetime,435,173,39,25,8,6,,,,,,33,15,17,1,,
1.22114E+17,6.15844E+13,Juankada Sabbie,"Sabbies! Sasayawan ko muna kayo kahit kakagising ko lang 🥱

bago tayo mag-LIVE para magbigay ng saya, kilig, at swerte sa inyo! Handa na ba kayo?😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Sabbies! Sasayawan ko muna kayo kahit kakagising ko lang 🥱

bago tayo mag-LIVE para magbigay ng saya, kilig, at swerte sa inyo! Handa na ba kayo?😉

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",15,1/11/2026 21:49,mixed,https://www.facebook.com/reel/1534654107829756/,0,0,Videos,,,,,Lifetime,426,209,49,39,6,4,3223.893,11.852,0,0,0,31,31,,,,
1.22114E+17,6.15844E+13,Juankada Sabbie,"Hello, Sabbies! 🤗

LIVE na kami nila Juankada host LIGAYA at Juankada host GEOFF  Andito na ang saya at swerte para sa inyo ngayong araw kaya tara na, sama-sama tayong mag enjoy!☺️

Log in na sa JUAN365 App/Website!🥳

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",,0,1/12/2026 1:01,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid0kjEz9oFNDRQVAi3yufmg3XGfzC3H8HXEMPgVDUQFRQ7c4HKCmsCzKmg9mVhfm3b4l,0,0,Photos,,,,,Lifetime,423,183,24,22,1,1,,,,,,12,1,11,,,
1.22114E+17,6.15844E+13,Juankada Sabbie,"Pwede ba ako muna ang kasama ninyo tonight Sabbies? 💙

Tuloy-tuloy ang pamimigay ng swerte humabol na at mag-log in sa Juan365 app/website🫰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Pwede ba ako muna ang kasama ninyo tonight Sabbies? 💙

Tuloy-tuloy ang pamimigay ng swerte humabol na at mag-log in sa Juan365 app/website🫰

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",16,1/12/2026 6:40,N/A,https://www.facebook.com/reel/852277824465982/,0,0,Videos,,,,,Lifetime,350,197,34,28,5,1,3454.711,14.216,0,0,0,22,22,,,,
1.22115E+17,6.15844E+13,Juankada Sabbie,"Don’t live in black and white, Sabbies!🫰

Make your life more exciting add color, add fun, add Juan365 to your game life! Tara na at maglaro sa Juan365 website!🎨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Don’t live in black and white, Sabbies!🫰

Make your life more exciting add color, add fun, add Juan365 to your game life! Tara na at maglaro sa Juan365 website!🎨

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",7,1/13/2026 5:31,N/A,https://www.facebook.com/reel/1558473721866271/,0,0,Videos,,,,,Lifetime,2680,1262,43,39,3,1,9966.191,5.89,0,0,0,66,66,,,,
1.22115E+17,6.15844E+13,Juankada Sabbie,"Hello sabbies 💕

Off today  ✨rest & reset 🤍💙

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",,0,1/14/2026 0:40,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid0232nNUVk6386oU6Nr6UEUGd6WRNBiuJUZuHVuACjuqwgcmGqFT97TVj2vKEQspRo1l,0,0,Photos,,,,,Lifetime,491,181,30,22,6,2,,,,,,41,15,26,,,
1.22115E+17,6.15844E+13,Juankada Sabbie,"🌄 sabbies

pause & breathe💛

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","🌄 sabbies

pause & breathe💛

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",19,1/14/2026 2:32,N/A,https://www.facebook.com/reel/1501782357551781/,0,0,Videos,,,,,Lifetime,280,163,19,13,5,1,1741.007,8.661,0,0,0,21,21,,,,
1.22115E+17,6.15844E+13,Juankada Sabbie,"Officially off today pero sumasagi pa rin kayo sa isip ko? 😂 

 Miss niyo rin ba ako, Sabbies? 🙈

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Officially off today pero sumasagi pa rin kayo sa isip ko? 😂 

 Miss niyo rin ba ako, Sabbies? 🙈

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",16,1/15/2026 4:29,N/A,https://www.facebook.com/reel/1177156644454243/,0,0,Videos,,,,,Lifetime,269,175,15,13,1,1,1432.687,6.887,0,0,0,11,11,,,,
1.22115E+17,6.15844E+13,Juankada Sabbie,"Mga sabbies kooo! Join me LIVE NOW! 💋

Tara na! Nood na, kulitan tayo at makipagsabayan sa Color Game!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels","Mga sabbies kooo! Join me LIVE NOW! 💋

Tara na! Nood na, kulitan tayo at makipagsabayan sa Color Game!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #JuankadaSabbies
#FollowMe #Trending #FYP #Reels",40,1/15/2026 18:18,mixed,https://www.facebook.com/reel/3521117061375069/,0,0,Videos,,,,,Lifetime,1164,314,91,82,7,2,13789.49,15.997,0,0,0,165,165,,,,
