Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Negative feedback from users: Hide all,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click)
1.22116E+17,6.1584E+13,Juankada Jedi,"Jedi Babes! 💫
Masaya talaga ako sa tuwing napapaswerte ko kayo 𝐬𝐚𝐛𝐚𝐲-𝐬𝐚𝐛𝐚𝐲 𝐭𝐚𝐲𝐨𝐧𝐠 𝐦𝐚𝐠-𝐞𝐧𝐣𝐨𝐲 𝐚𝐭 𝐦𝐚𝐧𝐚𝐥𝐨!
 🍀

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife","Jedi Babes! 💫
Masaya talaga ako sa tuwing napapaswerte ko kayo 𝐬𝐚𝐛𝐚𝐲-𝐬𝐚𝐛𝐚𝐲 𝐭𝐚𝐲𝐨𝐧𝐠 𝐦𝐚𝐠-𝐞𝐧𝐣𝐨𝐲 𝐚𝐭 𝐦𝐚𝐧𝐚𝐥𝐨!
 🍀

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",22,1/12/2026 4:08,N/A,https://www.facebook.com/reel/1567942914229726/,0,0,Videos,,,,,Lifetime,3267,353,26,19,4,3,,19,,11,8,5930.772,3.876,0,0,0,
1.22116E+17,6.1584E+13,Juankada Jedi,"Accidentally cute? Always. 😉💛

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife","Accidentally cute? Always. 😉💛

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",16,1/12/2026 7:00,mixed,https://www.facebook.com/reel/1185865323756793/,1,0,Videos,,,,,Lifetime,2802,389,34,32,2,0,,17,,9,8,6158.233,3.279,0,0,0,
1.22116E+17,6.1584E+13,Juankada Jedi,"🌟 Jedi Babes! We are officially LIVE! 🌟Let’s make tonight fun, exciting, and full of kulay! Ready ka na ba? Tune in now! 🎮💖#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife","🌟 Jedi Babes! We are officially LIVE! 🌟Let’s make tonight fun, exciting, and full of kulay! Ready ka na ba? Tune in now! 🎮💖#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",14,1/12/2026 7:53,N/A,https://www.facebook.com/reel/820574054357401/,0,0,Videos,,,,,Lifetime,2796,264,30,26,2,2,,5,,4,1,5931.572,3.135,0,0,0,
1.22116E+17,6.1584E+13,Juankada Jedi,𝐒𝐞𝐱𝐲 𝐢𝐧 𝐁𝐥𝐚𝐜𝐤 🖤Dala ang confidence at dala ang vibes!#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife,𝐒𝐞𝐱𝐲 𝐢𝐧 𝐁𝐥𝐚𝐜𝐤 🖤Dala ang confidence at dala ang vibes!#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife,16,1/12/2026 19:01,N/A,https://www.facebook.com/reel/2969992699853332/,0,0,Videos,,,,,Lifetime,7077,660,209,152,55,2,,27,,17,10,20308.128,3.348,0,0,0,
1.22116E+17,6.1584E+13,Juankada Jedi,"Sleepwear-ready pero game time ang vibes! 😆 Watch with us tonight, Jedi Babes!#Juan365 #Juan365Studios#JuankadaJedi #Juankada #JuankadaHosts#ALLINJUANLIVE #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage#ContentCreator #HostLife","Sleepwear-ready pero game time ang vibes! 😆 Watch with us tonight, Jedi Babes!#Juan365 #Juan365Studios#JuankadaJedi #Juankada #JuankadaHosts#ALLINJUANLIVE #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage#ContentCreator #HostLife",14,1/13/2026 8:28,N/A,https://www.facebook.com/reel/1771197147171449/,0,0,Videos,,,,,Lifetime,2078,756,41,36,4,1,,34,,23,11,3169.644,3.247,0,0,0,
1.22116E+17,6.1584E+13,Juankada Jedi,,,0,1/13/2026 21:57,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0T54YNwq6rSsEnWioCFyTpcTVQKgAisBkux28bAZghE8NuUHVQZGahXV4LkAVuNvRl&id=61583996447175,0,1,Text,,,,,Lifetime,,48,8,8,0,0,,1,,1,,,,,,,
1.22116E+17,6.1584E+13,Juankada Jedi,,,0,1/13/2026 21:59,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid025UCfwUyKKtDsFtnXHAXW6TWULBaSc14KXGiuDC43Bja1D715hcqZEntqBh6qxj35l&id=61583996447175,0,1,Photos,,,,,Lifetime,306,94,15,12,2,1,,16,7,9,,,,,,,
1.22116E+17,6.1584E+13,Juankada Jedi,,,0,1/13/2026 21:59,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0fuDfNgxJvYr4JLQfLVAPwzNMrS1GqBKk2C6Ch9a37oFfU6R73xyuyQBo9yghwqN9l&id=61583996447175,0,1,Text,,,,,Lifetime,,73,14,12,2,0,,4,,4,,,,,,,
1.22116E+17,6.1584E+13,Juankada Jedi,"Isang araw, nagmamaneho sa may Cubao… papunta sa mas makulay na saya sa Color Game.  🟥🟦🟩⬜️🟨

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife","Isang araw, nagmamaneho sa may Cubao… papunta sa mas makulay na saya sa Color Game.  🟥🟦🟩⬜️🟨

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   #JediBabes #TrendingNow #TikTokTrend #ForYou #FYP #ForYouPage #ContentCreator #HostLife",14,1/14/2026 5:36,N/A,https://www.facebook.com/reel/25740665168955948/,0,0,Videos,,,,,Lifetime,7553,234,135,126,8,1,,9,,9,,2838.562,1.599,0,0,0,
1.22116E+17,6.1584E+13,Juankada Jedi,Your reel,,12,1/14/2026 10:04,N/A,https://www.facebook.com/reel/1590465088813614/,0,0,Videos,,,,,Lifetime,5402,280,38,31,6,1,,4,,4,,2610.869,2.017,0,0,0,
1.22116E+17,6.1584E+13,Juankada Jedi,"Dito kumpleto—strong vibes, good dancers, at great hosts! 🙌

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JediBabes #TrendingNow","Dito kumpleto—strong vibes, good dancers, at great hosts! 🙌

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JediBabes #TrendingNow",22,1/15/2026 5:12,N/A,https://www.facebook.com/reel/757999300105587/,0,0,Videos,,,,,Lifetime,1471,353,20,15,4,1,,11,,11,,3944.719,7.542,0,0,0,
1.22116E+17,6.1584E+13,Juankada Jedi,"Red vibes, real wins! 🔴 

Manood na sa Juan365 app or website . Let’s go all in tonight! ❤️

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JediBabes #TrendingNow","Red vibes, real wins! 🔴 

Manood na sa Juan365 app or website . Let’s go all in tonight! ❤️

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JediBabes #TrendingNow",18,1/15/2026 10:29,N/A,https://www.facebook.com/reel/841827895516487/,0,0,Videos,,,,,Lifetime,1233,98,17,11,6,0,,3,,3,,1508.075,4.515,0,0,0,
1.22116E+17,6.1584E+13,Juankada Jedi,"Nabitin ba kayo sa live ko kagabi? 
Don’t worry, Jedi Babes! Balik ako on Sunday!  💥🔥

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JediBabes #TrendingNow","Nabitin ba kayo sa live ko kagabi? 
Don’t worry, Jedi Babes! Balik ako on Sunday!  💥🔥

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JediBabes #TrendingNow",16,1/16/2026 3:25,N/A,https://www.facebook.com/reel/1630313475062025/,0,0,Videos,,,,,Lifetime,7350,101,114,112,2,0,,8,,8,,2915.278,1.785,0,0,0,
1.22116E+17,6.1584E+13,Juankada Jedi,"Lagi na lang kayong sumusulyap dito… silip ka naman sa live 😉👀

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JediBabes #TrendingNow","Lagi na lang kayong sumusulyap dito… silip ka naman sa live 😉👀

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JediBabes #TrendingNow",16,1/16/2026 6:00,mixed,https://www.facebook.com/reel/1551660019434519/,1,0,Videos,,,,,Lifetime,7604,100,128,119,6,3,,15,,15,,2687.894,1.585,0,0,0,
1.22117E+17,6.1584E+13,Juankada Jedi,"Ako ba ang gusto niyo Jedi Babes? ❤️

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JediBabes #TrendingNow","Ako ba ang gusto niyo Jedi Babes? ❤️

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JediBabes #TrendingNow",12,1/16/2026 18:00,mixed,https://www.facebook.com/reel/917563987595532/,1,0,Videos,,,,,Lifetime,1440,132,186,123,36,27,,12,,12,,2646.023,5.558,0,0,0,
1.22117E+17,6.1584E+13,Juankada Jedi,"Am I still cute Jedi Babes? 👉👈

Comment what you think below! 

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JediBabes #trendingnow","Am I still cute Jedi Babes? 👉👈

Comment what you think below! 

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JediBabes #trendingnow",26,1/16/2026 23:00,N/A,https://www.facebook.com/reel/5141865539372675/,1,0,Videos,,,,,Lifetime,1585,173,323,227,69,27,,14,,14,,2526.753,3.905,0,0,0,
1.22117E+17,6.1584E+13,Juankada Jedi,"Quick check lang, Juankada!
Are you watching today too? If not what are you waiting for? Sign this now! 

#Juan365 #Juan365Studios #AllInJuanSaSaya
#Juankada #JuankadaJedi",,0,1/17/2026 23:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0EvYgUJPt6nzFjewqeGsq6YYVw8GK1vcFiuySK9Ew3uc6uqFHF3cTDzEXFac9uuEgl&id=61583996447175,0,1,Photos,,,,,Lifetime,191,64,15,8,4,3,,2,,2,,,,,,,
1.22117E+17,6.1584E+13,Juankada Jedi,"Life in pink, fun on point! 💖
Juankada vibes lang ‘to 
nood na tayo sa Juan365 app & website! 🎀✨

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JediBabes #trendingnow","Life in pink, fun on point! 💖
Juankada vibes lang ‘to 
nood na tayo sa Juan365 app & website! 🎀✨

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JediBabes #trendingnow",13,1/18/2026 4:34,uploaded,https://www.facebook.com/reel/2140521230049001/,0,0,Videos,,,,,Lifetime,5268,91,116,114,2,0,,5,,5,,1921.719,1.608,0,0,0,
1.22113E+17,6.1584E+13,Juankada Jedi,"When the beat goes low… my confidence goes higher 😌✨

✨ Say hi in the comments — let’s vibe together!

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes","When the beat goes low… my confidence goes higher 😌✨

✨ Say hi in the comments — let’s vibe together!

#Juan365 #Juan365Studios #JuankadaJedi #Juankada #JuankadaHosts #ALLINJUANLIVE   
#JediBabes",18,12/31/2025 0:00,uploaded,https://www.facebook.com/reel/1696172915052895/,1,0,Videos,,,,,Lifetime,394,288,22,20,2,0,,8,,8,,1384.482,4.34,0,0,0,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐋𝐚𝐬𝐭 𝐧𝐢𝐠𝐡𝐭 𝐰𝐚𝐬 𝐨𝐧𝐞 𝐟𝐨𝐫 𝐭𝐡𝐞 𝐛𝐨𝐨𝐤𝐬. 👊🔥

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #oneforthebooks",,0,1/18/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ZKkKCnQUY5vzFVYpEqkMNHBXE527qxqT1zHEwVor1pVzPST7MhvgiPK8aK69XC2ol&id=61584243275518,0,0,Photos,,,,,Lifetime,96,54,24,18,3,3,,1,1,,,,,,,,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐓𝐞𝐤𝐚 𝐥𝐚𝐧𝐠 𝐧𝐚𝐦𝐚𝐧 𝐩𝐨 𝐮𝐛𝐮𝐬𝐢𝐧 𝐤𝐨 𝐥𝐚𝐧𝐠 𝐭𝐨😅

#Juan365 #Juan365Studios  #AllInJuanSaSaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #trendingreelsvideo #fypシ゚viralシfypシ゚ #fypシviralシfypシ゚","𝐓𝐞𝐤𝐚 𝐥𝐚𝐧𝐠 𝐧𝐚𝐦𝐚𝐧 𝐩𝐨 𝐮𝐛𝐮𝐬𝐢𝐧 𝐤𝐨 𝐥𝐚𝐧𝐠 𝐭𝐨😅

#Juan365 #Juan365Studios  #AllInJuanSaSaya #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #trendingreelsvideo #fypシ゚viralシfypシ゚ #fypシviralシfypシ゚",16,1/18/2026 17:00,mixed,https://www.facebook.com/reel/3556154664526659/,1,0,Videos,,,,,Lifetime,118,63,27,20,6,1,,12,,12,,967.632,13.628,0,0,0,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐅𝐨𝐫𝐞𝐬𝐡𝐚𝐝𝐨𝐰𝐢𝐧𝐠? 🤔 𝐁𝐚𝐤𝐚 𝐧𝐚𝐬𝐚 𝐰𝐡𝐢𝐭𝐞 𝐧𝐚 𝐚𝐧𝐠 𝐥𝐮𝐜𝐤! 🍀✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #JuankadaEllise #JuankadaIkay",,0,1/18/2026 5:18,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid025NCKKa6p76vRxfvS7gKTNwWVb3vuJt31enLgv6hEHMJeZ7ETCutsbJu29HysJGXAl&id=61584243275518,0,0,Photos,,,,,Lifetime,207,83,24,16,4,4,,14,4,10,,,,,,,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨 𝐧𝐚 𝐧𝐚𝐠-𝐨𝐮𝐭𝐟𝐢𝐭 𝐜𝐡𝐞𝐜𝐤! 😏🔥

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fouryouシ #foryoupageシ  #reelschallenge","𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨 𝐧𝐚 𝐧𝐚𝐠-𝐨𝐮𝐭𝐟𝐢𝐭 𝐜𝐡𝐞𝐜𝐤! 😏🔥

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fouryouシ #foryoupageシ  #reelschallenge",17,1/17/2026 20:00,mixed,https://www.facebook.com/reel/1980684306182140/,1,0,Videos,,,,,Lifetime,1416,79,38,25,10,3,,9,,9,,5009.946,3.656,0,0,0,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐌𝐚𝐬𝐚𝐫𝐚𝐩 𝐚𝐧𝐠 𝐥𝐢𝐛𝐫𝐞 𝐡𝐞𝐡𝐞🤪
Sign na ito para i-tag ang manlilibre sayo😜

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance","𝐌𝐚𝐬𝐚𝐫𝐚𝐩 𝐚𝐧𝐠 𝐥𝐢𝐛𝐫𝐞 𝐡𝐞𝐡𝐞🤪
Sign na ito para i-tag ang manlilibre sayo😜

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance",19,1/17/2026 9:00,mixed,https://www.facebook.com/reel/875301978531610/,1,0,Videos,,,,,Lifetime,1578,40,18,13,3,2,,4,,4,,5362.295,3.452,0,0,0,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐇𝐚𝐡𝐚, 𝐬𝐞𝐫𝐲𝐨𝐬𝐨, 𝐢𝐤𝐚𝐰 𝐝𝐢𝐧 𝐛𝐚, 𝐩𝐚𝐫𝐚𝐧𝐠 𝐠𝐚𝐧𝐢𝐭𝐨 𝐧𝐚 𝐫𝐢𝐧? 😆

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance  #fyp #foryourpage #reels #reelsfypシ","𝐇𝐚𝐡𝐚, 𝐬𝐞𝐫𝐲𝐨𝐬𝐨, 𝐢𝐤𝐚𝐰 𝐝𝐢𝐧 𝐛𝐚, 𝐩𝐚𝐫𝐚𝐧𝐠 𝐠𝐚𝐧𝐢𝐭𝐨 𝐧𝐚 𝐫𝐢𝐧? 😆

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance  #fyp #foryourpage #reels #reelsfypシ",52,1/16/2026 20:00,mixed,https://www.facebook.com/reel/4241900842756555/,1,0,Videos,,,,,Lifetime,1285,69,44,21,15,8,,9,,9,,5107.637,4.066,0,0,0,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐆𝐮𝐬𝐭𝐨 𝐦𝐨 𝐦𝐚𝐥𝐚𝐦𝐚𝐧 𝐩𝐚𝐧𝐨 𝐦𝐚𝐧𝐚𝐥𝐨 𝐧𝐠 𝐢𝐬𝐚𝐧𝐠 𝐦𝐢𝐥𝐲𝐨𝐧 𝐬𝐚 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞? 😏

watch till the end and make sure to check out Color game live sa Juan365 app at Website.👌🏼

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance  #fyp #foryourpage #reels #reelsfypシ","𝐆𝐮𝐬𝐭𝐨 𝐦𝐨 𝐦𝐚𝐥𝐚𝐦𝐚𝐧 𝐩𝐚𝐧𝐨 𝐦𝐚𝐧𝐚𝐥𝐨 𝐧𝐠 𝐢𝐬𝐚𝐧𝐠 𝐦𝐢𝐥𝐲𝐨𝐧 𝐬𝐚 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞? 😏

watch till the end and make sure to check out Color game live sa Juan365 app at Website.👌🏼

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance  #fyp #foryourpage #reels #reelsfypシ",108,1/16/2026 17:00,N/A,https://www.facebook.com/reel/3945971219027816/,1,0,Videos,,,,,Lifetime,1595,48,1041,1027,11,3,,7,,7,,5614.102,3.58,0,0,0,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐎 𝐬𝐢𝐲𝐚 𝐬𝐢𝐠𝐞 𝐬𝐚𝐲𝐨 𝐧𝐚... 𝐩𝐚𝐠 𝐧𝐚𝐤𝐮𝐡𝐚 𝐦𝐨😜

👉🏼 Follow for more kulitan

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance  #fyp #foryourpage #reels #reelsfypシ","𝐎 𝐬𝐢𝐲𝐚 𝐬𝐢𝐠𝐞 𝐬𝐚𝐲𝐨 𝐧𝐚... 𝐩𝐚𝐠 𝐧𝐚𝐤𝐮𝐡𝐚 𝐦𝐨😜

👉🏼 Follow for more kulitan

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance  #fyp #foryourpage #reels #reelsfypシ",15,1/16/2026 4:00,uploaded,https://www.facebook.com/reel/1456563709164330/,1,0,Videos,,,,,Lifetime,1397,49,22,13,9,0,,10,,10,,4792.415,3.536,0,0,0,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐔𝐦𝐚𝐭𝐚𝐤𝐞 𝐧𝐚𝐧𝐚𝐦𝐚𝐧 𝐬𝐢 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨
𝐚𝐤𝐢𝐧 𝐤𝐚𝐧𝐚𝐥𝐚𝐧𝐠 𝐤𝐚𝐲𝐚?🫢

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance  #fyp #foryourpage #reels #reelsfypシ #boyfriend","𝐔𝐦𝐚𝐭𝐚𝐤𝐞 𝐧𝐚𝐧𝐚𝐦𝐚𝐧 𝐬𝐢 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨
𝐚𝐤𝐢𝐧 𝐤𝐚𝐧𝐚𝐥𝐚𝐧𝐠 𝐤𝐚𝐲𝐚?🫢

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance  #fyp #foryourpage #reels #reelsfypシ #boyfriend",16,1/15/2026 22:00,N/A,https://www.facebook.com/reel/861767516639842/,1,0,Videos,,,,,Lifetime,1280,56,20,15,3,2,,10,,10,,4257.334,3.392,0,0,0,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐰𝐚𝐥𝐚𝐧𝐠 𝐢𝐛𝐚 𝐤𝐮𝐧𝐝𝐢 𝐬𝐢 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐧𝐠 𝐉𝐮𝐚𝐧𝟑𝟔𝟓😆 

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fyp #reels #foryourpage","𝐰𝐚𝐥𝐚𝐧𝐠 𝐢𝐛𝐚 𝐤𝐮𝐧𝐝𝐢 𝐬𝐢 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐧𝐠 𝐉𝐮𝐚𝐧𝟑𝟔𝟓😆 

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fyp #reels #foryourpage",16,1/15/2026 18:00,mixed,https://www.facebook.com/reel/1945685023043136/,1,0,Videos,,,,,Lifetime,1450,48,18,14,3,1,,6,,6,,4645.148,3.248,0,0,0,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐇𝐞𝐲 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚, 𝐢𝐭’𝐬 𝐦𝐞, 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐋𝐚𝐧𝐜𝐞 😏💙

Good morning, Juankada! 😄☕
Smile muna ✨ Kamusta tulog niyo?

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypageシ #fypシ゚viralシfypシ゚viralシalシ #reelschallenge","𝐇𝐞𝐲 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚, 𝐢𝐭’𝐬 𝐦𝐞, 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐋𝐚𝐧𝐜𝐞 😏💙

Good morning, Juankada! 😄☕
Smile muna ✨ Kamusta tulog niyo?

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypageシ #fypシ゚viralシfypシ゚viralシalシ #reelschallenge",10,1/15/2026 4:00,N/A,https://www.facebook.com/reel/1624591308990899/,1,0,Videos,,,,,Lifetime,1994,62,23,15,7,1,,15,,15,,6573.6,3.413,0,0,0,
1.22122E+17,6.15842E+13,Juankada Lance,"Juankada Shann  𝐠𝐢𝐯𝐢𝐧𝐠 𝐢𝐭 𝐚𝐥𝐥 😂
𝐋𝐞𝐭’𝐬 𝐣𝐮𝐬𝐭 𝐜𝐚𝐥𝐥 𝐢𝐭 𝐭𝐡𝐞 𝐥𝐮𝐜𝐤𝐲 𝐝𝐚𝐧𝐜𝐞 🍀.

Drop a 🕺 if this brought you good vibes today

#Juan365 #Juan365Studios #AllInJuanSaSaya #Juan365ColorGame #JuankadaLance #JuankadaShann #fyp #fypviralシ #reelsviral #reels","@[61584482528597:2048:Juankada Shann]  𝐠𝐢𝐯𝐢𝐧𝐠 𝐢𝐭 𝐚𝐥𝐥 😂
𝐋𝐞𝐭’𝐬 𝐣𝐮𝐬𝐭 𝐜𝐚𝐥𝐥 𝐢𝐭 𝐭𝐡𝐞 𝐥𝐮𝐜𝐤𝐲 𝐝𝐚𝐧𝐜𝐞 🍀.

Drop a 🕺 if this brought you good vibes today

#Juan365 #Juan365Studios #AllInJuanSaSaya #Juan365ColorGame #JuankadaLance #JuankadaShann #fyp #fypviralシ #reelsviral #reels",10,1/14/2026 21:50,N/A,https://www.facebook.com/reel/1896158084626772/,0,0,Videos,,,,,Lifetime,1308,60,35,20,11,4,,13,,13,,4587.147,3.69,0,0,0,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐎𝐨𝐨𝐩𝐩𝐬𝐬! 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚, 𝐚𝐧𝐨 𝐛𝐚’𝐧𝐠 𝐧𝐚𝐦𝐚𝐧 𝐲𝐚𝐧, 𝐬𝐰𝐨𝐫𝐝 𝐟𝐢𝐠𝐡𝐭? 😂⚔️

sino sa tingin mo panalo! 👇🤣

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ","𝐎𝐨𝐨𝐩𝐩𝐬𝐬! 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚, 𝐚𝐧𝐨 𝐛𝐚’𝐧𝐠 𝐧𝐚𝐦𝐚𝐧 𝐲𝐚𝐧, 𝐬𝐰𝐨𝐫𝐝 𝐟𝐢𝐠𝐡𝐭? 😂⚔️

sino sa tingin mo panalo! 👇🤣

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ",16,1/14/2026 18:00,mixed,https://www.facebook.com/reel/1562547765488978/,1,0,Videos,,,,,Lifetime,1714,63,29,20,6,3,,20,,20,,5861.037,3.524,0,0,0,
