Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all
1.22119E+17,6.1584E+13,Juankada Jedi,"𝑷𝑰𝑵𝑲 𝑪𝑶𝑸𝑼𝑬𝑻𝑻𝑬 𝑶𝑶𝑻𝑫 🎀 watch na kayo ng 𝑪𝑶𝑳𝑶𝑹 𝑮𝑨𝑴𝑬 𝑳𝑰𝑽𝑬, Jedi Babes! See youuu!

#Juan365Studios #JuankadaJedi #ootd #colormania",,0,2/1/2026 17:02,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02SdCJ2LHUpTpTzQhRBH9hdJkdWSbyu4GiQRrksxiMZMQudWqQU2fnPqBeaT9txR1il,0,0,Photos,,,,,Lifetime,484,201,12,10,2,0,10,4,6,,0,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"𝐀𝐘𝐆 𝐏𝐀𝐓𝐀𝐊𝐀! May entry na rin ba kayo nitong sayaw, Jedi Babes? 💃🏻

 #Juan365Studios #JuankadaJedi #highlights #fypシ゚ #trendingpost #fypviralシ #aygpataka #dancetrend","𝐀𝐘𝐆 𝐏𝐀𝐓𝐀𝐊𝐀! May entry na rin ba kayo nitong sayaw, Jedi Babes? 💃🏻

 #Juan365Studios #JuankadaJedi #highlights #fypシ゚ #trendingpost #fypviralシ #aygpataka #dancetrend",16,2/1/2026 3:01,N/A,https://www.facebook.com/reel/1254749643218148/,1,0,Videos,,,,,Lifetime,1193,114,13,10,3,0,13,13,,,0,1493.01,4.565,0,0,0,
1.22119E+17,6.1584E+13,Juankada Jedi,"New month, new opportunities… hello, February! 🌹

#Juan365Studios #JuankadaJedi #highlights #fypシ゚ #trendingpost #fypviralシ",,0,1/31/2026 20:52,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0gNRuy2kRM7NTMzE3G1MwzWNm2RjGSoL3FugzrR1oHuT1Nem3MRSXxer3ZDvzhqzdl,0,0,Photos,,,,,Lifetime,1045,499,12,10,2,0,12,7,5,,0,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"Stealing hearts, one smile at a time
#Juan365Studios #JuankadaJedi #Juan365 #followerseveryonehighlights #highlights",,0,1/31/2026 16:23,N/A,https://www.facebook.com/photo.php?fbid=122119316355133214&set=a.122103321699133214&type=3,0,0,Photos,,,,,Lifetime,575,238,11,8,2,1,4,3,1,,0,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"Spreading love, laughter, and a little bit of magic this Valentine’s 🌹✨
 #JuankadaJedi #Juan365Studios #followerseveryonehighlights #highlightsシ゚ #fypシ゚",,0,1/31/2026 16:21,N/A,https://www.facebook.com/photo.php?fbid=122119316151133214&set=a.122110480779133214&type=3,0,0,Photos,,,,,Lifetime,0,0,3,3,0,0,0,,,,0,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"Stealing hearts, one smile at a time 💕

#Juan365Studios #JuankadaJedi #Juan365 #followerseveryonehighlights #fypシ゚ #highlightsシ゚",,0,1/31/2026 16:20,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02Nj8Xcoz16LvFJ1wY6hLvUxW1BerQ7sERtvKCNhB1m21XPJbefSJAQK89uip5vvjNl,0,0,Photos,,,,,Lifetime,979,552,25,22,2,1,29,24,5,,0,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,,,0,1/31/2026 15:11,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0gqJ6hemstXSnf5jzFR2uvZbGUEyk31eAmMq9rpffpdLtsJKtXuZLpXv1MFL7r3wSl,0,1,Text,,,,,Lifetime,52,48,1,1,0,0,0,,,,0,,,,,,
1.22127E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!✨
Throw back bago mag Juan365😎

#JuankadaLance #lifeadvice #healthadvice #trending","Tara! KwentuJUAN!✨
Throw back bago mag Juan365😎

#JuankadaLance #lifeadvice #healthadvice #trending",113,2/18/2026 15:30,uploaded,https://www.facebook.com/reel/2358771757902740/,1,0,Videos,,,,,Lifetime,103,95,6,6,0,0,6,6,,,0,606.87,6.321,0,0,0,
1.22127E+17,6.15842E+13,Juankada Lance,"Eto nayung sign na mag color game ka👌

#JuankadaLance #JuankadaLigaya #JuankadaJedi #JuankadaAlexchoozy #Juan365",,0,2/18/2026 7:52,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0VVQz81tdEBP5iugdmg48U7SiUvZ7cUv9ogkBWVDkervj9wQtRsN8bWz4zkBJD8Zal&id=61584243275518,0,0,Photos,,,,,Lifetime,165,80,11,9,1,1,9,7,2,,0,,,,,,
1.22127E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!😎

Health advice for everyJUAN! Keep in mind that…

👉 Ang katawan mo ang puhunan mo.
Alagaan mo ngayon, para panalo bukas. 💪✨

#JuankadaLance #lifestyle #lifeadvice #healthy #fyp","Tara! KwentuJUAN!😎

Health advice for everyJUAN! Keep in mind that…

👉 Ang katawan mo ang puhunan mo.
Alagaan mo ngayon, para panalo bukas. 💪✨

#JuankadaLance #lifestyle #lifeadvice #healthy #fyp",118,2/18/2026 2:30,N/A,https://www.facebook.com/reel/2358072177952349/,1,0,Videos,,,,,Lifetime,31,29,8,6,2,0,6,6,,,0,360.093,13.336,0,0,0,
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN! 😎

New gen GILAS ngaba or old gen?

#JuankadaLance #gilaspilipinas #interview #basketball","Tara! KwentuJUAN! 😎

New gen GILAS ngaba or old gen?

#JuankadaLance #gilaspilipinas #interview #basketball",55,2/17/2026 2:30,N/A,https://www.facebook.com/reel/961659172864190/,1,0,Videos,,,,,Lifetime,39,33,10,9,1,0,5,5,,,0,323,10.093,0,0,0,
1.22126E+17,6.15842E+13,Juankada Lance,"Moments before the disaster… 👀  check comment para sa video! abangan part 2 🍿

#JuankadaLance #prank #funny #Juankada",,0,2/16/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid032HsYa2wp4s35aFTerXBgyPLXa5dbELa4cX23NifQjgJb639jmYTfHZabFsXKXsY7l&id=61584243275518,0,0,Photos,,,,,Lifetime,170,76,9,7,1,1,14,6,8,,0,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN! 😎

Basta pag sinabeng tondo?

#JuankadaLance #tondo #interview #basketball","Tara! KwentuJUAN! 😎

Basta pag sinabeng tondo?

#JuankadaLance #tondo #interview #basketball",104,2/16/2026 2:30,N/A,https://www.facebook.com/reel/874026945448751/,1,0,Videos,,,,,Lifetime,43,34,6,5,1,0,5,5,,,0,615.545,16.636,0,0,0,
1.22126E+17,6.15842E+13,Juankada Lance,Gusto niyo paba?!🤣,,0,2/15/2026 11:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid028hqqsYUMXYjz7K37qGXEBorYNGFCM9S6QRV7NnZnD518pK8HLzrFXk7M42yKhqJTl&id=61584243275518,0,1,Videos,,,,,Lifetime,34,36,9,6,3,0,8,8,,,0,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Juankada host Drae tayo ka jaan nak picturan kita!😎

#JuankadaLance #JuankadaDrae #Juan365 #fypageシ",,0,2/15/2026 5:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02K4As9cFUmsy4ymdGoBkMjPzDKYCk7srx7ePKKcFPG4vPzHmD6XTbgxWZBBVbS6DUl&id=61584243275518,0,0,Photos,,,,,Lifetime,323,137,27,13,13,1,31,25,6,,0,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!😎

Totoo ba suplado si aljur?

#JuankadaLance #AljurAbrenica #interview #fypageシ","Tara! KwentuJUAN!😎

Totoo ba suplado si aljur?

#JuankadaLance #AljurAbrenica #interview #fypageシ",92,2/15/2026 2:30,N/A,https://www.facebook.com/reel/890537813868944/,1,0,Videos,,,,,Lifetime,51,48,5,4,1,0,8,8,,,0,669.492,15.215,0,0,0,
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!😎

Humihina nanga ba ang GILAS? ikaw sa tingin mo?

#JuankadaLance #GilasPilipinas #basketball #ballislife","Tara! KwentuJUAN!😎

Humihina nanga ba ang GILAS? ikaw sa tingin mo?

#JuankadaLance #GilasPilipinas #basketball #ballislife",42,2/14/2026 5:12,N/A,https://www.facebook.com/reel/4305228719739312/,0,0,Videos,,,,,Lifetime,194,165,5,5,0,0,1,1,,,0,1317.87,7.798,0,0,0,
1.22126E+17,6.15842E+13,Juankada Lance,"Masaya sila diko alam bakit 🥱👻

#JuankadaLance #JuankadaLigaya #JuankadaStar #JuankadaAlexchoozy #valentinesday #squad",,0,2/14/2026 2:27,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0zHnLgavSobkUqgbCSJsGj1db7vd71VVZmZaLzE9WPERcg5NH4cuqzL2Y4ZnsgEVvl&id=61584243275518,0,0,Photos,,,,,Lifetime,241,116,13,8,4,1,15,12,3,,0,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Hindi to tama! mali to! 😳

#JuankadaLance #funny #comedy #reels","Hindi to tama! mali to! 😳

#JuankadaLance #funny #comedy #reels",16,2/13/2026 2:00,N/A,https://www.facebook.com/reel/664837946686701/,1,0,Videos,,,,,Lifetime,82,64,11,8,3,0,11,11,,,0,466.951,7.296,0,0,0,
1.22126E+17,6.15842E+13,Juankada Lance,"🎉 𝐇𝐀𝐏𝐏𝐘 𝟏.𝟓𝐊 𝐅𝐎𝐋𝐋𝐎𝐖𝐄𝐑𝐒, 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀! 🎉

Maraming salamat sa walang sawang suporta! 💙 Dahil sa inyo, mas lumalakas at mas sumasaya ang Juan365 Studios community!

#Juan365 #Juan365Studios #Juan365ColorGame #Allinjuansasaya #JuankadaLance",,0,2/12/2026 18:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0isgP6aYg5aqfnKw2rua41KkuVBQrPKx2xa7mAJQNwRw9ro31EWwNEZR4b8jwrtgEl&id=61584243275518,0,0,Photos,,,,,Lifetime,2024,689,62,48,10,4,77,65,12,,0,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Good morning sa lahat ng may ambag sa mundo 🤣☀️

#JuankadaLance #morningvibes #trending","Good morning sa lahat ng may ambag sa mundo 🤣☀️

#JuankadaLance #morningvibes #trending",16,2/11/2026 14:49,N/A,https://www.facebook.com/reel/1248746383868482/,0,0,Videos,,,,,Lifetime,109,87,21,16,5,0,10,10,,,0,682.895,8.034,0,0,0,
1.22126E+17,6.15842E+13,Juankada Lance,"Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending","Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending",45,2/11/2026 8:03,N/A,https://www.facebook.com/reel/942634911955938/,0,0,Videos,,,,,Lifetime,62,52,8,8,0,0,0,,,,0,288.203,5.146,0,0,0,
1.22126E+17,6.15842E+13,Juankada Lance,"Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending","Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending",45,2/11/2026 6:10,N/A,https://www.facebook.com/reel/950859817368885/,0,0,Videos,,,,,Lifetime,50,46,7,6,1,0,3,3,,,0,198.923,4.52,0,0,0,
1.22126E+17,6.15842E+13,Juankada Lance,"Apateu apateu, apateu apateu✨🎶

#JuankadaLance #apateu #fyp","Apateu apateu, apateu apateu✨🎶

#JuankadaLance #apateu #fyp",16,2/11/2026 2:26,N/A,https://www.facebook.com/reel/1280863984088972/,0,0,Videos,,,,,Lifetime,74,50,13,11,2,0,4,4,,,0,345.372,6.167,0,0,0,
1.22126E+17,6.15842E+13,Juankada Lance,"Happiness isn’t luck, it’s a habit.😇

 #JuankadaLance #fyp #fitcheck #ootd #trending","Happiness isn’t luck, it’s a habit.😇

 #JuankadaLance #fyp #fitcheck #ootd #trending",9,2/10/2026 2:30,N/A,https://www.facebook.com/reel/2193941158011586/,1,0,Videos,,,,,Lifetime,77,59,13,12,1,0,4,4,,,0,284.741,4.745,0,0,0,
1.22126E+17,6.15842E+13,Juankada Lance,"As for me, all i know is that i know nothing -Socrates

#JuankadaLance #fyp #fitcheck #happy #life",,0,2/9/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0FXQKrq2DWmSmajhfTDm8SrKbvSxevBoo8DgfTwiKrcGdy4SBfPBXY7PQRfPzn4e1l&id=61584243275518,0,0,Photos,,,,,Lifetime,142,75,11,9,1,1,2,,2,,0,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Clean fit💪

#JuankadaLance #ootd #fitcheck  #fyp","Clean fit💪

#JuankadaLance #ootd #fitcheck  #fyp",21,2/9/2026 16:00,N/A,https://www.facebook.com/reel/2366774453836960/,1,0,Videos,,,,,Lifetime,119,92,18,15,3,0,5,5,,,0,663.723,6.842,0,0,0,
1.22125E+17,6.15842E+13,Juankada Lance,"Kulitan with Shann🤪

#JuankadaLance #JuankadaShann #reels #fyp #trending #monday","Kulitan with Shann🤪

#JuankadaLance #JuankadaShann #reels #fyp #trending #monday",13,2/9/2026 2:30,N/A,https://www.facebook.com/reel/1570750624179458/,1,0,Videos,,,,,Lifetime,108,87,13,11,2,0,8,8,,,0,513.232,6.258,0,0,0,
1.22125E+17,6.15842E+13,Juankada Lance,"Yellow fits, happy hits 💛🌼

#JuankadaLance #JuankadaIkay #JuankadaCharm #JuankadaEllise #happy #squadgoal",,0,2/8/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0fvSMRZUxZCfzP87RXYmxhofH8mGwmPhx4h87rtY1EwZU3bJE7m3tHB3Bh8A1YwPDl&id=61584243275518,0,0,Photos,,,,,Lifetime,206,107,13,10,2,1,10,9,1,,0,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"Monday feels like: 🤯

#JuankadaLance #reels #fyp #trending #monday #relate","Monday feels like: 🤯

#JuankadaLance #reels #fyp #trending #monday #relate",14,2/8/2026 16:00,N/A,https://www.facebook.com/reel/884374041069928/,1,0,Videos,,,,,Lifetime,171,133,14,10,4,0,3,3,,,0,996.027,7.603,0,0,0,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐇𝐢, 𝐢𝐭’𝐬 𝐦𝐞  𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞! 😎
Umuulan ng panalo ngayon sa Juan365! 🎰✨

#JuankadaLance #Juan365ColorGame #sunday #trending #fyp #reels","𝐇𝐢, 𝐢𝐭’𝐬 𝐦𝐞  𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞! 😎
Umuulan ng panalo ngayon sa Juan365! 🎰✨

#JuankadaLance #Juan365ColorGame #sunday #trending #fyp #reels",12,2/8/2026 2:00,N/A,https://www.facebook.com/reel/884002881049300/,1,0,Videos,,,,,Lifetime,60,51,7,6,1,0,4,4,,,0,203.87,4.16,0,0,0,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐱𝟏𝟓 𝐧𝐚 𝐩𝐚𝐧𝐚𝐥𝐨, 𝐧𝐨𝐭 𝐛𝐚𝐝! 😎
Kaya ikaw, wag palampasin ang chance mo sa Juan365! 🔥 

#JuankadaLance #Juan365ColorGame #sunday #trending #fyp #picture",,0,2/7/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0igYJ3uZfPTUR3nyzKfZCBE4WkNQAcZUyovFB1NyM7wdPmRjZyKQinJH82jeuHe8Xl&id=61584243275518,0,0,Photos,,,,,Lifetime,175,79,13,9,3,1,10,9,1,,0,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐖𝐢𝐧𝐧𝐢𝐧𝐠 𝐣𝐚𝐜𝐤𝐩𝐨𝐭 𝐚𝐟𝐭𝐞𝐫 𝐣𝐚𝐜𝐤𝐩𝐨𝐭! 🔥💯

#JuankadaLance #goodvibes  #sunday #trending #fyp","𝐖𝐢𝐧𝐧𝐢𝐧𝐠 𝐣𝐚𝐜𝐤𝐩𝐨𝐭 𝐚𝐟𝐭𝐞𝐫 𝐣𝐚𝐜𝐤𝐩𝐨𝐭! 🔥💯

#JuankadaLance #goodvibes  #sunday #trending #fyp",20,2/7/2026 15:30,N/A,https://www.facebook.com/reel/896197229995621/,1,0,Videos,,,,,Lifetime,64,46,6,5,1,0,5,5,,,0,313.175,6.263,0,0,0,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐎𝐮𝐭𝐟𝐢𝐭 𝐜𝐡𝐞𝐜𝐤! 𝐜𝐡𝐞𝐜𝐤 𝐦𝐲 𝐭𝐢𝐭𝐨 𝐯𝐢𝐛𝐞𝐬 𝐨𝐮𝐭𝐟𝐢𝐭😎

#JuankadaLance #outfitcheck #ootd #saturday  #fyp","𝐎𝐮𝐭𝐟𝐢𝐭 𝐜𝐡𝐞𝐜𝐤! 𝐜𝐡𝐞𝐜𝐤 𝐦𝐲 𝐭𝐢𝐭𝐨 𝐯𝐢𝐛𝐞𝐬 𝐨𝐮𝐭𝐟𝐢𝐭😎

#JuankadaLance #outfitcheck #ootd #saturday  #fyp",22,2/7/2026 3:00,N/A,https://www.facebook.com/reel/1894852811417462/,1,0,Videos,,,,,Lifetime,100,96,13,9,4,0,6,6,,,0,549.808,6.041,0,0,0,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐀𝐋𝐋 𝐈𝐍 𝐉𝐔𝐀𝐍 𝐒𝐀 𝐒𝐀𝐘𝐀! dito lang sa  𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄!

#Juan365 #JuankadaLance #Juan365ColorGame",,0,2/6/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid029Ja7bzUgkMA2n2FvcPuPmkPb3eXbm1snbBCar3XA1w86LApLCJwAbWpB1oGAnk1Sl&id=61584243275518,0,0,Photos,,,,,Lifetime,172,81,12,9,2,1,4,3,1,,0,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"Unli sa panalo, Unli sa saya? dito lang yan sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞🦾

#Juan365 #JuankadaLance #Juan365ColorGame #reels","Unli sa panalo, Unli sa saya? dito lang yan sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞🦾

#Juan365 #JuankadaLance #Juan365ColorGame #reels",11,2/6/2026 16:00,mixed,https://www.facebook.com/reel/1400785118192532/,1,0,Videos,,,,,Lifetime,56,39,8,8,0,0,0,,,,0,222.019,5.55,0,0,0,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐁𝐞𝐡𝐢𝐧𝐝 𝐞𝐯𝐞𝐫𝐲 𝐫𝐞𝐬𝐮𝐥𝐭 𝐢𝐬 𝐚 𝐩𝐫𝐨𝐜𝐞𝐬𝐬 𝐧𝐨𝐛𝐨𝐝𝐲 𝐜𝐥𝐚𝐩𝐬 𝐟𝐨𝐫.

#JuankadaLance #trending #fyp #reels","𝐁𝐞𝐡𝐢𝐧𝐝 𝐞𝐯𝐞𝐫𝐲 𝐫𝐞𝐬𝐮𝐥𝐭 𝐢𝐬 𝐚 𝐩𝐫𝐨𝐜𝐞𝐬𝐬 𝐧𝐨𝐛𝐨𝐝𝐲 𝐜𝐥𝐚𝐩𝐬 𝐟𝐨𝐫.

#JuankadaLance #trending #fyp #reels",16,2/6/2026 2:00,N/A,https://www.facebook.com/reel/747411145113482/,1,0,Videos,,,,,Lifetime,173,153,10,8,2,0,10,10,,,0,714.873,4.672,0,0,0,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐒𝐪𝐮𝐚𝐝 𝐢𝐧, 𝐬𝐭𝐫𝐞𝐬𝐬 𝐨𝐮𝐭. 🔥

#JuankadaLance #JuankadaLigaya #JuankadaJedi #JuankadaAlexchoozy #picture #squad #fyp",,0,2/5/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02F8uRXreUqS8vTCLXUdnwmQgeVVYn55fgWzZujk33zmWiHBk2JpgeYZfVweK5kTkcl&id=61584243275518,0,0,Photos,,,,,Lifetime,201,94,10,7,2,1,5,5,,,0,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐊𝐮𝐧𝐠 𝐭𝐢𝐧𝐢𝐠𝐢𝐝𝐢𝐠 𝐭𝐢𝐠𝐢𝐝𝐢𝐠 𝐧𝐚𝐥𝐚𝐧𝐠 𝐩𝐚𝐥𝐚 𝐤𝐢𝐭𝐚🤣

#JuankadaLance  #fyp #coffeetime #reels #trending #mentality #throwback","𝐊𝐮𝐧𝐠 𝐭𝐢𝐧𝐢𝐠𝐢𝐝𝐢𝐠 𝐭𝐢𝐠𝐢𝐝𝐢𝐠 𝐧𝐚𝐥𝐚𝐧𝐠 𝐩𝐚𝐥𝐚 𝐤𝐢𝐭𝐚🤣

#JuankadaLance  #fyp #coffeetime #reels #trending #mentality #throwback",21,2/5/2026 2:00,N/A,https://www.facebook.com/reel/1305082931423051/,1,0,Videos,,,,,Lifetime,73,48,8,6,2,0,6,6,,,0,479.786,9.226,0,0,0,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐌𝐨𝐫𝐞 𝐞𝐬𝐩𝐫𝐞𝐬𝐬𝐨, 𝐥𝐞𝐬𝐬 𝐝𝐞𝐩𝐫𝐞𝐬𝐬𝐨📸☕

#JuankadaLance #Juan365Studios  #coffeetime #fyp",,0,2/4/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02HdiXhMnY1pJzsbyZhi5JFn8WFQdjZKCXtZDkJos8vxMHLwAi86ibGhxmSrw7iteKl&id=61584243275518,0,0,Photos,,,,,Lifetime,102,49,6,5,0,1,0,,,,0,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐁𝐚𝐤𝐚 𝐧𝐚𝐠 𝐤𝐚𝐤𝐚𝐦𝐚𝐥𝐢 𝐤𝐚 𝐥𝐚𝐧𝐠 𝐧𝐠 𝐧𝐚𝐤𝐢𝐭𝐚.😃

 #JuankadaLance #mentality #fyp #reels #trending","𝐁𝐚𝐤𝐚 𝐧𝐚𝐠 𝐤𝐚𝐤𝐚𝐦𝐚𝐥𝐢 𝐤𝐚 𝐥𝐚𝐧𝐠 𝐧𝐠 𝐧𝐚𝐤𝐢𝐭𝐚.😃

 #JuankadaLance #mentality #fyp #reels #trending",16,2/4/2026 18:00,N/A,https://www.facebook.com/reel/1578893929990109/,1,0,Videos,,,,,Lifetime,68,39,9,6,3,0,7,7,,,0,467.335,9.943,0,0,0,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐓𝐢𝐦𝐢𝐝 𝐝𝐚𝐰? 𝐒𝐚𝐛𝐢 𝐧𝐠 𝐡𝐢𝐧𝐝𝐢 𝐩𝐚 𝐧𝐚𝐤𝐚𝐤𝐚𝐤𝐢𝐥𝐚𝐥𝐚.🤨

#JuankadaLance #fyp #trending #mentality #reels","𝐓𝐢𝐦𝐢𝐝 𝐝𝐚𝐰? 𝐒𝐚𝐛𝐢 𝐧𝐠 𝐡𝐢𝐧𝐝𝐢 𝐩𝐚 𝐧𝐚𝐤𝐚𝐤𝐚𝐤𝐢𝐥𝐚𝐥𝐚.🤨

#JuankadaLance #fyp #trending #mentality #reels",15,2/4/2026 2:00,N/A,https://www.facebook.com/reel/1565619361139917/,1,0,Videos,,,,,Lifetime,38,35,5,5,0,0,4,4,,,0,188.796,6.293,0,0,0,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐀𝐧𝐚𝐤 𝐮𝐩𝐨 𝐤𝐚𝐣𝐚𝐧 𝐩𝐢𝐜𝐭𝐮𝐫𝐚𝐧 𝐤𝐢𝐭𝐚!📸

#JuankadaLance #picturechallenge #fyp #mentality #trending",,0,2/3/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Dre9nondhpBnovuJQMTLXK9xTdLE9bgLFg2ZifarWdabBfUZzkpxv9G8g6EM6xWwl&id=61584243275518,0,0,Photos,,,,,Lifetime,146,67,8,6,1,1,2,2,,,0,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐖𝐚𝐭𝐜𝐡 𝐭𝐢𝐥𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝!🤣

 #JuankadaLance #fyp #reels #mentality #trending","𝐖𝐚𝐭𝐜𝐡 𝐭𝐢𝐥𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝!🤣

 #JuankadaLance #fyp #reels #mentality #trending",16,2/3/2026 16:00,N/A,https://www.facebook.com/reel/1663409648357397/,1,0,Videos,,,,,Lifetime,59,38,6,5,1,0,2,2,,,0,251.628,5.718,0,0,0,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐌𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲😎

#JuankadaLance #trending #fyp #reels #mentality","𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐌𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲😎

#JuankadaLance #trending #fyp #reels #mentality",16,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1415966463394212/,1,0,Videos,,,,,Lifetime,61,36,9,8,1,0,3,3,,,0,359.67,9.222,0,0,0,
