Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Negative feedback from users: Hide all,Matched Audience Targeting Consumption (Video Click)
1.22105E+17,6.15856E+13,JuanKada Star,⭐️,"Serving looks, serving energy, and maybe stealing your attention too! 🥰

Strong, fearless, unstoppable — that’s how we do it, Star Babies! Own your power every single day ⭐️🩷

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",14,1/2/2026 20:07,N/A,https://www.facebook.com/reel/1574867356880699/,0,0,Videos,,,,,Lifetime,535,238,28,24,1,3,7,7,,1724.868,3.774,0,0,0,,,
1.22105E+17,6.15856E+13,JuanKada Star,JuanKada Star updated their cover photo.,,0,1/2/2026 18:38,N/A,https://www.facebook.com/photo.php?fbid=122104867689185509&set=a.122101646277185509&type=3,0,0,Photos,,,,,Lifetime,693,326,25,23,1,1,1,1,,,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Star Babies! Abangan niyo ako sa Color Game from 6AM–2PM! ⭐️✨ 

Marami pang shining moments ang mangyayari kaya stay tuned! 😎

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/2/2026 14:17,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0dhzgVseH8LXXTbQcykUvM54ouagMWd6NaK3Vp1MMm7xPmKaSgiZ9RdHFfVpsbP8hl,0,0,Photos,,,,,Lifetime,619,310,18,16,0,2,20,8,12,,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Salamat sa lahat ng sumama sa amin nina Juankada Alexchoozy, at Juankada Papa Joe sa live kanina! 😎

Nag-enjoy ba kayo, Star Babies? 🌟 Abangan niyo lang kami palagi sa Color Game para sa mas maraming fun, tawa, at syempre surpresa pa rin sa inyo!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/2/2026 2:11,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid0v4V6A3Wv1oUpbweNfUyRFVgWTbRbW6iX9Va4CeHFnFn9M3nKkanFNJRDXVFFBuMYl,0,0,Photos,,,,,Lifetime,405,190,22,19,2,1,31,20,11,,,,,,,,
1.22105E+17,6.15856E+13,JuanKada Star,"Star Babies, nasaan na kayo? 👀🔥

Tara na! Live na live ako now sa Color Game!

See you there! 😍

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar #StarBabies",,0,1/1/2026 16:52,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid031Pf7QaGioLGrJacUBCktDQZta94Ktrm5jbYXbx5fxTmYwGmpsRxugKbY6RA8ZVVxl,0,0,Photos,,,,,Lifetime,1301,540,38,35,0,3,104,51,53,,,,,,,,
1.22104E+17,6.15856E+13,JuanKada Star,"Kamusta, Star Babies? ⭐️

Sana masaya at puno ng good energy ang simula ng 2026 niyo! Sama-sama tayong mag shine this year 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",,0,12/31/2025 21:14,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid026j3vMxLQJTWVBS9cCSYe5GpQDjm1BTZV8BAQQDGojBKQ3o7ai6Btxxa7XGYMN3SFl,0,0,Photos,,,,,Lifetime,311,139,10,9,0,1,5,2,3,,,,,,,,
1.22104E+17,6.15856E+13,JuanKada Star,"Good morning! 🌞 It’s your Juankada star ✨ Join me with Juankada Shann  and Sabbie—watch now on the Juan365 app and website!

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame",,0,12/31/2025 16:50,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02kN3yF5jRUuHELXnqTPCiP1Txue2AoMMf8A46ty2gVmZbgK1joedRsFLdkaohhQErl,0,0,Photos,,,,,Lifetime,1050,433,37,33,2,2,53,23,30,,,,,,,,
1.22103E+17,6.15856E+13,JuanKada Star,"Despite all the challenges and tough decisions, I’m grateful I made it through this year. 🤍

Samahan niyo ako, my Star Babies, sa 2026 na puno ng saya, ngiti, at pag-asa.

Here’s to making 2026 our year! ⭐️

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaStar",,0,12/31/2025 1:00,N/A,https://www.facebook.com/JuanKadaStarOfficialPage/posts/pfbid02xGG2Zwf4n5J5sX9CUrrEg7bV3Sz2fTvNf1ueL8UoYdRQfWS6HBVj8ppcYjnBB3qLl,0,0,Photos,,,,,Lifetime,222,109,7,6,0,1,4,4,,,,,,,,,
1.22115E+17,6.15843E+13,Juankada Alexchoozy,𝗕𝗲𝗮𝘂𝘁𝘆 𝗰𝗵𝗲𝗰𝗸! 🫅,"𝗕𝗲𝗮𝘂𝘁𝘆 𝗰𝗵𝗲𝗰𝗸!

Magpaganda na mala-beauty queen! 👸 

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #GlowCheck",41,1/28/2026 23:07,N/A,https://www.facebook.com/reel/1218134480418721/,0,0,Videos,,,,,Lifetime,167,105,17,16,0,1,16,16,,1339.606,11.449,0,0,0,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,I’m almost over you…,"I’m almost over you…

Kantahan muna tayo Choozers! 🎶

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",217,1/28/2026 3:00,N/A,https://www.facebook.com/reel/1225192972362289/,0,0,Videos,,,,,Lifetime,117,92,11,11,0,0,7,7,,2178.575,22.693,0,0,0,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗕𝗮𝗴𝘂𝗶𝗼 𝘁𝗿𝗶𝗽! Fresh air, fun vibes, zero stress 😎

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #ExploringBaguio",,0,1/27/2026 22:18,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0TbkmbxE5duwPfmMuruBkqGqXbMjBtUYWS8dtmWFWDhjd3uqBa2TPfW3pEyhbnZfSl,0,0,Photos,,,,,Lifetime,528,290,18,17,1,0,20,11,9,,,,,,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"Serye: 𝗡𝘂𝗸 𝗻𝘂𝗸𝗮𝗻!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang","Serye: 𝗡𝘂𝗸 𝗻𝘂𝗸𝗮𝗻!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang",10,1/27/2026 3:01,mixed,https://www.facebook.com/reel/909549581431754/,1,0,Videos,,,,,Lifetime,147,91,13,10,2,1,5,5,,993.56,8.715,0,0,0,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗖𝗿𝗮𝘃𝗶𝗻𝗴𝘀 𝘀𝗮𝘁𝗶𝘀𝗳𝗶𝗲𝗱! 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #FoodTrip","𝗖𝗿𝗮𝘃𝗶𝗻𝗴𝘀 𝘀𝗮𝘁𝗶𝘀𝗳𝗶𝗲𝗱! 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #FoodTrip",69,1/26/2026 22:00,N/A,https://www.facebook.com/reel/1160513992626348/,1,0,Videos,,,,,Lifetime,154,106,17,14,3,0,5,5,,1117.251,8.728,0,0,0,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗧𝗼𝗱𝗼 ko muna bago 𝗯𝗮𝘄𝗮𝘀𝗮𝗻! 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang","𝗧𝗼𝗱𝗼 ko muna bago 𝗯𝗮𝘄𝗮𝘀𝗮𝗻! 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang",10,1/25/2026 20:00,mixed,https://www.facebook.com/reel/911292391343631/,1,0,Videos,,,,,Lifetime,209,130,17,14,3,0,5,5,,798.706,5.433,0,0,0,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗧𝗼𝗱𝗼 ko muna bago 𝗯𝗮𝘄𝗮𝘀𝗮𝗻! 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang","𝗧𝗼𝗱𝗼 ko muna bago 𝗯𝗮𝘄𝗮𝘀𝗮𝗻! 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang",60,1/25/2026 17:01,mixed,https://www.facebook.com/reel/1402182351388568/,1,0,Videos,,,,,Lifetime,190,131,13,12,1,0,9,9,,1329.952,8.471,0,0,0,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"Totoo lahat to 𝗖𝗵𝗼𝗼𝘇𝗲𝗿𝘀. 🥹🫶

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RealFeels #Grateful #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.","Totoo lahat to 𝗖𝗵𝗼𝗼𝘇𝗲𝗿𝘀. 🥹🫶

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RealFeels #Grateful #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.",23,1/25/2026 0:01,mixed,https://www.facebook.com/reel/1395259784874068/,1,0,Videos,,,,,Lifetime,214,169,10,10,0,0,4,4,,906.299,4.872,0,0,0,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"When the 𝗺𝘂𝘀𝗶𝗰 is so 𝗴𝗼𝗼𝗱, pati 𝗺𝗼𝗼𝗱 mo sumasabay 💃

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #MusicMood #JuankadaStar","When the 𝗺𝘂𝘀𝗶𝗰 is so 𝗴𝗼𝗼𝗱, pati 𝗺𝗼𝗼𝗱 mo sumasabay 💃

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #MusicMood #JuankadaStar",15,1/24/2026 20:01,N/A,https://www.facebook.com/reel/1258044419523948/,1,0,Videos,,,,,Lifetime,386,227,31,22,7,2,16,16,,2706.87,9.366,0,0,0,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗡𝗮𝗴-𝘁𝗮𝘁𝗮𝗻𝗼𝗻𝗴 𝗹𝗮𝗻𝗴 𝗻𝗮𝗺𝗮𝗻 😅

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #NagtatanongLang","𝗡𝗮𝗴-𝘁𝗮𝘁𝗮𝗻𝗼𝗻𝗴 𝗹𝗮𝗻𝗴 𝗻𝗮𝗺𝗮𝗻 😅

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #NagtatanongLang",21,1/24/2026 16:01,mixed,https://www.facebook.com/reel/1976099979956089/,1,0,Videos,,,,,Lifetime,258,157,20,17,3,0,20,20,,2072.129,11.021,0,0,0,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"It’s SHOTurday Night choozers! Isama nyo kami sa mga table nyo at sa bonding nyo. Catch us tonight from 10pm to 5am.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/24/2026 7:00,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0nwLs1MMVzbVgdzSwpXHjoJrhJHy2YdTjx3KtNssYhK8zjxSgowU7g7QA14a8FF62l,0,0,Photos,,,,,Lifetime,1132,429,29,24,2,3,79,25,54,,,,,,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗪𝗮𝗴 𝗺𝗼𝗻𝗴 𝗶𝗯𝗮𝗯𝗮 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RelateMuch","𝗪𝗮𝗴 𝗺𝗼𝗻𝗴 𝗶𝗯𝗮𝗯𝗮 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RelateMuch",15,1/24/2026 3:00,N/A,https://www.facebook.com/reel/1370346681786428/,0,0,Videos,,,,,Lifetime,102,127,17,14,3,0,9,9,,1128.22,6.41,0,0,0,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"Ang inyong 𝐇𝐎𝐒𝐓 na 𝐖𝐈𝐓𝐓𝐘 🥰

na magbibigay sa inyo ng 𝐒𝐖𝐄𝐑𝐓𝐘 ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RelateMuch #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.","Ang inyong 𝐇𝐎𝐒𝐓 na 𝐖𝐈𝐓𝐓𝐘 🥰

na magbibigay sa inyo ng 𝐒𝐖𝐄𝐑𝐓𝐘 ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RelateMuch #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.",25,1/23/2026 23:00,mixed,https://www.facebook.com/reel/693156687096696/,1,0,Videos,,,,,Lifetime,195,118,13,10,3,0,5,5,,943.964,6.335,0,0,0,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗧𝗲𝗮𝗺 𝗡𝗶𝗴𝗵𝘁 𝗦𝗵𝗶𝗳𝘁! 🌙

Gising ang saya 😎

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #JuanakdaEvo #JuankadaStar #JuankadaZia #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended","𝗧𝗲𝗮𝗺 𝗡𝗶𝗴𝗵𝘁 𝗦𝗵𝗶𝗳𝘁! 🌙

Gising ang saya 😎

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #JuanakdaEvo #JuankadaStar #JuankadaZia #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended",21,1/23/2026 20:00,N/A,https://www.facebook.com/reel/918687523843268/,1,0,Videos,,,,,Lifetime,324,217,16,13,3,0,11,11,,2237.267,8.985,0,0,0,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"Friyey Night!!! Namiss ko kayo choozers! Tara naaa! Samahan nyo ko from 10pm to 5am tonight! 🩷

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/23/2026 7:33,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0DAfEQWBZghGVDNxMorMVjiH4QxFbVai2xfzRzYNZ6o3rxeGH1v3fj8vy8U45xdEtl,0,0,Photos,,,,,Lifetime,502,216,21,17,4,0,21,16,5,,,,,,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝐏𝐮𝐥𝐥 𝐨𝐮𝐭! 😎✨

Ready na ba Choozers? 

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","𝐏𝐮𝐥𝐥 𝐨𝐮𝐭! 😎✨

Ready na ba Choozers? 

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",16,1/22/2026 22:50,N/A,https://www.facebook.com/reel/1723051505347090/,0,0,Videos,,,,,Lifetime,176,111,12,9,3,0,9,9,,927.166,6.767,0,0,0,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝐍𝐞𝐰 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐀𝐦𝐛𝐚𝐬𝐬𝐚𝐝𝐨𝐫? 𝐒𝐈𝐍𝐎? 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","𝐍𝐞𝐰 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐀𝐦𝐛𝐚𝐬𝐬𝐚𝐝𝐨𝐫? 𝐒𝐈𝐍𝐎? 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",17,1/21/2026 16:00,mixed,https://www.facebook.com/reel/2163825481116284/,1,0,Videos,,,,,Lifetime,192,97,27,20,6,1,15,15,,1156.286,8.2,0,0,0,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝐑𝐚𝐦𝐞𝐧 🍜✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FoodTrip #RamenLovers #ComfortFood","𝐑𝐚𝐦𝐞𝐧 🍜✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FoodTrip #RamenLovers #ComfortFood",92,1/21/2026 3:00,N/A,https://www.facebook.com/reel/910069678026234/,1,0,Videos,,,,,Lifetime,605,461,71,54,12,5,90,90,,10765.757,22.06,0,0,0,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐌𝐚𝐬𝐚𝐫𝐚𝐩 𝐛𝐚 𝐡𝐨𝐭𝐝𝐨𝐠 𝐦𝐨? 𝐏𝐞𝐧𝐠𝐞 🤣🌭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FoodTrip #HotdogTime","𝐌𝐚𝐬𝐚𝐫𝐚𝐩 𝐛𝐚 𝐡𝐨𝐭𝐝𝐨𝐠 𝐦𝐨? 𝐏𝐞𝐧𝐠𝐞 🤣🌭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FoodTrip #HotdogTime",18,1/20/2026 20:01,mixed,https://www.facebook.com/reel/1621991325626322/,1,0,Videos,,,,,Lifetime,691,513,47,34,11,2,15,15,,5438.896,10.166,0,0,0,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐍𝐚𝐧𝐠𝐡𝐚𝐡𝐚𝐧𝐮 𝐤𝐚 𝐞𝐡𝐡𝐡

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch","𝐍𝐚𝐧𝐠𝐡𝐚𝐡𝐚𝐧𝐮 𝐤𝐚 𝐞𝐡𝐡𝐡

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch",21,1/20/2026 16:00,mixed,https://www.facebook.com/reel/1573069753628555/,1,0,Videos,,,,,Lifetime,248,150,30,21,7,2,24,24,,1864.414,10.967,0,0,0,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐌𝐚𝐫𝐮𝐧𝐨𝐧𝐠 𝐩𝐚𝐥𝐚 𝐦𝐚𝐠 𝐭𝐚𝐠𝐚𝐥𝐨𝐠 😄

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch #JuankadaZia","𝐌𝐚𝐫𝐮𝐧𝐨𝐧𝐠 𝐩𝐚𝐥𝐚 𝐦𝐚𝐠 𝐭𝐚𝐠𝐚𝐥𝐨𝐠 😄

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch #JuankadaZia",27,1/19/2026 23:30,mixed,https://www.facebook.com/reel/2083788249141224/,1,0,Videos,,,,,Lifetime,1063,720,58,36,16,6,28,28,,9554.792,11.666,0,0,0,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝐀𝐲𝐲𝐲𝐚𝐲𝐚𝐲𝐚𝐲𝐚𝐚𝐚𝐲𝐲𝐲 😂,"𝐀𝐲𝐲𝐲𝐚𝐲𝐚𝐲𝐚𝐲𝐚𝐚𝐚𝐲𝐲𝐲 😂

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments",19,1/19/2026 18:20,N/A,https://www.facebook.com/reel/1223609153061603/,0,0,Videos,,,,,Lifetime,302,202,35,29,5,1,15,15,,1704.29,7.746,0,0,0,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐇𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭𝐬 𝐟𝐫𝐨𝐦 𝐲𝐞𝐬𝐭𝐞𝐫𝐝𝐚𝐲! ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.","𝐇𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭𝐬 𝐟𝐫𝐨𝐦 𝐲𝐞𝐬𝐭𝐞𝐫𝐝𝐚𝐲! ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.",39,1/19/2026 18:14,N/A,https://www.facebook.com/reel/1220512276876879/,0,0,Videos,,,,,Lifetime,215,162,30,22,4,4,4,4,,1072.939,5.647,0,0,0,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝑪𝒉𝒐𝒐𝒛𝒆𝒓𝒔, simulan na natin ang 𝐓𝐫𝐢𝐩𝐥𝐞 𝐬𝐚 𝐒𝐚𝐲𝐚, 𝐓𝐫𝐢𝐩𝐥𝐞 𝐬𝐚 𝐊𝐮𝐥𝐢𝐭𝐚𝐧 𝐚𝐭 𝐓𝐫𝐢𝐩𝐥𝐞 𝐬𝐚 𝐏𝐚𝐧𝐚𝐥𝐨! Catch us today from 6am to 2pm!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/19/2026 15:31,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02f3kZax7ehD7MoXQdmaHDVP3iTKSttGW94DvnfSJTjj9XD3ksfRtHVhPMfsCfv1qjl,0,0,Photos,,,,,Lifetime,405,176,19,18,0,1,14,9,5,,,,,,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐆𝐨𝐨𝐝 𝐝𝐚𝐲, 𝐂𝐡𝐨𝐨𝐳𝐞𝐫𝐬! 🌈","𝐆𝐨𝐨𝐝 𝐝𝐚𝐲, 𝐂𝐡𝐨𝐨𝐳𝐞𝐫𝐬! 🌈

Welcome to Color Game Live here at Juan365! 🎨✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",57,1/18/2026 22:54,N/A,https://www.facebook.com/reel/2157289804808668/,0,0,Videos,,,,,Lifetime,343,145,29,23,4,2,11,11,,2923.768,11.033,0,0,0,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝐁𝐢𝐭𝐢𝐧?🤭,"𝐁𝐢𝐭𝐢𝐧?🤭

Watch us in Color Game Live sa Juan365! 🎨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #Bitin #JuankadaLigaya #JuankadaGeoff @JuankadaZia",9,1/18/2026 17:17,N/A,https://www.facebook.com/reel/1441292964293236/,0,0,Videos,,,,,Lifetime,408,209,27,20,7,0,26,26,,1659.336,6.333,0,0,0,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝑱𝒖𝒂𝒏𝒌𝒂𝒅𝒂, let’s start our Monday with a Bang! Join us Morning Shift from 6am to 2pm only here in 𝑪𝒐𝒍𝒐𝒓𝒈𝒂𝒎𝒆 𝑳𝒊𝒗𝒆 exclusively on 𝑱𝒖𝒂𝒏365.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/18/2026 15:36,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0Tcjn3n23zbpetqkv66bWR7zFmg37Vf4yUgHDrTqFXef3XVCiaDVMiDqCutJ5mRGsl,0,0,Photos,,,,,Lifetime,656,314,22,17,2,3,31,12,19,,,,,,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝗣𝗮𝗻𝗴𝗮𝗿𝗮𝗽 𝗸𝗼 𝗮𝗻𝗴 𝗜𝗯𝗶𝗴𝗶𝗻 𝗞𝗮 🥰,"𝗣𝗮𝗻𝗴𝗮𝗿𝗮𝗽 𝗸𝗼 𝗮𝗻𝗴 𝗜𝗯𝗶𝗴𝗶𝗻 𝗞𝗮 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #PangarapKo",271,1/17/2026 20:11,N/A,https://www.facebook.com/reel/869440032668367/,0,0,Videos,,,,,Lifetime,304,178,34,23,7,4,19,19,,3319.728,13.605,0,0,0,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝐍𝐚𝐬𝐚𝐤𝐬𝐢𝐡𝐚𝐧 𝐧𝐲𝐨 𝐚𝐧𝐠 𝐢𝐛𝐚𝐧𝐠 𝐤𝐚𝐫𝐚𝐤𝐭𝐞𝐫 𝐤𝐨 𝐤𝐚𝐧𝐢𝐧𝐚🤣,"𝐍𝐚𝐬𝐚𝐤𝐬𝐢𝐡𝐚𝐧 𝐧𝐲𝐨 𝐚𝐧𝐠 𝐢𝐛𝐚𝐧𝐠 𝐤𝐚𝐫𝐚𝐤𝐭𝐞𝐫 𝐤𝐨 𝐤𝐚𝐧𝐢𝐧𝐚🤣

Thank you Choozers for today! See you on Monday! 🖤

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",19,1/17/2026 0:00,N/A,https://www.facebook.com/reel/4243384862543513/,0,0,Videos,,,,,Lifetime,291,196,64,31,29,4,19,19,,1547.02,6.785,0,0,0,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,Araw Gabi nasa isip ka 🥰,"Can i come with you tonight? 😜 Pang-gabi lang ba ako? 💦

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",16,1/16/2026 16:00,N/A,https://www.facebook.com/reel/1194589518976886/,0,0,Videos,,,,,Lifetime,339,240,61,32,26,3,15,15,,2002.263,8.139,0,0,0,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝑩𝒍𝒂𝒄𝒌 𝒊𝒔 🖤

Come and join us tonight as we color the night! Chill, Relax and let’s play Choozers it’s Freaking Friday Night at Juan365 Colorgame Live!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/16/2026 7:39,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0nxDZWD2oG8b7rNryrvB2zyvDEkHXpjeEp67trusAi9kuHSkV3AKc7QS4MwZK6dAhl,0,0,Photos,,,,,Lifetime,1020,404,95,57,31,7,31,21,10,,,,,,,1,
