Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Matched Audience Targeting Consumption (Video Click)
1.22191E+17,6.15659E+13,Juankada Geoff,,,0,1/29/2026 17:57,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid022XrBZKLKcXftH7VaNjm9nHe1TXryf5wga2bixT16z4meMbqYh4UEGmZQ98TRAjf6l,0,1,Text,,,,,Lifetime,85,39,4,4,0,0,2,2,,,0,,,,,,,
1.22191E+17,6.15659E+13,Juankada Geoff,"🫡Kung gusto niyo ng konting SAYA today, 𝐑𝐎𝐂𝐊𝐄𝐑𝐒  𝐅𝐀𝐌 👌🏽 𝐋𝐈𝐕𝐄 na tayo sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 🎨 Join lang kayo! 🤍

#Juan365 #Juan365PH #JuanKada #JuanKadaGeoff #colorgame #AllInJuanSaSaya #Juan365Studios #colorgame",,0,1/29/2026 7:34,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02GsA1U2NnN4sMfvty9k5V9QH6tzqcmk7DzfFFUzryo11bneHCa16wHPirXKK8Kqjol,0,0,Photos,,,,,Lifetime,472,195,12,12,0,0,8,1,7,,0,,,,,,,
1.22191E+17,6.15659E+13,Juankada Geoff,"𝐅𝐚𝐜𝐞 𝐜𝐚𝐫𝐝 𝐛𝐚 𝐤𝐚𝐦𝐨 𝐑𝐎𝐂𝐊𝐄𝐑𝐒? 

Mukhang napakilig natin ang isang Juana Babe Ashley!🫣

#facecard #kiligmoments #JuanababeAsh #JuankadaGeoff #fyp","𝐅𝐚𝐜𝐞 𝐜𝐚𝐫𝐝 𝐛𝐚 𝐤𝐚𝐦𝐨 𝐑𝐎𝐂𝐊𝐄𝐑𝐒? 

Mukhang napakilig natin ang isang Juana Babe Ashley!🫣

#facecard #kiligmoments #JuanababeAsh #JuankadaGeoff #fyp",25,1/28/2026 20:00,mixed,https://www.facebook.com/reel/1398553831755761/,1,0,Videos,,,,,Lifetime,264,138,23,16,6,1,7,7,,,0,1979.302,10.815,0,0,0,,
1.22191E+17,6.15659E+13,Juankada Geoff,"💥 MOVE..!!! 👊🏽 THEY THINK WE’RE DATING… 🤔 

for entertainment purposes only",,0,1/28/2026 13:50,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0sQWP6z8hof33h2BdJAgZ8rRE6EufJZdUjvwvWqPKXqPEJuH4GPaRuuPa7PjsRvpyl,0,1,Text,,,,,Lifetime,295,108,16,12,4,0,36,36,,,0,,,,,,,
1.22191E+17,6.15659E+13,Juankada Geoff,"🫡Andito na kami ROCKERS 🤘🏽
𝐋𝐈𝐕𝐄 na tayo sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄‼️ Sabay tayong pumili ng 𝐋𝐔𝐂𝐊𝐘 𝐂𝐎𝐋𝐎𝐑 for today! 🤞🏽

#Juan365 #Juan365PH #JuanKada #JuanKadaGeoff #colorgame #AllInJuanSaSaya #Juan365Studios",,0,1/28/2026 6:41,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0GEMSvwvtw6jnJWTaDTvtVzHhjB9ijvoLSCerpqWjgUndwmWSvi35VTr6wcn5ZsiDl,0,0,Photos,,,,,Lifetime,456,196,30,24,6,0,16,11,5,,0,,,,,,,
1.22191E+17,6.15659E+13,Juankada Geoff,"𝐖𝐄 𝐀𝐑𝐄 𝐁𝐀𝐂𝐊! 🎊
Live na ulit ang 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄!
Sama-sama ulit sa saya, tawa, at panalo!
Kita-kits, Juankada!

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #ColorMania",,0,1/28/2026 4:14,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0WRFYN3riCQyntUwgz3nuadnjYpkrCw5mg7At8DRRLNEPxoFgTDTnBdCwga7vLaQ7l,0,1,Photos,,,,,Lifetime,163,72,9,9,0,0,1,,1,,0,,,,,,,
1.22191E+17,6.15659E+13,Juankada Geoff,"Mga ka-rockers ano kayang di inaasahang bagay ang ginagawa tuwing tag ulan?💧☔️

𝐀𝐧𝐨 𝐛𝐚 𝐤𝐚𝐬𝐢 𝐲𝐨𝐧 𝐬𝐲𝐚?🙊🙈

#rainydays #JuankadaGeoff #JuankadaHosts #ALLINJUANLIVE  #Juan365 #Juan365Studios #Juan365Studios #reels #fypシ゚viralシfypシ゚","Mga ka-rockers ano kayang di inaasahang bagay ang ginagawa tuwing tag ulan?💧☔️

𝐀𝐧𝐨 𝐛𝐚 𝐤𝐚𝐬𝐢 𝐲𝐨𝐧 𝐬𝐲𝐚?🙊🙈

#rainydays #JuankadaGeoff #JuankadaHosts #ALLINJUANLIVE  #Juan365 #Juan365Studios #Juan365Studios #reels #fypシ゚viralシfypシ゚",47,1/27/2026 20:00,mixed,https://www.facebook.com/reel/866981056322422/,1,0,Videos,,,,,Lifetime,253,141,34,29,3,2,8,8,,,0,1914.642,9.621,0,0,0,,
1.22191E+17,6.15659E+13,Juankada Geoff,"𝐌𝐚𝐮𝐢 𝐖𝐨𝐰𝐢𝐞 𝐂𝐡𝐚𝐥𝐥𝐞𝐧𝐠𝐞 𝐚𝐜𝐜𝐞𝐩𝐭𝐞𝐝 𝐦𝐠𝐚 𝐤𝐚-𝐑𝐎𝐂𝐊𝐄𝐑𝐒!💪🤣

#JuankadaGeoff #Rockers #MauiWowie #MauiWowieChallenge #JuankadaHosts","𝐌𝐚𝐮𝐢 𝐖𝐨𝐰𝐢𝐞 𝐂𝐡𝐚𝐥𝐥𝐞𝐧𝐠𝐞 𝐚𝐜𝐜𝐞𝐩𝐭𝐞𝐝 𝐦𝐠𝐚 𝐤𝐚-𝐑𝐎𝐂𝐊𝐄𝐑𝐒!💪🤣

#JuankadaGeoff #Rockers #MauiWowie #MauiWowieChallenge #JuankadaHosts",8,1/26/2026 20:00,N/A,https://www.facebook.com/reel/1911586136106498/,1,0,Videos,,,,,Lifetime,305,127,38,31,3,4,7,7,,,0,842.879,4.172,0,0,0,,
1.22191E+17,6.15659E+13,Juankada Geoff,"𝐀𝐥𝐚𝐦 𝐧𝐲𝐨 𝐲𝐚𝐧 𝐑𝐎𝐂𝐊𝐄𝐑𝐒!🤣

Tag mo yung friend mong makakarelate? Kayo ha!🤭

 #JuankadaGeoff #reels #fyp #fypシ゚viralシfypシ゚ #trendingpost","𝐀𝐥𝐚𝐦 𝐧𝐲𝐨 𝐲𝐚𝐧 𝐑𝐎𝐂𝐊𝐄𝐑𝐒!🤣

Tag mo yung friend mong makakarelate? Kayo ha!🤭

 #JuankadaGeoff #reels #fyp #fypシ゚viralシfypシ゚ #trendingpost",14,1/26/2026 2:00,mixed,https://www.facebook.com/reel/1570285844082707/,1,0,Videos,,,,,Lifetime,383,224,22,18,4,0,10,10,,,0,2367.174,8.639,0,0,0,,
1.22191E+17,6.15659E+13,Juankada Geoff,"𝐋𝐞𝐭 𝐦𝐞 𝐛𝐞 𝐭𝐡𝐞 𝐨𝐧𝐞~🎤

Kantahan muna tayo, ROCKERS
Baka may isang makaramdam 😌
Tutok lang sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄!

#JuankadaGeoff #reels #fyp #trending #trendingpost","𝐋𝐞𝐭 𝐦𝐞 𝐛𝐞 𝐭𝐡𝐞 𝐨𝐧𝐞~🎤

Kantahan muna tayo, ROCKERS
Baka may isang makaramdam 😌
Tutok lang sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄!

#JuankadaGeoff #reels #fyp #trending #trendingpost",103,1/25/2026 20:00,mixed,https://www.facebook.com/reel/1204697628481680/,1,0,Videos,,,,,Lifetime,470,291,63,42,19,2,37,37,,,0,6141.72,16.51,0,0,0,,
1.22191E+17,6.15659E+13,Juankada Geoff,"𝐁𝐢𝐠 𝐠𝐮𝐲!💪🏻

#juankadageoff #juanababesena  #fyp #reelsfypシ #trend","𝐁𝐢𝐠 𝐠𝐮𝐲!💪🏻

#juankadageoff #juanababesena  #fyp #reelsfypシ #trend",15,1/25/2026 2:00,N/A,https://www.facebook.com/reel/26473956622207046/,1,0,Videos,,,,,Lifetime,420,243,19,17,2,0,11,11,,,0,2483.181,8.805,0,0,0,,
1.22191E+17,6.15659E+13,Juankada Geoff,"⚠️𝐀𝐋𝐄𝐑𝐓 𝐑𝐎𝐂𝐊𝐄𝐑𝐒 𝐅𝐀𝐌 👋🏽 
Start your MONDAY kasama ko sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 ngayon 🎨 Hope to see you there! 🤍

#Juan365PH #Juan365 #Juan365Studios #AllInJuanSaSaya #juankadageoff #colorgame #Juan365ColorGame #JuanKada #gamehost",,0,1/24/2026 14:28,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0sDaxpifEyCVgnQYqNS7SFPWzUc84YPwgCekgSqdd2sVSm4STpkoffeBUGXLEYBQBl,0,0,Photos,,,,,Lifetime,802,313,51,39,7,5,16,13,3,,0,,,,,,,
1.22191E+17,6.15659E+13,Juankada Geoff,"𝐋𝐨𝐨𝐤𝐬 𝐟𝐚𝐦𝐢𝐥𝐢𝐚𝐫 𝐤𝐚 𝐦𝐠𝐚 𝐑𝐎𝐂𝐊𝐄𝐑? Johnny johnny yes papa?🤣

#JuankadaGeoff #reels #fyp #trending #trendingpost",,0,1/24/2026 2:00,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0S4sEhgfYjnnQfiqpyxLJjHrtDzFAk7BeDWcUomYUzYATsShpJhra7qPiEaEDe8JXl,0,0,Photos,,,,,Lifetime,683,260,36,25,4,7,33,23,10,,0,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐭𝐢𝐦𝐞 𝐧𝐚!! 🤘🏽
Kamusta ang 𝐎𝐎𝐓𝐃 ko ngayon mga Ka-ROCKERS?🫰🏼

#AllInJuanSaSaya #Juan365 #juankadageoff #Juankadaligaya #JuankadaSabbie #Juan365PH #Juan365Studios #Juan365ColorGame #colorgame #JuanKada",,0,1/23/2026 14:19,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0sCvyxjmhEqKprcf8UixqUwDiJ9b1gLrsLtwjUQynPn8X2TbqMKtAnjRhmAp1cndYl,0,0,Photos,,,,,Lifetime,1182,547,30,27,1,2,15,3,12,,0,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"𝐖𝐡𝐞𝐧 𝐰𝐨𝐫𝐤 𝐟𝐞𝐞𝐥𝐬 𝐥𝐢𝐤𝐞 𝐚 𝐝𝐚𝐧𝐜𝐞 𝐛𝐫𝐞𝐚𝐤 💃🕺✨
Juan365 Studios with my co-host 💛

#JuankdaGeoff #JuankadaHost #JuankadaPapaJoe #JuankadaShann #JuankadaSabbie #reels #fyp","𝐖𝐡𝐞𝐧 𝐰𝐨𝐫𝐤 𝐟𝐞𝐞𝐥𝐬 𝐥𝐢𝐤𝐞 𝐚 𝐝𝐚𝐧𝐜𝐞 𝐛𝐫𝐞𝐚𝐤 💃🕺✨
Juan365 Studios with my co-host 💛

#JuankdaGeoff #JuankadaHost #JuankadaPapaJoe #JuankadaShann #JuankadaSabbie #reels #fyp",16,1/23/2026 2:00,N/A,https://www.facebook.com/reel/899039259263318/,1,0,Videos,,,,,Lifetime,1479,951,52,43,7,2,25,25,,,0,8582.962,7.781,0,0,0,,
1.2219E+17,6.15659E+13,Juankada Geoff,"🫡Uy 𝐑𝐎𝐂𝐊𝐄𝐑𝐒 👀
𝐋𝐈𝐕𝐄 na tayo sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 ngayon 🎨
Andito na ko, pasok na! 🤘🏽

#Juan365PH #JuanKada #Juan365Studios #JuankadaGeoff #JuankadaLance #JuankadaSabbie #JuankadaLigaya #Juan365PH #Juan365ColorGame #Juan365Studios #colorgame #AllInJuanSaSaya",,0,1/22/2026 18:14,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02LJFEKVFvnJg64swJe1m8niyM2N26aADbLTjEU1fnK9dAaB4f3LVTNuruuwJ2kbfQl,0,0,Photos,,,,,Lifetime,775,331,32,30,1,1,8,4,4,,0,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"Kayo ba mga ROCKERS, alam nyo ba ang sagot?🤯

#funnymemes #trend #reels #fyp #JuankadaGeoff #JuanababeSena #JuanababeAbi #JuanababeAshley","Kayo ba mga ROCKERS, alam nyo ba ang sagot?🤯

#funnymemes #trend #reels #fyp #JuankadaGeoff #JuanababeSena #JuanababeAbi #JuanababeAshley",88,1/22/2026 4:00,mixed,https://www.facebook.com/reel/893112589934095/,1,0,Videos,,,,,Lifetime,411,198,43,30,13,0,30,30,,,0,5657.954,18.859,0,0,0,,
1.2219E+17,6.15659E+13,Juankada Geoff,𝐂𝐨𝐧𝐠𝐫𝐚𝐭𝐮𝐥𝐚𝐭𝐢𝐨𝐧 𝐬𝐚 𝐦𝐠𝐚 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐧𝐚 𝐧𝐚𝐧𝐚𝐥𝐨 𝐧𝐠 𝟑𝟎𝟎 𝐅𝐑𝐄𝐄 𝐂𝐑𝐄𝐃𝐈𝐓𝐒! 𝐒𝐚𝐥𝐚𝐦𝐚𝐭 𝐩𝐨 𝐬𝐚 𝐬𝐨𝐥𝐢𝐝 𝐧𝐚 𝐬𝐮𝐩𝐨𝐫𝐭𝐚!🤘,,0,1/21/2026 23:52,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02cin19A4E2Cu44EWQAKZq9Ad86URjDtJcfNnRNevREpA7oC3opjD8roNSpKPkmLTyl,0,1,Photos,,,,,Lifetime,839,255,62,46,14,2,136,123,13,,0,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"𝐑𝐎𝐂𝐊𝐄𝐑𝐒 𝐅𝐀𝐌! 🤟🏾
andito na ulit tayo, 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 na ulit!

Tara maki-saya at maki-laro together with my co-host Juankada Ligaya, Juankada Lance, and Juankada Sabbie. 🔥

See you sa 𝐋𝐈𝐕𝐄! 🟨🟩🟦🟪🟥⬜️

#juankadageoff #juankadaligaya #juankadalance #juankadasabbie #juankadahost #Juan365Studios #Juan365 #Juan365PH #JuanKada #colorgamelive #fypviralシ #trendingnow #rockers",,0,1/21/2026 16:22,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0X5aqjBmc4FDz9LxetqBPuxtGAzjNTeJUcFkTBnEqGYjtM9pTyMnHGEd4e7WwAzbhl,0,0,Photos,,,,,Lifetime,1871,814,79,66,4,9,52,34,18,,0,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"Panahong umaasa pa kay FOREVER pero ngayon FOREVER Juankada na! 😜

Here's my 2016 era trend, Patingin naman ng 2016 era niyo Ka-Rockers. 🤟

#juankadageoff #juankadahost #2016throwback #trendingnow #fypシ #rockers #Juan365 #Juan365PH #JuanKada #Juan365Studios","Panahong umaasa pa kay FOREVER pero ngayon FOREVER Juankada na! 😜

Here's my 2016 era trend, Patingin naman ng 2016 era niyo Ka-Rockers. 🤟

#juankadageoff #juankadahost #2016throwback #trendingnow #fypシ #rockers #Juan365 #Juan365PH #JuanKada #Juan365Studios",11,1/21/2026 2:00,N/A,https://www.facebook.com/reel/2127461891412661/,1,0,Videos,,,,,Lifetime,647,256,52,33,14,5,18,18,,,0,2612.863,5.924,0,0,0,,
1.2219E+17,6.15659E+13,Juankada Geoff,"👋🏽 Kung free ka ngayon, Ka-𝐑𝐎𝐂𝐊𝐄𝐑𝐒,
𝐋𝐈𝐕𝐄 na 𝐋𝐈𝐕𝐄 na tayo sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 🎨
Pick your 𝐋𝐔𝐂𝐊𝐘 𝐂𝐎𝐋𝐎𝐑 & chill lang tayo ngayong Wednesday-saya! 🤘🏽

#Rockers #juankada #juankadahost #gamehost #colorgame #colorgamelive #juan365 #juan365PH #AllInJuanSaSaya #JuankadaGeoff #juankadasabbie #juankadapapajoe #Juan365Studios #Juan365ColorGame",,0,1/20/2026 15:06,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid033agHkDTj84hyf9YVhkcCa2xDhTB2FRnQ1hMhn9ZCbGEnHd8w8XJpKpQ1x27XgpXCl,0,0,Photos,,,,,Lifetime,952,360,45,37,7,1,33,15,18,,0,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"🤣𝐀𝐲𝐮𝐧 𝐥𝐚𝐧𝐠… 😂 𝐍𝐀𝐏𝐀𝐒𝐀𝐘𝐀𝐖 𝐭𝐚𝐲𝐨 𝐧𝐢 Juana Babe Sena mga 𝐑𝐎𝐂𝐊𝐄𝐑𝐒! 🤪 hehe ✌🏽 

#AllInJuanSaSaya #Juan365PH #JUANABABE #Juan365PH #juankadageoff #juanababesena #Juan365Studios #Juan365ColorGame #juan365host #colorgamelive #gamehost",,0,1/20/2026 2:05,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02p9nsanh5zUymnCaxbabWPTxeiUnJJbPDbHKrT1pA346MvNziT9VkcWCTvfBuxFaZl,0,1,Text,,,,,Lifetime,421,324,38,34,4,0,46,46,,,0,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,Juankada Geoff,"Para sa mga 𝐑𝐎𝐂𝐊𝐄𝐑𝐒 na minsang naging 𝐦𝐮𝐥𝐭𝐨 𝐬𝐚 𝐤𝐰𝐞𝐧𝐭𝐨 𝐧𝐠 𝐢𝐛𝐚… Dito ka sakin di nang go-𝐆𝐇𝐎𝐒𝐓 ‘to 🤍👻

 #multo #JuankadaGeoff #reelsviralシfb #fypシ゚viralシ #trendingreelsvideo #Rockers #juankada #juankadahost #gamehost #colorgame #colorgamelive #juan365 #juan365PH #Juan365Studios #AllInJuanSaSaya #game #Juan365ColorGame #reels",24,1/19/2026 21:00,N/A,https://www.facebook.com/reel/863802923127064/,0,0,Videos,,,,,Lifetime,1093,474,94,67,19,8,29,29,,,0,6537.708,8.37,0,0,0,,
1.2219E+17,6.15659E+13,Juankada Geoff,Juankada Geoff,"🤦🏻‍♂️ 𝐌𝐚𝐬𝐚𝐫𝐚𝐩 𝐝𝐚𝐰 𝐦𝐠𝐚 𝐤𝐚-𝐑𝐎𝐂𝐊𝐄𝐑𝐒? 🫣 𝐌𝐮𝐤𝐛𝐚𝐧𝐠 𝐧𝐚 𝐛𝐚 𝐭𝐚𝐲𝐨 𝐧𝐞𝐱𝐭 𝐜𝐨𝐧𝐭𝐞𝐧𝐭⁉️ 🤪

#JuankadaGeoff #JuankadaHosts  #Juan365ColorGame #reels #funny #mukbang",26,1/19/2026 2:34,N/A,https://www.facebook.com/reel/1634878017685114/,0,0,Videos,,,,,Lifetime,380,196,27,21,5,1,8,8,,,0,3185.486,11.93,0,0,0,,
1.2219E+17,6.15659E+13,Juankada Geoff,"𝐖𝐇𝐀𝐓 𝐈𝐒 𝐔𝐏 𝐊𝐀-𝐑𝐎𝐂𝐊𝐄𝐑𝐒! 🤘
We are live in a minute. Together with this three beautiful Juankada host Juankada Zia, Juankada Alexchoozy, and JUANKada Host Ikay ❤️‍🔥

Come join the fun with us at mamili na ng 𝐋𝐔𝐂𝐊𝐘 𝐂𝐎𝐋𝐎𝐑 mo! ☘️🤩

#juankadageoff #juankadazia #juankadaalexchoozy #juankadahostikay #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #colorgame
#Juan365Studios #rockers #fypviralシ #trendingnow",,0,1/18/2026 14:34,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid033VSDwFbSiuif5hkxPZJccZtJsszs49eJtKQRLCnDDpAiAutyga2u5Z1LSTTVQprTl,0,0,Photos,,,,,Lifetime,1433,565,38,31,2,5,39,22,17,,0,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,Juankada Geoff,"Tige taktan mo ko! Ako to si Batang Quipo! 

#JuankadaGeoff #BatangQuiapo #gamehost #CardoDalisay #JuanKada #trendingnow #Juan365PH  #JuankadaHosts #colorgame #AllInJuanSaSaya #Juan365Studios #juan365colorgame #Juan365 #reelsviralシ #fypシ",18,1/18/2026 4:31,N/A,https://www.facebook.com/reel/4220834951522900/,0,0,Videos,,,,,Lifetime,554,215,31,26,4,1,22,22,,,0,3431.586,9.102,0,0,0,,
1.2219E+17,6.15659E+13,Juankada Geoff,1 small steps still count mga ka-ROCKERS!🤘,,0,1/18/2026 0:05,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid023v1UY5Ju32ULJ38fCryCp5cknMBS65emFadWJMsHGxyu5gxDcYwJioBBpVprF5sbl,0,1,Photos,,,,,Lifetime,86,28,6,6,0,0,0,,,,0,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"Hindi kailangan maging perfect — ang mahalaga ay progress.
What small win are you proud of today? ✨👇",,0,1/17/2026 23:46,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02xkZ3yuHcB7ZT7XNqGd1pMZ3YckMrWjag6Wakwj6aRgWdbsAcYBkXZQ35YSNtzYE1l,0,1,Photos,,,,,Lifetime,417,151,27,22,5,0,13,10,,3,0,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄 is in a minute 𝐑𝐎𝐂𝐊𝐄𝐑 𝐅𝐀𝐌! 🤘🏽 Together with Juankada Ligaya and Juankada Sabbie See you in a bit, 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀! 🔥

𝐋𝐢𝐤𝐞, 𝐒𝐡𝐚𝐫𝐞, 𝐅𝐨𝐥𝐥𝐨𝐰, 𝐚𝐧𝐝 𝐣𝐨𝐢𝐧 𝐭𝐡𝐞 𝐟𝐮𝐧 𝐧𝐨𝐰! 🎉

#JuankadaGeoff #juankadahost #JuankadaSabbie #juankadaligaya #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow",,0,1/17/2026 14:06,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid07pHzcTfBtbPpjpMB1eD8sN1jyyC3uXQ8rrBMLPYtNfKmvgcAcN69Q42vR1amURACl,0,0,Photos,,,,,Lifetime,1696,707,59,48,3,8,37,11,26,,0,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,Juankada Geoff,"𝐇𝐄𝐋𝐏 𝐆𝐔𝐘𝐒! 𝐇𝐈𝐑𝐀𝐏 𝐍𝐀 𝐇𝐈𝐑𝐀𝐏 𝐍𝐀 𝐊𝐎 😭😭😭

#WagPo #PogiProblems #JuankadaHosts #JuankadaGeoff #ColorGameLive #reels #Juan365 #juan365colorgame #Juan365PH #AllInJuanSaSaya #gamehost #JuanKada #reelsviralシ #hosting #trendingreelsvideo #fypシ #colorgame #reels2026 #fbreelsfypシ゚ #viralreelsシ",18,1/17/2026 1:30,N/A,https://www.facebook.com/reel/1575357046923177/,0,0,Videos,,,,,Lifetime,463,211,41,25,13,3,23,23,,,0,2962.341,9.94,0,0,0,,
1.2219E+17,6.15659E+13,Juankada Geoff,"🫡𝐖𝐄’𝐑𝐄 𝐋𝐈𝐕𝐄 𝐑𝐈𝐆𝐇𝐓 𝐍𝐎𝐖, 𝐑𝐎𝐂𝐊𝐄𝐑 𝐅𝐀𝐌! 🤘🏽🔥
𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄 is already rolling!

𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀, jump in and let’s win big!

𝐋𝐢𝐤𝐞 • 𝐒𝐡𝐚𝐫𝐞 • 𝐅𝐨𝐥𝐥𝐨𝐰 • 𝐉𝐎𝐈𝐍 𝐍𝐎𝐖 🎉

#JuankadaGeoff #juankadahost 
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow",,0,1/16/2026 16:45,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid032vzyF4SNzfRBF3Nsi3sMzP4ytZUdHTDkHQZQzKdepj9WYx5tKbz2woNbWfAunsLpl,0,0,Photos,,,,,Lifetime,852,326,45,33,11,1,24,18,6,,0,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"🫡 𝐖𝐚𝐳𝐳𝐳𝐮𝐮𝐮𝐮𝐮𝐩 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀! 😎

Makakasama nyo ulit ang nag iisang 𝐑𝐎𝐂𝐊 𝐒𝐓𝐀𝐑 ng 𝐉𝐔𝐀𝐍𝟑𝟔𝟓 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄 bukas ng UMAGA! Kita kits 𝐑𝐎𝐂𝐊𝐄𝐑𝐒 fam! 🤘🏻

#juankadageoff #colorgamelive #juankadahosts #JuanKada #Juan365Studios #ALLINJUANLIVE #AllInJuanSaSaya #Juan365 #Juan365PH #rockers #fypシ #reelsvideo","🫡 𝐖𝐚𝐳𝐳𝐳𝐮𝐮𝐮𝐮𝐮𝐩 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀! 😎

Makakasama nyo ulit ang nag iisang 𝐑𝐎𝐂𝐊 𝐒𝐓𝐀𝐑 ng 𝐉𝐔𝐀𝐍𝟑𝟔𝟓 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄 bukas ng UMAGA! Kita kits 𝐑𝐎𝐂𝐊𝐄𝐑𝐒 fam! 🤘🏻

#juankadageoff #colorgamelive #juankadahosts #JuanKada #Juan365Studios #ALLINJUANLIVE #AllInJuanSaSaya #Juan365 #Juan365PH #rockers #fypシ #reelsvideo",12,1/16/2026 2:00,N/A,https://www.facebook.com/reel/888078057253343/,1,0,Videos,,,,,Lifetime,1584,429,106,77,17,12,22,22,,,0,7513.54,6.982,0,0,0,,
1.2219E+17,6.15659E+13,Juankada Geoff,this love,"🎵 𝐘𝐎𝐔 𝐒𝐀𝐈𝐃 𝐆𝐎𝐎𝐃𝐁𝐘𝐄 𝐓𝐎𝐎 𝐌𝐀𝐍𝐘 𝐓𝐈𝐌𝐄𝐒 𝐁𝐄𝐅𝐎𝐑𝐄~

Videoke jamming muna tayo during rest day 𝐑𝐎𝐂𝐊𝐄𝐑𝐒  𝐅𝐀𝐌‼️  Magkakantahan pa tayo kaya tutok lang sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄!🎤😎


#JuankadaGeoff #JuankadaHosts #ALLINJUANLIVE  #Juan365 #Juan365Studios #Juan365Studios #reels #fyp #Maroon5 #ThisLove",28,1/15/2026 21:00,N/A,https://www.facebook.com/reel/851408087767618/,1,0,Videos,,,,,Lifetime,496,242,63,37,21,5,23,23,,,0,3584.594,9.902,0,0,0,,
