Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Negative feedback from users: Hide all,Negative feedback from users: Hide
1.2212E+17,6.15844E+13,Juankada Sabbie,"When in doubt, go pink 💗 Pink from head to dice! 

#JuankadaSabbie #Sabbies #LuckySabbie #Prettyinpink #Pinkalltheway",,0,2/16/2026 1:37,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid036tZvbmgfDphH7afJQU6ab3xFEKBCec9EfCbgwnEp5KXB6jnqWhbsKSw6mM755cdml,0,0,Photos,,,,,Lifetime,378,154,16,14,2,0,31,9,22,0,,,,,,,,
1.2212E+17,6.15844E+13,Juankada Sabbie,"Sky understood the assignment 💖

#JuankadaSabbie #Sabbies #LuckySabbie #PinkSky #Prettyinpink","Sky understood the assignment 💖

#JuankadaSabbie #Sabbies #LuckySabbie #PinkSky #Prettyinpink",15,2/15/2026 19:54,N/A,https://www.facebook.com/reel/2117472675668608/,0,0,Videos,,,,,Lifetime,1017,293,77,68,8,1,79,79,,0,6956.898,9.202,0,0,0,,,
1.22119E+17,6.15844E+13,Juankada Sabbie,"Lets go! Shake it bam bam! Bagay ba samin? 😉

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereels","Lets go! Shake it bam bam! Bagay ba samin? 😉

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereels",31,2/14/2026 20:07,mixed,https://www.facebook.com/reel/1423185199545432/,1,0,Videos,,,,,Lifetime,452,228,36,30,4,2,14,14,,0,4760.935,14.002,0,0,1,,,
1.22119E+17,6.15844E+13,Juankada Sabbie,"Sponty dance break with Juankada host Drae

#JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #reelschallengereelschallenge","Sponty dance break with @[100064672885113:2048:Juankada host Drae]

#JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #reelschallengereelschallenge",14,2/14/2026 17:02,N/A,https://www.facebook.com/reel/1527721214962925/,0,0,Videos,,,,,Lifetime,731,431,26,23,2,1,16,16,,0,4676.274,9.027,0,0,0,,,
1.22119E+17,6.15844E+13,Juankada Sabbie,"Roses are red, violets are blue, wala pa akong Valentine… pwede ba ikaw na ‘yun? 🫶🏻❤️

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge #foryoupagereels","Roses are red, violets are blue, wala pa akong Valentine… pwede ba ikaw na ‘yun? 🫶🏻❤️

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge #foryoupagereels",16,2/13/2026 20:18,N/A,https://www.facebook.com/reel/925320453779262/,0,0,Videos,,,,,Lifetime,898,267,60,46,13,1,58,58,,0,5073.648,7.505,0,0,0,,,
1.22119E+17,6.15844E+13,Juankada Sabbie,"Friday the 13TH pero pag nilike mo ako, sswertehin ka 😜

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereels","Friday the 13TH pero pag nilike mo ako, sswertehin ka 😜

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereels",16,2/13/2026 2:00,N/A,https://www.facebook.com/reel/1313384460626745/,1,0,Videos,,,,,Lifetime,691,400,28,15,2,11,8,8,,0,2688.462,4.488,0,0,0,,,
1.22119E+17,6.15844E+13,Juankada Sabbie,"Baby, all I want is you 🤭

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereelsyouシfbreelsfypシ゚viralfbreelsfypシ゚viral","Baby, all I want is you 🤭

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereelsyouシfbreelsfypシ゚viralfbreelsfypシ゚viral",16,2/12/2026 19:21,N/A,https://www.facebook.com/reel/1209189904663051/,0,0,Videos,,,,,Lifetime,832,676,24,22,2,0,10,10,,0,4390.844,6.115,0,0,0,,,
1.22119E+17,6.15844E+13,Juankada Sabbie,"Can we work this out? Kasi kapag hindi, wala tayong work! 🤣

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereels","Can we work this out? Kasi kapag hindi, wala tayong work! 🤣

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereels",12,2/11/2026 23:01,N/A,https://www.facebook.com/reel/1878250079727703/,1,0,Videos,,,,,Lifetime,420,305,15,12,3,0,12,12,,0,1695.256,4.986,0,0,0,,,
1.22119E+17,6.15844E+13,Juankada Sabbie,"Miss na kita, baby hindi ko na kaya! 😞

#JuankadaSabbie #Sabbies #LuckySabbie #followersreelsfypシ゚viralシfypシ゚viralシalシ","Miss na kita, baby hindi ko na kaya! 😞

#JuankadaSabbie #Sabbies #LuckySabbie #followersreelsfypシ゚viralシfypシ゚viralシalシ",16,2/11/2026 18:16,N/A,https://www.facebook.com/reel/924924953459583/,0,0,Videos,,,,,Lifetime,556,438,23,21,2,0,21,21,,0,4527.602,10.016,0,0,0,,,
1.22119E+17,6.15844E+13,Juankada Sabbie,"Oopppsss... nakita mo ba yun? 👀

#JuankadaSabbie #Sabbies #LuckySabbie #followforfollowback  #foryoupagereels","Oopppsss... nakita mo ba yun? 👀

#JuankadaSabbie #Sabbies #LuckySabbie #followforfollowback  #foryoupagereels",16,2/10/2026 18:00,N/A,https://www.facebook.com/reel/2473422066405869/,1,0,Videos,,,,,Lifetime,409,259,28,27,1,0,19,19,,0,2818.034,9.331,0,0,0,,,
1.22119E+17,6.15844E+13,Juankada Sabbie,"Anong favorite color mo? At bakit ako? 🫣🤭

#JuankadaSabbie #Sabbies #LuckySabbies #followforfollowback  #colorgame","Anong favorite color mo? At bakit ako? 🫣🤭

#JuankadaSabbie #Sabbies #LuckySabbies #followforfollowback  #colorgame",23,2/10/2026 2:00,N/A,https://www.facebook.com/reel/1241772654571787/,1,0,Videos,,,,,Lifetime,355,279,14,12,1,1,6,6,,0,2195.809,7.368,0,0,0,,,
1.22119E+17,6.15844E+13,Juankada Sabbie,"Pacute lang muna yan sya 😉

#JuankadaSabbie #Sabbies #LuckySabbie #followforfollowback #foryoupagereels #overdrive","Pacute lang muna yan sya 😉

#JuankadaSabbie #Sabbies #LuckySabbie #followforfollowback #foryoupagereels #overdrive",13,2/9/2026 20:00,N/A,https://www.facebook.com/reel/792671456504085/,1,0,Videos,,,,,Lifetime,485,357,19,17,2,0,15,15,,0,2407.647,6.335,0,0,0,,,
1.22119E+17,6.15844E+13,Juankada Sabbie,"Bagay ba sakin yung naka braid? O mas bagay tayo? 🤔😜

#JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #followforfollowback","Bagay ba sakin yung naka braid? O mas bagay tayo? 🤔😜

#JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #followforfollowback",24,2/9/2026 2:01,N/A,https://www.facebook.com/reel/2006282389999989/,1,0,Videos,,,,,Lifetime,458,344,27,24,3,0,17,17,,0,3417.708,9.017,0,0,0,,,
1.22119E+17,6.15844E+13,Juankada Sabbie,"Watch us Live! Shout out ko kayo promise! 😇

#JuankadaSabbie #Sabbies #LuckySabbies #followforfollowback",,0,2/8/2026 23:07,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid024ENARJBFURAAKmeuv9gU9vKgnSbuCatPxC6Dyf1JNKiqmS9WdApnP9fX1iN9jixil,0,0,Photos,,,,,Lifetime,421,181,19,16,2,1,28,6,22,0,,,,,,,,
1.22119E+17,6.15844E+13,Juankada Sabbie,"Your daily dose of Sabbie! Happy monday sabbies 😘

#JuankadaSabbie #Sabbies #LuckySabbie  #followforfollowback #foryoupagereels",,0,2/8/2026 18:01,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid0BrEKHH6TFPojY1Qagp6hoVyndxSe6LzyFMGDFUTPEtD16q728bzN6udYCnsZXeqxl,0,0,Photos,,,,,Lifetime,335,131,16,12,3,1,18,7,11,0,,,,,,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Baby lika. Paisa… 😌

Isang sayaw 🤣

 #JuankadaSabbie  #Sabbies  #LuckySabbie  #reelschallenge #followforfollowback","Baby lika. Paisa… 😌

Isang sayaw 🤣

 #JuankadaSabbie  #Sabbies  #LuckySabbie  #reelschallenge #followforfollowback",16,2/8/2026 2:00,N/A,https://www.facebook.com/reel/925165869866958/,1,0,Videos,,,,,Lifetime,563,380,20,18,2,0,19,19,,0,3223.488,7.427,0,0,0,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Sarap talaga magkape 🙂‍↔️ tapos wala ng pake

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallenge #followforfollowback","Sarap talaga magkape 🙂‍↔️ tapos wala ng pake

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallenge #followforfollowback",16,2/7/2026 20:27,N/A,https://www.facebook.com/reel/2032858160614176/,0,0,Videos,,,,,Lifetime,375,226,26,22,4,0,11,11,,0,2280.823,8.174,0,0,0,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"1 take lang to hays! Happy Weekend Sabbies 😘

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereels","1 take lang to hays! Happy Weekend Sabbies 😘

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereels",16,2/6/2026 18:00,N/A,https://www.facebook.com/reel/1591862125435459/,1,0,Videos,,,,,Lifetime,425,265,24,21,3,0,11,11,,0,2696.865,8.671,0,0,0,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"You know me, it's Sabbie, baby! 💋

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereels","You know me, it's Sabbie, baby! 💋

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereels",11,2/6/2026 4:01,N/A,https://www.facebook.com/reel/2361818890943825/,1,0,Videos,,,,,Lifetime,448,308,21,20,1,0,6,6,,0,1944.074,5.586,0,0,0,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"I'ma get you drunk. Get you love drunk off my ...

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereels","I'ma get you drunk. Get you love drunk off my ...

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereels",18,2/6/2026 1:08,N/A,https://www.facebook.com/reel/913043348124066/,0,0,Videos,,,,,Lifetime,504,372,37,36,1,0,17,17,,0,3352.412,8.236,0,0,0,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Tara, laro tayo? 😜

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge #foryoupagereels","Tara, laro tayo? 😜

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge #foryoupagereels",16,2/5/2026 0:00,N/A,https://www.facebook.com/reel/743424371859125/,1,0,Videos,,,,,Lifetime,794,409,41,32,7,2,26,26,,0,5238.208,8.878,0,0,0,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Minsan kelangan din naten magseryoso 😜

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge #foryoupagereels","Minsan kelangan din naten magseryoso 😜

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge #foryoupagereels",11,2/4/2026 20:00,N/A,https://www.facebook.com/reel/902929215648780/,1,0,Videos,,,,,Lifetime,501,276,23,21,2,0,23,23,,0,2716.534,8.013,0,0,0,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Ayg pataka with Juanababe Sena! 🥰

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereels","Ayg pataka with @[61580361006776:2048:Juanababe Sena]! 🥰

#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge  #foryoupagereels",16,2/4/2026 2:00,N/A,https://www.facebook.com/reel/4310596219198832/,1,0,Videos,,,,,Lifetime,1329,923,70,51,9,10,66,66,,0,8037.478,8.286,0,0,0,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Baddie Sabbie 😎♥

#JuankadaSabbie #Sabbies #LuckySabbie #followforfollowback #ootd",,0,2/3/2026 23:02,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid02Dczj2mQDQuwtYUWoVQVoNnbwfts7Ds2QgX8jEzB5VyXK7s7Q7BFS3JPKMVpN4e3Rl,0,0,Photos,,,,,Lifetime,699,285,32,29,2,1,57,9,48,0,,,,,,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Baka kaya hindi tayo pinaglalaban, kasi muka tayong kalaban! Hirap beh 😖

#JuankadaSabbie #Sabbies #LuckySabbie  #followersreelsfypシ゚viralシfypシ゚viralシalシ","Baka kaya hindi tayo pinaglalaban, kasi muka tayong kalaban! Hirap beh 😖

#JuankadaSabbie #Sabbies #LuckySabbie  #followersreelsfypシ゚viralシfypシ゚viralシalシ",6,2/3/2026 18:01,N/A,https://www.facebook.com/reel/2417439142012322/,1,0,Videos,,,,,Lifetime,458,154,15,13,1,1,12,12,,0,1708.374,7.626,0,0,0,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Goodnight Sabbies, dream of me 😘

#JuankadaSabbie #Sabbies #LuckySabbie #followersreelsfypシ゚viralシfypシ゚viralシalシ",,0,2/3/2026 6:00,N/A,https://www.facebook.com/JuankadaSabbie/posts/pfbid023kdHBpUVfia4eAqyuoDVodJnVfL6cYND3x2uahkhvNEVdg9JibNV5ny9nGFkSWTrl,0,0,Photos,,,,,Lifetime,750,291,34,29,4,1,53,27,26,0,,,,,,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Bawal ngani kasi mapagod!
Gabi na naman, relapse na naman 🥲

#JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #followforfollowback","Bawal ngani kasi mapagod!
Gabi na naman, relapse na naman 🥲

#JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #followforfollowback",16,2/3/2026 3:00,N/A,https://www.facebook.com/reel/2136225013794626/,1,0,Videos,,,,,Lifetime,1170,344,66,59,5,2,89,89,,0,7943.575,9.378,0,0,0,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Sana all namimis 😩
 
#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge #foryoupagereels","Sana all namimis 😩
 
#JuankadaSabbie #Sabbies #LuckySabbie #reelschallengereelschallenge #foryoupagereels",6,2/3/2026 0:05,N/A,https://www.facebook.com/reel/1191760276452387/,0,0,Videos,,,,,Lifetime,1330,579,43,29,11,3,47,47,,0,4659.688,6.155,0,0,0,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Eto na entry ng bebot nyo, wag na mag pm! Chariz 😂

#JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #trendingreelsvideo #bebot","Eto na entry ng bebot nyo, wag na mag pm! Chariz 😂

#JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #trendingreelsvideo #bebot",15,2/2/2026 5:02,N/A,https://www.facebook.com/reel/1562200971730536/,0,0,Videos,,,,,Lifetime,702,527,28,24,3,1,20,20,,0,4027.953,6.897,0,0,0,,,
1.22118E+17,6.15844E+13,Juankada Sabbie,"Nandito lang ako, waitings sa tawag mo 😉

 #JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #followersreelsfypシ゚viralシfypシ゚viralシalシ","Nandito lang ako, waitings sa tawag mo 😉

 #JuankadaSabbie #Sabbies #LuckySabbie #foryoupagereels #followersreelsfypシ゚viralシfypシ゚viralシalシ",7,2/2/2026 2:18,N/A,https://www.facebook.com/reel/1506955883736936/,0,0,Videos,,,,,Lifetime,1196,749,39,33,6,0,26,26,,0,4303.706,5.319,0,0,0,,,
1.22117E+17,6.15844E+13,Juankada Sabbie,"Anong point??? Powerpoint!

#JuankadaSabbie #Sabbies #LuckySabbie #foryourpage #foryoupagereels #followersreelsfypシ゚viralシfypシ゚viralシalシ","Anong point??? Powerpoint!

#JuankadaSabbie #Sabbies #LuckySabbie #foryourpage #foryoupagereels #followersreelsfypシ゚viralシfypシ゚viralシalシ",11,2/1/2026 19:56,N/A,https://www.facebook.com/reel/1163763305836417/,0,0,Videos,,,,,Lifetime,1846,1182,33,25,4,4,61,61,,0,10484.833,7.937,0,0,0,,,
1.22117E+17,6.15844E+13,Juankada Sabbie,"i'll use my... Ay hindi tayo gaganyan 😜
Hello February! 🥰

#JuankadaSabbie #Sabbies #luckysabbie  #foryourpage #reels #followme","i'll use my... Ay hindi tayo gaganyan 😜
Hello February! 🥰

#JuankadaSabbie #Sabbies #luckysabbie  #foryourpage #reels #followme",16,2/1/2026 1:18,N/A,https://www.facebook.com/reel/1387753753096433/,0,0,Videos,,,,,Lifetime,592,435,25,22,3,0,16,16,,0,2406.111,5.044,0,0,0,,,
1.22117E+17,6.15844E+13,Juankada Sabbie,Juankada Sabbie updated their cover photo.,,0,1/31/2026 18:46,N/A,https://www.facebook.com/photo.php?fbid=122117330301145396&set=a.122094606033145396&type=3,0,0,Photos,,,,,Lifetime,3,2,12,10,1,1,0,,,0,,,,,,,,
1.22117E+17,6.15844E+13,Juankada Sabbie,Hello Feb-ibig 💗,,0,1/31/2026 18:45,N/A,https://www.facebook.com/photo.php?fbid=122117330133145396&set=a.122094562035145396&type=3,0,0,Photos,,,,,Lifetime,1654,630,91,76,13,2,74,57,17,0,,,,,,,,
1.22117E+17,6.15844E+13,Juankada Sabbie,"3am na, relapse na? ☹️ 
Balik tayo self love Sabbies🤣

#JuankadaSabbie #LuckySabbie #Sabbie","3am na, relapse na? ☹️ 
Balik tayo self love Sabbies🤣

#JuankadaSabbie #LuckySabbie #Sabbie",22,1/31/2026 11:09,N/A,https://www.facebook.com/reel/920681117282419/,0,0,Videos,,,,,Lifetime,635,417,41,29,12,0,22,22,,0,5283.082,11.145,0,0,0,,,
1.22117E+17,6.15844E+13,Juankada Sabbie,"A diva is a female version of a hustler, and this is what she looks like 😌✨

#JuankadaSabbie #LuckySabbie #Sabbie","A diva is a female version of a hustler, and this is what she looks like 😌✨

#JuankadaSabbie #LuckySabbie #Sabbie",18,1/31/2026 1:14,N/A,https://www.facebook.com/reel/897672896554563/,0,0,Videos,,,,,Lifetime,1469,600,61,56,4,1,99,99,,0,10262.887,9.098,0,0,0,,,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗣𝗵𝗼𝘁𝗼𝘀 𝘁𝗵𝗮𝘁 𝘀𝗽𝗲𝗮𝗸 𝗹𝗼𝘂𝗱𝗲𝗿 𝘁𝗵𝗮𝗻 𝘄𝗼𝗿𝗱𝘀 📸

#Memories #CapturedMoments #JuankadaShann #Shanshines #Followme #TagAFriend #FireballVibes",,0,1/31/2026 2:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0Xq4LnYwvLjLk1ufRS8d6HUZu2hW5gsU4bFCjXZBuHpNjMLPGeMog67TwYN5im3vwl,0,0,Photos,,,,,Lifetime,129,65,11,9,2,0,3,2,1,0,,,,,,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Trust the color. Trust the moment. 🍀

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Trust the color. Trust the moment. 🍀

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",18,2/28/2026 17:00,uploaded,https://www.facebook.com/reel/3381801345320878/,1,0,Videos,,,,,Lifetime,57,39,2,2,0,0,0,,,0,323.952,7.362,0,0,0,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Serving calm, cool, and collected. 😌

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/28/2026 4:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid027MKtHt8hwe2VQzUvEimVBCFi58uXUUhW4zLB1D9LdXi2TDxLzqiRkEaJH8EHkpWSl,0,0,Photos,,,,,Lifetime,56,32,0,0,0,0,1,,1,0,,,,,,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Just us being us. Always. 💯

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/28/2026 2:17,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0D4tZPe3jk2KZfTKvq1SpkqmijeS9pxTiMGYgNtb1xbZdbZjtNcpLsGD9Bf3eM5Hil,0,0,Photos,,,,,Lifetime,72,44,2,2,0,0,0,,,0,,,,,,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Meet my babies 🤭

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/27/2026 21:08,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid07AWrs3KBTzpMoZ1MYnwe2zVw2b4xkVBhBxXkKzD2514BGqPgRXJbAjJ9Rxd2cJjSl,0,0,Photos,,,,,Lifetime,129,71,7,6,1,0,6,3,3,0,,,,,,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Showdown with my twinnie 🌟

#JuankadaShann #Shanshines #Followme #TagAFriend","Showdown with my twinnie 🌟

#JuankadaShann #Shanshines #Followme #TagAFriend",19,2/27/2026 3:00,N/A,https://www.facebook.com/reel/1587503982491906/,1,0,Videos,,,,,Lifetime,85,62,5,5,0,0,6,6,,0,744.975,12.416,0,0,0,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Soft look, strong presence. 📷

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/26/2026 20:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0Bd8EnCAbgj5TuWSDTFWwabsT6RwJeroCky67Da33Zi3Uvvb1QE688eUiLNw9EtoGl,0,0,Photos,,,,,Lifetime,110,61,12,8,3,1,5,4,1,0,,,,,,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Blink and you’ll miss it. 🤫

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/26/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02CNopzoXBm6UdNGaiBbYNPeYaWCZJCa1AupZjhjF7MLB8GPMrwkvpTnYcuVWjZxQsl,0,0,Photos,,,,,Lifetime,103,48,7,4,2,1,2,1,1,0,,,,,,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Proof that sometimes, the best moments are unplanned. 💯✨

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/26/2026 2:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0f2ndSzSyCDiJWofDS4dc4xUZiPLLmw6SPVmZ1N6BihSMWRDKrRRripUvMceF4zh5l,0,0,Photos,,,,,Lifetime,169,85,7,6,0,1,11,5,6,0,,,,,,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Looking for interactive live entertainment? 🎉

Color Game Live is on!

#JuankadaShann #Shanshines #Followme #TagAFriend","Looking for interactive live entertainment? 🎉

Color Game Live is on!

#JuankadaShann #Shanshines #Followme #TagAFriend",18,2/25/2026 23:30,N/A,https://www.facebook.com/reel/1208444361464498/,1,0,Videos,,,,,Lifetime,69,47,7,7,0,0,4,4,,0,454.353,8.26,0,0,0,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Color game live will gave a good Vibes 🤩

#JuankadaShann #Shanshines #Followme #TagAFriend","Color game live will gave a good Vibes 🤩

#JuankadaShann #Shanshines #Followme #TagAFriend",19,2/25/2026 20:20,N/A,https://www.facebook.com/reel/26500305849587027/,1,0,Videos,,,,,Lifetime,115,76,11,7,1,3,8,8,,0,668.446,7.265,0,0,0,,,
1.22118E+17,6.15845E+13,Juankada Shann,"10x, 15x, 50x? No thanks. 1x lang ako, limited edition. Di na kailangan i-spin ang wheel, nanalo ka na. 🔥💅

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/24/2026 23:13,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02TmP8fCyDKkwWSKLKmgozmiEH384rq4D61C9a77xoGskzUWXBuFXPgTdWQEHruvMxl,0,0,Photos,,,,,Lifetime,165,72,8,6,1,1,7,4,3,0,,,,,,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Glimpse of me sa live: suwerte lang ang dala. 💅😂 

#JuankadaShann #Shanshines #Followme #TagAFriend","Glimpse of me sa live: suwerte lang ang dala. 💅😂 

#JuankadaShann #Shanshines #Followme #TagAFriend",15,2/24/2026 3:58,N/A,https://www.facebook.com/reel/1068161516370533/,0,0,Videos,,,,,Lifetime,56,36,7,6,0,1,3,3,,0,197.788,4.395,0,0,0,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Chasing sunsets, catching feelings. 🌅

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/24/2026 1:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0cMpRFQUmqSkcduvkPmcusnKEAqFVdoxsoMEL2rPa1Ac7pWHL3bpeY5STP34X4HEAl,0,0,Photos,,,,,Lifetime,138,69,13,8,5,0,5,5,,0,,,,,,,,
1.22118E+17,6.15845E+13,Juankada Shann,,,0,2/23/2026 19:34,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02MyEUxAFoxzpeimWw8FRQG5UE6Ad4pms7dKGDED4AwxTZRuTtMcrRjfMLptSAqSncl,0,1,Text,,,,,Lifetime,27,22,2,2,0,0,4,4,,0,,,,,,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Life’s better with friends by your side. 🌟

Last photo talaga nag dala mga shanshine cute na cute saakin sila juankada joe and lance 🤣🤭

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/23/2026 17:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0TxXHB6rPT7qNiR9BPGP5ckncnk4ZFnrdcznBeE9D3TniK77MbkD7n1YWzY97ZME8l,0,0,Photos,,,,,Lifetime,132,61,7,5,2,0,12,4,8,0,,,,,,,,
1.22118E+17,6.15845E+13,Juankada Shann,,,0,2/23/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02xjUFj3p5MvkKDVoUtbBn2fsRkz2oUALTxs8NX2izEducryFsJzxUNvidjN9c6evpl,0,1,Photos,,,,,Lifetime,252,107,21,13,7,1,51,48,3,0,,,,,,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Sweat, smile, repeat. 😎

#JuankadaShann #Shanshines #Followme #TagAFriend",,0,2/23/2026 3:30,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0THKJkLuJAW1kS4SyYTHAZ3EH3vz74B5UshkbdjUE4eJg4eewp2vySXGk6sTrhNGul,0,0,Photos,,,,,Lifetime,70,40,4,3,1,0,3,3,,0,,,,,,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Sun’s out, vibes up! ☀️

#JuankadaShann #Shanshines #Followme #TagAFriend","Sun’s out, vibes up! ☀️

#JuankadaShann #Shanshines #Followme #TagAFriend",15,2/22/2026 20:30,N/A,https://www.facebook.com/reel/1275903044412100/,1,0,Videos,,,,,Lifetime,137,113,8,7,1,0,1,1,,0,551.912,4.599,0,0,0,,,
1.22118E+17,6.15845E+13,Juankada Shann,"Bakit bako kinikilig? 🤫

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts","Bakit bako kinikilig? 🤫

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts",9,2/22/2026 17:00,N/A,https://www.facebook.com/reel/1235963324916133/,1,0,Videos,,,,,Lifetime,73,47,7,5,2,0,2,2,,0,289.98,5.471,0,0,0,,,
