"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Matched Audience Targeting Consumption (Video Click)","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions"
122110228197144249,61584327477246,"Juankada Alexchoozy","Muli nating balikan ang makulay at masayang 𝑪𝒐𝒍𝒐𝒓 𝑮𝒂𝒎𝒆 kahapon! Isang solid na simula para sa unang araw ng 2026. Salamat Juankada sa walang kupas na saya at energy! 💖🔥

Comment kung nanuod ka | ❤️ React kung ready ulit!

#Juan365PH #ColorGame #JuankadaVibes #2026Start #AllInJuanLive #ColorfulDay #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaAlexchoozy #KaChooziness","Muli nating balikan ang makulay at masayang 𝑪𝒐𝒍𝒐𝒓 𝑮𝒂𝒎𝒆 kahapon! Isang solid na simula para sa unang araw ng 2026. Salamat Juankada sa walang kupas na saya at energy! 💖🔥

Comment kung nanuod ka | ❤️ React kung ready ulit!

#Juan365PH #ColorGame #JuankadaVibes #2026Start #AllInJuanLive #ColorfulDay #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaAlexchoozy #KaChooziness",55,"01/01/2026 18:40",N/A,https://www.facebook.com/reel/2236221213568818/,0,0,Videos,,,,,Lifetime,180,118,13,12,0,1,3,3,,,,1152.437,7.483,0,0,0
122109823413170300,61585109026232,"Juankada Charm","BTS content on a Sunday!☀️

Wearing the color of the year while dancing para halong good vibes and good luck! 💃 🍀

More BTS content ba? See you tomorrow, Lucky Charms! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","BTS content on a Sunday!☀️

Wearing the color of the year while dancing para halong good vibes and good luck! 💃 🍀

More BTS content ba? See you tomorrow, Lucky Charms! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",13,"01/11/2026 00:30",uploaded,https://www.facebook.com/reel/2104935840311731/,0,0,Videos,,,,,Lifetime,73,43,12,10,1,1,4,4,,,,541.409,12.031,0,0,0
122109823371170300,61585109026232,"Juankada Charm","✨Hi Lucky Charms!✨

How many strikes pa ba ang need niyo from your very own Lucky Charm? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hi Lucky Charms!✨

How many strikes pa ba ang need niyo from your very own Lucky Charm? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",8,"01/10/2026 20:40",N/A,https://www.facebook.com/reel/1436659661370685/,0,0,Videos,,,,,Lifetime,53,31,11,8,2,1,4,4,,,,247.855,8.261,0,0,0
122109197229170300,61585109026232,"Juankada Charm","When no one is around you, say ""Baby, I love you"" 🎤😘

Love you, Lucky Charms!

Love niyo din ba ako? 🥹

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","When no one is around you, say ""Baby, I love you"" 🎤😘

Love you, Lucky Charms!

Love niyo din ba ako? 🥹

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",8,"01/10/2026 05:30",N/A,https://www.facebook.com/reel/1154927536720054/,0,0,Videos,,,,,Lifetime,40,35,8,7,1,0,1,1,,,,139.661,4.655,0,0,0
122109196773170300,61585109026232,"Juankada Charm","JB fever is real!!! 💖

Anong favorite Justin Bieber song niyo Lucky Charms?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","JB fever is real!!! 💖

Anong favorite Justin Bieber song niyo Lucky Charms?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,"01/10/2026 00:30",N/A,https://www.facebook.com/reel/4216290055183412/,0,0,Videos,,,,,Lifetime,50,42,10,7,3,0,1,1,,,,239.111,5.977,0,0,0
122109196293170300,61585109026232,"Juankada Charm","Another BTS content for my Lucky Charms ✨

Coffee first before going live! ☕️

Anong favorite coffee spot niyo Lucky Charms? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Another BTS content for my Lucky Charms ✨

Coffee first before going live! ☕️

Anong favorite coffee spot niyo Lucky Charms? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",15,"01/09/2026 20:30",N/A,https://www.facebook.com/reel/886151560443124/,0,0,Videos,,,,,Lifetime,125,81,17,12,5,0,11,11,,,,766.352,8.515,0,0,0
122108973423170300,61585109026232,"Juankada Charm","✨Hello Lucky Charms!✨

Aminin niyo, ako ba ang gusto niyo? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hello Lucky Charms!✨

Aminin niyo, ako ba ang gusto niyo? 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",15,"01/09/2026 00:30",N/A,https://www.facebook.com/reel/878665644759010/,0,0,Videos,,,,,Lifetime,96,65,18,13,3,2,1,1,,,,479.393,6.567,0,0,0
122108999157170300,61585109026232,"Juankada Charm","✨What’s up Lucky Charms?✨

Fit check muna tayo before we give out unlimited lucky charms sa ating Color Game Live! 😘

Watch me and other Juankada hosts today Lucky Charms!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨What’s up Lucky Charms?✨

Fit check muna tayo before we give out unlimited lucky charms sa ating Color Game Live! 😘

Watch me and other Juankada hosts today Lucky Charms!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",21,"01/08/2026 22:18",N/A,https://www.facebook.com/reel/1275774521045885/,0,0,Videos,,,,,Lifetime,85,49,15,10,3,2,4,4,,,,542.281,7.746,0,0,0
122108973297170300,61585109026232,"Juankada Charm","✨Hi Lucky Charms!✨

Off to somewhere! 🚗

Hulaan niyo saan ang ating adventure today!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hi Lucky Charms!✨

Off to somewhere! 🚗

Hulaan niyo saan ang ating adventure today!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",11,"01/08/2026 20:30",N/A,https://www.facebook.com/reel/1788117208519308/,0,0,Videos,,,,,Lifetime,82,64,11,11,0,0,0,,,,,299.916,4.41,0,0,0
122108981229170300,61585109026232,"Juankada Charm","Thank you and congrats to us, Lucky Charms and Juankada! 

Follow Juan365 Studios for more updates! ✨",,0,"01/08/2026 19:40",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0qpkbqdegshY3mhS3z9BxGTLDrDUguYezy48qjkGRCom4suo2V6jo3F6h3tigjLmAl&id=61585109026232,0,1,Photos,,,,,Lifetime,79,44,5,5,0,0,1,,1,,,,,,,
122108603109170300,61585109026232,"Juankada Charm","✨Sleepy Head Charm😴

Still the same hottie kahit antok na! 😘

Agree ba kayo, Lucky Charms?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Sleepy Head Charm😴

Still the same hottie kahit antok na! 😘

Agree ba kayo, Lucky Charms?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,"01/08/2026 05:00",N/A,https://www.facebook.com/reel/2040219196552971/,0,0,Videos,,,,,Lifetime,65,43,13,10,2,1,9,9,,,,318.887,6.784,0,0,0
122108669685170300,61585109026232,"Juankada Charm","✨What’s up Lucky Charms?✨

Fit check muna tayo before we give out unlimited lucky charms sa ating Color Game Live! 😘

Watch me and other Juankada hosts today Lucky Charms!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨What’s up Lucky Charms?✨

Fit check muna tayo before we give out unlimited lucky charms sa ating Color Game Live! 😘

Watch me and other Juankada hosts today Lucky Charms!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",22,"01/08/2026 01:34",N/A,https://www.facebook.com/reel/2106549283427191/,0,0,Videos,,,,,Lifetime,65,36,12,10,1,1,3,3,,,,397.55,7.228,0,0,0
122108603055170300,61585109026232,"Juankada Charm","✨Dance with me Lucky Charms!✨

Drop your suggestions sa next dance-craze natin! 💃😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Dance with me Lucky Charms!✨

Drop your suggestions sa next dance-craze natin! 💃😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",15,"01/07/2026 20:30",N/A,https://www.facebook.com/reel/1567416104410619/,0,0,Videos,,,,,Lifetime,109,58,23,16,4,3,7,7,,,,620.007,8.493,0,0,0
122108442357170300,61585109026232,"Juankada Charm","✨Lucky Charms, What you doin'? Where you at? ✨

Dapat nanonood kayo ng live ah! 

Drop sa comments section kung saan kayo nanonood ngayon! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Lucky Charms, What you doin'? Where you at? ✨

Dapat nanonood kayo ng live ah! 

Drop sa comments section kung saan kayo nanonood ngayon! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",13,"01/07/2026 05:00",N/A,https://www.facebook.com/reel/1535347794244781/,0,0,Videos,,,,,Lifetime,66,47,16,11,3,2,2,2,,,,260.663,4.918,0,0,0
122108379549170300,61585109026232,"Juankada Charm","✨Another BTS content for my Lucky Charms✨

Short talent portion again from me to you! 

What dance-craze next? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Another BTS content for my Lucky Charms✨

Short talent portion again from me to you! 

What dance-craze next? 🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",10,"01/07/2026 00:30",N/A,https://www.facebook.com/reel/805002865919303/,0,0,Videos,,,,,Lifetime,133,62,23,19,2,2,9,9,,,,641.08,7.723,0,0,0
122108379495170300,61585109026232,"Juankada Charm","""Your world is my world"" 🌎

✨Tapusin niyo yung video para sa small surprise for my Lucky Charms 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","""Your world is my world"" 🌎

✨Tapusin niyo yung video para sa small surprise for my Lucky Charms 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,"01/06/2026 20:30",N/A,https://www.facebook.com/reel/1973032816977627/,0,0,Videos,,,,,Lifetime,99,57,12,8,2,2,3,3,,,,491.061,6.726,0,0,0
122108152893170300,61585109026232,"Juankada Charm","✨Lucky Charms!✨

BTS: Before live natin kahapon. Pakitaan ko muna kayo ng hidden talent ko 💃

Anong dance trend naman next?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Lucky Charms!✨

BTS: Before live natin kahapon. Pakitaan ko muna kayo ng hidden talent ko 💃

Anong dance trend naman next?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,"01/06/2026 02:00",N/A,https://www.facebook.com/reel/891342876918947/,0,0,Videos,,,,,Lifetime,102,63,22,16,5,1,6,6,,,,561.96,7.492,0,0,0
122108187447170300,61585109026232,"Juankada Charm","✨Hi Lucky Charms!✨

We're live later sa Color Game Live ng Juan365 Studios! 2PM - 10PM 😘

Kita-kits tayo, Lucky Charms!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,"01/05/2026 22:36",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0nF9Hh8G2CsprPBMi91MqDEtKnahHD4uS26SsoFhNKFj9BX3UQwcnW6N7qpWtZcNhl&id=61585109026232,0,0,Photos,,,,,Lifetime,153,62,11,9,1,1,6,2,4,,,,,,,
122108152851170300,61585109026232,"Juankada Charm","✨Hi Lucky Charms!✨

Missed you guys over the weekend! 😘

Nakapanood ba ang lahat sa live natin kahapon? Drop a ""❤️"" naman if yes!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hi Lucky Charms!✨

Missed you guys over the weekend! 😘

Nakapanood ba ang lahat sa live natin kahapon? Drop a ""❤️"" naman if yes!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,"01/05/2026 20:30",N/A,https://www.facebook.com/reel/958302457359826/,0,0,Videos,,,,,Lifetime,57,37,7,6,1,0,1,1,,,,296.481,6.738,0,0,0
122107930461170300,61585109026232,"Juankada Charm","✨Hi Lucky Charms!✨

Handa na ba kayo sa isa nanamang unlimited bigayan ng swerte?

Samahan niyo kami sa ating Color Game Live ngayon na! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,"01/04/2026 22:50",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0LFPWh6PX8qAyxFju1YcDJH9bFXPFTr3NsVKJJdx5kS3dYy24hKNReU2CuZQGdQQTl&id=61585109026232,0,0,Photos,,,,,Lifetime,1190,524,96,64,18,14,25,18,7,,,,,,,
122107662291170300,61585109026232,"Juankada Charm","✨Happy Sunday, Lucky Charms!✨

Pababa nang pababa ang music pero pataas nang pataas ang swerte! 😘

What song naman ang sunod nating sasayawin?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Happy Sunday, Lucky Charms!✨

Pababa nang pababa ang music pero pataas nang pataas ang swerte! 😘

What song naman ang sunod nating sasayawin?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",9,"01/04/2026 00:30",N/A,https://www.facebook.com/reel/1933472250622659/,0,0,Videos,,,,,Lifetime,250,103,30,23,6,1,15,15,,,,1287.624,9.467,0,0,0
122107662213170300,61585109026232,"Juankada Charm","✨Sunday Funday, Lucky Charms! ✨

Just woke up pero still serving looks 😘

Ano kaya maganda gawin today? Drop your thoughts!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Sunday Funday, Lucky Charms! ✨

Just woke up pero still serving looks 😘

Ano kaya maganda gawin today? Drop your thoughts!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,"01/03/2026 20:30",N/A,https://www.facebook.com/reel/889989420197082/,0,0,Videos,,,,,Lifetime,93,61,12,11,1,0,1,1,,,,313.849,4.483,0,0,0
122107526781170300,61585109026232,"Juankada Charm","✨Lucky Charms!✨

Last na for today! BTS ulit tayo before mag live kagabi!

Hmm, do I look good? Share niyo thoughts niyo! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Lucky Charms!✨

Last na for today! BTS ulit tayo before mag live kagabi!

Hmm, do I look good? Share niyo thoughts niyo! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",6,"01/03/2026 06:18",N/A,https://www.facebook.com/reel/1401228511395702/,0,0,Videos,,,,,Lifetime,143,85,12,9,2,1,1,1,,,,374.462,3.983,0,0,0
122107437015170300,61585109026232,"Juankada Charm","✨Hi Lucky Charms!✨

BTS natin from last night: Awra muna before live natin kagabi 😘

Gusto niyo pa ba makakita ng other BTS content natin? Let me know! 🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hi Lucky Charms!✨

BTS natin from last night: Awra muna before live natin kagabi 😘

Gusto niyo pa ba makakita ng other BTS content natin? Let me know! 🤔

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,"01/02/2026 22:47",N/A,https://www.facebook.com/reel/1593284341866766/,0,0,Videos,,,,,Lifetime,190,110,17,12,5,0,7,7,,,,1089.074,8.377,0,0,0
122107226871170300,61585109026232,"Juankada Charm","✨Lucky Charms!✨

Focus sa goal ngayong 2026, pero hindi masamang maging crush ng bayan on the side, charot! 😘

Drop a ""💖"" para sa ating new goals and missions this year!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Lucky Charms!✨

Focus sa goal ngayong 2026, pero hindi masamang maging crush ng bayan on the side, charot! 😘

Drop a ""💖"" para sa ating new goals and missions this year!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,"01/02/2026 00:31",N/A,https://www.facebook.com/reel/1171128538522846/,0,0,Videos,,,,,Lifetime,147,84,13,11,1,1,6,6,,,,735.962,6.751,0,0,0
122107192407170300,61585109026232,"Juankada Charm","✨Hi Lucky Charms!✨

Trying something new para sa salubong ng 2026! 🥶

Bagay ba ang ganitong OOTD para sainyong Lucky Charm? 

Comment your thoughts Juankada! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","✨Hi Lucky Charms!✨

Trying something new para sa salubong ng 2026! 🥶

Bagay ba ang ganitong OOTD para sainyong Lucky Charm? 

Comment your thoughts Juankada! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,"01/01/2026 20:00",N/A,https://www.facebook.com/reel/865463389225843/,0,0,Videos,,,,,Lifetime,197,132,12,11,1,0,4,4,,,,727.586,4.519,0,0,0
122107162737170300,61585109026232,"Juankada Charm","✨ Your Lucky Charm is working!✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,"01/01/2026 17:29",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02RUfVGgPVnU3MmjcYmptRvse1aEpSobfAzxoEytVXZJcF2uRTSqdW5ouSQxxQ2bnql&id=61585109026232,0,1,Text,,,,,Lifetime,,42,5,5,0,0,11,11,,,,,,,,
122107103499170300,61585109026232,"Juankada Charm","Hi Lucky Charms! ✨

Fit check muna tayo  magbigay ng unlimited lucky charms sainyo! 😘

Kita-kits tayo later sa Color Game Live ng Juan365 Studios! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,"01/01/2026 09:40",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0cJjTFSmYGf612MGCu9cCDtyA2a8vzNhwAx8cNuY2DzLQybbuvLEgNu9AeoLLMxH5l&id=61585109026232,0,0,Photos,,,,,Lifetime,148,51,9,8,0,1,4,2,2,,,,,,,
122107066131170300,61585109026232,"Juankada Charm","✨ Hi Lucky Charms! ✨

I’m with Juankada Lance and Juankada Evo 😎
Samahan niyo kami mag-LIVE sa JUAN365 App & Website 🔥
1/365: The First Step!

Juankada, ready na ba kayo sa journey? 😎
Comment ""Ready"" ❤

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,"01/01/2026 06:15",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid038LxffPA17tC4DyZ39kNKRYwCBc5z1a9NvnmFQcG2GXu4Pk1wRsc34eSc6Gi2hd92l&id=61585109026232,0,0,Photos,,,,,Lifetime,817,319,58,55,0,3,27,12,15,,,,,,,
122106981825170300,61585109026232,"Juankada Charm","Hi Lucky Charms! ✨

Wearing the color of the year today! 🤍

Naniniwala din ba kayo na wearing the color of the year will bring you prosperity this year? 🤔

Comment niyo naman thoughts niyo sa baba! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Hi Lucky Charms! ✨

Wearing the color of the year today! 🤍

Naniniwala din ba kayo na wearing the color of the year will bring you prosperity this year? 🤔

Comment niyo naman thoughts niyo sa baba! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",12,"01/01/2026 02:30",N/A,https://www.facebook.com/reel/877055318037017/,0,0,Videos,,,,,Lifetime,64,42,7,6,1,0,3,3,,,,174.102,3.413,0,0,0
122101894173189322,61585679673115,"Juankada Ellise","Happy New Year, beshies 🥳🤍
May our unhealed parts find healing, our heavy days get lighter, and may we all grow into better, kinder versions of ourselves this year ✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #2026 #Happynewyear2026 #fypviralシ","Happy New Year, beshies 🥳🤍
May our unhealed parts find healing, our heavy days get lighter, and may we all grow into better, kinder versions of ourselves this year ✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise #2026 #Happynewyear2026 #fypviralシ",14,"01/01/2026 02:17",N/A,https://www.facebook.com/reel/2029117287885991/,0,0,Videos,,,,,Lifetime,209,152,16,15,1,0,9,9,,,,1360.374,8.609,0,0,0
122101910703189322,61585679673115,"Juankada Ellise","Happy Birthday JUANKada Host Ikay ❤️🥳🎉",,0,"01/01/2026 02:42",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ZYr9MWwKhmtxfUDUC7JbZYzHfRZ9vowoQVAUH1Rz7GtgYRqW22KxPiN2TCE5vP3ml&id=61585679673115,0,1,Text,,,,,Lifetime,,121,9,8,1,0,14,14,,,,,,,,
122101970013189322,61585679673115,"Juankada Ellise","Type “LUCKY” sa comment section ⬇️",,0,"01/01/2026 04:05",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02HzzS9tLTELf3NH6TZADskYjjNQkWf34ekg2CyJM5zUsvqdHWTAchxpJjkVV9avdFl&id=61585679673115,0,1,Photos,,,,,Lifetime,269,109,18,10,6,2,18,15,3,,,,,,,
122102637075189322,61585679673115,"Juankada Ellise","3 things about me na dapat mo malaman 😎✨

Watch till the end para malaman mo🤪

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #fypviralシ #JuankadaEllise","3 things about me na dapat mo malaman 😎✨

Watch till the end para malaman mo🤪

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #fypviralシ #JuankadaEllise",8,"01/01/2026 19:27",N/A,https://www.facebook.com/reel/3327671754040105/,0,0,Videos,,,,,Lifetime,438,247,22,18,4,0,18,18,,,,1616.539,6.031,0,0,0
122102796963189322,61585679673115,"Juankada Ellise","Hello Beshies! Don’t miss it! 🎥 Live na kami — one click, pwede ka nang sumali! 💫

#Juan365 #Juan365studios #ALLINJUANLIVE #Juan365ColorGame #fypviralシ",,0,"01/01/2026 23:23",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0vxna5UgYZDMbgBU8UUxVSgBRQNzTgfrFpc6RkFGojsySBdt1yw5hVfF9bFnshYcbl&id=61585679673115,0,0,Photos,,,,,Lifetime,512,202,34,27,7,0,47,27,20,,,,,,,
122103989445189322,61585679673115,"Juankada Ellise","Watch me live now, beshies! ✨

Tara na at samahan niyo ako sa isa na namang colorful at fun na color game!🔥

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #fypviralシ #JuankadaEllise",,0,"01/03/2026 01:33",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid08t648phCQWatbzvLafd92tw43q4j89UpH56zuqxqvAQxfrRgCuf7b4Wgbp1qArtWl&id=61585679673115,0,0,Photos,,,,,Lifetime,360,157,25,21,3,1,15,13,2,,,,,,,
122104142079189322,61585679673115,"Juankada Ellise","Good vibes only, beshies! ✨

Don’t forget to leave a little smile wherever you go 💖

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #fypviralシ #JuankadaEllise","Good vibes only, beshies! ✨

Don’t forget to leave a little smile wherever you go 💖

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #fypviralシ #JuankadaEllise",7,"01/03/2026 04:48",N/A,https://www.facebook.com/reel/870130355748155/,0,0,Videos,,,,,Lifetime,503,236,38,19,17,2,44,44,,,,2170.417,7.807,0,0,0
122104843743189322,61585679673115,"Juankada Ellise","OOTD check ✨

Ready na ang fit, ready na mag-live!

Catch me live NOW sa Color Game 2PM–10PM 💖

See you, Beshies! 🫶

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #fypviralシ #JuankadaEllise",,0,"01/04/2026 01:01",N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02mCrnMGPN9oL6v3nJ4v138XgMNULaVMTxnD8g2TYACeQFC1kJvei1aeMC4b5HmgnBl&id=61585679673115,0,0,Photos,,,,,Lifetime,232,112,10,10,0,0,13,8,5,,,,,,,
122104848573189322,61585679673115,"Juankada Ellise","Hi Juankada! I’m JuanKada Ellise, ang mag rerelease sa inyo ng kaswertehan at mabibigay ng papremyong malaki dito lang sa Color Game ng Juan365 Studios! ❤️

Kitakits everyJUAN!

#Juan365Studios #Juan365 #ALLINJUANLIVE  #JuankadaEllise  #Juan365ColorGame #AllInJuanSaSaya",,0,"01/04/2026 01:15",N/A,https://www.facebook.com/photo.php?fbid=122104848573189322&set=a.122097504951189322&type=3,0,0,Photos,,,,,Lifetime,321,143,22,17,5,0,19,18,1,,,,,,,
122104958487189322,61585679673115,"Juankada Ellise","Beshies! Feeling cute in ORANGE 🧡✨
Soft vibes, sweet moments—LIVE NA sa Color Game.

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise","Beshies! Feeling cute in ORANGE 🧡✨
Soft vibes, sweet moments—LIVE NA sa Color Game.

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaEllise",16,"01/04/2026 07:20",N/A,https://www.facebook.com/reel/1917906995599706/,0,0,Videos,,,,,Lifetime,1545,1058,30,28,1,1,42,29,,13,,12083.482,8.957,0,0,0
122104966581189322,61585679673115,"Juankada Ellise","Juankada Ellise updated their cover photo.",,0,"01/04/2026 07:50",N/A,https://www.facebook.com/photo.php?fbid=122104966581189322&set=a.122097515811189322&type=3,0,0,Photos,,,,,Lifetime,0,0,9,9,0,0,0,,,,,,,,,
122104966899189322,61585679673115,"Juankada Ellise","Confidence looks good on me and it will look good on you too, besties 💖

Kaya always own your glow! ✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #fypviralシ #JuankadaEllise","Confidence looks good on me and it will look good on you too, besties 💖

Kaya always own your glow! ✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #fypviralシ #JuankadaEllise",9,"01/04/2026 07:50",N/A,https://www.facebook.com/reel/1976957859554832/,0,0,Videos,,,,,Lifetime,6908,5350,26,22,3,1,14,4,,10,,30406.561,5.745,0,0,0
