Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Approximate content monetization earnings,Negative feedback from users: Hide all,Negative feedback from users: Hide,Ad CPM (USD),Ad impressions
1.22106E+17,6.1587E+13,Juankada Tanya,"Feeling cute, might delete later.. 

#Juan365 #trendingpost #followers #juankadahosttanya",,0,2/4/2026 7:54,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid04iYU63SNGEYUJ2joKLkQmeGSWNpVVbcsarYLPzBvSRvDmZQJ6YWnxphogks4vFEnl&id=61586950821026,0,0,Photos,,,,,Lifetime,327,150,21,19,1,1,,,,8,5,3,,0,,,,
1.22106E+17,6.1587E+13,Juankada Tanya,Looking good ba? Padaan lang 😜..,Good for you nga ba? 😜 padaan lang po 😊..  #juankadahosttanya #Juan365 #trendingpost #fbreels #fypageシ #followerseveryonehighlights,9,2/4/2026 8:07,N/A,https://www.facebook.com/reel/2051158615669443/,0,0,Videos,,,,,Lifetime,180,114,15,13,2,0,845.422,6.817,0,3,3,,,0,,,0,0
1.22106E+17,6.1587E+13,Juankada Tanya,"Serious suit, serious success… #juankadatanya #followers #fypageシ #trendingpost #Juan365",,0,2/5/2026 7:29,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02WHcgYHUjvyYE3ihNNKcsCAgzDYud4EFGjnCc1ZTMM3JN8WE5cw9Mr6hU2nbKzHH6l&id=61586950821026,0,0,Photos,,,,,Lifetime,141,55,4,3,1,0,,,,5,1,4,,0,,,,
1.22106E+17,6.1587E+13,Juankada Tanya,Baby you’re the one 😜🤪…,#juankadatanya #fbreels #fbreelsvideo #followerseveryonehighlights,16,2/5/2026 7:48,N/A,https://www.facebook.com/reel/818716471184806/,0,0,Videos,,,,,Lifetime,180,122,15,13,2,0,904.917,6.51,0,8,8,,,0,,,0,0
1.22106E+17,6.1587E+13,Juankada Tanya,Teamwork makes the dream work…  #juankadatanya #followerseveryonehighlights #fypageシ #followers #Juan365,,0,2/6/2026 1:21,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02S3tjo3gjG5nhGzDGvjQSaFwxPuwdkXe6Ey4hpb3fCnU7m2rTbJ9tT731PfQpTBARl&id=61586950821026,0,0,Photos,,,,,Lifetime,138,54,7,6,1,0,,,,4,2,2,,0,,,,
1.22106E+17,6.1587E+13,Juankada Tanya,Kanta muna bago unmalis 😜😂… happyfriday juankadas☺️…,#juankadatanya #fypageシ #fbreels #Juan365 #trendingpost,16,2/6/2026 2:42,N/A,https://www.facebook.com/reel/1545335183432727/,0,0,Videos,,,,,Lifetime,170,135,10,9,1,0,667.294,4.835,0,2,2,,,0,,,0,0
1.22106E+17,6.1587E+13,Juankada Tanya,Copy + paste ..,Copy + paste With @[100068698221421:2048:Juankada Zia] …. Happy Saturday vibe!! #fbreels #juankadatanya #Juan365 #fbreelsvideo #followers,14,2/7/2026 1:19,N/A,https://www.facebook.com/reel/912572428616684/,0,0,Videos,,,,,Lifetime,775,625,12,11,1,0,4702.549,7.313,0,1,1,,,0,,,0,0
1.22106E+17,6.1587E+13,Juankada Tanya,"Saturday day vibe!! ..

#juankadatanya #followers #trendingpost #Juan365",,0,2/7/2026 1:22,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0gLMxeweK9ARF9qGMq7fnXnJT8yCAknc6EK6PXM63tmccXLNUH2VFC7N8Z6pR8HUzl&id=61586950821026,0,0,Photos,,,,,Lifetime,145,70,7,6,1,0,,,,6,4,2,,0,,,,
1.22107E+17,6.1587E+13,Juankada Tanya,Opsss wag matulala  eme😂😜… #juankadatanya #Juan365 #trendingpost #fbreels #fypageシ,Opsss wag matulala  eme😂😜… #juankadatanya #Juan365 #trendingpost #fbreels #fypageシ,11,2/7/2026 23:47,uploaded,https://www.facebook.com/reel/1240370778063733/,0,0,Videos,,,,,Lifetime,475,340,19,16,3,0,2070.794,5.752,0,6,6,,,0,,,0,0
1.22107E+17,6.1587E+13,Juankada Tanya,"Simple. Bold. Black.    

#juankadatanya #fypageシ #trendingpost #Juan365 #followerseveryonehighlights",,0,2/8/2026 7:20,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0wakCc9VF5ZhB1DcvENjdvej3FCxgMHMPfdouVkbnz1m4jg58FScTdnQ7K2oRdi2kl&id=61586950821026,0,0,Photos,,,,,Lifetime,115,55,6,5,1,0,,,,6,3,3,,0,,,,
1.22107E+17,6.1587E+13,Juankada Tanya,"Elegance in the everyday✨

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights",,0,2/9/2026 4:15,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0eptFbNTjgLL6MFWqHXyE6tS3nny7udxFv27VQnm3QD3EZDL11soBDZJTpuwytgfPl&id=61586950821026,0,0,Photos,,,,,Lifetime,110,57,13,12,1,0,,,,8,4,4,,0,,,,
1.22107E+17,6.1587E+13,Juankada Tanya,"G a m e b o y 🎮

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights","G a m e b o y 🎮

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights",15,2/9/2026 4:45,N/A,https://www.facebook.com/reel/2479889075746917/,1,0,Videos,,,,,Lifetime,192,143,13,12,1,0,914.644,5.825,0,2,2,,,0,,,0,0
1.22107E+17,6.1587E+13,Juankada Tanya,"Ayy pataka😝

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights","Ayy pataka😝

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights",15,2/10/2026 0:15,N/A,https://www.facebook.com/reel/25738256039150386/,0,0,Videos,,,,,Lifetime,207,146,19,16,3,0,992.947,6.017,0,2,2,,,0,,,0,0
1.22107E+17,6.1587E+13,Juankada Tanya,"Every day is a fresh beginning.. hello juanKADAS 😊😘… 

#juankadatanya #followerseveryonehighlights #fypシ #Juan365 #fypageシ",,0,2/11/2026 1:09,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ar84Fuonbra33C86Vh9KmeXXQ2M4hgahNLwafQ3TYKcFJ15a5GNjV83ogKS2Z6LYl&id=61586950821026,0,0,Photos,,,,,Lifetime,659,281,37,33,3,1,,,,23,10,13,,0,,,,
1.22107E+17,6.1587E+13,Juankada Tanya,"Dami mong say🤭🤪😘 .
#juankadatanya #Juan365 #fbreelsvideo #followers #trendingpost #fbreelsfypシviralシ","Dami mong say🤭🤪😘 .
#juankadatanya #Juan365 #fbreelsvideo #followers #trendingpost #fbreelsfypシviralシ",16,2/11/2026 5:22,N/A,https://www.facebook.com/reel/1834249737949690/,0,0,Videos,,,,,Lifetime,367,309,18,17,1,0,1515.657,4.781,0,8,8,,,0,,,0,0
1.22108E+17,6.1587E+13,Juankada Tanya,"Yakapin mo akoooo.  
#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Yakapin mo akoooo.  
#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",16,2/12/2026 1:20,N/A,https://www.facebook.com/reel/678116451993728/,0,0,Videos,,,,,Lifetime,224,177,20,17,1,2,907.981,4.855,0,12,12,,,0,,,0,0
1.22108E+17,6.1587E+13,Juankada Tanya,"Timeless luster✨

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights",,0,2/12/2026 2:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ckeH6FEoxFLAHRzvzebBnerQQQ7rvAuf9B9zYBMGMaFtLnHgCjpXYZq5hXMKXKQpl&id=61586950821026,0,0,Photos,,,,,Lifetime,138,70,8,8,0,0,,,,1,,1,,0,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Ano ba talagaaaaa🥺

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Ano ba talagaaaaa🥺

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",12,2/12/2026 23:30,mixed,https://www.facebook.com/reel/1252056266872022/,1,0,Videos,,,,,Lifetime,234,169,19,16,3,0,1246.691,7.123,0,4,4,,,0,,,0,0
1.22108E+17,6.1587E+13,Juankada Tanya,"Glowing differently when you’re genuinely happy. 💫

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",,0,2/13/2026 0:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0PgQ5kM1jiLpVujK4kkd2cezVYXY3o3G9FXhr7j8BvtXm2kStevuCyAWqS1xZ58XHl&id=61586950821026,0,0,Photos,,,,,Lifetime,134,60,10,9,1,0,,,,9,4,5,,0,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Yari ako hahahhah 🤭😂.. 
#juankadatanya #Juan365 #followerseveryonehighlights #followers #fbreels #fypageシ","Yari ako hahahhah 🤭😂.. 
#juankadatanya #Juan365 #followerseveryonehighlights #followers #fbreels #fypageシ",10,2/13/2026 21:51,N/A,https://www.facebook.com/reel/1264711412437732/,0,0,Videos,,,,,Lifetime,135,67,9,7,2,0,815.058,11.643,0,5,5,,,0,,,0,0
1.22108E+17,6.1587E+13,Juankada Tanya,Ako na susundo sayo. ikaw bahala sa date mo ba ako? 🤭😍 happy valentines day!! Juankadas!! #juankadatanya #fypageシ #fypシ #trendingpost #valentines,,0,2/13/2026 21:55,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02omCGMFB48XYkHHHdm4NzesDPp4mJ6jLhNMqS13kdXt6VgyrXt7K4cQKB2mjLyQCsl&id=61586950821026,0,0,Photos,,,,,Lifetime,172,73,13,10,2,1,,,,8,5,3,,0,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"You’re mineeee🫣

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","You’re mineeee🫣

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",16,2/15/2026 1:10,N/A,https://www.facebook.com/reel/2291170454711829/,1,0,Videos,,,,,Lifetime,235,214,16,15,1,0,1068.475,4.901,0,5,5,,,0,,,0,0
1.22108E+17,6.1587E+13,Juankada Tanya,"Smiling because I can😊🫰

#JuankadaTanya #Juan365 #fyppage #followerseveryonehighlights",,0,2/15/2026 1:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid051abofBD6GQmo9oQBshJqiZMK4jDz7zsqXRRZsSHYwPC7B5nXUCEUkpndArs19qul&id=61586950821026,0,0,Photos,,,,,Lifetime,135,67,11,10,1,0,,,,7,1,6,,0,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,Padaan lang para mag pa cute☺️😜🤭 #juankadatanya #fbreels #fypシ #Juan365 #followerseveryonehighlights,Padaan lang para mag pa cute☺️😜🤭 #juankadatanya #fbreels #fypシ #Juan365 #followerseveryonehighlights,12,2/15/2026 21:29,N/A,https://www.facebook.com/reel/1217960087090782/,0,0,Videos,,,,,Lifetime,1072,826,34,30,3,1,5475.295,6.236,0,6,6,,,0,,,0,0
1.22108E+17,6.1587E+13,Juankada Tanya,"Looking for the right one 🫣

#juankadatanya #Juan365 #fypPage #followerseveryonehighlights",,0,2/16/2026 1:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0MjNCYarzrQiEM3pKRhB2bETuW88ndCmkdVJdiQSJ4E77fb8BFkvVUbMSKKtsnvp5l&id=61586950821026,0,0,Photos,,,,,Lifetime,140,64,12,11,1,0,,,,8,4,4,,0,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Kung Hei Fat Choi 🎆  

#Juan365 #trendingpost #juankadatanya #followerseveryonehighlights #fyppage",,0,2/17/2026 0:14,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0NUir5orRaEa4AUBTjBytMQ8UHJxvXyqY3DXZgzsARVoauiYsR8iwKqcXzFPNHWYTl&id=61586950821026,0,0,Photos,,,,,Lifetime,172,83,19,16,3,0,,,,3,1,2,,0,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Pag ako problema mo, ang swerte mo😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Pag ako problema mo, ang swerte mo😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",9,2/17/2026 1:30,mixed,https://www.facebook.com/reel/1268966958480709/,1,0,Videos,,,,,Lifetime,219,190,20,17,3,0,656.396,4.051,0,4,4,,,0,,,0,0
1.22109E+17,6.1587E+13,Juankada Tanya,"With the gang😎…  

#juankadatanya #Juan365 #fyppage #trendingpost #followerseveryonehighlights",,0,2/17/2026 23:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0fWJtnXvNpUGkhHdsBPMdhYb3ph6q8S2CV147HTn2VGMFaRt8wwNWTdZ1wjvjEDu8l&id=61586950821026,0,0,Photos,,,,,Lifetime,743,328,41,39,1,1,,,,48,16,32,,0,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Trying to look cute while thinking about food😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Trying to look cute while thinking about food😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",15,2/18/2026 5:30,N/A,https://www.facebook.com/reel/5166938230198418/,1,0,Videos,,,,,Lifetime,937,760,36,35,1,0,5009.526,6.608,0,6,6,,,0,,,0,0
1.22109E+17,6.1587E+13,Juankada Tanya,"Red-dy or not, here I come!! Let’s playjuan365colorgame! 

#juankadatanya #followerseveryonehighlights #Juan365 #trendingpost #fypageシ",,0,2/18/2026 23:37,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0yhAoJ6uVwYXQgmXv2yxj41LcLUh8jciJxdVTJFkNjPBdTun3PoFt5sWerp5X6PsYl&id=61586950821026,0,0,Photos,,,,,Lifetime,205,99,18,16,2,0,,,,6,4,2,,0,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Lumalamig ang gabi 😂😂 
#juankadatanya #fypageシ #Juan365 #fbreels #fypシ #trendingpost","Lumalamig ang gabi 😂😂 
#juankadatanya #fypageシ #Juan365 #fbreels #fypシ #trendingpost",16,2/19/2026 1:28,N/A,https://www.facebook.com/reel/897486043199473/,0,0,Videos,,,,,Lifetime,299,160,20,14,5,1,1275.487,5.381,0,7,7,,,0,,,0,0
1.22109E+17,6.1587E+13,Juankada Tanya,"Sana di sya bumukas no?!😂😂 happy friday juankadas! 

#juankadatanya #fypageシ #Juan365 #followerseveryonehighlights #trendingpost",,0,2/19/2026 20:41,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0j4ps71mJD1ZRuYj6jLWEKuBjVhEJpRk9agbqRwM8cocxQwKuRFVst4Eta9np26fJl&id=61586950821026,0,0,Photos,,,,,Lifetime,177,84,12,11,1,0,,,,7,4,3,,0,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Join na sa Juan365 Color Game LIVE!✨
Baka ikaw na ang swerteng makakakuha ng Jackpot prize! 🤑

Drop your lucky color👇

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followers","Join na sa Juan365 Color Game LIVE!✨
Baka ikaw na ang swerteng makakakuha ng Jackpot prize! 🤑

Drop your lucky color👇

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followers",16,2/20/2026 1:00,uploaded,https://www.facebook.com/reel/1410401800092686/,1,0,Videos,,,,,Lifetime,115,68,10,8,1,1,795.167,8.835,0,7,7,,,0,,,0,0
1.22109E+17,6.1587E+13,Juankada Tanya,"Nagising na ba ang lahat?😂😂. 
Happy Saturday juankadas!! #juankadatanya #fbreelsvideo #fypシ #fbreels #trendingpost","Nagising na ba ang lahat?😂😂. 
Happy Saturday juankadas!! #juankadatanya #fbreelsvideo #fypシ #fbreels #trendingpost",16,2/20/2026 19:47,N/A,https://www.facebook.com/reel/685185011286994/,0,0,Videos,,,,,Lifetime,231,170,19,14,4,1,1145.867,5.999,0,9,9,,,0,,,0,0
1.22109E+17,6.1587E+13,Juankada Tanya,"Black and white, never out of style.🖤🤍

#juankadatanya #fypviral #blackandwhite",,0,2/20/2026 22:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Q8ptvAm2wzjeVdcL2VZo8AbsEmmraHYiWkqGAqHSFppoLWZaiAgT5JfVDFSSJDD6l&id=61586950821026,0,0,Photos,,,,,Lifetime,125,59,11,10,1,0,,,,2,2,,,0,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Happy sunday juankadas!! Tara swimming!! 
#juankadatanya #fbreels #fypシ #Juan365 #followers #swimmingtime","Happy sunday juankadas!! Tara swimming!! 
#juankadatanya #fbreels #fypシ #Juan365 #followers #swimmingtime",8,2/21/2026 23:53,N/A,https://www.facebook.com/reel/1597436937958048/,0,0,Videos,,,,,Lifetime,157,89,18,17,1,0,738.251,7.457,0,10,10,,,0,,,0,0
1.22109E+17,6.1587E+13,Juankada Tanya,"Not everyone likes me, but not everyone matters.👌

#juankadatanya #fypviral #followers",,0,2/22/2026 1:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02LQ9qzqj5Dsx9i2vx8vwufoTvWexysRTABtLzKu7b6kBFaHXrUAMnG4nggdaohy3Pl&id=61586950821026,0,0,Photos,,,,,Lifetime,143,61,12,12,0,0,,,,7,4,3,,0,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Wavey wavey .. 
#juankadatanya #fbreels #Juan365 #fbreelsvideo #fypシ","Wavey wavey .. 
#juankadatanya #fbreels #Juan365 #fbreelsvideo #fypシ",12,2/23/2026 1:03,N/A,https://www.facebook.com/reel/907292618686221/,0,0,Videos,,,,,Lifetime,211,129,20,18,2,0,979.099,6.006,0,4,4,,,0,,,0,0
1.22109E+17,6.1587E+13,Juankada Tanya,Until10pm laro na juankadas!! #juankadatanya #Juan365 #followers #trendingpost,,0,2/23/2026 3:07,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02WfZq3nYLh9mAMNhX6Jg2oTAKpMYQUaYNoEfMzz3e6J6doNk5T7UWPYiQL1bjqhZwl&id=61586950821026,0,0,Photos,,,,,Lifetime,236,125,11,7,4,0,,,,5,4,1,,0,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Urban edge with a soft attitude🖤✨

#juankadatanya #fypviral #followers #blackfit",,0,2/23/2026 23:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Y9Bv58nuohYJXqq4JihHCTScCVQkMcb7Gp4WSv9s9tinBmmJER1ojFhFiKTPHbJkl&id=61586950821026,0,0,Photos,,,,,Lifetime,171,93,13,9,4,0,,,,7,5,2,,0,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Don’t act like you forgot.💅🏽

#juankadatanya #fbreels #Juan365 #fbreelsvideo #fypシ","Don’t act like you forgot.💅🏽

#juankadatanya #fbreels #Juan365 #fbreelsvideo #fypシ",8,2/24/2026 5:01,mixed,https://www.facebook.com/reel/1791859921509310/,1,0,Videos,,,,,Lifetime,197,122,13,12,1,0,664.204,4.848,0,3,3,,,0,,,0,0
1.2211E+17,6.1587E+13,Juankada Tanya,"Smiles and sunshine, that's my vibe happy day juankadas!! 

#JuankadaTanya
#fypシ
#trendingpost
#followers
#Juan365",,0,2/25/2026 0:37,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02YyMCz46FwpdXLpqQ8mpmNHkBbEXPY2KPMixCFyetf3erpcGFBo9ZyrVv5cBr7DCHl&id=61586950821026,0,0,Photos,,,,,Lifetime,215,94,16,14,2,0,,,,5,2,3,,0,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Napasayaw nalang talaga sya 😂😂 
#JuankadaTanya 
#fypシ 
#Juan365
#fbreels 
#trendingpost","Napasayaw nalang talaga sya 😂😂 
#JuankadaTanya 
#fypシ 
#Juan365
#fbreels 
#trendingpost",11,2/25/2026 4:45,N/A,https://www.facebook.com/reel/1476900617159729/,0,0,Videos,,,,,Lifetime,1684,1380,33,27,6,0,8494.487,6.119,0.01,9,9,,,0,,,0,0
1.2211E+17,6.1587E+13,Juankada Tanya,"Congrats sa napa jackpot ko grabe yon!! Kaya kung gusto mo din mag laro ka na!! Live today 2-10pm see yah!! 

#JuankadaTanya
#fypシ 
#Juan365 
#trendingpost 
#followers
#ColorGameWinner",,0,2/25/2026 21:36,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02uLM6dho5LToL5Tg3JUUMTyGkzHkBpt854q2RXSLgw5PYbiGrfdhZEkUVTdR6VtjDl&id=61586950821026,0,0,Photos,,,,,Lifetime,604,309,25,24,0,1,,,,34,16,18,,0,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Good eve mga juankadas!! Padaan lang po. 
#JuankadaTanya
#fypシ
#Juan365
#trendingpost
#followers
#fbreels","Good eve mga juankadas!! Padaan lang po. 
#JuankadaTanya
#fypシ
#Juan365
#trendingpost
#followers
#fbreels",13,2/26/2026 3:46,N/A,https://www.facebook.com/reel/2313274109180559/,0,0,Videos,,,,,Lifetime,138,110,7,7,0,0,571.347,5.011,0,1,1,,,0,,,0,0
1.2211E+17,6.1587E+13,Juankada Tanya,"Ako  nganiiii 🤭🤪 samahan ulit ako mamaya 2-10pm juankadas!! See yah!! 
#JuankadaTanya
#fbreels
#fypシ
#trendingpost 
#ColorGameWinner
#fbreelsvideo
#Juan365","Ako  nganiiii 🤭🤪 samahan ulit ako mamaya 2-10pm juankadas!! See yah!! 
#JuankadaTanya
#fbreels
#fypシ
#trendingpost 
#ColorGameWinner
#fbreelsvideo
#Juan365",16,2/26/2026 18:47,N/A,https://www.facebook.com/reel/933309462723862/,0,0,Videos,,,,,Lifetime,137,106,11,10,1,0,714.68,6.381,0,2,2,,,0,,,0,0
1.2211E+17,6.1587E+13,Juankada Tanya,"Stay fresh, stay white. ✨🤍

#juankadatanya #fypviral #followers #WhiteDress",,0,2/26/2026 23:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0XeTzxbf5odrS2FgGBiDrKYwhu6wP9vavTxLEeDoT5VNajw4qanAdW6hSq4oc2Vial&id=61586950821026,0,0,Photos,,,,,Lifetime,173,87,13,12,1,0,,,,10,4,6,,0,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Alam mo na yon 🤭☺️☺️… 
#JuankadaTanya
#fbreels
#Juan365
#fbreelsvideo","Alam mo na yon 🤭☺️☺️… 
#JuankadaTanya
#fbreels
#Juan365
#fbreelsvideo",8,2/27/2026 4:06,N/A,https://www.facebook.com/reel/1463108505524574/,0,0,Videos,,,,,Lifetime,358,263,19,17,2,0,1347.933,4.937,0,3,3,,,0,,,0,0
1.2211E+17,6.1587E+13,Juankada Tanya,"See u tomorrow morning shift juankadas!! Happy weekend🤗😊…. 
#JuankadaTanya
#fypシ
#Juan365
#ColorGameWinner
#trendingpost
#followers",,0,2/27/2026 19:56,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid027s9AfgTP4sMtFAA4EHYQCn8poUQPTUyhrsDX4Xhh4rzizrurdyLMxpt5Qdw4idWUl&id=61586950821026,0,0,Photos,,,,,Lifetime,163,72,6,6,0,0,,,,3,,3,,0,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Sariling sikap sa step😂😊🤪… pag bigyan nyo na🫣☺️.  
#JuankadaTanya
#fypシ
#Juan365
#ColorGameWinner
#fbreels
#whitedress
#followers","Sariling sikap sa step😂😊🤪… pag bigyan nyo na🫣☺️.  
#JuankadaTanya
#fypシ
#Juan365
#ColorGameWinner
#fbreels
#whitedress
#followers",15,2/28/2026 4:37,N/A,https://www.facebook.com/reel/1982653609344038/,0,0,Videos,,,,,Lifetime,258,161,25,16,8,1,1824.416,9.355,0,6,6,,,0,,,0,0
1.2211E+17,6.1587E+13,Juankada Tanya,"Grabe ang ganda ng morning!! X150 agad agad!! Happy sunday jaunkadas!! 6-2pm see yah! 
#JuankadaTanya
#fypシ
#Juan365
#ColorGameWinner
#followers
#trendingpost",,0,2/28/2026 15:07,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid026Lu9MvdUwd8bMiNDdnFqBX9moyxKBvEboGRhZLvuBd2p5dfdrzRD2KYzLmyc2Gkzl&id=61586950821026,0,0,Photos,,,,,Lifetime,145,66,10,10,0,0,,,,2,,2,,0,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Iba rin talaga yung galaw ko dito e….   Galawgaw🤣 ✌️.. 

#JuankadaTanya
#fypシ
#Juan365
#trendingpost
#fbreels
#followers","Iba rin talaga yung galaw ko dito e….   Galawgaw🤣 ✌️.. 

#JuankadaTanya
#fypシ
#Juan365
#trendingpost
#fbreels
#followers",14,2/28/2026 20:45,N/A,https://www.facebook.com/reel/1252641899528338/,0,0,Videos,,,,,Lifetime,170,135,17,12,1,4,933.806,6.816,0,4,4,,,0,,,0,0
1.22111E+17,6.1587E+13,Juankada Tanya,"New look new hair😂🫣.. Goooood morning!! Tara let’s play na sa juan365COLOR GAME!! 6-2pm see yah!!
#JuankadaTanya
#fypシ
#Juan365
#followers
#morningroutine",,0,3/1/2026 14:57,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0UBJRqHSDkX2Rxj8TRNjgsn2Luqkuw9WdTSgKidqt65pXV66AbYAMZs4narw7nCaml&id=61586950821026,0,0,Photos,,,,,Lifetime,190,81,12,10,2,0,,,,5,2,3,,0,,,,
1.22111E+17,6.1587E+13,Juankada Tanya,"Good morning JUANKADAS!! 
Live today! 6-2pm see yah!! 
#morningroutine
#JuankadaTanya
#fypシ
#Juan365
#trendingpost",,0,3/2/2026 14:44,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0K6oKLDrk5eyz3bjBZA4EAFBMMuYJjY97FjcZWe3xvT41QPT1YtQsLYsyRBRQU6ULl&id=61586950821026,0,0,Photos,,,,,Lifetime,271,151,7,6,1,0,,,,9,6,3,,0,1,,,
1.22111E+17,6.1587E+13,Juankada Tanya,"this time maayos na ung step ☺️😂✌️.. happy morning juankadas!!

#JuankadaTanya
#fypシ
#Juan365
#followers
#fbreels
#fbreelsvideo","this time maayos na ung step ☺️😂✌️.. happy morning juankadas!!

#JuankadaTanya
#fypシ
#Juan365
#followers
#fbreels
#fbreelsvideo",16,3/2/2026 16:39,N/A,https://www.facebook.com/reel/1657859155208903/,0,0,Videos,,,,,Lifetime,502,349,38,25,5,8,3468.949,8.986,0,9,9,,,0,,,0,0
1.22111E+17,6.1587E+13,Juankada Tanya,Juankada Tanya updated their profile picture.,,0,3/2/2026 18:18,N/A,https://www.facebook.com/photo.php?fbid=122110746423231694&set=a.122093302815231694&type=3,0,0,Photos,,,,,Lifetime,113,47,16,15,1,0,,,,4,4,,,0,,,,
1.22111E+17,6.1587E+13,Juankada Tanya,Juankada Tanya updated their cover photo.,,0,3/2/2026 18:20,N/A,https://www.facebook.com/photo.php?fbid=122110747287231694&set=a.122095619073231694&type=3,0,0,Photos,,,,,Lifetime,0,0,5,5,0,0,,,,0,,,,0,,,,
