Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Link Clicks,Negative feedback from users: Hide
1.22115E+17,6.15845E+13,Juankada Shann,O TO THE M TO THE G! Hey SHANSHINES✨🌈💗🥰,,0,1/31/2026 18:15,N/A,https://www.facebook.com/photo.php?fbid=122114651685149417&set=a.122099314527149417&type=3,0,0,Photos,,,,,Lifetime,138,72,17,15,1,1,4,,4,0,,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗖𝗿𝗮𝘇𝘆 𝗺𝗼𝗺𝗲𝗻𝘁𝘀. 𝗥𝗲𝗮𝗹 𝘀𝗺𝗶𝗹𝗲𝘀. 𝗨𝗻𝗳𝗼𝗿𝗴𝗲𝘁𝘁𝗮𝗯𝗹𝗲 𝗺𝗲𝗺𝗼𝗿𝗶𝗲𝘀 📸

#GoodTimes #Memories #CapturedMoments #JuankadaShann #Shanshines #Followme #Y2K",,0,1/31/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02V4JG64X6zGDQPy9H2zWhLWZo5MvrbcoehfaQxRwbgqQexvmfMj4KBHHBJ1jUV3ugl,0,0,Photos,,,,,Lifetime,96,47,5,5,0,0,0,,,0,,,,,,,,
1.22115E+17,6.15845E+13,Juankada Shann,"𝗣𝗵𝗼𝘁𝗼𝘀 𝘁𝗵𝗮𝘁 𝘀𝗽𝗲𝗮𝗸 𝗹𝗼𝘂𝗱𝗲𝗿 𝘁𝗵𝗮𝗻 𝘄𝗼𝗿𝗱𝘀 📸

#Memories #CapturedMoments #JuankadaShann #Shanshines #Followme #TagAFriend #FireballVibes",,0,1/31/2026 2:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0XhQppBvC9xt3n7XJ7GQvBRCRqAo6sPMq9ziaPdaii3MDavGDS2yzh8ExeW5V3Wuwl,0,0,Photos,,,,,Lifetime,129,65,11,9,2,0,3,1,2,0,,,,,,,,
1.22105E+17,6.1587E+13,Juankada Tanya,Juankada Tanya updated their cover photo.,,0,1/31/2026 21:21,N/A,https://www.facebook.com/photo.php?fbid=122104622253231694&set=a.122095619073231694&type=3,0,0,Photos,,,,,Lifetime,6,3,15,14,1,0,0,,,0,,,,,,,,
1.22105E+17,6.1587E+13,Juankada Tanya,"Outfit on point, mood on top. #Juan365 #followerseveryonehighlights #juankadatanya #fypシ",,0,2/1/2026 7:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0WiqiXCxwFwiXgVNk6rrHz9pciTxJ2mdQUkF19EqJMLqHJmZocfnwbUHxrxpfVXZAl&id=61586950821026,0,0,Photos,,,,,Lifetime,158,60,11,10,1,0,9,2,7,0,,,,,,,,
1.22105E+17,6.1587E+13,Juankada Tanya,Party in the house!!,#followerseveryonehighlights #fypシ #fbreelsfypシviralシ #trendingpost #fbreelsvideo,16,2/1/2026 7:02,N/A,https://www.facebook.com/reel/1439845284163577/,0,0,Videos,,,,,Lifetime,1441,1090,16,12,3,1,8,,8,0,9611.018,8.809,0,0,0,,,
1.22105E+17,6.1587E+13,Juankada Tanya,"Create your own style eme 🤪… good eve juankadas !! 
 #followerseveryonehighlights #trendingpost #Juan365 #juankadatanya #followers",,0,2/2/2026 6:10,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02TGmRkhPf48kKVGYHYTh2a4HVLYvtKdWqYerPHLJ48nhFoL4onJrAr6oThFrgCfBxl&id=61586950821026,0,0,Photos,,,,,Lifetime,186,66,12,10,2,0,13,4,9,0,,,,,,,,
1.22105E+17,6.1587E+13,Juankada Tanya,Pasali nga sa trend ☺️😜,"#fbreels
#juankadahost #fypageシ #juankadatanya #followerseveryonehighlights #trendingpost",15,2/2/2026 9:00,N/A,https://www.facebook.com/reel/1185915759967068/,0,0,Videos,,,,,Lifetime,97,61,10,9,1,0,4,,4,0,462.348,6.164,0,0,0,,,
1.22105E+17,6.1587E+13,Juankada Tanya,"Leave a little sparkle wherever you go… 

#juankadatanya #followerseveryonehighlights #fypageシ #followers #trendingpost #juankadahost",,0,2/3/2026 6:37,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02eaaEvxDPkg7BQCq2apCJqiRqovvdEwRw9YbKSxadyzD3w5KTKhhnBwqr35L3Jaq6l&id=61586950821026,0,0,Photos,,,,,Lifetime,162,60,8,7,1,0,15,8,7,0,,,,,,,,
1.22105E+17,6.1587E+13,Juankada Tanya,Nasabi  mo na ba??🤪😂😂😜…. #juankadatanya #followerseveryonehighlights #trendingpost #fbreels #fbreelsvideo #Juan365,Nasabi  mo na ba??🤪😂😂😜…. #juankadatanya #followerseveryonehighlights #trendingpost #fbreels #fbreelsvideo #Juan365,13,2/3/2026 8:05,N/A,https://www.facebook.com/reel/671573175977268/,0,0,Videos,,,,,Lifetime,566,444,17,16,1,0,4,,4,0,2793.422,6.291,0,0,0,,,
1.22106E+17,6.1587E+13,Juankada Tanya,"Feeling cute, might delete later.. 

#Juan365 #trendingpost #followers #juankadahosttanya",,0,2/4/2026 7:54,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid04m3xQpgNuCn2i7w2PpUtfEsNzyaNbiLYS7uMzbo1R1XiDSA6LWMroXC5kJ2t38hSl&id=61586950821026,0,0,Photos,,,,,Lifetime,326,149,21,19,1,1,8,3,5,0,,,,,,,,
1.22106E+17,6.1587E+13,Juankada Tanya,Looking good ba? Padaan lang 😜..,Good for you nga ba? 😜 padaan lang po 😊..  #juankadahosttanya #Juan365 #trendingpost #fbreels #fypageシ #followerseveryonehighlights,9,2/4/2026 8:07,N/A,https://www.facebook.com/reel/2051158615669443/,0,0,Videos,,,,,Lifetime,179,113,15,13,2,0,3,,3,0,842.735,6.851,0,0,0,,,
1.22106E+17,6.1587E+13,Juankada Tanya,"Serious suit, serious success… #juankadatanya #followers #fypageシ #trendingpost #Juan365",,0,2/5/2026 7:29,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02WL8As4ikZrJYfGnV37K2tYKGj3pU9FmsbhcAe3JbKWPBpHY4qrZs3roXAwvWLLBsl&id=61586950821026,0,0,Photos,,,,,Lifetime,140,54,4,3,1,0,5,4,1,0,,,,,,,,
1.22106E+17,6.1587E+13,Juankada Tanya,Baby you’re the one 😜🤪…,#juankadatanya #fbreels #fbreelsvideo #followerseveryonehighlights,16,2/5/2026 7:48,N/A,https://www.facebook.com/reel/818716471184806/,0,0,Videos,,,,,Lifetime,178,121,15,13,2,0,8,,8,0,900.221,6.57,0,0,0,,,
1.22106E+17,6.1587E+13,Juankada Tanya,Teamwork makes the dream work…  #juankadatanya #followerseveryonehighlights #fypageシ #followers #Juan365,,0,2/6/2026 1:21,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0NYm3CfJP3fXSp8vJ8Xxt63JYPpsxkp45VQm1sgY9cnvL9ePFT14cfgQ6yqfL1f71l&id=61586950821026,0,0,Photos,,,,,Lifetime,137,53,7,6,1,0,4,2,2,0,,,,,,,,
1.22106E+17,6.1587E+13,Juankada Tanya,Kanta muna bago unmalis 😜😂… happyfriday juankadas☺️…,#juankadatanya #fypageシ #fbreels #Juan365 #trendingpost,16,2/6/2026 2:42,N/A,https://www.facebook.com/reel/1545335183432727/,0,0,Videos,,,,,Lifetime,170,134,10,9,1,0,2,,2,0,667.294,4.835,0,0,0,,,
1.22106E+17,6.1587E+13,Juankada Tanya,Copy + paste ..,Copy + paste With @[100068698221421:2048:Juankada Zia] …. Happy Saturday vibe!! #fbreels #juankadatanya #Juan365 #fbreelsvideo #followers,14,2/7/2026 1:19,N/A,https://www.facebook.com/reel/912572428616684/,0,0,Videos,,,,,Lifetime,772,624,12,11,1,0,1,,1,0,4697.928,7.34,0,0,0,,,
1.22106E+17,6.1587E+13,Juankada Tanya,"Saturday day vibe!! ..

#juankadatanya #followers #trendingpost #Juan365",,0,2/7/2026 1:22,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0gNsSyitKnAHkgY6zYaUGxsYLf4JFth3X3N12JWwNLaTB4hFcYXZYbGXre5p6TXbKl&id=61586950821026,0,0,Photos,,,,,Lifetime,144,69,7,6,1,0,6,2,4,0,,,,,,,,
1.22107E+17,6.1587E+13,Juankada Tanya,Opsss wag matulala  eme😂😜… #juankadatanya #Juan365 #trendingpost #fbreels #fypageシ,Opsss wag matulala  eme😂😜… #juankadatanya #Juan365 #trendingpost #fbreels #fypageシ,11,2/7/2026 23:47,uploaded,https://www.facebook.com/reel/1240370778063733/,0,0,Videos,,,,,Lifetime,474,338,19,16,3,0,6,,6,0,2070.013,5.766,0,0,0,,,
1.22107E+17,6.1587E+13,Juankada Tanya,"Simple. Bold. Black.    

#juankadatanya #fypageシ #trendingpost #Juan365 #followerseveryonehighlights",,0,2/8/2026 7:20,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0wdFgvvjFiRaFpZZqdR6eQbmejiD76eZuWC1BFM11k6dySB9LLox15GHAb9dpkGVPl&id=61586950821026,0,0,Photos,,,,,Lifetime,114,54,6,5,1,0,6,3,3,0,,,,,,,,
1.22107E+17,6.1587E+13,Juankada Tanya,"Elegance in the everyday✨

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights",,0,2/9/2026 4:15,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02iiqT6pdaAhSB9roMUtwAAdcJPX5RfWBmajftP2fas26tGcgLH1q3p9FtvwTFRmnWl&id=61586950821026,0,0,Photos,,,,,Lifetime,109,56,13,12,1,0,8,4,4,0,,,,,,,,
1.22107E+17,6.1587E+13,Juankada Tanya,"G a m e b o y 🎮

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights","G a m e b o y 🎮

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights",15,2/9/2026 4:45,N/A,https://www.facebook.com/reel/2479889075746917/,1,0,Videos,,,,,Lifetime,191,142,13,12,1,0,2,,2,0,912.39,5.848,0,0,0,,,
1.22107E+17,6.1587E+13,Juankada Tanya,"Ayy pataka😝

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights","Ayy pataka😝

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights",15,2/10/2026 0:15,N/A,https://www.facebook.com/reel/25738256039150386/,0,0,Videos,,,,,Lifetime,202,145,19,16,3,0,2,,2,0,964.953,5.993,0,0,0,,,
1.22107E+17,6.1587E+13,Juankada Tanya,"Every day is a fresh beginning.. hello juanKADAS 😊😘… 

#juankadatanya #followerseveryonehighlights #fypシ #Juan365 #fypageシ",,0,2/11/2026 1:09,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02atdYah3oEkxiaS9Ad4wUSFa5RvXPWJJbQRNugmJ7Hg5So6mmBpuNGyerWLXRYNavl&id=61586950821026,0,0,Photos,,,,,Lifetime,644,272,37,33,3,1,23,13,10,0,,,,,,,,
1.22107E+17,6.1587E+13,Juankada Tanya,"Dami mong say🤭🤪😘 .
#juankadatanya #Juan365 #fbreelsvideo #followers #trendingpost #fbreelsfypシviralシ","Dami mong say🤭🤪😘 .
#juankadatanya #Juan365 #fbreelsvideo #followers #trendingpost #fbreelsfypシviralシ",16,2/11/2026 5:22,N/A,https://www.facebook.com/reel/1834249737949690/,0,0,Videos,,,,,Lifetime,364,308,18,17,1,0,8,,8,0,1514.62,4.823,0,0,0,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Yakapin mo akoooo.  
#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Yakapin mo akoooo.  
#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",16,2/12/2026 1:20,N/A,https://www.facebook.com/reel/678116451993728/,0,0,Videos,,,,,Lifetime,222,176,20,17,1,2,12,,12,0,898.993,4.859,0,0,0,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Timeless luster✨

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followerseveryonehighlights",,0,2/12/2026 2:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02co9mR2UpbAAEie4c8DorUKFwXz2CgBSpLspDtte2ozm7uEDSdZyKtRFJbFET8wXbl&id=61586950821026,0,0,Photos,,,,,Lifetime,137,69,8,8,0,0,1,1,,0,,,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Ano ba talagaaaaa🥺

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Ano ba talagaaaaa🥺

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",12,2/12/2026 23:30,mixed,https://www.facebook.com/reel/1252056266872022/,1,0,Videos,,,,,Lifetime,233,168,19,16,3,0,4,,4,0,1246.311,7.162,0,0,0,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Glowing differently when you’re genuinely happy. 💫

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",,0,2/13/2026 0:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Piua58FkMMwakZK2gqJUE6APr7pvYYBagifhZEfk6oTc7UoQaSngXCBgL9zhkGBhl&id=61586950821026,0,0,Photos,,,,,Lifetime,133,59,10,9,1,0,9,5,4,0,,,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Yari ako hahahhah 🤭😂.. 
#juankadatanya #Juan365 #followerseveryonehighlights #followers #fbreels #fypageシ","Yari ako hahahhah 🤭😂.. 
#juankadatanya #Juan365 #followerseveryonehighlights #followers #fbreels #fypageシ",10,2/13/2026 21:51,N/A,https://www.facebook.com/reel/1264711412437732/,0,0,Videos,,,,,Lifetime,133,66,9,7,2,0,5,,5,0,813.665,11.965,0,0,0,,,
1.22108E+17,6.1587E+13,Juankada Tanya,Ako na susundo sayo. ikaw bahala sa date mo ba ako? 🤭😍 happy valentines day!! Juankadas!! #juankadatanya #fypageシ #fypシ #trendingpost #valentines,,0,2/13/2026 21:55,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02oohkg2R4mL9pzoAW1THyeYnswugdGgSyZQXseKG2Tc4YtVC5kyWRHCbQhB9XdapFl&id=61586950821026,0,0,Photos,,,,,Lifetime,171,72,13,10,2,1,8,3,5,0,,,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"You’re mineeee🫣

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","You’re mineeee🫣

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",16,2/15/2026 1:10,N/A,https://www.facebook.com/reel/2291170454711829/,1,0,Videos,,,,,Lifetime,234,212,16,15,1,0,5,,5,0,1067.17,4.917,0,0,0,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Smiling because I can😊🫰

#JuankadaTanya #Juan365 #fyppage #followerseveryonehighlights",,0,2/15/2026 1:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid028uXoK7M3aWWMPUKZ7YfT4TyYfBYd2bDCNroNDMLVXaHKdCr19jLfauUPNX83YZU2l&id=61586950821026,0,0,Photos,,,,,Lifetime,133,65,11,10,1,0,7,6,1,0,,,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,Padaan lang para mag pa cute☺️😜🤭 #juankadatanya #fbreels #fypシ #Juan365 #followerseveryonehighlights,Padaan lang para mag pa cute☺️😜🤭 #juankadatanya #fbreels #fypシ #Juan365 #followerseveryonehighlights,12,2/15/2026 21:29,N/A,https://www.facebook.com/reel/1217960087090782/,0,0,Videos,,,,,Lifetime,1069,825,34,30,3,1,6,,6,0,5473.174,6.255,0,0,0,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Looking for the right one 🫣

#juankadatanya #Juan365 #fypPage #followerseveryonehighlights",,0,2/16/2026 1:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0MmsgsN71V92pThbVdFPU77pCDYRAbJi8hGZa1PEyNcH3s1b7zYV2PcpofR7rE7sCl&id=61586950821026,0,0,Photos,,,,,Lifetime,138,62,12,11,1,0,8,4,4,0,,,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Kung Hei Fat Choi 🎆  

#Juan365 #trendingpost #juankadatanya #followerseveryonehighlights #fyppage",,0,2/17/2026 0:14,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0NXELQb6SD6UbDa8qYyqoU4Jig3QZFodHNHzhQJMch5JAtVFvZKDwytvTDd5yuGNEl&id=61586950821026,0,0,Photos,,,,,Lifetime,169,81,19,16,3,0,3,2,1,0,,,,,,,,
1.22108E+17,6.1587E+13,Juankada Tanya,"Pag ako problema mo, ang swerte mo😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Pag ako problema mo, ang swerte mo😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",9,2/17/2026 1:30,mixed,https://www.facebook.com/reel/1268966958480709/,1,0,Videos,,,,,Lifetime,214,186,20,17,3,0,4,,4,0,647.559,4.124,0,0,0,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"With the gang😎…  

#juankadatanya #Juan365 #fyppage #trendingpost #followerseveryonehighlights",,0,2/17/2026 23:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0fYpP7KAPTTS8jUdJuejCdeNty9FGVDrdTEYXbVkuhXLf1ozH7pVdJwTsHiRYHGcbl&id=61586950821026,0,0,Photos,,,,,Lifetime,705,313,40,38,1,1,48,32,16,0,,,,,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Trying to look cute while thinking about food😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights","Trying to look cute while thinking about food😅

#juankadatanya #fbreelsfypシviralシ #Juan365 #fbreels #followerseveryonehighlights",15,2/18/2026 5:30,N/A,https://www.facebook.com/reel/5166938230198418/,1,0,Videos,,,,,Lifetime,930,756,36,35,1,0,6,,6,0,4998.891,6.647,0,0,0,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Red-dy or not, here I come!! Let’s playjuan365colorgame! 

#juankadatanya #followerseveryonehighlights #Juan365 #trendingpost #fypageシ",,0,2/18/2026 23:37,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0yjgHct9WaRRoGAqvR9zGdmCMW4CcHGdMC5KrkrBNptAHQLaeMXEzvLpXAq8EUVMVl&id=61586950821026,0,0,Photos,,,,,Lifetime,200,94,18,16,2,0,6,2,4,0,,,,,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Lumalamig ang gabi 😂😂 
#juankadatanya #fypageシ #Juan365 #fbreels #fypシ #trendingpost","Lumalamig ang gabi 😂😂 
#juankadatanya #fypageシ #Juan365 #fbreels #fypシ #trendingpost",16,2/19/2026 1:28,N/A,https://www.facebook.com/reel/897486043199473/,0,0,Videos,,,,,Lifetime,289,154,20,14,5,1,7,,7,0,1265.319,5.598,0,0,0,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Sana di sya bumukas no?!😂😂 happy friday juankadas! 

#juankadatanya #fypageシ #Juan365 #followerseveryonehighlights #trendingpost",,0,2/19/2026 20:41,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0j7LMRo1JqryaQLZ4L6EBVqBRbQQ3zC6TeSYfM2WwxHuvcXd8gRyvSQi9rv5dTBaMl&id=61586950821026,0,0,Photos,,,,,Lifetime,172,79,12,11,1,0,7,3,4,0,,,,,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Join na sa Juan365 Color Game LIVE!✨
Baka ikaw na ang swerteng makakakuha ng Jackpot prize! 🤑

Drop your lucky color👇

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followers","Join na sa Juan365 Color Game LIVE!✨
Baka ikaw na ang swerteng makakakuha ng Jackpot prize! 🤑

Drop your lucky color👇

#JuankadaTanya #Juan365 #fbreelsfypシviralシ #fbreelsvideo #fypシ #followers",16,2/20/2026 1:00,uploaded,https://www.facebook.com/reel/1410401800092686/,1,0,Videos,,,,,Lifetime,108,61,10,8,1,1,7,,7,0,763.061,9.193,0,0,0,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Nagising na ba ang lahat?😂😂. 
Happy Saturday juankadas!! #juankadatanya #fbreelsvideo #fypシ #fbreels #trendingpost","Nagising na ba ang lahat?😂😂. 
Happy Saturday juankadas!! #juankadatanya #fbreelsvideo #fypシ #fbreels #trendingpost",16,2/20/2026 19:47,N/A,https://www.facebook.com/reel/685185011286994/,0,0,Videos,,,,,Lifetime,223,164,19,14,4,1,9,,9,0,1111.381,6.073,0,0,0,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Black and white, never out of style.🖤🤍

#juankadatanya #fypviral #blackandwhite",,0,2/20/2026 22:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02QBLPEx13ao6CV4ou8RwMUh1wiQRycjLH5b2qC7B9CeBXXLAnNfWaWeFGjFxkk4Byl&id=61586950821026,0,0,Photos,,,,,Lifetime,116,53,11,10,1,0,2,,2,0,,,,,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Happy sunday juankadas!! Tara swimming!! 
#juankadatanya #fbreels #fypシ #Juan365 #followers #swimmingtime","Happy sunday juankadas!! Tara swimming!! 
#juankadatanya #fbreels #fypシ #Juan365 #followers #swimmingtime",8,2/21/2026 23:53,N/A,https://www.facebook.com/reel/1597436937958048/,0,0,Videos,,,,,Lifetime,147,82,18,17,1,0,10,,10,0,698.22,7.672,0,0,0,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Not everyone likes me, but not everyone matters.👌

#juankadatanya #fypviral #followers",,0,2/22/2026 1:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02LSfLKcy5rnVroJ9GHEPPCK6ZzNn4YNMhaYSsSdoPAWQbBM4ekHjtkMFbALwRrU5il&id=61586950821026,0,0,Photos,,,,,Lifetime,133,54,12,12,0,0,7,3,4,0,,,,,,,,
1.22109E+17,6.1587E+13,Juankada Tanya,"Wavey wavey .. 
#juankadatanya #fbreels #Juan365 #fbreelsvideo #fypシ","Wavey wavey .. 
#juankadatanya #fbreels #Juan365 #fbreelsvideo #fypシ",12,2/23/2026 1:03,N/A,https://www.facebook.com/reel/907292618686221/,0,0,Videos,,,,,Lifetime,199,121,20,18,2,0,4,,4,0,951.873,6.303,0,0,0,,,
1.22109E+17,6.1587E+13,Juankada Tanya,Until10pm laro na juankadas!! #juankadatanya #Juan365 #followers #trendingpost,,0,2/23/2026 3:07,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Wi5KNZnML9P9ixMp7YKWXrAXF6LBn1gqCDu6FGE1mcn26jiidovuiLvTMVn6BY1ql&id=61586950821026,0,0,Photos,,,,,Lifetime,226,117,11,7,4,0,5,1,4,0,,,,,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Urban edge with a soft attitude🖤✨

#juankadatanya #fypviral #followers #blackfit",,0,2/23/2026 23:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0YBhQPv2vSZ2j7AaEtuYCgtxDW69cuJFgbS2BYKgBMTZHK1i47LRUCD17wTzMC18Kl&id=61586950821026,0,0,Photos,,,,,Lifetime,149,78,12,8,4,0,7,2,5,0,,,,,,,,
1.2211E+17,6.1587E+13,Juankada Tanya,"Don’t act like you forgot.💅🏽

#juankadatanya #fbreels #Juan365 #fbreelsvideo #fypシ","Don’t act like you forgot.💅🏽

#juankadatanya #fbreels #Juan365 #fbreelsvideo #fypシ",8,2/24/2026 5:01,mixed,https://www.facebook.com/reel/1791859921509310/,1,0,Videos,,,,,Lifetime,167,109,12,11,1,0,3,,3,0,558.753,4.775,0,0,0,,,
1.22105E+17,6.1587E+13,Juankada Tanya,"Malapit na araw ng puso!! ❤️❤️❤️  #juankadahosttanya
#juan365 #happyhearts 
#followerseveryonehighlights #Juan365ColorGame",,0,1/31/2026 21:19,N/A,https://www.facebook.com/photo.php?fbid=122104621887231694&set=a.122093302815231694&type=3,0,0,Photos,,,,,Lifetime,161,77,20,19,1,0,6,3,3,0,,,,,,1,,
1.19464E+15,1.00069E+14,Juankada Zia,"Bebot then, Bebot now! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Bebot then, Bebot now! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,1/31/2026 0:00,N/A,https://www.facebook.com/reel/1373298424102423/,0,0,Videos,,,,,Lifetime,701,468,17,15,1,1,3,,3,0,3468.649,5.64,0,0,0,,,
1.21419E+15,1.00069E+14,Juankada Zia,"💃 ko muna kayo Zianatics! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","💃 ko muna kayo Zianatics! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",25,2/24/2026 3:00,N/A,https://www.facebook.com/reel/4341367072789783/,0,0,Videos,,,,,Lifetime,57,42,10,7,3,0,5,,5,0,636.186,14.795,0,0,0,,,
1.21418E+15,1.00069E+14,Juankada Zia,"💃 ko muna kayo Zianatics! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","💃 ko muna kayo Zianatics! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",18,2/24/2026 0:00,N/A,https://www.facebook.com/reel/863421046732416/,0,0,Videos,,,,,Lifetime,151,135,9,6,3,0,3,,3,0,637.973,4.656,0,0,1,,,
1.21349E+15,1.00069E+14,Juankada Zia,"Oy! Oy! Ito ang jackpot: Nakain ng Bananacue! 🤣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Oy! Oy! Ito ang jackpot: Nakain ng Bananacue! 🤣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,2/23/2026 0:00,N/A,https://www.facebook.com/reel/1600069591306291/,0,0,Videos,,,,,Lifetime,372,307,7,6,1,0,1,,1,0,2238.96,7.34,0,0,0,,,
1.21349E+15,1.00069E+14,Juankada Zia,"Sup, Zianatics? 😎

90s fit for our last time's live! 🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/22/2026 19:13,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0kEyB4MxkxHPKroEuHA26jkJ7A8nignyD8gzstTkC6YUeBS9bwJBpMrnYbKUQJQ9Wl&id=100068698221421,0,0,Photos,,,,,Lifetime,164,70,13,8,5,0,13,9,4,0,,,,,,,,
