Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Negative feedback from users: Hide all,Negative feedback from users: Hide
1.22119E+17,6.15851E+13,Juankada Charm,"✨Hi Lucky Charms!✨

Ready na ba ang lahat para sa ating HAPPY T? 🤙

Join me today sa ating COLOR GAME LIVE!!! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/12/2026 5:35,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0J2KwTBPkVnDmwoWRVHXP9vf4UWoQwE7Bby9eWkcsFHkQDt8aafRv6V93TwHCEU7il&id=61585109026232,0,0,Photos,,,,,Lifetime,135,71,13,11,1,1,4,2,2,0,,,,,,,,
1.22119E+17,6.15851E+13,Juankada Charm,"BAKIT HINDI PWEDE LUMABAS NGAYON? 😤

ay oo nga pala… 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","BAKIT HINDI PWEDE LUMABAS NGAYON? 😤

ay oo nga pala… 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/13/2026 23:00,N/A,https://www.facebook.com/reel/3167987816739978/,0,0,Videos,,,,,Lifetime,271,215,9,8,1,0,3,,3,0,1543.562,6.952,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Sa mga nagpaparinig ng flowers diyan oh! 💐

Ito na!!! 😂

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Sa mga nagpaparinig ng flowers diyan oh! 💐

Ito na!!! 😂

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",10,2/14/2026 2:00,N/A,https://www.facebook.com/reel/2737495759946542/,0,0,Videos,,,,,Lifetime,82,60,4,3,1,0,1,,1,0,231.118,3.398,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Kakatapos lang makipag-date kasama ang aking... SARILI! 💁‍♀️

Catch me live sa COLOR GAME LIVE!!! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/14/2026 6:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0TXQGX5RctU2axayUrqDGkJXeAto2thoip7EaV2K19CkjfaZ9ExJwC1pRFXZrPCVcl&id=61585109026232,0,0,Photos,,,,,Lifetime,134,72,11,9,1,1,7,5,2,0,,,,,,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Why is everyone so in love with me? 🤭

Totoo ba talaga, Lucky Charms? 😝

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Why is everyone so in love with me? 🤭

Totoo ba talaga, Lucky Charms? 😝

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",12,2/15/2026 1:02,N/A,https://www.facebook.com/reel/1157694239629233/,0,0,Videos,,,,,Lifetime,123,92,3,2,1,0,3,,3,0,582.554,5.767,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"OOTD on a Sunday! 👚

Starting the week right with my Lucky Charms! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/15/2026 5:56,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02JH526Z2GEYv5jHp9bqbVuVSaUSE66LKoJckcebLoqcmcwBAvH7pJbsmP3AKaKuF9l&id=61585109026232,0,0,Photos,,,,,Lifetime,159,83,10,7,2,1,6,2,4,0,,,,,,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Ano yang narinig ko na sinasabi mo daw tungkol sakin na sinabi ng pinagsabihan mo na sabi mo daw sakin??? 🤨😡

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Ano yang narinig ko na sinasabi mo daw tungkol sakin na sinabi ng pinagsabihan mo na sabi mo daw sakin??? 🤨😡

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",10,2/16/2026 2:00,N/A,https://www.facebook.com/reel/934383005919946/,0,0,Videos,,,,,Lifetime,161,118,5,4,1,0,1,,1,0,587.744,4.591,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Monday is funday!!!

Start the week right with me, Lucky Charms! ✨

Check out today’s OOTD before we go live sa COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/16/2026 6:23,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0fR4dVgwHhqW9GQ4KtPbpsZtLcmcGoiPUX7SKfmX8Mq84MpjREwbHCNMefmtvpmtCl&id=61585109026232,0,0,Photos,,,,,Lifetime,93,51,7,5,1,1,7,5,2,0,,,,,,,,
1.22119E+17,6.15851E+13,Juankada Charm,"The boys na seryoso sa work pero G na G pa din sa kakulitan ko! 😂🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","The boys na seryoso sa work pero G na G pa din sa kakulitan ko! 😂🤭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/16/2026 23:00,N/A,https://www.facebook.com/reel/1392603665672718/,0,0,Videos,,,,,Lifetime,66,48,5,4,1,0,1,,1,0,390.273,7.363,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"New dance craze nanaman with the crew! 👫💃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","New dance craze nanaman with the crew! 👫💃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",19,2/17/2026 2:00,N/A,https://www.facebook.com/reel/1262846119035924/,0,0,Videos,,,,,Lifetime,137,96,6,6,0,0,4,,4,0,902.862,8.437,0,0,0,,,
1.22119E+17,6.15851E+13,Juankada Charm,"Bebot na may filter or bebot na natural? 🫣

Paki-sagot naman Lucky Charms! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Bebot na may filter or bebot na natural? 🫣

Paki-sagot naman Lucky Charms! ✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",10,2/17/2026 23:00,N/A,https://www.facebook.com/reel/1294386659187106/,0,0,Videos,,,,,Lifetime,48,32,2,1,1,0,3,,3,0,197.458,5.983,0,0,0,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Malapit na mag-weekend, Lucky Charms! ✨

Pero siyempre, unli-kulitan pa din sa COLOR GAME LIVE! 🤭😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/18/2026 22:29,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid036n1j2CZaUkTyyQfT1xZfS2XfoJNeVrkRWTgd8DxS5GhKVTrbpf2t6GE2bvoXYo6Sl&id=61585109026232,0,0,Photos,,,,,Lifetime,121,59,9,7,1,1,6,2,4,0,,,,,,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Anong Mcdo Mcdo? Di na! 🙅‍♀️

Petsa de Peligro na! 😭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Anong Mcdo Mcdo? Di na! 🙅‍♀️

Petsa de Peligro na! 😭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",22,2/18/2026 23:00,N/A,https://www.facebook.com/reel/1476978537332731/,0,0,Videos,,,,,Lifetime,117,95,5,4,1,0,5,,5,0,671.899,6.718,0,0,0,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Go! Go! Go! Juan365 Studios!!! 🎊🎉

Cheerleader and atake natin today for our OOTD para sa COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/19/2026 20:29,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid04u8gjpXhbh1N9r26TUQpcfYj9oJpVaZakbSoc6Xgms3u4JhG4N7zEqZfaUUVns76l&id=61585109026232,0,0,Photos,,,,,Lifetime,139,74,8,5,2,1,4,,4,0,,,,,,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Don't act like you forgot! 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Don't act like you forgot! 🤨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",8,2/19/2026 23:00,N/A,https://www.facebook.com/reel/1604776033996070/,0,0,Videos,,,,,Lifetime,54,29,3,2,1,0,3,,3,0,187.389,5.511,0,0,0,,,
1.2212E+17,6.15851E+13,Juankada Charm,"Demure ang mukha pero OG, Young Stunna! 😎🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Demure ang mukha pero OG, Young Stunna! 😎🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",15,2/20/2026 23:00,N/A,https://www.facebook.com/reel/1493160532232521/,0,0,Videos,,,,,Lifetime,69,46,9,8,1,0,7,,7,0,628.96,12.835,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Go! Go! Go! Juan365 Studios!!! 🎊🎉

Cheerleader and atake natin today for our OOTD para sa COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",,0,2/21/2026 6:15,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02fYvdb4Nu7UsgQBuFpe1SPanLSpxoTsaCH5QUH3zXPtxpSpLDjsNUxb8xiJrYhDAvl&id=61585109026232,0,0,Photos,,,,,Lifetime,146,85,12,9,2,1,5,2,3,0,,,,,,,,
1.22121E+17,6.15851E+13,Juankada Charm,"BINABAWI KO NA! 🙄

K lang naman diba Lucky Charms? 🥺

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","BINABAWI KO NA! 🙄

K lang naman diba Lucky Charms? 🥺

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",8,2/22/2026 0:00,N/A,https://www.facebook.com/reel/1497325428729661/,0,0,Videos,,,,,Lifetime,81,50,6,4,2,0,3,,3,0,252.762,4.513,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Kahit Young Stunna ako, been loving you since DAY 1! 💖🙌

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Kahit Young Stunna ako, been loving you since DAY 1! 💖🙌

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/22/2026 3:00,N/A,https://www.facebook.com/reel/2041391256422059/,0,0,Videos,,,,,Lifetime,93,82,10,8,2,0,3,,3,0,379.747,4.52,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Magpaparinig lang po sa isa diyan 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Magpaparinig lang po sa isa diyan 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,2/22/2026 22:05,N/A,https://www.facebook.com/reel/1284744370200688/,0,0,Videos,,,,,Lifetime,99,82,7,6,1,0,3,,3,0,426.416,5.137,0,0,0,,,
1.22121E+17,6.15851E+13,Juankada Charm,"Uy! Take me on a date! 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Uy! Take me on a date! 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",16,2/23/2026 22:00,N/A,https://www.facebook.com/reel/1454480903022814/,0,0,Videos,,,,,Lifetime,36,26,9,8,1,0,3,,3,0,180.888,6.029,0,0,0,,,
1.22115E+17,6.15851E+13,Juankada Charm,"Basahin niyo yung POV, Lucky Charms!!! ✨

Be better everyday! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms","Basahin niyo yung POV, Lucky Charms!!! ✨

Be better everyday! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaCharm #LuckyCharms",14,1/31/2026 2:00,N/A,https://www.facebook.com/reel/881312228162226/,0,0,Videos,,,,,Lifetime,334,277,8,7,1,0,3,,3,0,1995.123,7.389,0,0,0,,,
1.22111E+17,6.15857E+13,Juankada Ellise,"𝐈𝐟 𝐜𝐨𝐧𝐟𝐢𝐝𝐞𝐧𝐜𝐞 𝐡𝐚𝐝 𝐚 𝐜𝐨𝐥𝐨𝐫, 𝐈’𝐦 𝐰𝐞𝐚𝐫𝐢𝐧𝐠 𝐢𝐭 𝐰𝐢𝐭𝐡 𝐚 𝐬𝐦𝐢𝐥𝐞 😌❤️

#JuankadaEllise #foryourpage #reels #trending #Followme","𝐈𝐟 𝐜𝐨𝐧𝐟𝐢𝐝𝐞𝐧𝐜𝐞 𝐡𝐚𝐝 𝐚 𝐜𝐨𝐥𝐨𝐫, 𝐈’𝐦 𝐰𝐞𝐚𝐫𝐢𝐧𝐠 𝐢𝐭 𝐰𝐢𝐭𝐡 𝐚 𝐬𝐦𝐢𝐥𝐞 😌❤️

#JuankadaEllise #foryourpage #reels #trending #Followme",19,1/31/2026 2:00,N/A,https://www.facebook.com/reel/892347280055577/,1,0,Videos,,,,,Lifetime,185,134,18,17,1,0,7,,7,0,1123.148,7.537,0,0,0,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Capturing the lazy look perfectly.

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/23/2026 3:51,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Bg51AZXYbqrF1aY7Mnip77LfcM6c51rVPkDqFVEXJrUU5Xucps1T6XuGrqfM6djHl&id=61585679673115,0,0,Photos,,,,,Lifetime,96,45,5,4,1,0,1,,1,0,,,,,,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Yung halik mo! pati likod mo...

#JuankaaEllise #fyp #reelsviralシ  #trending","Yung halik mo! pati likod mo...

#JuankaaEllise #fyp #reelsviralシ  #trending",16,2/23/2026 2:30,mixed,https://www.facebook.com/reel/1865351617451144/,1,0,Videos,,,,,Lifetime,2697,1926,31,29,2,0,8,,7,0,21225.027,11.1,0,0,0,1,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Girl keep your head up - Tupac

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/22/2026 5:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0idvRUTHg9HvmWjBiFtW72fWK6KrzgfkkAmnTrdaMTr9UKsxJy3mVuUNhLQwaTTyHl&id=61585679673115,0,0,Photos,,,,,Lifetime,163,63,7,5,2,0,9,6,3,0,,,,,,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Ay talagang lahat kayo...

#JuankadaEllise #reels #fyp  #relate","Ay talagang lahat kayo...

#JuankadaEllise #reels #fyp  #relate",11,2/22/2026 2:30,mixed,https://www.facebook.com/reel/896517069908788/,1,0,Videos,,,,,Lifetime,56,33,4,4,0,0,2,,2,0,208.464,5.084,0,0,0,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"POV: ianabutan ni ninong ng payb kyaw para sumayaw✨

#JuankadaEllise #fyp #reels","POV: ianabutan ni ninong ng payb kyaw para sumayaw✨

#JuankadaEllise #fyp #reels",20,2/21/2026 2:30,mixed,https://www.facebook.com/reel/1424378682668313/,1,0,Videos,,,,,Lifetime,94,54,11,9,2,0,7,,7,0,552.243,7.778,0,0,0,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Dressed like I’m about to break hearts 💅

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/21/2026 1:01,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02FhLpqTe9bmHSnPUxz1EpnK7eN6isLD1UNofgGujz5FNr2xfzuyDSqhsypsKYb56rl&id=61585679673115,0,0,Photos,,,,,Lifetime,173,73,13,12,1,0,12,9,3,0,,,,,,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Angas nato! angasan kopa?

#JuankadaEllise #fyp #reels","Angas nato! angasan kopa?

#JuankadaEllise #fyp #reels",12,2/20/2026 2:30,N/A,https://www.facebook.com/reel/25467933656219477/,1,0,Videos,,,,,Lifetime,383,275,21,19,2,0,6,,6,0,1962.609,6.838,0,0,0,,,
1.22115E+17,6.15857E+13,Juankada Ellise,"Squad goals? No beshy — squad GIRLS 💅✨

#Juan365 #JuankadaEllise #Juankada #fypviralシ",,0,2/19/2026 22:45,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02txPjD5ya1tpFscvrhtpCYB4dXAeQThxXDLnk6MGJw2E1SQsL5s55AFKFzoCHAnCel&id=61585679673115,0,0,Photos,,,,,Lifetime,194,98,8,6,2,0,16,12,4,0,,,,,,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Bakit ba kasi ang tagal?!

#JuanakdaELlise #relate #fyp","Bakit ba kasi ang tagal?!

#JuanakdaELlise #relate #fyp",16,2/19/2026 2:30,mixed,https://www.facebook.com/reel/1433886478280221/,1,0,Videos,,,,,Lifetime,3558,2612,42,36,5,1,8,,8,0,34449.294,12.985,0,0,0,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Parang ang hirap naman ata non🙂‍↔️

#JuankadaEllise #reels #fyp #foryourpage","Parang ang hirap naman ata non🙂‍↔️

#JuankadaEllise #reels #fyp #foryourpage",8,2/18/2026 2:30,mixed,https://www.facebook.com/reel/1303108744976033/,1,0,Videos,,,,,Lifetime,5604,3701,22,17,4,1,30,,15,0,27869.751,7.868,0,0,0,15,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Hindi ko suot sapin ng patungan ng telepono niyo ha! 

#JuankadaEllise #picture #fyp",,0,2/17/2026 20:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02KnDg93fKEWagFxV2Mszb3PTp6SXN2sEZ8LKDLmPdZ8b3186TFfXS2opHq9uzLnBBl&id=61585679673115,0,0,Photos,,,,,Lifetime,189,98,11,9,1,1,5,1,4,0,,,,,,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Red days are the best days. ❤️

#JuankadaEllise #ootdfashion #fypシ゚viralシfypシ゚  #fyp","Red days are the best days. ❤️

#JuankadaEllise #ootdfashion #fypシ゚viralシfypシ゚  #fyp",16,2/17/2026 2:30,mixed,https://www.facebook.com/reel/933563999011116/,1,0,Videos,,,,,Lifetime,1292,1061,14,11,2,1,14,,9,0,11577.07,10.032,0,0,0,5,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Serving looks and good vibes lang.✨💅

#JuankadaEllise #picure #ootd #fashionstyle",,0,2/16/2026 19:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0VmUG1Dg6jjgvzk35mmm32AnSncSucj7xcedbagx14qWBtMb67f3WEoM8xeQonowql&id=61585679673115,0,0,Photos,,,,,Lifetime,177,85,11,8,2,1,3,1,2,0,,,,,,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Jackpot! after Jackpot! ooh san kapa?🤩

#JuankadaEllise #Juan365 #trendingpostchallenge #fypシ゚viralシfypシ゚",,0,2/16/2026 2:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0andCZXoFmZEoJ1AC4YaHn6HZcxNmxf9jomi4DkyQw3ZSSbDeef8Nkd2mKhuro6Sul&id=61585679673115,0,0,Photos,,,,,Lifetime,185,85,14,12,1,1,5,1,4,0,,,,,,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"May lakad ka ba mamaya?
Puwede ka ba makasama sa paggagala?🎶

#JuankadaEllise #nadarang #shantidope #fyp","May lakad ka ba mamaya?
Puwede ka ba makasama sa paggagala?🎶

#JuankadaEllise #nadarang #shantidope #fyp",16,2/15/2026 19:30,mixed,https://www.facebook.com/reel/3134250490080731/,1,0,Videos,,,,,Lifetime,115,74,12,11,1,0,2,,2,0,563.819,6.335,0,0,0,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Oh! edi umiyak ka!🥳

#JuankadaEllise #relate #topic #fyp","Oh! edi umiyak ka!🥳

#JuankadaEllise #relate #topic #fyp",12,2/15/2026 2:30,N/A,https://www.facebook.com/reel/1263924328969545/,1,0,Videos,,,,,Lifetime,4273,2730,30,28,2,0,5,,2,0,31275.791,11.238,0,0,0,3,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Who needs a spotlight when you glow naturally? 💡🔥

#JuankadaEllise #elevate #self #glow",,0,2/14/2026 19:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0w4i5RJBKDsVZw6YBXpBYBH7HHYmUiqiJXaKYw8RBitdcaEeikaRrQBKHJAEWSrx9l&id=61585679673115,0,0,Photos,,,,,Lifetime,238,103,23,18,3,2,5,2,3,0,,,,,,,,
1.22114E+17,6.15857E+13,Juankada Ellise,"Sana walang SF pag dumating😖

#JuankadaEllise #valentinesday #funnyvideos #lmao","Sana walang SF pag dumating😖

#JuankadaEllise #valentinesday #funnyvideos #lmao",13,2/14/2026 6:17,N/A,https://www.facebook.com/reel/1234614771970208/,0,0,Videos,,,,,Lifetime,124,88,10,9,1,0,8,,8,0,629.126,6.838,0,0,0,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Swerte mo kung...  aba! swerte ka talaga ayaw mo pa?!😆✨

#JuankadaELlise #kakaibabe #babe #valentinesday","Swerte mo kung...  aba! swerte ka talaga ayaw mo pa?!😆✨

#JuankadaELlise #kakaibabe #babe #valentinesday",16,2/14/2026 2:30,N/A,https://www.facebook.com/reel/1710188437032045/,1,0,Videos,,,,,Lifetime,1227,1043,19,16,3,0,8,,6,0,8445.488,8.074,0,0,0,2,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Boom! 💣 x50 hit! Sino next na swerte? Huwag maging tanga, subukan mo na! 🎰

#BigWinsOnly #Juan365 #JuankadaEllise",,0,2/13/2026 19:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02eSP8MHL6SozSJAh7BAn3DDqbD4GyanutE3HjSEiz7fKAky5zeFwxA2W6EX2HcoCcl&id=61585679673115,0,0,Photos,,,,,Lifetime,149,63,10,8,1,1,2,,2,0,,,,,,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Can you teach me how to dougie? 🗣💯 

#JuankadaEllise #TeachMeHowToDougie #DougieChallenge #ThrowbackVibes #JuankadaGeoff","Can you teach me how to dougie? 🗣💯 

#JuankadaEllise #TeachMeHowToDougie #DougieChallenge #ThrowbackVibes #JuankadaGeoff",15,2/13/2026 2:30,mixed,https://www.facebook.com/reel/1219392010344129/,1,0,Videos,,,,,Lifetime,1400,403,33,22,2,9,10,,10,0,6581.833,5.718,0,0,0,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"𝐂𝐮𝐫𝐫𝐞𝐧𝐭 𝐬𝐭𝐚𝐭𝐮𝐬: 𝐂𝐨𝐳𝐲.✨

#JuankadaEllise #streetstyle #hoodie #sneakerhead",,0,2/12/2026 19:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0WjphXo7omyDPFMWxXCcMLdUca79XQkjBenjABK5qFEbvGrEgWmqXfNPHPzpN6tZZl&id=61585679673115,0,0,Photos,,,,,Lifetime,159,76,10,8,1,1,6,1,5,0,,,,,,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Kabahan ka pag iba na ang lumabas! 

#JuankadaEllise #relate #funnyreels #fyp","Kabahan ka pag iba na ang lumabas! 

#JuankadaEllise #relate #funnyreels #fyp",11,2/12/2026 2:30,N/A,https://www.facebook.com/reel/1469528781203790/,1,0,Videos,,,,,Lifetime,3611,2385,20,19,0,1,6,,3,0,23229.183,9.127,0,0,0,3,,
1.22113E+17,6.15857E+13,Juankada Ellise,,,0,2/11/2026 20:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0NquUsF9txjqCkkJb1GKZwGnsPe5X4xniBSaYuS1rcYemAvJKtab9fAeztaGrCSctl&id=61585679673115,0,0,Photos,,,,,Lifetime,129,62,12,10,1,1,2,,2,0,,,,,,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Onti nalang ayaw kona talaga! isa pa!🙄

#JuanakdaEllise #reels #relatable #fyp","Onti nalang ayaw kona talaga! isa pa!🙄

#JuanakdaEllise #reels #relatable #fyp",16,2/11/2026 15:45,N/A,https://www.facebook.com/reel/952282984151692/,1,0,Videos,,,,,Lifetime,4698,3206,60,51,9,0,25,,18,0,44139.367,13.259,0,0,0,7,,
1.22113E+17,6.15857E+13,Juankada Ellise,Ikaw hindi kaba masaya? Follow us para araw araw todo ang saya💙✨,,0,2/11/2026 3:10,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02GLUURbtd5xLXQU6r6EcTGYo23sBiQiKeKeUxrpKJzeMzFtm9U3Rykj4DSXSqhxYjl&id=61585679673115,0,1,Photos,,,,,Lifetime,117,57,1,1,0,0,5,,5,0,,,,,,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Money makes me happy ✨ Sino pa diyan?!😬

#JuankadaEllise #Valentines #trending #fypviralシ","Money makes me happy ✨ Sino pa diyan?!😬

#JuankadaEllise #Valentines #trending #fypviralシ",9,2/11/2026 3:07,N/A,https://www.facebook.com/reel/934950832525564/,0,0,Videos,,,,,Lifetime,175,117,16,13,3,0,10,,10,0,659.102,5.109,0,0,0,,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Ganon naman talaga diba?😖

#JuankadaEllise #relate #reels #trending","Ganon naman talaga diba?😖

#JuankadaEllise #relate #reels #trending",9,2/10/2026 3:00,N/A,https://www.facebook.com/reel/887291214055788/,1,0,Videos,,,,,Lifetime,5258,4068,20,16,4,0,13,,7,0,26865.939,6.886,0,0,0,6,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Bebot bebot✨

#JuankadaEllise  #pretty #reels #trending #fyp","Bebot bebot✨

#JuankadaEllise  #pretty #reels #trending #fyp",16,2/9/2026 20:00,N/A,https://www.facebook.com/reel/1819994122036176/,1,0,Videos,,,,,Lifetime,1213,1014,15,13,2,0,17,,8,0,10168.181,9.988,0,0,0,9,,
1.22113E+17,6.15857E+13,Juankada Ellise,"Would you sit here with me? 😏

#JuankadaEllisee #picture #pretty #ootd #tuesday",,0,2/9/2026 15:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0wA4TBEAGiGui55QCXce9vChArcjaMRPDTGYoYK4dAhNrf3uvGLDB22Gpdj9J8UUHl&id=61585679673115,0,0,Photos,,,,,Lifetime,231,115,12,10,1,1,10,6,4,0,,,,,,,,
