Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Negative feedback from users: Hide all,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Link Clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click)
1.22115E+17,6.15843E+13,Juankada Alexchoozy,𝗕𝗲𝗮𝘂𝘁𝘆 𝗰𝗵𝗲𝗰𝗸! 🫅,"𝗕𝗲𝗮𝘂𝘁𝘆 𝗰𝗵𝗲𝗰𝗸!

Magpaganda na mala-beauty queen! 👸 

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #GlowCheck",41,1/28/2026 23:07,N/A,https://www.facebook.com/reel/1218134480418721/,0,0,Videos,,,,,Lifetime,194,117,20,18,0,2,,16,16,,,1449.503,10.353,0,0,0,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,I’m almost over you…,"I’m almost over you…

Kantahan muna tayo Choozers! 🎶

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",217,1/28/2026 3:00,N/A,https://www.facebook.com/reel/1225192972362289/,0,0,Videos,,,,,Lifetime,124,95,11,11,0,0,,7,7,,,2188.668,21.457,0,0,0,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗕𝗮𝗴𝘂𝗶𝗼 𝘁𝗿𝗶𝗽! Fresh air, fun vibes, zero stress 😎

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #ExploringBaguio",,0,1/27/2026 22:18,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02XTCUnd9uVMTdzxLu84YBrUpo7AzxBvknL8vTmSwdT8uUHZdJ4oUukizeDUUm31MWl,0,0,Photos,,,,,Lifetime,558,301,19,18,1,0,,21,11,10,,,,,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"Serye: 𝗡𝘂𝗸 𝗻𝘂𝗸𝗮𝗻!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang","Serye: 𝗡𝘂𝗸 𝗻𝘂𝗸𝗮𝗻!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang",10,1/27/2026 3:01,mixed,https://www.facebook.com/reel/909549581431754/,1,0,Videos,,,,,Lifetime,155,94,13,10,2,1,,5,5,,,1028.331,8.641,0,0,0,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗖𝗿𝗮𝘃𝗶𝗻𝗴𝘀 𝘀𝗮𝘁𝗶𝘀𝗳𝗶𝗲𝗱! 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #FoodTrip","𝗖𝗿𝗮𝘃𝗶𝗻𝗴𝘀 𝘀𝗮𝘁𝗶𝘀𝗳𝗶𝗲𝗱! 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #FoodTrip",69,1/26/2026 22:00,N/A,https://www.facebook.com/reel/1160513992626348/,1,0,Videos,,,,,Lifetime,155,107,17,14,3,0,,6,6,,,1168.582,9.058,0,0,0,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗧𝗼𝗱𝗼 ko muna bago 𝗯𝗮𝘄𝗮𝘀𝗮𝗻! 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang","𝗧𝗼𝗱𝗼 ko muna bago 𝗯𝗮𝘄𝗮𝘀𝗮𝗻! 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang",10,1/25/2026 20:00,mixed,https://www.facebook.com/reel/911292391343631/,1,0,Videos,,,,,Lifetime,209,130,17,14,3,0,,5,5,,,798.706,5.433,0,0,0,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗧𝗼𝗱𝗼 ko muna bago 𝗯𝗮𝘄𝗮𝘀𝗮𝗻! 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang","𝗧𝗼𝗱𝗼 ko muna bago 𝗯𝗮𝘄𝗮𝘀𝗮𝗻! 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #AllOutLang",60,1/25/2026 17:01,mixed,https://www.facebook.com/reel/1402182351388568/,1,0,Videos,,,,,Lifetime,191,132,13,12,1,0,,9,9,,,1331.353,8.426,0,0,0,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"Totoo lahat to 𝗖𝗵𝗼𝗼𝘇𝗲𝗿𝘀. 🥹🫶

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RealFeels #Grateful #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.","Totoo lahat to 𝗖𝗵𝗼𝗼𝘇𝗲𝗿𝘀. 🥹🫶

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RealFeels #Grateful #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.",23,1/25/2026 0:01,mixed,https://www.facebook.com/reel/1395259784874068/,1,0,Videos,,,,,Lifetime,215,170,10,10,0,0,,4,4,,,912.701,4.88,0,0,0,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"When the 𝗺𝘂𝘀𝗶𝗰 is so 𝗴𝗼𝗼𝗱, pati 𝗺𝗼𝗼𝗱 mo sumasabay 💃

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #MusicMood #JuankadaStar","When the 𝗺𝘂𝘀𝗶𝗰 is so 𝗴𝗼𝗼𝗱, pati 𝗺𝗼𝗼𝗱 mo sumasabay 💃

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #MusicMood #JuankadaStar",15,1/24/2026 20:01,N/A,https://www.facebook.com/reel/1258044419523948/,1,0,Videos,,,,,Lifetime,388,227,31,22,7,2,,16,16,,,2708.335,9.306,0,0,0,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗡𝗮𝗴-𝘁𝗮𝘁𝗮𝗻𝗼𝗻𝗴 𝗹𝗮𝗻𝗴 𝗻𝗮𝗺𝗮𝗻 😅

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #NagtatanongLang","𝗡𝗮𝗴-𝘁𝗮𝘁𝗮𝗻𝗼𝗻𝗴 𝗹𝗮𝗻𝗴 𝗻𝗮𝗺𝗮𝗻 😅

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #NagtatanongLang",21,1/24/2026 16:01,mixed,https://www.facebook.com/reel/1976099979956089/,1,0,Videos,,,,,Lifetime,258,157,20,17,3,0,,20,20,,,2072.129,11.021,0,0,0,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"It’s SHOTurday Night choozers! Isama nyo kami sa mga table nyo at sa bonding nyo. Catch us tonight from 10pm to 5am.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/24/2026 7:00,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02rnnaC2HKqyt9BU4M3B7RogvSYVZe4Nw18BXKGEpGfMgr3D9WjQe8EugEDYbyvwA9l,0,0,Photos,,,,,Lifetime,1146,431,29,24,2,3,,79,25,54,,,,,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗪𝗮𝗴 𝗺𝗼𝗻𝗴 𝗶𝗯𝗮𝗯𝗮 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RelateMuch","𝗪𝗮𝗴 𝗺𝗼𝗻𝗴 𝗶𝗯𝗮𝗯𝗮 🤣

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RelateMuch",15,1/24/2026 3:00,N/A,https://www.facebook.com/reel/1370346681786428/,0,0,Videos,,,,,Lifetime,102,127,17,14,3,0,,9,9,,,1128.22,6.41,0,0,0,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"Ang inyong 𝐇𝐎𝐒𝐓 na 𝐖𝐈𝐓𝐓𝐘 🥰

na magbibigay sa inyo ng 𝐒𝐖𝐄𝐑𝐓𝐘 ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RelateMuch #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.","Ang inyong 𝐇𝐎𝐒𝐓 na 𝐖𝐈𝐓𝐓𝐘 🥰

na magbibigay sa inyo ng 𝐒𝐖𝐄𝐑𝐓𝐘 ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #RelateMuch #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.",25,1/23/2026 23:00,mixed,https://www.facebook.com/reel/693156687096696/,1,0,Videos,,,,,Lifetime,195,118,13,10,3,0,,5,5,,,943.964,6.335,0,0,0,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝗧𝗲𝗮𝗺 𝗡𝗶𝗴𝗵𝘁 𝗦𝗵𝗶𝗳𝘁! 🌙

Gising ang saya 😎

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #JuanakdaEvo #JuankadaStar #JuankadaZia #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended","𝗧𝗲𝗮𝗺 𝗡𝗶𝗴𝗵𝘁 𝗦𝗵𝗶𝗳𝘁! 🌙

Gising ang saya 😎

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #JuanakdaEvo #JuankadaStar #JuankadaZia #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended",21,1/23/2026 20:00,N/A,https://www.facebook.com/reel/918687523843268/,1,0,Videos,,,,,Lifetime,328,218,16,13,3,0,,11,11,,,2260.242,8.969,0,0,0,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"Friyey Night!!! Namiss ko kayo choozers! Tara naaa! Samahan nyo ko from 10pm to 5am tonight! 🩷

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/23/2026 7:33,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02H26wbB7PY8QQF12eUV9Gh3k5cyFwiyxN3ADsPZZCrzAbcQq5pBpBmPPHjTA6ArrRl,0,0,Photos,,,,,Lifetime,508,219,21,17,4,0,,21,16,5,,,,,,,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝐏𝐮𝐥𝐥 𝐨𝐮𝐭! 😎✨

Ready na ba Choozers? 

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","𝐏𝐮𝐥𝐥 𝐨𝐮𝐭! 😎✨

Ready na ba Choozers? 

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",16,1/22/2026 22:50,N/A,https://www.facebook.com/reel/1723051505347090/,0,0,Videos,,,,,Lifetime,176,111,12,9,3,0,,9,9,,,927.166,6.767,0,0,0,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝐍𝐞𝐰 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐀𝐦𝐛𝐚𝐬𝐬𝐚𝐝𝐨𝐫? 𝐒𝐈𝐍𝐎? 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy","𝐍𝐞𝐰 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐀𝐦𝐛𝐚𝐬𝐬𝐚𝐝𝐨𝐫? 𝐒𝐈𝐍𝐎? 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",17,1/21/2026 16:00,mixed,https://www.facebook.com/reel/2163825481116284/,1,0,Videos,,,,,Lifetime,193,97,27,20,6,1,,15,15,,,1173.052,8.26,0,0,0,
1.22114E+17,6.15843E+13,Juankada Alexchoozy,"𝐑𝐚𝐦𝐞𝐧 🍜✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FoodTrip #RamenLovers #ComfortFood","𝐑𝐚𝐦𝐞𝐧 🍜✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FoodTrip #RamenLovers #ComfortFood",92,1/21/2026 3:00,N/A,https://www.facebook.com/reel/910069678026234/,1,0,Videos,,,,,Lifetime,605,461,71,54,12,5,,90,90,,,10765.757,22.06,0,0,0,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐌𝐚𝐬𝐚𝐫𝐚𝐩 𝐛𝐚 𝐡𝐨𝐭𝐝𝐨𝐠 𝐦𝐨? 𝐏𝐞𝐧𝐠𝐞 🤣🌭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FoodTrip #HotdogTime","𝐌𝐚𝐬𝐚𝐫𝐚𝐩 𝐛𝐚 𝐡𝐨𝐭𝐝𝐨𝐠 𝐦𝐨? 𝐏𝐞𝐧𝐠𝐞 🤣🌭

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FoodTrip #HotdogTime",18,1/20/2026 20:01,mixed,https://www.facebook.com/reel/1621991325626322/,1,0,Videos,,,,,Lifetime,691,513,47,34,11,2,,15,15,,,5438.896,10.166,0,0,0,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐍𝐚𝐧𝐠𝐡𝐚𝐡𝐚𝐧𝐮 𝐤𝐚 𝐞𝐡𝐡𝐡

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch","𝐍𝐚𝐧𝐠𝐡𝐚𝐡𝐚𝐧𝐮 𝐤𝐚 𝐞𝐡𝐡𝐡

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch",21,1/20/2026 16:00,mixed,https://www.facebook.com/reel/1573069753628555/,1,0,Videos,,,,,Lifetime,248,150,30,21,7,2,,24,24,,,1864.414,10.967,0,0,0,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐌𝐚𝐫𝐮𝐧𝐨𝐧𝐠 𝐩𝐚𝐥𝐚 𝐦𝐚𝐠 𝐭𝐚𝐠𝐚𝐥𝐨𝐠 😄

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch #JuankadaZia","𝐌𝐚𝐫𝐮𝐧𝐨𝐧𝐠 𝐩𝐚𝐥𝐚 𝐦𝐚𝐠 𝐭𝐚𝐠𝐚𝐥𝐨𝐠 😄

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch #JuankadaZia",27,1/19/2026 23:30,mixed,https://www.facebook.com/reel/2083788249141224/,1,0,Videos,,,,,Lifetime,1063,720,58,36,16,6,,28,28,,,9554.792,11.666,0,0,0,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝐀𝐲𝐲𝐲𝐚𝐲𝐚𝐲𝐚𝐲𝐚𝐚𝐚𝐲𝐲𝐲 😂,"𝐀𝐲𝐲𝐲𝐚𝐲𝐚𝐲𝐚𝐲𝐚𝐚𝐚𝐲𝐲𝐲 😂

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments",19,1/19/2026 18:20,N/A,https://www.facebook.com/reel/1223609153061603/,0,0,Videos,,,,,Lifetime,303,203,35,29,5,1,,15,15,,,1705.594,7.717,0,0,0,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐇𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭𝐬 𝐟𝐫𝐨𝐦 𝐲𝐞𝐬𝐭𝐞𝐫𝐝𝐚𝐲! ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.","𝐇𝐢𝐠𝐡𝐥𝐢𝐠𝐡𝐭𝐬 𝐟𝐫𝐨𝐦 𝐲𝐞𝐬𝐭𝐞𝐫𝐝𝐚𝐲! ✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #FunMoments #RelateMuch #MusicusedbelongstoitsrightfulownerNocopyrightinfringementintended.",39,1/19/2026 18:14,N/A,https://www.facebook.com/reel/1220512276876879/,0,0,Videos,,,,,Lifetime,215,162,30,22,4,4,,4,4,,,1072.939,5.647,0,0,0,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝑪𝒉𝒐𝒐𝒛𝒆𝒓𝒔, simulan na natin ang 𝐓𝐫𝐢𝐩𝐥𝐞 𝐬𝐚 𝐒𝐚𝐲𝐚, 𝐓𝐫𝐢𝐩𝐥𝐞 𝐬𝐚 𝐊𝐮𝐥𝐢𝐭𝐚𝐧 𝐚𝐭 𝐓𝐫𝐢𝐩𝐥𝐞 𝐬𝐚 𝐏𝐚𝐧𝐚𝐥𝐨! Catch us today from 6am to 2pm!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/19/2026 15:31,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0bW7NfnVHqyQwU6cpGsWSHGRMHBkNz7BkWSv1NRZmutQRe2r5W9QZnEY3eCjVDKC3l,0,0,Photos,,,,,Lifetime,405,176,19,18,0,1,,14,9,5,,,,,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝐆𝐨𝐨𝐝 𝐝𝐚𝐲, 𝐂𝐡𝐨𝐨𝐳𝐞𝐫𝐬! 🌈","𝐆𝐨𝐨𝐝 𝐝𝐚𝐲, 𝐂𝐡𝐨𝐨𝐳𝐞𝐫𝐬! 🌈

Welcome to Color Game Live here at Juan365! 🎨✨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",57,1/18/2026 22:54,N/A,https://www.facebook.com/reel/2157289804808668/,0,0,Videos,,,,,Lifetime,343,145,29,23,4,2,,11,11,,,2923.768,11.033,0,0,0,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝐁𝐢𝐭𝐢𝐧?🤭,"𝐁𝐢𝐭𝐢𝐧?🤭

Watch us in Color Game Live sa Juan365! 🎨

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #Bitin #JuankadaLigaya #JuankadaGeoff @JuankadaZia",9,1/18/2026 17:17,N/A,https://www.facebook.com/reel/1441292964293236/,0,0,Videos,,,,,Lifetime,408,209,27,20,7,0,,26,26,,,1659.444,6.309,0,0,0,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝑱𝒖𝒂𝒏𝒌𝒂𝒅𝒂, let’s start our Monday with a Bang! Join us Morning Shift from 6am to 2pm only here in 𝑪𝒐𝒍𝒐𝒓𝒈𝒂𝒎𝒆 𝑳𝒊𝒗𝒆 exclusively on 𝑱𝒖𝒂𝒏365.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/18/2026 15:36,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02XUBVESwsqx6zhoUcNfxUdsEgo4SJR38DZrRKZNguDEvPSMV1UEhmjpjHagizYu9Tl,0,0,Photos,,,,,Lifetime,659,316,22,17,2,3,,31,12,19,,,,,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝗣𝗮𝗻𝗴𝗮𝗿𝗮𝗽 𝗸𝗼 𝗮𝗻𝗴 𝗜𝗯𝗶𝗴𝗶𝗻 𝗞𝗮 🥰,"𝗣𝗮𝗻𝗴𝗮𝗿𝗮𝗽 𝗸𝗼 𝗮𝗻𝗴 𝗜𝗯𝗶𝗴𝗶𝗻 𝗞𝗮 🥰

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy #PangarapKo",271,1/17/2026 20:11,N/A,https://www.facebook.com/reel/869440032668367/,0,0,Videos,,,,,Lifetime,305,179,34,23,7,4,,19,19,,,3323.514,13.565,0,0,0,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝐍𝐚𝐬𝐚𝐤𝐬𝐢𝐡𝐚𝐧 𝐧𝐲𝐨 𝐚𝐧𝐠 𝐢𝐛𝐚𝐧𝐠 𝐤𝐚𝐫𝐚𝐤𝐭𝐞𝐫 𝐤𝐨 𝐤𝐚𝐧𝐢𝐧𝐚🤣,"𝐍𝐚𝐬𝐚𝐤𝐬𝐢𝐡𝐚𝐧 𝐧𝐲𝐨 𝐚𝐧𝐠 𝐢𝐛𝐚𝐧𝐠 𝐤𝐚𝐫𝐚𝐤𝐭𝐞𝐫 𝐤𝐨 𝐤𝐚𝐧𝐢𝐧𝐚🤣

Thank you Choozers for today! See you on Monday! 🖤

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",19,1/17/2026 0:00,N/A,https://www.facebook.com/reel/4243384862543513/,0,0,Videos,,,,,Lifetime,292,197,64,31,29,4,,19,19,,,1552.823,6.78,0,0,0,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,Araw Gabi nasa isip ka 🥰,"Can i come with you tonight? 😜 Pang-gabi lang ba ako? 💦

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",16,1/16/2026 16:00,N/A,https://www.facebook.com/reel/1194589518976886/,0,0,Videos,,,,,Lifetime,341,241,61,32,26,3,,15,15,,,2003.225,8.11,0,0,0,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"𝑩𝒍𝒂𝒄𝒌 𝒊𝒔 🖤

Come and join us tonight as we color the night! Chill, Relax and let’s play Choozers it’s Freaking Friday Night at Juan365 Colorgame Live!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/16/2026 7:39,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0nxDZWD2oG8b7rNryrvB2zyvDEkHXpjeEp67trusAi9kuHSkV3AKc7QS4MwZK6dAhl,0,0,Photos,,,,,Lifetime,1023,404,95,57,31,7,1,31,21,10,,,,,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝟏𝟎𝐩𝐦 𝐭𝐨 𝟓𝐚𝐦 𝐬𝐚 𝐂𝐨𝐥𝐨𝐫𝐠𝐚𝐦𝐞 𝐋𝐢𝐯𝐞 𝐞𝐱𝐜𝐥𝐮𝐬𝐢𝐯𝐞𝐥𝐲 𝐢𝐧 𝐉𝐮𝐚𝐧𝟑𝟔𝟓.,"Choozers, magkita kita ulit tayo mamaya bago ako mag restday! 𝟏𝟎𝐩𝐦 𝐭𝐨 𝟓𝐚𝐦 𝐬𝐚 𝐂𝐨𝐥𝐨𝐫𝐠𝐚𝐦𝐞 𝐋𝐢𝐯𝐞 𝐞𝐱𝐜𝐥𝐮𝐬𝐢𝐯𝐞𝐥𝐲 𝐢𝐧 𝐉𝐮𝐚𝐧𝟑𝟔𝟓.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",26,1/16/2026 4:00,N/A,https://www.facebook.com/reel/25675665705419281/,0,0,Videos,,,,,Lifetime,133,85,16,13,0,3,,4,4,,,563.148,5.414,0,0,0,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝐏𝐨𝐫𝐝𝐚 𝐚𝐜𝐭𝐢𝐧𝐠 𝐚𝐧𝐠 𝐟𝐞𝐫𝐬𝐨𝐧! 𝐏𝐚𝐬𝐥𝐚𝐤 𝐧𝐚𝐛𝐚 𝐦𝐚𝐠-𝐚𝐫𝐭𝐢𝐬𝐭𝐚 𝐜𝐡𝐨𝐨𝐳𝐞𝐫𝐬? 🤣,"𝐏𝐨𝐫𝐝𝐚 𝐚𝐜𝐭𝐢𝐧𝐠 𝐚𝐧𝐠 𝐟𝐞𝐫𝐬𝐨𝐧! 𝐏𝐚𝐬𝐥𝐚𝐤 𝐧𝐚𝐛𝐚 𝐦𝐚𝐠-𝐚𝐫𝐭𝐢𝐬𝐭𝐚 𝐜𝐡𝐨𝐨𝐳𝐞𝐫𝐬? 🤣

#JuankadaAlexchoozy #KaChooziness #Followme #CommentYourThoughts #MakulayNaSaya #FunTimes",48,1/16/2026 0:00,N/A,https://www.facebook.com/reel/1430697818699684/,0,0,Videos,,,,,Lifetime,209,153,28,20,7,1,,22,22,,,1468.949,9.067,0,0,0,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"Mahal kong Maynila, sayo’y hindi mawawalay! Sing 🎶 EME 🤣. Salamat sa aking mga constituents sa pagsama at pakikisaya.

See you all again later! 10pm to 5am.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/15/2026 21:53,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid02jJ8Y4e5Qmx3BgXxrxotcM4LJyRdyTp2iED44SHiwQ1ZC1jepusqFXiAiyyM6vmHal,0,0,Photos,,,,,Lifetime,470,217,23,16,5,2,,12,9,3,,,,,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"Throwback Thursday? Na-ah! Harapin naten ang swerte nyo tonight kasama kaming Team Night Shift!

Sama-sama nating kulayan ang inyong Gabi. Kasama ko si Juankada host Drae at Juankada Jedi! Dito lang sa COLORGAME LIVE on JUAN365. Lezzgo Choozers!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/15/2026 8:11,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid027446QTJHgGVkFXFMW5Zb6kGkJbsZ71bSW8NASounN6DXqNnmaXUuWxyNnvWkh62cl,0,0,Photos,,,,,Lifetime,522,221,28,23,3,2,1,21,9,12,,,,,,,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,𝐋𝐚𝐤𝐢𝐧𝐠 𝐒𝐄𝐗𝐁𝐎𝐌𝐁! 💣💥,"𝐋𝐚𝐤𝐢𝐧𝐠 𝐒𝐄𝐗𝐁𝐎𝐌𝐁! 💣💥

Makisabay tayo sa Trend! Here’s my version of Sexbomb Dance Craze! Get, Get, Aww!

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",60,1/14/2026 23:34,N/A,https://www.facebook.com/reel/2056765838458486/,0,0,Videos,,,,,Lifetime,501,309,55,32,16,7,,39,39,,,5170.063,12.828,0,0,0,
1.22113E+17,6.15843E+13,Juankada Alexchoozy,"It’s 𝑾𝒆𝒅𝒏𝒆𝒔𝒅𝒂𝒚 𝑮𝒓𝒐𝒐𝒗𝒆 𝑪𝒉𝒐𝒐𝒛𝒆𝒓𝒔! See you tonight 10pm to 5am! 𝐂𝐎𝐋𝐎𝐑𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄 on 𝐉𝐔𝐀𝐍𝟑𝟔𝟓.

#JuankadaAlexchoozy #Choozers #Followme #CommentYourThoughts #PositiveEnergy",,0,1/14/2026 6:21,N/A,https://www.facebook.com/JuankadaAlexchoozyOfficialPage/posts/pfbid0226Pr6dKvMJn2mvmNHEXXUNXuCHobba9wPX6SDJ7NXYAQqF5FNPoGcvGQEg4GF7q6l,0,0,Photos,,,,,Lifetime,562,254,32,27,2,3,,18,10,8,,,,,,,
