Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Negative feedback from users: Hide all,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Matched Audience Targeting Consumption (Video Click)
1.22111E+17,6.15844E+13,Juankada Evo,"Hayaan mong HARANAHIN kita sa PASILYO tungo sa altar ng simbahan💐

React ""❤️"" and mention mo na kung kanino mo inaalay ang kantang ito!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #ScrollStoppr #FYP #DailyContent  #Pasilyo #OPMCover Juan365 Juan365 Studios","Hayaan mong HARANAHIN kita sa PASILYO tungo sa altar ng simbahan💐

React ""❤️"" and mention mo na kung kanino mo inaalay ang kantang ito!

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #ScrollStoppr #FYP #DailyContent  #Pasilyo #OPMCover @[61572881214141:2048:Juan365] @[61578179424678:2048:Juan365 Studios]",299,1/8/2026 0:00,N/A,https://www.facebook.com/reel/694044973645707/,1,0,Videos,,,,,Lifetime,143,107,23,15,4,4,6,,6,,,1611.666,13.543,0,0,0,
1.22111E+17,6.15844E+13,Juankada Evo,"⚡️ LIVE is about to start! ⚡️
Juankada Evo is ready!, are YOU READY TO WIN? 😎

👇 Comment “READY” if you’re joining

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation",,0,1/7/2026 22:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0z7B2tTggXYkarEHCMvda9DTpXeR7EDXEWsAQTNgwyd4syqXCp1tJaxGUBStfRtgAl&id=61584432221426,0,0,Photos,,,,,Lifetime,403,181,21,14,4,3,10,1,9,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Kalma… ’di ka na mamalikmata — ako lang ’yan akala mo lang si Papa P, kamukha nya lang kasi ako 😆

Follow and share for more pa monay🥰😂

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #MensFitness #HotBodyAlert #MasculineEnergy #FitnessPH #WorkoutVibes #papaP #PioloPascual Juan365  Juan365 Studios",,0,1/7/2026 14:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02nPfeB1BgwWfdqTZdvstpswpVXJjwfR8HLsooBVtU7EtE2SEpU6pe4nTVmwmM3izYl&id=61584432221426,0,0,Photos,,,,,Lifetime,230,107,17,11,4,2,6,1,5,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Built, bold, and just getting started 💪✨

EVOnation ready ka na ba sa summer body?

React ❤️ if this inspires you
Tag your workout buddy! ⚡️

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #MensFitness #HotBodyAlert #MasculineEnergy #FitnessPH #WorkoutVibes #fypシ  Juan365 Studios Juan365","Built, bold, and just getting started 💪✨

EVOnation ready ka na ba sa summer body?

React ❤️ if this inspires you
Tag your workout buddy! ⚡️

Music used belongs to its rightful owner. No copyright infringement intended.

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #MensFitness #HotBodyAlert #MasculineEnergy #FitnessPH #WorkoutVibes #fypシ  @[61578179424678:2048:Juan365 Studios] @[61572881214141:2048:Juan365]",13,1/7/2026 5:00,N/A,https://www.facebook.com/reel/1226872479594694/,1,0,Videos,,,,,Lifetime,230,134,13,9,2,2,3,,3,,,1072.008,6.056,0,0,0,
1.22111E+17,6.15844E+13,Juankada Evo,"Color Game live officially wrapped 🎨🔥
Salamat sa solid energy at support ng lahat Juankada!

Hit follow and see you on the next live 🔔”

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation","Color Game live officially wrapped 🎨🔥
Salamat sa solid energy at support ng lahat Juankada!

Hit follow and see you on the next live 🔔”

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #ColorGameLive #HostEnergy #FYP #LiveFun #CommunityVibes #EVOnation",60,1/7/2026 3:20,N/A,https://www.facebook.com/reel/2000697083826381/,0,0,Videos,,,,,Lifetime,523,205,29,24,3,2,16,,16,,,5883.045,14.893,0,0,0,
1.22111E+17,6.15844E+13,Juankada Evo,,,0,1/6/2026 19:32,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02GkvF2eoi6eSaTQEftWnZQvVRTi7HngfDmL29MLnWzivdweLUVc6U3vmb6QZgg59hl&id=61584432221426,0,1,Text,,,,,Lifetime,,71,8,8,0,0,1,,1,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"EVOnation! 👑
COLOR GAME LIVE NOW! Pick your color, play your move, claim and MANIFEST YOUR LUCKY COLOR!⚪️🔴🔵🟠🟡🟢

comment ka naman if you're watching now!

Watch color game live now!!

#Juan365Studios #Juan365 #ALLINJUANLIVE #juankadahosts #trendingpostchallenge #kingsandqueenss #pinoyvlog #funonair #LiveVibes #colorgamelive Juan365 Studios Juan365 #EVOnation",,0,1/6/2026 19:23,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Uvk66Vf89qxaJNJLMsCfbWQKfrCGhXWBBYgc6WcvyaBpDooSUYDxpDE2F5TeyWaJl&id=61584432221426,0,0,Photos,,,,,Lifetime,251,114,18,15,2,1,5,1,4,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Would you stop scrolling for this beautiful lady?

Drop a ""❤️"" if yes and comment her name if you know her😁

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #ScrollStopper #FYP #DailyContent #VibeCheck #StayWatching #fypシ  Juan365 Juan365 Studios #EVOnation",,0,1/6/2026 18:40,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02hhdD3PnCD78tkvP3azBQmXcAsB87baHKdUXq8YqHzFEgd8HgV5umvhNCtFiKxerRl&id=61584432221426,0,0,Photos,,,,,Lifetime,217,103,14,7,1,6,7,1,6,,,,,,,,
1.22111E+17,6.15844E+13,Juankada Evo,"Tara STREET FOOD trip naman mga kings and queens!

comment mo naman favorite mong street food?

Like, share, at follow para sa next adventure! 👊

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #StreetFoodLife #PinoyStreetFood #FoodVlogPH #ReelsPH #EVOnation Juan365 Studios Juan365","Tara STREET FOOD trip naman mga kings and queens!

comment mo naman favorite mong street food?

Like, share, at follow para sa next adventure! 👊

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #StreetFoodLife #PinoyStreetFood #FoodVlogPH #ReelsPH #EVOnation @[61578179424678:2048:Juan365 Studios] @[61572881214141:2048:Juan365]",48,1/5/2026 23:05,N/A,https://www.facebook.com/reel/3745475328916819/,0,0,Videos,,,,,Lifetime,276,146,29,15,9,5,14,,14,,,2573.293,12.138,0,0,0,
1.22111E+17,6.15844E+13,Juankada Evo,"Kings and queens, the lucky day is yours! 🔥
LIVE na ang Color Game — energy, prizes, at vibes na hindi mo pwedeng palampasin! Join now! 😎

React ""❤️"" to manifest your lucky day

Come and play with me 10AM-6PM here at ColorGame LIVE! ❤💛💚💙💜🤍

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #KingsAndQueens #PinoyVlog #FunOnAir #LiveVibesPH #ColorGameLIVE #EVOnation",,0,1/5/2026 17:41,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02nSiztgKNwDzWDCTSnNNRB31S3iP32SQTsRSSehqx78s1xg8RGSNAKrC6Kse1yUPPl&id=61584432221426,0,0,Photos,,,,,Lifetime,254,98,14,10,2,2,3,1,2,,,,,,,,
1.2211E+17,6.15844E+13,Juankada Evo,"𝐓𝐚𝐦𝐚 𝐤𝐚𝐧𝐚 𝐀𝐥𝐣𝐮𝐫! 𝐀𝐤𝐨 𝐧𝐚𝐦𝐚𝐧! 😁😉 

JuanKanta with Juankada Evo! 🎧🎹🎙

Click Follow for more 🔥

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #VibesOnly #JuankadaEvo  #ReelsPH #musiclover #songcover #mamamia #EvoNation","𝐓𝐚𝐦𝐚 𝐤𝐚𝐧𝐚 𝐀𝐥𝐣𝐮𝐫! 𝐀𝐤𝐨 𝐧𝐚𝐦𝐚𝐧! 😁😉 

JuanKanta with Juankada Evo! 🎧🎹🎙

Click Follow for more 🔥

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #VibesOnly #JuankadaEvo  #ReelsPH #musiclover #songcover #mamamia #EvoNation",127,1/5/2026 5:51,uploaded,https://www.facebook.com/reel/1419599376175274/,0,0,Videos,,,,,Lifetime,239,136,25,17,7,1,18,,18,,,3660.845,18.968,0,0,0,
1.2211E+17,6.15844E+13,Juankada Evo,"Nalito ka ba kung sino si James diyan? 😆

React kung kanino ka unang napatingin
❤️ for Juankada Evo | 😄 for James Reid

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #JuankadaEvo #LiveGameHighlights #LiveHost #SelfieMoment Juan365 Studios James Reid",,0,1/3/2026 21:26,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0cwm7YgDeaj1LZUKvmJsj6dqEZTi9RHJhsJbUz9DXFr566iCNY5WVJ5QtreEtFcLtl&id=61584432221426,0,0,Photos,,,,,Lifetime,884,295,64,40,12,12,91,7,81,3,,,,,,,
1.2211E+17,6.15844E+13,Juankada Evo,"LIVE DONE, ENERGY STILL ON 🔥
Shoutout to everyone who played and stayed till the end — you made the live even better 🙌, Catch you on the next Color Game LIVE 😎

If you felt the thrill, hit that follow and turn on notifications 🔔

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend  #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH",,0,1/2/2026 21:10,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0MzR1K67ZUCT22amu1VwoHYL6MmT87i9G8GhdUNTBjVuGqepTvsdbsQrE6WHNVZebl&id=61584432221426,0,0,Photos,,,,,Lifetime,570,177,40,20,15,5,44,8,36,,,,,,,,
1.2211E+17,6.15844E+13,Juankada Evo,,,0,1/2/2026 9:09,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid036HP71zKJ9RJgCoXhdpZdqVq3MotDV8wN2NMRHNdJJg7484hHT2g2Zor5MCgfcZU5l&id=61584432221426,0,1,Photos,,,,,Lifetime,246,95,8,8,0,0,4,3,,1,,,,,,,
1.2211E+17,6.15844E+13,Juankada Evo,"Halina't maglaro ng ColorGame Live! Hayaan nyong salubungin ang Ikalawang araw ng taon na puno ng swerte at pumaldo kasama si Juankada Evo! 🌈💫

Samahan nyo ang team NightShift mamaya 10pm-5am! With Juankada Ligaya Juankada Charm Makisaya at Manalo! Dahil AllinJuan sa Saya dito sa Juan365. 

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #2026iscoming #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH","Halina't maglaro ng ColorGame Live! Hayaan nyong salubungin ang Ikalawang araw ng taon na puno ng swerte at pumaldo kasama si Juankada Evo! 🌈💫

Samahan nyo ang team NightShift mamaya 10pm-5am! With @[61584067509799:2048:Juankada Ligaya] @[61585109026232:2048:Juankada Charm] Makisaya at Manalo! Dahil AllinJuan sa Saya dito sa Juan365. 

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #2026iscoming #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH",22,1/2/2026 3:30,N/A,https://www.facebook.com/reel/1276047304369012/,0,0,Videos,,,,,Lifetime,290,101,12,11,0,1,2,,2,,,1324.977,5.915,0,0,0,
1.2211E+17,6.15844E+13,Juankada Evo,"Tara Juankada! Simulan natin ang Taon na puno ng Swerte At Kulay na magbibigay Saya at Buhay! 

Samahan nyo ko ngaun gabi. 10pm-5am! Makisaya at Manalo! Dahil All in Juan sa Saya dito sa Juan365. 

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #trend #2026iscoming #newyears2026 #fypシ #FollowNow #Livehosting #artist #TrendingPH #ViralPH #FBReelsPH",,0,1/1/2026 6:14,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0pWe27fZBZCNJjVBKDtrDsSnHiyjnswgSiRnkHx5B6oqgSomhif5iB1mbYT5p16iol&id=61584432221426,0,0,Photos,,,,,Lifetime,715,298,21,19,0,2,22,5,17,,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"Kayo ba mga ROCKERS, alam nyo ba ang sagot?🤯

#funnymemes #trend #reels #fyp #JuankadaGeoff #JuanababeSena #JuanababeAbi #JuanababeAshley","Kayo ba mga ROCKERS, alam nyo ba ang sagot?🤯

#funnymemes #trend #reels #fyp #JuankadaGeoff #JuanababeSena #JuanababeAbi #JuanababeAshley",88,1/22/2026 4:00,mixed,https://www.facebook.com/reel/893112589934095/,1,0,Videos,,,,,Lifetime,149,99,18,14,4,0,19,,19,,,2088.305,18.813,0,0,0,
1.2219E+17,6.15659E+13,Juankada Geoff,𝐂𝐨𝐧𝐠𝐫𝐚𝐭𝐮𝐥𝐚𝐭𝐢𝐨𝐧 𝐬𝐚 𝐦𝐠𝐚 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐧𝐚 𝐧𝐚𝐧𝐚𝐥𝐨 𝐧𝐠 𝟑𝟎𝟎 𝐅𝐑𝐄𝐄 𝐂𝐑𝐄𝐃𝐈𝐓𝐒! 𝐒𝐚𝐥𝐚𝐦𝐚𝐭 𝐩𝐨 𝐬𝐚 𝐬𝐨𝐥𝐢𝐝 𝐧𝐚 𝐬𝐮𝐩𝐨𝐫𝐭𝐚!🤘,,0,1/21/2026 23:52,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02ciex98kXk4KNJ1ByucNghwG17KQHmvarsLSnoSVf27WrRG8CVumKHZ7MyeumBzg1l,0,1,Photos,,,,,Lifetime,581,186,50,35,14,1,121,12,109,,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"𝐑𝐎𝐂𝐊𝐄𝐑𝐒 𝐅𝐀𝐌! 🤟🏾
andito na ulit tayo, 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 na ulit!

Tara maki-saya at maki-laro together with my co-host Juankada Ligaya, Juankada Lance, and Juankada Sabbie. 🔥

See you sa 𝐋𝐈𝐕𝐄! 🟨🟩🟦🟪🟥⬜️

#juankadageoff #juankadaligaya #juankadalance #juankadasabbie #juankadahost #Juan365Studios #Juan365 #Juan365PH #JuanKada #colorgamelive #fypviralシ #trendingnow #rockers",,0,1/21/2026 16:22,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0X5TnjATunCuQUmhr6MGKhnYSYnz5z1kUn5s37ZZx1Gq5eNF9zkpqwRME4h1f87S2l,0,0,Photos,,,,,Lifetime,1117,513,66,54,4,8,45,14,31,,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"Panahong umaasa pa kay FOREVER pero ngayon FOREVER Juankada na! 😜

Here's my 2016 era trend, Patingin naman ng 2016 era niyo Ka-Rockers. 🤟

#juankadageoff #juankadahost #2016throwback #trendingnow #fypシ #rockers #Juan365 #Juan365PH #JuanKada #Juan365Studios","Panahong umaasa pa kay FOREVER pero ngayon FOREVER Juankada na! 😜

Here's my 2016 era trend, Patingin naman ng 2016 era niyo Ka-Rockers. 🤟

#juankadageoff #juankadahost #2016throwback #trendingnow #fypシ #rockers #Juan365 #Juan365PH #JuanKada #Juan365Studios",11,1/21/2026 2:00,N/A,https://www.facebook.com/reel/2127461891412661/,1,0,Videos,,,,,Lifetime,443,187,33,17,14,2,16,,16,,,2074.267,7.152,0,0,0,
1.2219E+17,6.15659E+13,Juankada Geoff,"👋🏽 Kung free ka ngayon, Ka-𝐑𝐎𝐂𝐊𝐄𝐑𝐒,
𝐋𝐈𝐕𝐄 na 𝐋𝐈𝐕𝐄 na tayo sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 🎨
Pick your 𝐋𝐔𝐂𝐊𝐘 𝐂𝐎𝐋𝐎𝐑 & chill lang tayo ngayong Wednesday-saya! 🤘🏽

#Rockers #juankada #juankadahost #gamehost #colorgame #colorgamelive #juan365 #juan365PH #AllInJuanSaSaya #JuankadaGeoff #juankadasabbie #juankadapapajoe #Juan365Studios #Juan365ColorGame",,0,1/20/2026 15:06,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0zD548AoQpMnmP2ia5YVXTAmwpKgERt3v8HTnLEJPtUFVuE2WCafW5dNgDt8h52P4l,0,0,Photos,,,,,Lifetime,750,299,39,31,7,1,32,17,15,,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"🤣𝐀𝐲𝐮𝐧 𝐥𝐚𝐧𝐠… 😂 𝐍𝐀𝐏𝐀𝐒𝐀𝐘𝐀𝐖 𝐭𝐚𝐲𝐨 𝐧𝐢 Juana Babe Sena mga 𝐑𝐎𝐂𝐊𝐄𝐑𝐒! 🤪 hehe ✌🏽 

#AllInJuanSaSaya #Juan365PH #JUANABABE #Juan365PH #juankadageoff #juanababesena #Juan365Studios #Juan365ColorGame #juan365host #colorgamelive #gamehost",,0,1/20/2026 2:05,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0knBdxk2mgnw5dHDpy6VTuNXrhe8mbEwyifMcoMLeLUqPy8V1LyKTwqjSmMJyTVytl,0,1,Text,,,,,Lifetime,,281,37,33,4,0,46,,46,,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,Juankada Geoff,"Para sa mga 𝐑𝐎𝐂𝐊𝐄𝐑𝐒 na minsang naging 𝐦𝐮𝐥𝐭𝐨 𝐬𝐚 𝐤𝐰𝐞𝐧𝐭𝐨 𝐧𝐠 𝐢𝐛𝐚… Dito ka sakin di nang go-𝐆𝐇𝐎𝐒𝐓 ‘to 🤍👻

 #multo #JuankadaGeoff #reelsviralシfb #fypシ゚viralシ #trendingreelsvideo #Rockers #juankada #juankadahost #gamehost #colorgame #colorgamelive #juan365 #juan365PH #Juan365Studios #AllInJuanSaSaya #game #Juan365ColorGame #reels",24,1/19/2026 21:00,N/A,https://www.facebook.com/reel/863802923127064/,0,0,Videos,,,,,Lifetime,743,341,73,50,18,5,26,,26,,,5012.596,9.13,0,0,0,
1.2219E+17,6.15659E+13,Juankada Geoff,Juankada Geoff,"🤦🏻‍♂️ 𝐌𝐚𝐬𝐚𝐫𝐚𝐩 𝐝𝐚𝐰 𝐦𝐠𝐚 𝐤𝐚-𝐑𝐎𝐂𝐊𝐄𝐑𝐒? 🫣 𝐌𝐮𝐤𝐛𝐚𝐧𝐠 𝐧𝐚 𝐛𝐚 𝐭𝐚𝐲𝐨 𝐧𝐞𝐱𝐭 𝐜𝐨𝐧𝐭𝐞𝐧𝐭⁉️ 🤪

#JuankadaGeoff #JuankadaHosts  #Juan365ColorGame #reels #funny #mukbang",26,1/19/2026 2:34,N/A,https://www.facebook.com/reel/1634878017685114/,0,0,Videos,,,,,Lifetime,283,167,17,14,2,1,5,,5,,,2292.621,11.238,0,0,0,
1.2219E+17,6.15659E+13,Juankada Geoff,"𝐖𝐇𝐀𝐓 𝐈𝐒 𝐔𝐏 𝐊𝐀-𝐑𝐎𝐂𝐊𝐄𝐑𝐒! 🤘
We are live in a minute. Together with this three beautiful Juankada host Juankada Zia, Juankada Alexchoozy, and JUANKada Host Ikay ❤️‍🔥

Come join the fun with us at mamili na ng 𝐋𝐔𝐂𝐊𝐘 𝐂𝐎𝐋𝐎𝐑 mo! ☘️🤩

#juankadageoff #juankadazia #juankadaalexchoozy #juankadahostikay #juankadahost #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame #colorgame
#Juan365Studios #rockers #fypviralシ #trendingnow",,0,1/18/2026 14:34,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid0ydsTkZMvbX3rk3GDfPfvdRmc26mvGsiR9WMw6wHCbRJ3KthUYGnvUcytPamP6uqkl,0,0,Photos,,,,,Lifetime,1069,445,37,30,2,5,38,17,21,,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,Juankada Geoff,"Tige taktan mo ko! Ako to si Batang Quipo! 

#JuankadaGeoff #BatangQuiapo #gamehost #CardoDalisay #JuanKada #trendingnow #Juan365PH  #JuankadaHosts #colorgame #AllInJuanSaSaya #Juan365Studios #juan365colorgame #Juan365 #reelsviralシ #fypシ",18,1/18/2026 4:31,N/A,https://www.facebook.com/reel/4220834951522900/,0,0,Videos,,,,,Lifetime,435,181,27,22,4,1,22,,22,,,3094.024,10.971,0,0,0,
1.2219E+17,6.15659E+13,Juankada Geoff,"Hindi kailangan maging perfect — ang mahalaga ay progress.
What small win are you proud of today? ✨👇",,0,1/17/2026 23:46,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02xkRzysyuu8K2ev2yjptus992qFXMbQjeEbJZDo6sH8irEFomTZSS2SYZGxPwFSjyl,0,1,Photos,,,,,Lifetime,368,142,25,20,5,0,12,,10,2,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄 is in a minute 𝐑𝐎𝐂𝐊𝐄𝐑 𝐅𝐀𝐌! 🤘🏽 Together with Juankada Ligaya and Juankada Sabbie See you in a bit, 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀! 🔥

𝐋𝐢𝐤𝐞, 𝐒𝐡𝐚𝐫𝐞, 𝐅𝐨𝐥𝐥𝐨𝐰, 𝐚𝐧𝐝 𝐣𝐨𝐢𝐧 𝐭𝐡𝐞 𝐟𝐮𝐧 𝐧𝐨𝐰! 🎉

#JuankadaGeoff #juankadahost #JuankadaSabbie #juankadaligaya #Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow",,0,1/17/2026 14:06,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid02Bqmf6FZ4HUj13bpmGT8uu7Ce1Jecpotd4AxRio3WCW3XXBHuTmMbdJWad2PTrSZzl,0,0,Photos,,,,,Lifetime,1397,595,57,46,3,8,36,25,11,,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,Juankada Geoff,"𝐇𝐄𝐋𝐏 𝐆𝐔𝐘𝐒! 𝐇𝐈𝐑𝐀𝐏 𝐍𝐀 𝐇𝐈𝐑𝐀𝐏 𝐍𝐀 𝐊𝐎 😭😭😭

#WagPo #PogiProblems #JuankadaHosts #JuankadaGeoff #ColorGameLive #reels #Juan365 #juan365colorgame #Juan365PH #AllInJuanSaSaya #gamehost #JuanKada #reelsviralシ #hosting #trendingreelsvideo #fypシ #colorgame #reels2026 #fbreelsfypシ゚ #viralreelsシ",18,1/17/2026 1:30,N/A,https://www.facebook.com/reel/1575357046923177/,0,0,Videos,,,,,Lifetime,424,195,39,24,12,3,23,,23,,,2836.72,10.545,0,0,0,
1.2219E+17,6.15659E+13,Juankada Geoff,"🫡𝐖𝐄’𝐑𝐄 𝐋𝐈𝐕𝐄 𝐑𝐈𝐆𝐇𝐓 𝐍𝐎𝐖, 𝐑𝐎𝐂𝐊𝐄𝐑 𝐅𝐀𝐌! 🤘🏽🔥
𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄 is already rolling!

𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀, jump in and let’s win big!

𝐋𝐢𝐤𝐞 • 𝐒𝐡𝐚𝐫𝐞 • 𝐅𝐨𝐥𝐥𝐨𝐰 • 𝐉𝐎𝐈𝐍 𝐍𝐎𝐖 🎉

#JuankadaGeoff #juankadahost 
#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada #Juan365ColorGame
#Juan365Studios #fypviralシ #trendingnow",,0,1/16/2026 16:45,N/A,https://www.facebook.com/Juankadageoff/posts/pfbid032vsvF38gihnp4t3mN2t7HAdQMTpHhWH1dGk71zyrHT3U9UJXkVNJpynvE2W1zw3cl,0,0,Photos,,,,,Lifetime,668,246,45,33,11,1,24,6,18,,,,,,,,
1.2219E+17,6.15659E+13,Juankada Geoff,"🫡 𝐖𝐚𝐳𝐳𝐳𝐮𝐮𝐮𝐮𝐮𝐩 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀! 😎

Makakasama nyo ulit ang nag iisang 𝐑𝐎𝐂𝐊 𝐒𝐓𝐀𝐑 ng 𝐉𝐔𝐀𝐍𝟑𝟔𝟓 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄 bukas ng UMAGA! Kita kits 𝐑𝐎𝐂𝐊𝐄𝐑𝐒 fam! 🤘🏻

#juankadageoff #colorgamelive #juankadahosts #JuanKada #Juan365Studios #ALLINJUANLIVE #AllInJuanSaSaya #Juan365 #Juan365PH #rockers #fypシ #reelsvideo","🫡 𝐖𝐚𝐳𝐳𝐳𝐮𝐮𝐮𝐮𝐮𝐩 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀! 😎

Makakasama nyo ulit ang nag iisang 𝐑𝐎𝐂𝐊 𝐒𝐓𝐀𝐑 ng 𝐉𝐔𝐀𝐍𝟑𝟔𝟓 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄 bukas ng UMAGA! Kita kits 𝐑𝐎𝐂𝐊𝐄𝐑𝐒 fam! 🤘🏻

#juankadageoff #colorgamelive #juankadahosts #JuanKada #Juan365Studios #ALLINJUANLIVE #AllInJuanSaSaya #Juan365 #Juan365PH #rockers #fypシ #reelsvideo",12,1/16/2026 2:00,N/A,https://www.facebook.com/reel/888078057253343/,1,0,Videos,,,,,Lifetime,1282,384,98,69,17,12,21,,21,,,6409.194,7.469,0,0,0,
1.2219E+17,6.15659E+13,Juankada Geoff,this love,"🎵 𝐘𝐎𝐔 𝐒𝐀𝐈𝐃 𝐆𝐎𝐎𝐃𝐁𝐘𝐄 𝐓𝐎𝐎 𝐌𝐀𝐍𝐘 𝐓𝐈𝐌𝐄𝐒 𝐁𝐄𝐅𝐎𝐑𝐄~

Videoke jamming muna tayo during rest day 𝐑𝐎𝐂𝐊𝐄𝐑𝐒  𝐅𝐀𝐌‼️  Magkakantahan pa tayo kaya tutok lang sa 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄!🎤😎


#JuankadaGeoff #JuankadaHosts #ALLINJUANLIVE  #Juan365 #Juan365Studios #Juan365Studios #reels #fyp #Maroon5 #ThisLove",28,1/15/2026 21:00,N/A,https://www.facebook.com/reel/851408087767618/,1,0,Videos,,,,,Lifetime,453,230,61,35,21,5,23,,23,,,3418.284,10.296,0,0,0,
