Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Link Clicks,Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Negative feedback from users: Hide
1.22111E+17,6.1587E+13,Juankada Tanya,Good morning juankadas!!,,0,3/4/2026 15:03,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid036oSSXMyA9MmRu4ouuiPu4jdms5mED2Z1CbpYpzEE5isZP5ditbnj9S4SBwnBVTxCl&id=61586950821026,0,0,Text,,,,,Lifetime,153,101,5,4,1,0,3,,3,,0,,,,,,,
1.22111E+17,6.1587E+13,Juankada Tanya,"GOOD MORNING!! 
You can't go wrong with a classic black fit.

#JuankadaTanya
#Juan365
#fyp
#trendingpost
#followers",,0,3/4/2026 15:24,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02TRHqhoDVDntRjCNz2u9YVgRdet9RDp3rP2w8tJ6jTuWPqjW1PtLb4dK2yh2A1rLml&id=61586950821026,0,0,Photos,,,,,Lifetime,106,46,7,5,2,0,5,1,4,,0,,,,,,,
1.22111E+17,6.1587E+13,Juankada Tanya,"Bakit mo naman kasi pinadala yung ulam🥲 Hindi ka tuloy makakain😂

Tag mo yung tropa mong walang gana pag nasasaktan🫵😂

#JuankadaTanya #fbreels #fbreelsvideo #fypシ","Bakit mo naman kasi pinadala yung ulam🥲 Hindi ka tuloy makakain😂

Tag mo yung tropa mong walang gana pag nasasaktan🫵😂

#JuankadaTanya #fbreels #fbreelsvideo #fypシ",14,3/5/2026 3:45,mixed,https://www.facebook.com/reel/1311598951023749/,1,0,Videos,,,,,Lifetime,148,95,16,14,2,0,8,,8,,0,734.374,6.498,0,0,0,,
1.22111E+17,6.1587E+13,Juankada Tanya,"Hello Juankada!! Nasubukan niyo na ba ang 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄?👀
Tara na makisaya at maglaro ng 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 sa Juan365!🟢🔴🟡🔵⚪

Seeyou Juankada!🥰

#JuankadaTanya #fypviral #followers #colorgame",,0,3/6/2026 4:03,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02hUsYVKaQHVduMJy1WZVDJ1Agd8t8JHFugzdcu67B6ud7utBWU3sRjqdXgs6VeFL7l&id=61586950821026,0,0,Photos,,,,,Lifetime,128,51,11,10,1,0,7,3,4,,0,,,,,,,
1.22111E+17,6.1587E+13,Juankada Tanya,"Cheki Cheki cheki!😋

#JuankadaTanya #fbreels #fbreelsvideo #fypシ #Dance","Cheki Cheki cheki!😋

#JuankadaTanya #fbreels #fbreelsvideo #fypシ #Dance",21,3/6/2026 4:31,N/A,https://www.facebook.com/reel/1439775641203654/,1,0,Videos,,,,,Lifetime,109,69,15,13,0,2,8,,8,,0,785.765,10.339,0,0,0,,
1.22105E+17,6.1587E+13,Juankada Tanya,"Malapit na araw ng puso!! ❤️❤️❤️  #juankadahosttanya
#juan365 #happyhearts 
#followerseveryonehighlights #Juan365ColorGame",,0,1/31/2026 21:19,N/A,https://www.facebook.com/photo.php?fbid=122104621887231694&set=a.122093302815231694&type=3,0,0,Photos,,,,,Lifetime,163,78,21,20,1,0,6,3,3,,0,,,,,,1,
1.19464E+15,1.00069E+14,Juankada Zia,"Bebot then, Bebot now! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Bebot then, Bebot now! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,1/31/2026 0:00,N/A,https://www.facebook.com/reel/1373298424102423/,0,0,Videos,,,,,Lifetime,701,468,17,15,1,1,3,,3,,0,3468.649,5.64,0,0,0,,
1.22219E+15,1.00069E+14,Juankada Zia,"BTS! Summer Shoot🌞☀️💃 abangan… 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,3/6/2026 1:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0m9qGRkD63BuTo2ihgdG3PDMJhbxB8qT58gB5kuPxT7K3w5sbYXuGVwpKifmFNrvwl&id=100068698221421,0,0,Photos,,,,,Lifetime,56,29,2,2,0,0,2,1,1,,0,,,,,,,
1.22218E+15,1.00069E+14,Juankada Zia,"BTS from our last COLOR GAME LIVE! 🎞

Tune in for more! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","BTS from our last COLOR GAME LIVE! 🎞

Tune in for more! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",18,3/5/2026 22:40,N/A,https://www.facebook.com/reel/981403011215762/,0,0,Videos,,,,,Lifetime,24,23,1,1,0,0,0,,,,0,93.477,4.673,0,0,0,,
1.21911E+15,1.00069E+14,Juankada Zia,"Bare-faced but still the same hottie!!! 🔥💖

Agree ba, Zianatics? 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Bare-faced but still the same hottie!!! 🔥💖

Agree ba, Zianatics? 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",13,3/4/2026 22:00,N/A,https://www.facebook.com/reel/914578884500152/,0,0,Videos,,,,,Lifetime,47,39,4,3,1,0,3,,3,,0,272.782,7.793,0,0,0,,
1.22077E+15,1.00069E+14,Juankada Zia,,,0,3/3/2026 23:06,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02rFMWpwd4mtqBiNwQq3A5g1tN3uXwpA85pXWDLwC8pFG3CCpEQY7ZxNGnCytcJHjsl&id=100068698221421,0,1,Text,,,,,Lifetime,20,20,3,2,1,0,2,,2,,0,,,,,,,
1.21911E+15,1.00069E+14,Juankada Zia,"Memories on Memories on Memories!!! 🎞

Parang walang pinagbago diba? Same pretty face from before to now! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Memories on Memories on Memories!!! 🎞

Parang walang pinagbago diba? Same pretty face from before to now! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",14,3/3/2026 22:00,N/A,https://www.facebook.com/reel/932704686287547/,0,0,Videos,,,,,Lifetime,45,38,8,7,1,0,2,,2,,0,229.401,6.554,0,0,0,,
1.21911E+15,1.00069E+14,Juankada Zia,"Ayun lang naman ang gusto ko 🥺🥹

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Ayun lang naman ang gusto ko 🥺🥹

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,3/3/2026 3:00,N/A,https://www.facebook.com/reel/2078660106013891/,0,0,Videos,,,,,Lifetime,97,86,6,4,2,0,4,,4,,0,426.613,4.847,0,0,0,,
1.21911E+15,1.00069E+14,Juankada Zia,"Rest Day = Gym Day! 🏃‍♀️💪

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,3/2/2026 22:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02MeTE2RCUqeCAc9QnBKMqEphCxhULJpkbCg7d4QmzofKfbeGmK2nB3esV2kELaoUil&id=100068698221421,0,0,Photos,,,,,Lifetime,116,58,5,5,0,0,5,4,1,,0,,,,,,,
1.21911E+15,1.00069E+14,Juankada Zia,"OOTD from yesterday's live!!! 💛

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,3/2/2026 3:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid04pLJYxdvfVSyfL1AdAbc3pxAL2nvUzR27NbHWYqVF73MiUzxkAxpHV9oQ4rSnRzvl&id=100068698221421,0,0,Photos,,,,,Lifetime,78,40,3,2,1,0,4,2,2,,0,,,,,,,
1.21744E+15,1.00069E+14,Juankada Zia,"Let's start the weekend with a little dance craze! 💃😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Let's start the weekend with a little dance craze! 💃😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",21,3/1/2026 22:00,N/A,https://www.facebook.com/reel/26490113423940341/,0,0,Videos,,,,,Lifetime,119,100,9,7,2,0,7,,7,,0,752.809,7.76,0,0,0,,
1.21913E+15,1.00069E+14,Juankada Zia,,,0,3/1/2026 18:33,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0zDkX6G4zvcBtoZkDxwZX5UhahtQsVnMNTQRNqWdHsqYgHFWgsg3LcQF3WgHH9qaQl&id=100068698221421,0,1,Text,,,,,Lifetime,19,16,2,1,1,0,1,,1,,0,,,,,,,
1.21911E+15,1.00069E+14,Juankada Zia,,,0,3/1/2026 18:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0c6eAX7guWTcZb8Gsj5e4PMgLCtbfaD6jQxWmzT9euftxAdrfQ4v92QPK1HTfHeCLl&id=100068698221421,0,1,Photos,,,,,Lifetime,35,16,2,2,0,0,0,,,,0,,,,,,,
1.2191E+15,1.00069E+14,Juankada Zia,"It's 𝓢𝓾𝓶𝓶𝓮𝓻 𝓣𝓲𝓶𝓮! Ready na ba ang lahat para sa 𝓼𝓱𝓲𝓷𝓲𝓷𝓰 𝓻𝓪𝓲𝓼𝓮 𝓷𝓰 𝓼𝔀𝓮𝓻𝓽𝓮 na dala ng inyong very own 𝓙𝓾𝓪𝓷𝓴𝓪𝓭𝓪 𝓩𝓲𝓪? ☀️😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,3/1/2026 17:49,N/A,https://www.facebook.com/photo.php?fbid=1219103277056268&set=a.383650390601565&type=3,0,0,Photos,,,,,Lifetime,0,0,4,4,0,0,0,,,,0,,,,,,,
1.2191E+15,1.00069E+14,Juankada Zia,"𝓡𝓮𝓪𝓭𝔂 𝔂𝓸𝓾𝓻 𝓼𝔀𝓲𝓶 𝔀𝓮𝓪𝓻 𝓪𝓷𝓭 𝓼𝓾𝓷𝓫𝓵𝓸𝓬𝓴𝓼, 𝓩𝓲𝓪𝓷𝓪𝓽𝓲𝓬𝓼! Dahil ngayong summer, 𝓾𝓷𝓵𝓲-𝓼𝔀𝓮𝓻𝓽𝓮 ang ibibigay ng  𝔂𝓸𝓾𝓻𝓼 𝓽𝓻𝓾𝓵𝔂! 😘🏝

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,3/1/2026 17:48,N/A,https://www.facebook.com/photo.php?fbid=1219102783722984&set=a.383650393934898&type=3,0,0,Photos,,,,,Lifetime,70,36,6,5,1,0,2,,2,,0,,,,,,,
1.21744E+15,1.00069E+14,Juankada Zia,"Young stunna din ako mga G! 🤙😎

Ay este, Zianatics! 😭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Young stunna din ako mga G! 🤙😎

Ay este, Zianatics! 😭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",26,3/1/2026 1:00,N/A,https://www.facebook.com/reel/1940565856830149/,0,0,Videos,,,,,Lifetime,85,79,4,3,1,0,3,,3,,0,353.698,4.593,0,0,0,,
1.21744E+15,1.00069E+14,Juankada Zia,"Meet my twin sisters... 💃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Meet my twin sisters... 💃

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",27,2/28/2026 22:00,N/A,https://www.facebook.com/reel/2364182704090210/,0,0,Videos,,,,,Lifetime,138,112,7,5,2,0,8,,8,,0,1010.283,8.785,0,0,0,,
1.21782E+15,1.00069E+14,Juankada Zia,"Ready for Saturday Night… KULITAN! 🤪

Check out more of the kulitan sa COLOR GAME LIVE! 💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/28/2026 3:06,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02qwzMXUyoKjcu8FUCLMWpv9SoJfePP4Uvn5CBCTBvhURrHmPSoyqD7H9mWP8aF6h9l&id=100068698221421,0,0,Photos,,,,,Lifetime,106,52,5,5,0,0,0,,,,0,,,,,,,
1.21743E+15,1.00069E+14,Juankada Zia,"I'm a BARBIE GIRL, in a BARBIE WORLD! 💁‍♀️

Where's my KEN? 🤷‍♀️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","I'm a BARBIE GIRL, in a BARBIE WORLD! 💁‍♀️

Where's my KEN? 🤷‍♀️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",19,2/28/2026 1:00,N/A,https://www.facebook.com/reel/2022163974996598/,0,0,Videos,,,,,Lifetime,83,77,4,4,0,0,1,,1,,0,356.717,4.82,0,0,0,,
1.21743E+15,1.00069E+14,Juankada Zia,"Honey, I see you looking at me! 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Honey, I see you looking at me! 🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",11,2/27/2026 22:00,N/A,https://www.facebook.com/reel/1554939388939482/,0,0,Videos,,,,,Lifetime,59,51,6,6,0,0,0,,,,0,266.178,5.323,0,0,0,,
1.21419E+15,1.00069E+14,Juankada Zia,"Check out the cutesy cutesy fit! 👗

Catch more sa ating COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Check out the cutesy cutesy fit! 👗

Catch more sa ating COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,2/27/2026 1:00,N/A,https://www.facebook.com/reel/2127436204461638/,0,0,Videos,,,,,Lifetime,94,55,8,6,1,1,1,,1,,0,376.57,4.954,0,0,0,,
1.21677E+15,1.00069E+14,Juankada Zia,"Reporting for duty, Zianatics! 🫡  Army green is always the vibe. 🌿✨

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/26/2026 19:36,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02GCHjNTbqNZDzbQnMbfczK3XG37vemDZqeDQdLJrUockdwuyK3F2JTs1MxYmQzMmTl&id=100068698221421,0,0,Photos,,,,,Lifetime,99,51,3,2,1,0,4,3,1,,0,,,,,,,
1.21419E+15,1.00069E+14,Juankada Zia,"SAMSARA WALK: Juankada Zia edition! 🚶‍♀️💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","SAMSARA WALK: Juankada Zia edition! 🚶‍♀️💖

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",14,2/25/2026 22:00,N/A,https://www.facebook.com/reel/897667593152657/,0,0,Videos,,,,,Lifetime,108,95,3,2,1,0,2,,2,,0,467.971,4.679,0,0,0,,
1.21596E+15,1.00069E+14,Juankada Zia,"Tom raider with our OOTD for COLOR GAME LIVE! 😘 Juankada Shann JUANKada Host Ikay

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/25/2026 20:09,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0jwcPHRv16XgKRCmNxj2tgRbNtfkpRZRMAhn8QiGhNXnczLu87g3bjcmZ8zqiVDhGl&id=100068698221421,0,0,Photos,,,,,Lifetime,115,54,5,5,0,0,4,4,,,0,,,,,,,
1.21419E+15,1.00069E+14,Juankada Zia,"The BEST type of asian! 🇵🇭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","The BEST type of asian! 🇵🇭

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",9,2/25/2026 3:00,N/A,https://www.facebook.com/reel/1615401506384252/,0,0,Videos,,,,,Lifetime,322,149,11,8,2,1,7,,7,,0,1306.825,5.584,0,0,0,,
1.21419E+15,1.00069E+14,Juankada Zia,"Payag ka bang ako ang iyong binibini? 💖🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Payag ka bang ako ang iyong binibini? 💖🫣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,2/25/2026 0:00,N/A,https://www.facebook.com/reel/941241175177599/,0,0,Videos,,,,,Lifetime,258,174,18,14,3,1,8,,8,,0,1028.301,4.611,0,0,0,,
1.21419E+15,1.00069E+14,Juankada Zia,"💃 ko muna kayo Zianatics! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","💃 ko muna kayo Zianatics! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",25,2/24/2026 3:00,N/A,https://www.facebook.com/reel/4341367072789783/,0,0,Videos,,,,,Lifetime,67,52,10,7,3,0,5,,5,,0,674.537,12.727,0,0,0,,
1.21418E+15,1.00069E+14,Juankada Zia,"💃 ko muna kayo Zianatics! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","💃 ko muna kayo Zianatics! 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",18,2/24/2026 0:00,N/A,https://www.facebook.com/reel/863421046732416/,0,0,Videos,,,,,Lifetime,161,143,9,6,3,0,3,,3,,0,664.123,4.548,0,0,1,,
1.21349E+15,1.00069E+14,Juankada Zia,"Oy! Oy! Ito ang jackpot: Nakain ng Bananacue! 🤣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Oy! Oy! Ito ang jackpot: Nakain ng Bananacue! 🤣

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",15,2/23/2026 0:00,N/A,https://www.facebook.com/reel/1600069591306291/,0,0,Videos,,,,,Lifetime,377,312,7,6,1,0,1,,1,,0,2251.097,7.261,0,0,0,,
1.21349E+15,1.00069E+14,Juankada Zia,"Sup, Zianatics? 😎

90s fit for our last time's live! 🤙

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/22/2026 19:13,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0kL7ChwkUVxLip6UYbwLVw4AoFEkgemYE6bSZZfBpYUfk97FhXvVEYmfVcDYhQsLql&id=100068698221421,0,0,Photos,,,,,Lifetime,169,73,13,8,5,0,13,9,4,,0,,,,,,,
1.21273E+15,1.00069E+14,Juankada Zia,"Hot in 🤎

Another dance craze with the gorgeous @JuankadaTanya

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Hot in 🤎

Another dance craze with the gorgeous @JuankadaTanya

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",16,2/22/2026 3:00,N/A,https://www.facebook.com/reel/1267372718732557/,0,0,Videos,,,,,Lifetime,211,175,8,7,1,0,2,,2,,0,1225.143,6.882,0,0,0,,
1.21273E+15,1.00069E+14,Juankada Zia,"HAPPY SUNDAY, ZIANATICS! 😘

Let’s look back muna from last week’s feels: As a corpo-girlie naman ang atake! 👩‍💼

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","HAPPY SUNDAY, ZIANATICS! 😘

Let’s look back muna from last week’s feels: As a corpo-girlie naman ang atake! 👩‍💼

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",21,2/22/2026 0:00,N/A,https://www.facebook.com/reel/909314481461739/,0,0,Videos,,,,,Lifetime,43,35,3,2,1,0,2,,2,,0,169.737,4.714,0,0,0,,
1.21281E+15,1.00069E+14,Juankada Zia,"Start the week right… WITH ME! 💖

Simulan natin ang linggo with our OOTD for COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/21/2026 23:10,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0M2rLha47dBe7iduMECxicWYYkwr946GMFhb35yidvB6rddt3CHGfQqtJUAWLgQFPl&id=100068698221421,0,0,Photos,,,,,Lifetime,671,284,37,23,13,1,59,28,31,,0,,,,,,,
1.21179E+15,1.00069E+14,Juankada Zia,"Ayan ang gusto ko! Busog na agad sa chismis!!! 😂

Dibaaa @JuankadaStar ?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Ayan ang gusto ko! Busog na agad sa chismis!!! 😂

Dibaaa @JuankadaStar ?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",27,2/21/2026 3:00,N/A,https://www.facebook.com/reel/1621128275580108/,0,0,Videos,,,,,Lifetime,634,543,6,5,1,0,6,,6,,0,5038.021,9.11,0,0,0,,
1.21179E+15,1.00069E+14,Juankada Zia,"BOTTOM LINE: Ang importante, ask for forgiveness dahil ayun ang importante! 🙏🧎‍♀️

Agree ba, Zianatics?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","BOTTOM LINE: Ang importante, ask for forgiveness dahil ayun ang importante! 🙏🧎‍♀️

Agree ba, Zianatics?

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",24,2/20/2026 23:32,N/A,https://www.facebook.com/reel/1839542840057186/,0,0,Videos,,,,,Lifetime,264,123,15,13,1,1,9,,9,,0,1578.208,7.045,0,0,0,,
1.21189E+15,1.00069E+14,Juankada Zia,"Binibining marikit🇵🇭 

WEEKEND VIBES NA, ZIANATICS!!! 😘

Check out the OOTD for today’s COLOR GAME LIVE! 🙌💖 

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/20/2026 21:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0oeyNjrcU16x4M982sBzZkunsfRzUFPjWFW7h6ivKAisAR6fFq2X3tDpUBmowBqeNl&id=100068698221421,0,0,Photos,,,,,Lifetime,1346,730,62,47,11,4,83,46,37,,0,,,,,,,
1.21115E+15,1.00069E+14,Juankada Zia,"Retro Friday: Back in the 80s 🪩🕺

Check out the OOTD for today's COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/20/2026 3:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02bAh1wmx5To1ecimxgmGFgtYyJgPFnyZRNj8La8R2538gjHrpjmn8qvkzS72DyBGjl&id=100068698221421,0,0,Photos,,,,,Lifetime,170,74,7,5,2,0,11,7,4,,0,,,,,,,
1.21114E+15,1.00069E+14,Juankada Zia,"Unang tanong pa lang bagsak na ko! 📝😭

Walk out nalang talaga 🚶‍♀️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Unang tanong pa lang bagsak na ko! 📝😭

Walk out nalang talaga 🚶‍♀️

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",19,2/19/2026 23:00,mixed,https://www.facebook.com/reel/1920642975512339/,1,0,Videos,,,,,Lifetime,1079,682,26,21,4,1,16,,16,,0,7220.575,8.357,0,0,0,,
1.21042E+15,1.00069E+14,Juankada Zia,"Pick a color: 🌈💙🧡❤️🤍💚💖

It's 💚💚💚for me today!

Watch out for me and the other Juankada Hosts sa ating COLOR GAME LIVE!

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",,0,2/19/2026 1:46,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid029LsenBm4siUf6XL8uRUFNhxXi4srXVtVVmyWJk4FQXtQpEMod3nHTMW8mF3r6h6nl&id=100068698221421,0,0,Photos,,,,,Lifetime,110,56,7,6,1,0,5,1,4,,0,,,,,,,
1.21036E+15,1.00069E+14,Juankada Zia,,,0,2/19/2026 0:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid021dYpp4NCGkANXJMjA3eCSmAtUKjyYEJh5bG7kNj8eGmGJCWcXDUfx6rzhJowvwWWl&id=100068698221421,0,1,Photos,,,,,Lifetime,99,47,5,3,2,0,5,2,3,,0,,,,,,,
1.20965E+15,1.00069E+14,Juankada Zia,"TBT: Live natin from the other day 😜

Tune in for more sa ating COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","TBT: Live natin from the other day 😜

Tune in for more sa ating COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",14,2/18/2026 23:00,N/A,https://www.facebook.com/reel/1640085227424841/,0,0,Videos,,,,,Lifetime,36,32,4,3,1,0,4,,4,,0,113.99,3.562,0,0,0,,
1.21033E+15,1.00069E+14,Juankada Zia,"TBT: Live natin from the other day 😜

Tune in for more sa ating COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","TBT: Live natin from the other day 😜

Tune in for more sa ating COLOR GAME LIVE! 😘

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",14,2/18/2026 23:00,mixed,https://www.facebook.com/reel/1637177927736374/,1,0,Videos,,,,,Lifetime,98,78,6,4,2,0,2,,2,,0,417.309,4.909,0,0,0,,
1.20769E+15,1.00069E+14,Juankada Zia,"Valentine-kulitan with these cuties! 💃😂

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Valentine-kulitan with these cuties! 💃😂

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",19,2/18/2026 2:00,N/A,https://www.facebook.com/reel/1288792073126934/,0,0,Videos,,,,,Lifetime,142,118,9,5,4,0,7,,7,,0,871.297,7.26,0,0,0,,
1.20769E+15,1.00069E+14,Juankada Zia,"Kumusta naman ang Zianatics noong Valentine's Weekend? 💖

Kwento niyo naman sakin!!! 🫣

Pero before that, slight BTS muna from our live noong Feb 14! 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics","Kumusta naman ang Zianatics noong Valentine's Weekend? 💖

Kwento niyo naman sakin!!! 🫣

Pero before that, slight BTS muna from our live noong Feb 14! 😜

#Juan365Studios #Juan365 #ALLINJUANSASAYA #JuankadaHosts #JuankadaZia #Zianatics",24,2/17/2026 23:00,N/A,https://www.facebook.com/reel/1231223362427684/,0,0,Videos,,,,,Lifetime,154,53,8,6,1,1,2,,2,,0,748.598,5.586,0,0,0,,
