post_id,page_id,title,description,post_type,publish_time,permalink,is_crosspost,is_share,duration_sec,created_at,reactions_total,comments_count,shares_count,views_count,reach_count,total_engagement,pes,fetched_at,total_clicks,page_comments,has_page_comment,qes,viral_coefficient,reactions_like,reactions_love,reactions_wow,reactions_haha,reactions_sad,reactions_angry,reactions_care,reactions_pride,video_views,unique_viewers,avg_watch_time,video_retention,video_complete_views,unique_clicks,link_clicks,impressions,unique_impressions,negative_feedback,hide_clicks,report_spam_clicks,ai_analysis,topics,sentiment,key_phrases
122105188575170300,924225234111144,"All I want for Christmas is YOU! 😘

Hi Juankada, ano ang wish mo ngayong Holiday season? Ako kasi, it’s you. 😉

Wishing you a very Merry Christmas, EveryJuan! 🎄

See you sa Color Game Live ng Juan365!",,Videos,2025-12-25T07:00:46+0000,https://www.facebook.com/reel/1787595451926310/,0,0,,2026-01-08 05:17:55,13,0,0,143,69,13,13.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,13,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122105187909170300,924225234111144,"Hi Charming JuanKada! 

It’s me, JuanKada Charm and I’m very glad to meet all of you! 

At handang-handa ako to be your Luckiest Charm! 🍀

Watch out for me sa Color Game Live ng Juan365. 

See you the",,Photos,2025-12-25T04:11:31+0000,https://www.facebook.com/122106661119170300/posts/122105187909170300,0,0,,2026-01-08 05:17:55,4,0,0,88,42,4,4.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
764287533362959,924225234111144,,,Photos,2025-12-21T09:30:45+0000,https://www.facebook.com/122106661119170300/posts/764287533362959?substory_index=764287533362959,0,0,,2026-01-08 05:17:55,5,0,0,0,0,5,5.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,5,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122103996879170300,924225234111144,"Hi JuanKada! It’s me, JuanKada Charm and handang-handa ako to be your Luckiest Charm! 🍀

Watch out for me sa Color Game Live ng Juan365. 

See you there, EveryJuan! 😉

#Juan365Studios #JuankadaCharm #",,Photos,2025-12-21T09:31:06+0000,https://www.facebook.com/122106661119170300/posts/122103996879170300?substory_index=1402918424756726,0,0,,2026-01-08 05:17:55,63,9,5,1371,446,77,33.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.1154,22,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
1495916228185163,924225234111144,,,Photos,2025-12-21T05:44:07+0000,https://www.facebook.com/122106661119170300/posts/1495916228185163?substory_index=1495916228185163,0,0,,2026-01-08 05:17:55,4,0,0,0,0,4,4.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122105192805170300,924225234111144,"Merry Christmas, my Charming Juankada! 😘💖

Wishing you all the best this Holiday Season!

#Juan365Studios #JuankadaCharm #Juankadahost  #ALLINJUANLIVE #Juan365",,Videos,2025-12-25T04:45:52+0000,https://www.facebook.com/122106661119170300/posts/122105192805170300,0,0,,2026-01-08 05:17:55,4,0,0,0,46,4,4.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122120700069141442,882499904951305,"𝐎𝐡! 𝐖𝐚𝐠 𝐤𝐚 𝐦𝐚𝐥𝐢𝐭𝐨 𝐧𝐚𝐬𝐚 𝐤𝐚𝐧𝐚𝐧 𝐚𝐤𝐨😅
With Sir, the one and only Dennis Trillo  😎🔥

👉 Follow for more kulitan!

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance",,Photos,2026-01-07T04:00:02+0000,https://www.facebook.com/122119469289141442/posts/122120700069141442,0,0,,2026-01-08 05:17:55,15,3,1,0,0,19,24.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0526,15,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122120604267141442,882499904951305,"Black is not just a color… something big is happening 👀⚫
Color Game is LIVE on Juan365 app at Website🥳 

👉 Join the live now

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance",,Photos,2026-01-06T13:27:10+0000,https://www.facebook.com/122119469289141442/posts/122120604267141442,0,0,,2026-01-08 05:17:55,16,5,1,0,0,22,29.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0455,16,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122120847315141442,882499904951305,Good morning🥳,,Photos,2026-01-08T01:46:45+0000,https://www.facebook.com/122119469289141442/posts/122120847315141442,0,0,,2026-01-08 05:17:55,5,1,0,0,0,6,7.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,5,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122120847675141442,882499904951305,"𝐇𝐢 𝐈𝐭'𝐬 𝐦𝐞 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞. Na laging nag sasabing kaya mo!👌

👉 Hit that follow button for more kulitan, advice at tawanan

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #Ju",,Videos,2026-01-08T01:54:45+0000,https://www.facebook.com/reel/1423181262553499/,0,0,,2026-01-08 05:17:55,11,1,0,0,0,12,13.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,11,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122120688627141442,882499904951305,"𝐇𝐢, 𝐢𝐭’𝐬 𝐦𝐞—𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 👋
Nagbibigay lang ng paalala na kaya mo. Laban lang 💪✨

👉 Like at comment “KAYA KO” kung naniniwala ka sa sarili mo

 #Juan365 #Juan365Studios #ALLINJUANLIVE ",,Videos,2026-01-07T02:00:40+0000,https://www.facebook.com/reel/1800048733998580/,0,0,,2026-01-08 05:17:55,6,2,0,0,0,8,10.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,6,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122120520297141442,882499904951305,"𝐄𝐡𝐡? 

Surprise pala🤦

👉 Hit that Follow button!

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #juankadalance",,Photos,2026-01-06T02:00:05+0000,https://www.facebook.com/122119469289141442/posts/122120520297141442,0,0,,2026-01-08 05:17:55,18,6,2,0,0,26,36.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0769,18,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122120362347141442,882499904951305,"𝐬𝐮𝐦𝐮𝐤𝐨 𝐤𝐚𝐧𝐚 𝐛𝐚𝐠𝐨 𝐩𝐚 𝐝𝐮𝐦𝐚𝐧𝐚𝐤 𝐚𝐧𝐠 𝐝𝐮𝐠𝐨🤦

👉 Follow for more kulitan at tawanan

 #Juan365 #Juan365studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #Reels #fypシ゚viralシfypシ゚",,Videos,2026-01-05T02:00:39+0000,https://www.facebook.com/reel/1189692280015669/,0,0,,2026-01-08 05:17:55,2,1,0,15,5,3,18.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,10,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122120430555141442,882499904951305,"𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚, 𝐬𝐨𝐥𝐢𝐝 𝐚𝐧𝐠 𝐚𝐫𝐚𝐰 𝐧𝐚 ’𝐭𝐨! 💥

Kamusta ang live kanina—nag-enjoy ba kayo?

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #JuankadaLance",,Photos,2026-01-05T13:15:05+0000,https://www.facebook.com/122119469289141442/posts/122120430555141442,0,0,,2026-01-08 05:17:55,11,3,0,0,0,14,17.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,11,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122120280567141442,882499904951305,"𝐅𝐨𝐨𝐝 𝐜𝐨𝐮𝐫𝐭 𝐬𝐮𝐫𝐯𝐢𝐯𝐚𝐥 𝐭𝐢𝐩:
𝐔𝐧𝐚𝐡𝐚𝐧 𝐦𝐨 𝐧𝐚 𝐚𝐧𝐠 𝐦𝐮𝐧𝐝𝐨. 𝐋𝐚𝐠𝐲𝐚𝐧 𝐦𝐨 𝐧𝐠 𝐠𝐚𝐦𝐢𝐭. 🫡

Follow for more life hacks😝

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #JuankadaLance #fypageシ #reelsviralシ",,Videos,2026-01-04T13:19:22+0000,https://www.facebook.com/reel/1500871050984342/,0,0,,2026-01-08 05:17:55,6,2,1,60,39,9,16.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0833,9,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122120121879141442,882499904951305,"In case nakalimutan mo… Gwapitong Tito ’to 😎 Juankada Lance.
👉 Hit that Follow button! 

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #fypシviralシfypシ゚ #fypageシ",,Videos,2026-01-03T14:02:28+0000,https://www.facebook.com/reel/1524214245534093/,0,0,,2026-01-08 05:17:55,16,11,2,133,54,29,42.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0714,16,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
752786044527279,882499904951305,,,Photos,2026-01-03T02:41:04+0000,https://www.facebook.com/122119469289141442/posts/752786044527279?substory_index=752786044527279,0,0,,2026-01-08 05:17:55,13,0,0,0,0,13,13.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,13,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119965753141442,882499904951305,"𝐍𝐚𝐭𝐮𝐫𝐞 𝐯𝐢𝐛𝐞𝐬 𝐥𝐚𝐧𝐠,𝐂𝐡𝐢𝐥𝐥 𝐥𝐚𝐧𝐠. 💚🌿

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame",,Photos,2026-01-02T16:53:44+0000,https://www.facebook.com/122119469289141442/posts/122119965753141442,0,0,,2026-01-08 05:17:55,20,5,2,181,69,27,36.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0345,23,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119738053141442,882499904951305,"𝐅𝐢𝐧𝐞 𝐞𝐯𝐞𝐧𝐢𝐧𝐠 𝐯𝐢𝐛𝐞𝐬 ✨ 𝐊𝐚𝐦𝐮𝐬𝐭𝐚 𝐚𝐧𝐠 𝐚𝐫𝐚𝐰 𝐦𝐨? 𝐂𝐨𝐦𝐦𝐞𝐧𝐭 𝐛𝐞𝐥𝐨𝐰 👇

#Juan365 #Juan365Studios #ALLINJUANLIVE #juan365colorgame #gwapitongtito #JuankadaLance",,Photos,2026-01-01T13:16:57+0000,https://www.facebook.com/122119469289141442/posts/122119738053141442,0,0,,2026-01-08 05:17:55,10,3,1,178,65,14,17.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,13,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119633233141442,882499904951305,"𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚! 🎉 𝐎𝐧𝐜𝐞 𝐚𝐠𝐚𝐢𝐧, 𝐇𝐚𝐩𝐩𝐲 𝐍𝐞𝐰 𝐘𝐞𝐚𝐫!",,Text,2025-12-31T22:26:23+0000,https://www.facebook.com/122119469289141442/posts/122119633233141442,0,0,,2026-01-08 05:17:55,12,0,0,0,58,12,11.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,11,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119754391141442,882499904951305,"Hi Its me Gwapitong tito samahan niyo po kami, Live at Juan365 app at Website till 5am🤩",,Photos,2026-01-01T14:57:32+0000,https://www.facebook.com/122119469289141442/posts/122119754391141442,0,0,,2026-01-08 05:17:55,8,0,0,102,52,8,10.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,10,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119554879141442,882499904951305,"Happy New Year! 🤍

See you live tonight sa Juan365 app & website 🎉 Time to start 2026 with good energy ✨ 

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypviralシ2025",,Videos,2025-12-31T12:05:00+0000,https://www.facebook.com/reel/1179986784326411/,0,0,,2026-01-08 05:17:55,22,4,0,153,78,26,30.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,22,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119497675141442,882499904951305,"Mirror, mirror on the wall… who’s the gwapitong tito of them all? 😏✨

 #Juan365 #Juan365studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #GwapitongTito #fypシviralシfypシ゚",,Photos,2025-12-31T07:00:02+0000,https://www.facebook.com/122119469289141442/posts/122119497675141442,0,0,,2026-01-08 05:17:55,11,1,2,159,69,14,16.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0769,11,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119478859141442,882499904951305,"Hi everyone! It’s me, gwapito na tito Juankada Lance 😎✨ Check out my page, slide through my posts, follow, and share the love 💙 Don’t miss our live sa Juan365 app and website!

 #Juan365 #Juan365studi",,Photos,2025-12-31T04:00:09+0000,https://www.facebook.com/122119469289141442/posts/122119478859141442,0,0,,2026-01-08 05:17:55,6,3,1,142,65,10,10.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,6,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119411059141442,882499904951305,"It’s me, your gwapitong tito 😎✨ Don’t miss out — watch our live now sa Juan365 app and website🤩",,Photos,2025-12-30T15:32:23+0000,https://www.facebook.com/122119469289141442/posts/122119411059141442,0,0,,2026-01-08 05:17:55,5,0,0,123,52,5,4.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119397853141442,882499904951305,Follow and share the love 💙,,Photos,2025-12-30T13:54:02+0000,https://www.facebook.com/122119469289141442/posts/122119397853141442,0,0,,2026-01-08 05:17:55,4,0,0,80,38,4,4.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119357059141442,882499904951305,"Tito’s still doing it, guys! 😎
Kaya pa rin sumabay sa Gen Z energy! 🔥🫶

Huwag mahuli—tune in na sa LIVE! 💥

 #Juan365 #Juan365studio #ALLINJUANLIVE #Juan365ColorGame #Reels #trendingreelsvideo #fypcha",,Videos,2025-12-30T10:00:51+0000,https://www.facebook.com/reel/1110556847693783/,0,0,,2026-01-08 05:17:55,9,3,0,89,63,12,15.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,9,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119318731141442,882499904951305,"Chillin’ on set with the gorgeous Criselda Alvarez  ✨💖

Hit that ❤️ and stay tuned for more exclusive behind-the-scenes moments!

#Juan365 #Juan365studio #ALLINJUANLIVE #Juan365ColorGame #CriseldaAlva",,Photos,2025-12-30T04:00:12+0000,https://www.facebook.com/122119469289141442/posts/122119318731141442,0,0,,2026-01-08 05:17:55,9,0,1,164,86,10,9.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,9,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119213251141442,882499904951305,"Uy! Don’t miss out! 👀🚨
LIVE NA NGAYON at grabe na ang saya! Pasok na bago ka mahuli! 😱🔥",,Photos,2025-12-29T14:39:22+0000,https://www.facebook.com/122119469289141442/posts/122119213251141442,0,0,,2026-01-08 05:17:55,4,0,0,104,41,4,4.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119309137141442,882499904951305,"Throwback muna… nung mabalbon pa 😏
Rate mo nga from 1–10 sa comments 👇🔥

#Juan365 #Juan365studio #ALLINJUANLIVE  #Juan365ColorGame #TrendingReels #Reels",,Videos,2025-12-30T02:00:18+0000,https://www.facebook.com/reel/1563253888129736/,0,0,,2026-01-08 05:17:55,4,1,0,67,40,5,6.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,4,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119221933141442,882499904951305,"Cool, calm, and vibes on point! 🫶

👇 Drop an emoji that matches your mood today!
🎨 Color Game is LIVE! Play now on the Juan365 app or website and join the fun!

#Juan365 #Juan365Studio #ALLINJUANLIVE ",,Photos,2025-12-29T15:31:59+0000,https://www.facebook.com/122119469289141442/posts/122119221933141442,0,0,,2026-01-08 05:17:55,6,1,1,225,90,8,8.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,6,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119157001141442,882499904951305,"Juankada! Nakapag-mawie mawie na ba ang lahat? 👀🔥
Late na ba ako sa trend na ’to?

👉 Comment “Mawiewawi” kung naka-join ka na!

 #Juan365 #Juan365studio #ALLINJUANLIVE #Juan365ColorGame #Reels #Trendi",,Videos,2025-12-29T08:00:26+0000,https://www.facebook.com/reel/892684696529865/,0,0,,2026-01-08 05:17:55,5,0,1,91,55,6,8.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.1667,5,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119039401141442,882499904951305,"A beautiful night with beautiful ladies ✨

Kasama sina Juankada Ellise at  JUANKada Host Ikay
tara, samahan niyo kami ngayong live at sabay-sabay mag-enjoy! 💖

🔴 Live at 10pm to 5am

👉 Comment & share",,Photos,2025-12-28T15:00:55+0000,https://www.facebook.com/122119469289141442/posts/122119039401141442,0,0,,2026-01-08 05:17:55,48,0,7,2099,750,55,33.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.3684,12,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119110909141442,882499904951305,"Something about nights like this just feels right 👀✨

If you know, you know.

👉 Follow for more. 

#Juan365 #Juanstudio  #ALLINJUANLIVE #Juan365ColorGame",,Photos,2025-12-29T00:30:03+0000,https://www.facebook.com/122119469289141442/posts/122119110909141442,0,0,,2026-01-08 05:17:55,22,4,1,243,86,27,24.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,20,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119144587141442,882499904951305,"Last night was so thrilling! 🔥

Jackpots at kilig vibes nonstop… sayang kung di ka nakapanood! 😏✨

👉 Sama ka next LIVE!

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame",,Videos,2025-12-29T06:00:28+0000,https://www.facebook.com/reel/1552293436041724/,0,0,,2026-01-08 05:17:55,16,2,1,122,63,19,23.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0526,16,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122119108443141442,882499904951305,"Juankada! Kung di ka nanood kanina… may na-miss ka 👀✨

👉 Follow & stay tuned para di ka na mahuli next time! 💖

#Juan365 #Juan365Studio #ALLINJUANLIVE #Juan365ColorGame",,Videos,2025-12-29T00:00:34+0000,https://www.facebook.com/reel/1213733614031600/,0,0,,2026-01-08 05:17:55,11,6,2,163,61,19,21.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.1429,9,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122118987783141442,882499904951305,"Mga tito na hindi sumasabay sa uso… kasi sila ang uso noon 😎💯 

Comment ""90's"" sa relate🥳

 #Juan365 #Juan365studio #ALLINJUANLIVE #Juan365ColorGame #Reels #TrendingReels",,Videos,2025-12-28T10:00:42+0000,https://www.facebook.com/reel/895237386362999/,0,0,,2026-01-08 05:17:55,10,3,1,120,64,14,17.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0769,10,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122118968169141442,882499904951305,"Such a wonderful night and a core memory with the Juan365 family 🤍 Made even more special sharing it with my co-host, Juankada Alexchoozy 

#Juan365 #Juan365studio #ALLINJUANLIVE  #Juan365ColorGame #M",,Photos,2025-12-28T08:00:22+0000,https://www.facebook.com/122119469289141442/posts/122118968169141442,0,0,,2026-01-08 05:17:55,25,2,2,370,137,29,21.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.1333,11,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122118939117141442,882499904951305,"Antayin mo hanggang dulo… di ka magsisisi 👀🔥
Live, legit, at punong-puno ng thrill!

👉 Tap ❤️, Follow, at manuod hanggang dulo!

#Juan365 #Juan365Studio #ALLINJUANLIVE #Juan365ColorGame",,Videos,2025-12-28T04:00:20+0000,https://www.facebook.com/reel/1182093370658660/,0,0,,2026-01-08 05:17:55,7,0,1,113,59,8,10.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.125,7,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122118811995141442,882499904951305,"POV: Sinasabi nilang masungit daw ako sa labas…
Tapos may nakatingin 😳 Hello po? 😂

#Juan365 #Juan365studio #ALLINJUANLIVE  #Juan365ColorGame",,Videos,2025-12-27T13:34:06+0000,https://www.facebook.com/reel/1196948921908501/,0,0,,2026-01-08 05:17:55,10,0,0,114,62,10,10.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,10,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122118729735141442,882499904951305,"POV: When words don’t work anymore
👉 Sayawan ng matindi na lang 🤣💃

#Juan365 #Juan365studio #ALLINJUANLIVE  #Juan365ColorGame #fypviralシ",,Videos,2025-12-27T03:03:20+0000,https://www.facebook.com/reel/868991329401308/,0,0,,2026-01-08 05:17:55,17,2,7,196,82,26,40.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.28,17,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122118665409141442,882499904951305,,,Photos,2025-12-26T18:52:33+0000,https://www.facebook.com/122119469289141442/posts/122118665409141442,0,0,,2026-01-08 05:17:55,6,0,0,88,43,6,6.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,6,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122118585585141442,882499904951305,"Greetings, Juankada! 😄 Belated Merry Christmas… better late than never, right?

#Juan365 #Juan365studio  #ALLINJUANLIVE  #Juan365ColorGame #fypviralシ",,Videos,2025-12-26T11:03:22+0000,https://www.facebook.com/reel/24811296068548976/,0,0,,2026-01-08 05:17:55,16,2,1,127,61,19,23.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0526,16,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
1926675944933409,882499904951305,,,Photos,2025-12-26T09:38:13+0000,https://www.facebook.com/122119469289141442/posts/1926675944933409?substory_index=1926675944933409,0,0,,2026-01-08 05:17:55,8,0,0,0,0,8,8.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,8,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122098995711141442,882499904951305,,,Photos,2025-11-28T13:00:41+0000,https://www.facebook.com/122119469289141442/posts/122098995711141442,0,0,,2026-01-08 05:17:55,15,2,1,285,109,18,18.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,14,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122098995381141442,882499904951305,Lets go!,,Photos,2025-11-28T08:19:18+0000,https://www.facebook.com/122119469289141442/posts/122098995381141442,0,0,,2026-01-08 05:17:55,13,4,2,251,103,19,19.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,13,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
1144615531175566,882499904951305,,,Photos,2025-11-27T09:11:03+0000,https://www.facebook.com/122119469289141442/posts/1144615531175566?substory_index=1144615531175566,0,0,,2026-01-08 05:17:55,7,0,0,0,0,7,7.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,7,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122098329741141442,882499904951305,,,Photos,2025-11-27T09:09:12+0000,https://www.facebook.com/122119469289141442/posts/122098329741141442?substory_index=728894372988437,0,0,,2026-01-08 05:17:55,20,3,2,435,235,25,26.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.1053,14,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122110812951149417,862622980275034,"𝐒𝐦𝐢𝐥𝐞𝐬 𝐭𝐡𝐚𝐭 𝐥𝐢𝐠𝐡𝐭 𝐮𝐩 𝐭𝐡𝐞 𝐟𝐞𝐞𝐝! ✨

Drop a ♥️ if this made you smile today!

Music used belongs to its rightful owner. No copyright infringement intended.
#JuankadaShann #CommentYourThoughts #TagAFriend",,Videos,2026-01-08T04:01:04+0000,https://www.facebook.com/reel/1551114756127999/,0,0,,2026-01-08 05:17:55,2,0,0,0,0,2,2.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122110796079149417,862622980275034,"Hindi kapa nakapag download! 𝐆𝐈𝐆𝐈𝐋 nako sayo!🔥

Tap a ♥️ at comment HOW para ma guide kita! 😊

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365S",,Videos,2026-01-08T01:42:35+0000,https://www.facebook.com/reel/1249244333777104/,0,0,,2026-01-08 05:17:55,5,0,0,0,0,5,5.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,5,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
122110742469149417,862622980275034,,,Photos,2026-01-07T17:35:18+0000,https://www.facebook.com/122109231777149417/posts/122110742469149417,0,0,,2026-01-08 05:17:55,0,0,0,0,0,0,0.0,2026-01-08T13:17:55.746626,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,,0,0,,,0.0,
